id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
26788,cirassa,ind,after a long time,DN8,mahāsīhanādasuttaṃ,"acir'ūpasampanno kho pan'āyasmā kassapo eko vūpakaṭṭho appamatto ātāpī pahitatto viharanto na <b>cirass</b>'eva, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti, tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja vihāsi.",,,,,,,,,
26791,cirasseva,sandhi,after a very long time,DN8,mahāsīhanādasuttaṃ,"acir'ūpasampanno kho pan'āyasmā kassapo eko vūpakaṭṭho appamatto ātāpī pahitatto viharanto na <b>cirass'eva</b>, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti, tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja vihāsi.",,,,,,,,,
27021,ce 1,ind,if,SN2.8,tāyanasuttaṃ,"kayirā <b>ce</b>, kayirāth'enaṃ, daḷham'enaṃ parakkame.
sithilo hi paribbājo, bhiyyo ākirate rajaṃ.",SNP39,"kāmasuttaṃ
aṭṭhakavaggo 1","kāmaṃ kāmayamānassa,
tassa <b>ce</b> taṃ samijjhati,
addhā pītimano hoti,
laddhā macco yadicchati.",DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
manoseṭṭhā manomayā,
manasā <b>ce</b> paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",VIN PAT NP 8,paṭhamaupakkhaṭa sikkhāpada,"tatra <b>ce</b> so bhikkhu, pubbe appavārito, upasaṅkamitvā cīvare vikappaṃ āpajjeyya"
28178,jāta 1,pp,born; born (in); born (from),Trad,,yattha <b>jāto</b> bhave bhave ujucittaṃ satipaññā sallekho viriya'mhinā.,AN8.13,assājānīyasuttaṃ,"idha, bhikkhave, rañño bhaddo ass'ājānīyo ubhato sujāto hoti, mātito ca pitito ca. yassaṃ disāyaṃ aññe'pi bhaddā assājānīyā jāyanti, tassaṃ disāyaṃ <b>jāto</b> hoti.",ITI100,brāhmaṇadhammayāgasuttaṃ,"tassa me tumhe puttā orasā mukhato <b>jātā</b> dhammajā dhammanimmitā dhammadāy'ādā, no āmisadāy'ādā.",UD73,tatiyanibbāna paṭisaṃyuttasuttaṃ,no c'etaṃ abhavissa ajātaṃ abhūtaṃ akataṃ asaṅkhataṃ na'y'idha <b>jātassa</b> bhūtassa katassa saṅkhatassa nissaraṇaṃ paññāyetha.
28313,jānāti 1,pr,knows; understands,MN131,bhaddekarattasuttaṃ,"ajj'eva kiccam'ātappaṃ, ko <b>jaññā</b> maraṇaṃ suve. na hi no saṅgaran'tena, mahāsenena maccunā.",Thai,,mayan'taṃ dhammaṃ sutvā evaṃ <b>jānāma</b>,AN8.30,anuruddha mahāvitakkasuttaṃ,"idha, bhikkhave, bhikkhu app'iccho samāno app'iccho'ti maṃ <b>jāneyyun</b>'ti na icchati",DN9.6,poṭṭhapādasuttaṃ,"tam'enaṃ evaṃ vadeyyuṃ, ambho purisa, yassa tvaṃ pāsādassa ārohaṇāya nisseṇiṃ karosi, <b>jānāsi</b> taṃ pāsādaṃ puratthimāya vā disāya dakkhiṇāya vā disāya pacchimāya vā disāya uttarāya vā disāya ucco vā nīco vā majjhimo vā'ti?"
29087,ṭhita 1,pp,stood; stood still,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhāsi. ekam'antaṃ <b>ṭhitā</b> kho sā devatā bhagavantaṃ gāthāya ajjhabhāsi,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4",addasā kho kasibhāradvājo brāhmaṇo bhagavantaṃ piṇḍāya <b>ṭhitaṃ</b>. disvāna bhagavantaṃ etadavoca,DN22.3,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu gacchanto vā gacchāmī'ti pajānāti <b>ṭhito</b> vā <b>ṭhito</b>'mhī'ti pajānāti nisinno vā nisinno'mhī'ti pajānāti sayāno vā sayāno'mhī'ti pajānāti",ITI38,vitakkasuttaṃ,"sele yathā pabbatamuddhani<b>ṭṭhito</b>,
yathā'pi passe janataṃ samantato,
tath'ūpamaṃ dhammamayaṃ sumedho,
pāsādam'āruyha samantacakkhu,
sok'āvatiṇṇaṃ janatam'apetasoko,
avekkhati jātijar'ābhibhūtan'ti."
30024,tamahaṃ,sandhi,him I; that I,SN21.10,theranāmakasuttaṃ,"sabb'ābhibhuṃ sabbaviduṃ sumedhaṃ,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
<b>tam'ahaṃ</b> naraṃ ekavihārī'ti brūmī'ti.",AN8.11,verañjasuttaṃ,"yassa kho, brāhmaṇa, āyatiṃ gabbhaseyyā punabbhav'ābhinibbatti pahīnā ucchinnamūlā tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā <b>tam'ahaṃ</b> apagabbho'ti vadāmi.",DHP407,brāhmaṇavaggo,"yassa rāgo ca doso ca, māno makkho ca pātito,
sāsapo'r'iva ār'aggā, <b>tam'ahaṃ</b> brūmi brāhmaṇaṃ.",DHP222,kodhavaggo,"yo ve uppatitaṃ kodhaṃ, rathaṃ bhantaṃ'va vāraye,
<b>tam'ahaṃ</b> sārathiṃ brūmi, rasmiggāho itaro jano."
31220,tenañjaliṃ,sandhi,hands in reverential salutation towards someone,UD45,uposathasuttaṃ,"atha kho āyasmā ānando abhikkantāya rattiyā, nikkhante paṭhame yāme, uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā <b>ten'añjaliṃ</b> paṇāmetvā bhagavantaṃ etadavoca",,,,,,,,,
31244,tepi,sandhi,they too; and those too,AN5.36,kāladānasuttaṃ,"ye tattha anumodanti,
veyyāvaccaṃ karonti vā,
na tena dakkhiṇā onā,
<b>te'pi</b> puññassa bhāgino.",MN62,mahārāhulovādasuttaṃ,"evaṃ bhāvitāya, rāhula, ānāpānassatiyā, evaṃ bahulīkatāya ye'pi te carimakā assāsā <b>te'pi</b> viditā'va nirujjhanti no aviditā'ti.",MIL2.3.11,cetanālakkhaṇa pañho,"ye'pi tassa anusikkhanti, <b>te'pi</b> kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjanti.",,,
31974,damma 1.1,ptp,able to be tamed; fit to be trained; tameable; trainable,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisa<b>damma</b>sārathi satthā devamanussānaṃ buddho bhagavā,AN11.9,saddhasuttaṃ,"assakhaḷuṅko hi, sandha, doṇiyā baddho, yavasaṃ yavasan'ti jhāyati. taṃ kissa hetu? na hi, sandha, assakhaḷuṅkassa doṇiyā baddhassa evaṃ hoti, kiṃ nu kho maṃ ajja assa<b>damma</b>sārathi kāraṇaṃ kāressati, kim'ass'āhaṃ paṭikaromī'ti.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthi<b>damma</b>sārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",,,
32108,dassana 3,nt,insight; realization; spiritual vision,SNP13,"ratanasuttaṃ
cūḷavaggo 1","sahā'v'assa <b>dassana</b>sampadāya, taya'ssu dhammā jahitā bhavanti.
sakkāyadiṭṭhi vicikicchitañ'ca, sīlabbataṃ vā pi yadatthi kiñci.",SNP8,mettasuttaṃ,"diṭṭhiñ'ca anupagamma,
sīlavā <b>dassanena</b> sampanno,
kāmesu vineyya gedhaṃ,
na hi jātu gabbhaseyya punar'etī'ti.",DHP274,maggavaggo,"es'eva maggo n'atth'añño,
<b>dassanassa</b> visuddhiyā,
etañ'hi tumhe paṭipajjatha,
mārass'etaṃ pamohanaṃ.",MN12,mahāsīhanādasuttaṃ,"assosi kho āyasmā sāriputto sunakkhattassa licchaviputtassa vesāliyaṃ parisati evaṃ vācaṃ bhāsamānassa, n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇa<b>dassana</b>viseso."
32201,daḷha 1,pp,strong; firm; steady,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye suppayuttā manasā <b>daḷhena</b>, nikkāmino gotamasāsanamhi.
te pattipattā amataṃ vigayha, laddhā mudhā nibbutiṃ bhuñjamānā.",SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
dukkaraṃ durabhisambhavaṃ,
handa te naṃ pavakkhāmi,
santhambhassu <b>daḷho</b> bhava.",DHP345,taṇhāvaggo,"na taṃ <b>daḷhaṃ</b> bandhanam'āhu dhīrā,
yadāyasaṃ dārujapabbajañ'ca,
sārattarattā maṇikuṇḍalesu,
puttesu dāresu ca yā apekkhā.",DHP338,taṇhāvaggo,"yathā'pi mūle anupaddave <b>daḷhe</b>, chinno'pi rukkho puna'r'eva rūhati,
evam'pi taṇh'ānusaye anūhate, nibbattatī dukkham'idaṃ punappunaṃ."
32650,disā 1,fem,direction; cardinal point,DN13.8,tevijjasuttaṃ,"mettāsahagatena cetasā ekaṃ <b>disaṃ</b> pharitvā viharati, tathā dutiyaṃ, tathā tatiyaṃ, tathā catutthaṃ.",DHP54,pupphavaggo,"na pupphagandho paṭivātam'eti,
na candanaṃ tagaramallikā,
satañ'ca gandho paṭivātam'eti,
sabbā <b>disā</b> sappuriso pavāyati.",AN7.61,pacalāyamānasuttaṃ,"tato tvaṃ, moggallāna, uṭṭhāy'āsanā udakena akkhīni anumajjitvā <b>disā</b> anuvilokeyyāsi, nakkhattāni tārakarūpāni ullokeyyāsi",MN10.8,mahāsatipaṭṭhānasuttaṃ,puna caparaṃ bhikkhu seyyathā'pi passeyya sarīraṃ sivathikāya chaḍḍitaṃ aṭṭhikāni apagatasambandhāni <b>disā</b> vidisā vikkhittāni
35086,dhānī,fem,seat; capital,JA488,bhisa jātakaṃ,"so bajjhataṃ pāsasatehi chabbhi,
rammā vanā niyyatu rāja<b>dhāniṃ</b>,
tuttehi so haññatu pācanehi,
bhisāni te brāhmaṇa yo ahāsi.",DN2.4,mahāsudassanasuttaṃ,"kusāvatiyā, ānanda, rāja<b>dhāniyā</b> catunnaṃ vaṇṇānaṃ dvārāni ahesuṃ. ekaṃ dvāraṃ sovaṇṇamayaṃ, ekaṃ rūpiyamayaṃ, ekaṃ veḷuriyamayaṃ, ekaṃ phalikamayaṃ.",DN26.9,cakkavattisuttaṃ,"asītivassasahass'āyukesu, bhikkhave, manussesu ayaṃ jambudīpo iddho c'eva bhavissati phīto ca, kukkuṭasampātikā gāmanigamarāja<b>dhāniyo</b>.",,,
35460,nacirasseva,sandhi,after only a short time,AN2.5,upaññātasuttaṃ,"tumhe'pi, bhikkhave, <b>nacirass'eva</b>, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharissatha.",MN36,mahāsaccakasuttaṃ,"evaṃ vutte, aggivessana, āḷāro kālāmo maṃ etadavoca, viharat'āyasmā, tādiso ayaṃ dhammo yattha viññū puriso <b>nacirass'eva</b> sakaṃ ācariyakaṃ sayaṃ abhiññā sacchikatvā upasampajja vihareyyā'ti.",MN75,māgaṇḍiyasuttaṃ,"acir'ūpasampanno kho pan'āyasmā māgaṇḍiyo eko vūpakaṭṭho appamatto ātāpī pahit'atto viharanto <b>nacirass'eva</b>, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti",,,
35765,nabhas,masc,sky,AN10.15,appamādasuttaṃ,"seyyathā'pi, bhikkhave, saradasamaye viddhe vigatavalāhake deve ādicco <b>nabhaṃ</b> abbhussakkamāno sabbaṃ ākāsagataṃ tamagataṃ abhivihacca bhāsate ca tapate ca virocati ca",,,,,,,,,
36029,nāga 3,masc,tusker; bull elephant,THI32,dantikātherīgāthā,"puriso aṅkusam'ādāya,
dehi pādan'ti yācati,
<b>nāgo</b> pasārayī pādaṃ,
puriso nāgam'āruhi.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño <b>nāgo</b> yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",DHP329,nāgavaggo,"no ce labhetha nipakaṃ sahāyaṃ, saddhiṃcaraṃ sādhuvihāridhīraṃ,
rājā'va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg'araññ'eva <b>nāgo</b>.",,,
36370,nāpara 1,nt,nothing more; nothing further; no future state,MN39,mahāassapurasuttaṃ,khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ <b>n'āparaṃ</b> itthattāyā'ti pajānāti,,,,,,,,,
39375,paccaya 1,masc,support; requisite; necessity,TH257,pārāpariyattheragāthā,"jīvitānaṃ parikkhāre, bhesajje atha <b>paccaye</b>.
na bāḷhaṃ ussukā āsuṃ, yathā te āsavakkhaye",MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso gilāna<b>paccaya</b>bhesajjaparikkhāraṃ paṭisevāmi yāva'd'eva uppannānaṃ veyyābādhikānaṃ vedanānaṃ paṭighātāya abyāpajjhaparamatāyā,VIN PAT PC 47,mahānāmasikkhāpadaṃ,"agilānena bhikkhunā catumāsa<b>ppaccaya</b>pavāraṇā sāditabbā aññatra punapavāraṇāya, aññatra niccapavāraṇāya. tato ce uttari sādiyeyya, pācittiyaṃ.",,,
39984,paññapeti 1,pr,teaches; preaches; proclaims,DN16.20,mahāparinibbānasuttaṃ,"na tāv'āhaṃ, pāpima, parinibbāyissāmi, yāva me bhikkhuniyo na sāvikā bhavissanti ... sakaṃ ācariyakaṃ uggahetvā ācikkhissanti desessanti <b>paññapessanti</b>",AN10.176,cundasuttaṃ,"brāhmaṇā, bhante, pacchābhūmakā kamaṇḍalukā sevālamālikā aggiparicārikā udak'orohakā soceyyāni <b>paññapenti</b>, tes'āhaṃ soceyyāni rocemī'ti",,,,,,
40131,pañha 2,masc,question; enquiry,ANa3.68,kathāvatthusuttavaṇṇanā,"aññātavāde na saṇṭhātī'ti aññātavāde jānitavāde na saṇṭhāti. kathaṃ? ekacco pañhaṃ pucchati, taṃ itaro, manāpo tayā <b>pañho</b> pucchito, kahaṃ te esa uggahito'ti vadati.",MN43,mahāvedallasuttaṃ,sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ sāriputtaṃ uttariṃ <b>pañhaṃ</b> apucchi.,AN4.42,pañhabyākaraṇasuttaṃ,"atthi bhikkhave <b>pañho</b> ek'aṃsabyākaraṇīyo, atthi <b>pañho</b> vibhajjabyākaraṇīyo, atthi <b>pañho</b> paṭipucchābyākaraṇīyo, atthi <b>pañho</b> ṭhapanīyo.",AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo <b>pañhaṃ</b> puṭṭho samāno aññen'aññaṃ paṭicarati, bahiddhā kathaṃ apanāmeti, kopañ'ca dosañ'ca appaccayañ'ca pātukaroti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti."
41538,paṇāmetvā 2,abs,(of hands) having stretched out (in reverential salutation),UD45,uposathasuttaṃ,"atha kho āyasmā ānando abhikkantāya rattiyā, nikkhante paṭhame yāme, uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ <b>paṇāmetvā</b> bhagavantaṃ etadavoca",,,,,,,,,
41608,paṇḍita 2,masc,sage; intelligent person; wise man; smart person,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","asevanā ca bālānaṃ, <b>paṇḍitānañ</b>'ca sevanā.
pūjā ca pūjanīyānaṃ, etam'maṅgalam'uttamaṃ.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","yaṃ taṃ apucchimha akittayī no,
aññaṃ taṃ pucchāma tadiṅgha brūhi,
ettāvat'aggaṃ nu vadanti h'eke,
yakkhassa suddhiṃ idha <b>paṇḍitāse</b>,
udāhu aññam'pi vadanti etto.",DHP81,paṇḍitavaggo,"selo yathā ekaghano,
vātena na samīrati,
evaṃ nindāpasaṃsāsu,
na samiñjanti <b>paṇḍitā</b>.",DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ, yaṃ passe vajjadassinaṃ,
niggayhavādiṃ medhāviṃ, tādisaṃ <b>paṇḍitaṃ</b> bhaje,
tādisaṃ bhajamānassa, seyyo hoti na pāpiyo."
41988,patha 1,masc,path; road; way,Trad,,"ukkhittakhaggam'atihatthasudāruṇan'taṃ, dhāvan'tiyojana<b>path</b>'aṅgulimālavantaṃ. iddhī'bhisaṅkhatamano jitavā mun'indo.",VIN PAT SE 72,uppathenagamanasikkhāpadaṃ,na uppathena gacchanto <b>pathena</b> gacchantassa agilānassa dhammaṃ desessāmī'ti sikkhā karaṇīyā.,TH262,tālapuṭattheragāthā,"kadā nu maṃ pāvusakālamegho,
navena toyena sacīvaraṃ vane,
isippayātamhi <b>pathe</b> vajantaṃ,
ovassate taṃ nu kadā bhavissati.",AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāya<b>patho</b> hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena"
42180,paduma 1,nt,lotus; (comm) lotus with more than one hundred petals; (or) white lotus,MN152,indriyabhāvanāsuttaṃ,"seyyathā'pi, ānanda, īsakaṃpoṇe <b>paduma</b>palāse udakaphusitāni pavattanti",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","udabindu yathā'pi pokkhare,
<b>padume</b> vāri yathā na limpati,
evaṃ muni n'opalimpati,
yadidaṃ diṭṭhasutaṃ mutesu vā.",MN39,mahāassapurasuttaṃ,"seyyathā'pi uppaliniyaṃ vā paduminiyaṃ vā puṇḍarīkiniyaṃ vā app'ekaccāni uppalāni vā <b>padumāni</b> vā puṇḍarīkāni vā udake jātāni udake saṃvaḍḍhāni udak'ānuggatāni antonimuggaposīni,",,,
42303,panāyasmā,sandhi,and venerable,AN6.55,soṇasuttaṃ,"khīṇā jāti, vusitaṃ brahmacariyaṃ, kataṃ karaṇīyaṃ, n'āparaṃ itthattāyā'ti abbhaññāsi. aññataro ca <b>pan'āyasmā</b> soṇo arahataṃ ahosi.",AN10.44,kusinārasuttaṃ,"idaṃ <b>pan'āyasmā</b>, kattha vuttaṃ bhagavatā'ti, iti puṭṭho na sampāyissati.",,,,,,
42364,pannarasa 2,masc,fifteenth day of the lunar fortnight,DHPa1.2.1,sāmāvatīvatthu,"icchitaṃ patthitaṃ ... khippam'eva samijjhatu, sabbe pūrentu saṅkappā, cando <b>paṇṇaraso</b> yathā, maṇi jotiraso yathā",MN118,ānāpānassatisuttaṃ,tena kho pana samayena bhagavā tadah'uposathe <b>pannarase</b> pavāraṇāya puṇṇāya puṇṇamāya rattiyā bhikkhusaṅghaparivuto abbhokāse nisinno hoti.,VIN PAT NID,nidānuddeso,"suṇātu me bhante saṅgho? ajj'uposatho <b>pannaraso</b>, yadi saṅghassa pattakallaṃ, saṅgho uposathaṃ kareyya, pātimokkhaṃ uddiseyya.",,,
42469,pabbajati,pr,ordains as a monastic; renounces the household life,MN27,cūḷahatthipadopamasuttaṃ,so aparena samayena appaṃ vā bhogakkhandhaṃ pahāya mahantaṃ vā bhogakkhandhaṃ pahāya appaṃ vā ñātiparivaṭṭaṃ pahāya mahantaṃ vā ñātiparivaṭṭaṃ pahāya kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ <b>pabbajati</b>.,MN7,vatthasuttaṃ,yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ <b>pabbajanti</b>,,,,,,
44460,palāyati,pr,runs away; flees; escapes,JA153,sūkarajātakaṃ,"catuppado ahaṃ samma,
tvam'pi samma catuppado,
ehi samma nivattassu,
kiṃ nu bhīto <b>palāyasi</b>.",SNP7,"vasalasuttaṃ
uragavaggo 7","yo have iṇam'ādāya,
cujjamāno <b>palāyati</b>,
na hi te iṇamatthī'ti,
taṃ jaññā vasalo iti.",SN35.238,āsīvisopamasuttaṃ,"atha kho so, bhikkhave, puriso bhīto catunnaṃ āsīvisānaṃ uggatejānaṃ ghoravisānaṃ yena vā tena vā <b>palāyetha</b>.",JAa503,sattigumba jātakavaṇṇanā,"yassa passena migo <b>palāyati</b>, tass'eva gīvā'ti"
44738,passati 1,pr,sees,DHP190,buddhavaggo,"yo ca buddhañ'ca dhammañ'ca,
saṅghañ'ca saraṇaṃ gato,
cattāri ariyasaccāni,
sammappaññāya <b>passati</b>.",MN54,potaliyasuttaṃ,"tam'enaṃ jano disvā evaṃ vadeyya, bhogī vata, bho, puriso, evaṃ kira bhogino bhogāni bhuñjantī'ti. tam'enaṃ sāmikā yattha yatth'eva <b>passeyyuṃ</b> tattha tatth'eva sāni hareyyuṃ. taṃ kiṃ maññasi, gahapati, alaṃ nu kho tassa purisassa aññathattāyā'ti?",MN104,sāmagāmasuttaṃ,"<b>passatha</b> no tumhe, ānanda, taṃ vacanapathaṃ aṇuṃ vā thūlaṃ vā yaṃ tumhe n'ādhivāseyyāthā'ti?",AN11.15,mettāsuttaṃ,"sukhaṃ supati, sukhaṃ paṭibujjhati, na pāpakaṃ supinaṃ <b>passati</b>, manussānaṃ ca amanussānaṃ piyo hoti, devatā rakkhanti"
44968,pavisati,pr,enters; goes (into),SN5.5,uppalavaṇṇāsuttaṃ,"esā antaradhāyāmi,
kucchiṃ vā <b>pavisāmi</b> te,
pakhum'antarikāyam'pi,
tiṭṭhantiṃ maṃ na dakkhasi.",SN21.10,theranāmakasuttaṃ,so eko gāmaṃ piṇḍāya <b>pavisati</b> eko paṭikkamati eko raho nisīdati eko caṅkamaṃ adhiṭṭhāti.,MN62,mahārāhulovādasuttaṃ,"atha kho āyasmā rāhulo, ko n'ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya <b>pavisissatī</b>'ti tato paṭinivattitvā aññatarasmiṃ rukkhamūle nisīdi",AN9.11,sīhanādasuttaṃ,seyyathā'pi caṇḍālakumārako vā caṇḍālakumārikā vā kaḷopihattho nantakavāsī gāmaṃ vā nigamaṃ vā pavisanto nīcacittaṃ'y'eva upaṭṭhapetvā <b>pavisati</b>.
46585,puṇḍarīka 1,nt,lotus; (comm) lotus with less than one hundred petals; (or) red lotus,MN39,mahāassapurasuttaṃ,seyyathā'pi bhikkhave uppaliniyaṃ vā paduminiyaṃ vā puṇḍarīkiniyaṃ vā app'ekaccāni uppalāni vā padumāni vā <b>puṇḍarīkāni</b> vā,AN10.81,vāhanasuttaṃ,"seyyathā'pi, vāhana, uppalaṃ vā padumaṃ vā <b>puṇḍarīkaṃ</b> vā udake jātaṃ udake saṃvaḍḍhaṃ udakā paccuggamma ṭhitaṃ anupalittaṃ udakena.",,,,,,
46592,puṇṇa 2,pp,(of the moon) full; complete,SNP38,dvayatānupassanāsuttaṃ,tena kho pana samayena bhagavā tadah'uposathe pannarase <b>puṇṇāya</b> <b>puṇṇa</b>māya rattiyā bhikkhusaṅghaparivuto abbhokāse nisinno hoti.,DNa2.4.2,mahāsudassanasutta vaṇṇanā,"kiṃ ummatto'si, nanu idān'eva divākaro atthaṅ'gato, so kathaṃ imaṃ <b>puṇṇa</b>candaṃ anubandhamāno uggacchissati?",VIN PAT NP 28,accekacīvarasikkhāpadaṃ,"das'āh'ānāgataṃ kattikatemāsika<b>puṇṇa</b>maṃ bhikkhuno pan'eva accekacīvaraṃ uppajjeyya, accekaṃ maññamānena bhikkhunā paṭiggahetabbaṃ",,,
46609,puṇṇamā,fem,night of the full moon,SNP38,dvayatānupassanāsuttaṃ,tena kho pana samayena bhagavā tadah'uposathe pannarase puṇṇāya <b>puṇṇamāya</b> rattiyā bhikkhusaṅghaparivuto abbhokāse nisinno hoti.,VIN PAT NP 28,accekacīvarasikkhāpadaṃ,"das'āh'ānāgataṃ kattikatemāsika<b>puṇṇamaṃ</b> bhikkhuno pan'eva accekacīvaraṃ uppajjeyya, accekaṃ maññamānena bhikkhunā paṭiggahetabbaṃ",,,,,,
47057,purisadammasārathi,masc,trainer of tameable persons,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro <b>purisadammasārathi</b> satthā devamanussānaṃ buddho bhagavā,MN137,saḷāyatanavibhaṅgasuttaṃ,"tatra idaṃ nissāya idaṃ pajahatha, tayo satipaṭṭhānā yadariyo sevati yadariyo sevamāno satthā gaṇam'anusāsitum'arahati, so vuccati yoggācariyānaṃ anuttaro <b>purisadammasārathī</b>'ti, ayam'uddeso saḷ'āyatanavibhaṅgassa.",,,,,,
48661,bodhi 1,fem,awakening; enlightenment,MN118,ānāpānassatisuttaṃ,cattāro satipaṭṭhānā bhāvitā bahulīkatā satta<b>bojjhi</b>-aṅge paripūrenti,AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako saddho hoti, saddahati tathāgatassa <b>bodhiṃ</b>, iti'pi so bhagavā arahaṃ sammāsambuddho",AN6.17,soppasuttaṃ,"indriyesu guttadvārā bhavissāma, bhojane mattaññuno, jāgariyaṃ anuyuttā, vipassakā kusalānaṃ dhammānaṃ, pubbaratt'āpararattaṃ <b>bodhi</b>pakkhiyānaṃ dhammānaṃ, bhāvan'ānuyogam'anuyuttā viharissāmā'ti.",,,
48684,bodhisatta 1,masc,Buddha before his awakening,DN14.10,mahāpadānasuttaṃ,"atha kh,o bhikkhave, vipassissa <b>bodhisattassa</b> rahogatassa paṭisallīnassa evaṃ cetaso parivitakko udapādi",SN35.117,kāmaguṇasuttaṃ,"pubb'eva me, bhikkhave, sambodhā anabhisambuddhassa <b>bodhisattass</b>'eva sato etadahosi",,,,,,
49409,bhabba 1,ptp,able (to); capable (of); possible (to); likely (to); fit (to),SNP13,"ratanasuttaṃ,
cūḷavaggo 1","catūh'apāyehi ca vippamutto,
cha c'ābhiṭhānāni <b>bhabba</b> kātuṃ,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",AN5.113,sammāsamādhisuttaṃ,"pañcahi, bhikkhave, dhammehi samannāgato bhikkhu <b>bhabbo</b> sammāsamādhiṃ upasampajja viharituṃ. katamehi pañcahi?",AN3.66,kesamuttisuttaṃ,"etha tumhe mā anussavena, mā param'parāya, mā itikirāya, mā piṭakasampadānena, mā takkahetu, mā nayahetu, mā ākāraparivitakkena, mā diṭṭhinijjhānakkhantiyā, mā <b>bhabba</b>rūpatāya, mā samaṇo no garū'ti.",AN10.76,tayodhammasuttaṃ,"hirīmā'yaṃ, bhikkhave, ottāpī appamatto hoti. so appamatto samāno <b>bhabbo</b> anādariyaṃ pahātuṃ dovacassataṃ pahātuṃ pāpamittataṃ pahātuṃ."
