id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
53841,yasmiṃ 1,pron,in whoever; in whichever; at whichever,AN9.35,gāvīupamāsuttaṃ,"<b>yasmiṃ</b> c'assā padese ṭhitāya evam'assa, yaṃnūn'āhaṃ agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca pānīyāni piveyyan'ti tañ'ca padesaṃ na sotthinā paccāgaccheyya.",SNP64,"todeyya māṇava pucchā
pārāyanavaggo 9","<b>yasmiṃ</b> kāmā na vasanti,
taṇhā yassa na vijjati,
kathaṃkathā ca yo tiṇṇo,
vimokkho tassa n'āparo.",AN2.40,samacittavaggo,"<b>yasmiṃ</b>, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti.",,,
53888,yaṃnūnāhaṃ,sandhi,what if I were to; let me; I shall; perhaps I,AN9.35,gāvīupamāsuttaṃ,"tassā evam'assa, <b>yaṃnūn'āhaṃ</b> agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca pānīyāni piveyyan'ti.",MN22,alagaddūpamasuttaṃ,"<b>yaṃnūn'āhaṃ</b> tiṇakaṭṭhasākhāpalāsaṃ saṃkaḍḍhitvā, kullaṃ bandhitvā, taṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttareyyan'ti.",SN8.11,gaggarāsuttaṃ,<b>yaṃnūn'āhaṃ</b> bhagavantaṃ sammukhā sāruppāya gāthāya abhitthaveyyan'ti.,MN3,dhammadāyādasuttaṃ,<b>yaṃnūn'āhaṃ</b> imaṃ piṇḍapātaṃ bhuñjitvā jighacchādubbalyaṃ paṭivinodetvā evaṃ imaṃ rattin'divaṃ vītināmeyyan'ti
55722,lābha 1,masc,gain; acquisition; benefit; profit,MN48,kosambiyasuttaṃ,"bhikkhu ye te <b>lābhā</b> dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, tathārūpehi <b>lābhehi</b> appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.",SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","āsīsanti thomayanti abhijappanti juhanti,
kām'ābhijappanti paṭicca <b>lābhaṃ</b>,
te yājayogā bhavarāgarattā,
n'ātariṃsu jātijaran'ti brūmi.",DHP204,sukhavaggo,"ārogyaparamā <b>lābhā</b>,
santuṭṭhiparamaṃ dhanaṃ,
vissāsaparamā ñāti,
nibbānaṃ paramaṃ sukhaṃ.",MN31,cūḷagosiṅgasuttaṃ,"kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca vihārasamāpattīnaṃ mayaṃ <b>lābhino</b>'ti"
58406,sandissati 1,pr,knows well; has first-hand experience (of),AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca, bhikkhave, ime satta aparihāniyā dhammā bhikkhūsu ṭhassanti, imesu ca sattasu aparihāniyesu dhammesu bhikkhū <b>sandississanti</b>.",VIN1.1.4,catutthapārājikaṃ,"iti jānāmi iti passāmī'ti jānām'ahaṃ ete dhamme, passām'ahaṃ ete dhamme, atthi ca ete dhammā mayi, ahañ'ca etesu dhammesu <b>sandissāmī</b>'ti.",,,,,,
59264,samatikkama,masc,surpassing (of); overcoming (of); going beyond; transcendence,MN140,dhātuvibhaṅgasuttaṃ,"sabbamaññitānaṃ tv'eva, bhikkhu, <b>samatikkamā</b> muni santo'ti vuccati. muni kho pana, bhikkhu, santo na jāyati, na jīyati, na mīyati, na kuppati, na piheti.",DN22.1,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ <b>samatikkamāya</b> dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya yadidaṃ cattāro satipaṭṭhānā",MN137,saḷāyatanavibhaṅgasuttaṃ,"sabbaso rūpasaññānaṃ <b>samatikkamā</b> paṭīghasaññānaṃ atthaṅ'gamā nānattasaññānaṃ amanasikārā, ananto ākāso'ti ākās'ānañc'āyatanaṃ upasampajja viharati",,,
63458,sukhakāma,adj,wishing for ease; desiring comfort,SN12.63,puttamaṃsūpamasuttaṃ,atha puriso āgaccheyya jīvitu'kāmo amaritu'kāmo <b>sukhakāmo</b> dukkhappaṭikūlo,DHP131,daṇḍavaggo,"<b>sukhakāmāni</b> bhūtāni,
yo daṇḍena vihiṃsati,
attano sukham'esāno,
pecca so na labhate sukhaṃ.",,,,,,
64800,sekha 1,masc,trainee; apprentice; learner; initiate; (comm) seven stages of a noble person before arahantship,AN8.79,parihānasuttaṃ,ime bhikkhave dhammā <b>sekhassa</b> bhikkhuno aparihānāya saṃvattanti.,VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","samaññāya bhikkhu, paṭiññāya bhikkhu, ehi bhikkhū'ti bhikkhu, tīhi saraṇagamanehi upasampanno'ti bhikkhu, bhadro bhikkhu, sāro bhikkhu, <b>sekho</b> bhikkhu, asekho bhikkhu",DHP45,pupphavaggo,"<b>sekho</b> pathaviṃ vicessati,
yamalokañ'ca imaṃ sadevakaṃ,
<b>sekho</b> dhammapadaṃ sudesitaṃ,
kusalo puppham'iva pacessati.",,,
65095,sokaparideva,masc,sorrow and mourning; sadness and crying,AN9.37,ānandasuttaṃ,"acchariyaṃ, āvuso, abbhutaṃ, āvuso! yāvañ'c'idaṃ tena bhagavatā jānatā passatā arahatā sammāsambuddhena sambādhe okās'ādhigamo anubuddho sattānaṃ visuddhiyā <b>sokaparidevānaṃ</b> samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya.",,,,,,,,,
68788,viya,ind,like; as,Thai,,"dhammo padīpo <b>viya</b> tassa satthuno, yo maggapāk'āmatabhedabhinnako, lok'uttaro yo ca tadattha'dīpano",DHP334,taṇhāvaggo,"manujassa pamattacārino,
taṇhā vaḍḍhati māluvā <b>viya</b>,
so plavatī hurā huraṃ,
phalam'icchaṃ'va vanasmi vānaro.",SNP45,"tissametteyyasuttaṃ
aṭṭhakavaggo 7","saṅkappehi pareto so,
kapaṇo <b>viya</b> jhāyati,
sutvā paresaṃ nigghosaṃ,
maṅku hoti tathāvidho.",MN5,anaṅgaṇasuttaṃ,"tam'enaṃ jano disvā evaṃ vadeyya, ambho, kim'ev'idaṃ harīyati jaññajaññaṃ <b>viyā</b>'ti?"
69305,visuddhi 1.1,fem,purity (of); purification (of); holiness,DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
yadā paññāya passati,
atha nibbindati dukkhe,
esa maggo <b>visuddhiyā</b>.",DHP274,maggavaggo,"es'eva maggo n'atth'añño,
dassanassa <b>visuddhiyā</b>,
etañ'hi tumhe paṭipajjatha,
mārass'etaṃ pamohanaṃ.",MN10.2,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ maggo sattānaṃ <b>visuddhiyā</b>, sokaparidevānaṃ samatikkamāya, dukkhadomanassānaṃ atthaṅ'gamāya, ñāyassa adhigamāya, nibbānassa sacchikiriyāya, yadidaṃ cattāro satipaṭṭhānā.",,,
69716,vihāsi,aor,lived; remained; stayed in,AN4.21,paṭhamauruvelasuttaṃ,"sabbe saddhammagaruno, <b>vihariṃsu</b> viharanti ca.
atho'pi viharissanti, esā buddhāna dhammatā.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4",tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja <b>vihāsi</b>.,MN112,chabbisodhanasuttaṃ,"so evaṃ pabbajito samāno bhikkhūnaṃ sikkhāsājīvasamāpanno pāṇ'ātipātaṃ pahāya pāṇ'ātipātā paṭivirato ahosiṃ nihitadaṇḍo nihitasattho, lajjī day'āpanno sabbapāṇabhūtahit'ānukampī <b>vihāsiṃ</b>.",MN75,māgaṇḍiyasuttaṃ,rājamahāmatto vā pañcahi kāmaguṇehi samappito samaṅgībhūto paricārayamāno kāmataṇhaṃ appahāya kāmapariḷāhaṃ appaṭivinodetvā vigatapipāso ajjhattaṃ vūpasantacitto <b>vihāsi</b> vā viharati vā viharissati vā.
70487,vesālī,fem,name of a city; capital of the Licchavis,SN1.39,paṭhamapajjunnadhītusuttaṃ,"<b>vesāliyaṃ</b> vane viharantaṃ,
aggaṃ sattassa sambuddhaṃ,
kokanad'āham'asmi abhivande,
kokanadā pajjunnassa dhītā.",VIN4.6.177,licchavī vatthu,sace'pi me ayyaputtā <b>vesāliṃ</b> s'āhāraṃ dajjeyyātha n'eva dajjāhaṃ taṃ bhattan'ti,AN8.53,saṃkhittasuttaṃ,ekaṃ samayaṃ bhagavā <b>vesāliyaṃ</b> viharati mahāvane kūṭāgārasālāyaṃ. atha kho mahāpajāpatī gotamī yena bhagavā tenupasaṅkami,,,
70536,veḷu 1,masc,bamboo; Bambusa balcooa,SN6.12,devadattasuttaṃ,"phalaṃ ve kadaliṃ hanti,
phalaṃ <b>veḷuṃ</b> phalaṃ naḷaṃ,
sakkāro kāpurisaṃ hanti,
gabbho assatariṃ yathā'ti.",VIN1.2.6,kuṭikārasikkhāpadaṃ,saññācikā nāma sayaṃ yācitvā purisam'pi puris'atthakaram'pi goṇam'pi sakaṭam'pi vāsim'pi parasum'pi kuṭhārim'pi kudālam'pi nikhādanam'pi vallim'pi <b>veḷum</b>'pi muñjam'pi pabbajam'pi tiṇam'pi mattikam'pi.,VIN4.1.13,bimbisārasamāgamakathā,"et'āhaṃ, bhante, <b>veḷu</b>vanaṃ uyyānaṃ buddhappamukhassa bhikkhusaṅghassa dammī'ti.",,,
70557,veḷuvana,nt,name of a park outside Rājagaha,SN42.10,maṇicūḷakasuttaṃ,ekaṃ samayaṃ bhagavā rājagahe viharati <b>veḷuvane</b> kalandakanivāpe.,DHPa1.1.8,sāriputtatthera vatthu,atha kho te attano antevāsikehi aḍḍhateyyehi paribbājakasatehi saddhiṃ <b>veḷuvanaṃ</b> agamaṃsu.,VIN4.1.13,bimbisārasamāgamakathā,"atha kho rājā māgadho seniyo bimbisāro sovaṇṇamayaṃ bhiṅkāraṃ gahetvā bhagavato oṇojesi, et'āhaṃ, bhante, <b>veḷuvanaṃ</b> uyyānaṃ buddhappamukhassa bhikkhusaṅghassa dammī'ti.",,,
70807,hattha 1,masc,hand,SN35.236,paṭhamahatthapādopamasuttaṃ,"<b>hatthesu</b>, bhikkhave, sati ādānanikkhepanaṃ paññāyati. pādesu sati abhikkamapaṭikkamo paññāyati. pabbesu sati samiñjanapasāraṇaṃ paññāyati. kucchismiṃ sati jighacchāpipāsā paññāyati.",MN105,sunakkhattasuttaṃ,"taṃ kiṃ maññasi, sunakkhatta, api nu so puriso amussa āsīvisassa ghoravisassa <b>hatthaṃ</b> vā aṅguṭṭhaṃ vā dajjā yaṃ jaññā, imin'āhaṃ daṭṭho maraṇaṃ vā nigacchāmi maraṇamattaṃ vā dukkhan'ti?",VIN PAT SE 55,sāmisa sikkhāpada,na sāmisena <b>hatthena</b> pānīyathālakaṃ paṭiggahessāmī'ti sikkhā karaṇīyā.,VIN PAT SA 2,kāyasaṃsagga sikkhāpada,"yo pana bhikkhu, otiṇṇo vipariṇatena cittena, mātugāmena saddhiṃ kāyasaṃsaggaṃ samāpajjeyya, <b>hattha</b>ggāhaṃ vā veṇiggāhaṃ vā aññatarassa vā aññatarassa vā aṅgassa parāmasanaṃ, saṅghādiseso."
