id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
38340,nissita 1,pp,dependent (on); supported (by); based (on); relying (on),UD74,catutthanibbānapaṭisaṃyuttasuttaṃ,"<b>nissitassa</b> calitaṃ, anissitassa calitaṃ n'atthi. calite asati passaddhi, passaddhiyā sati nati na hoti. natiyā asati āgatigati na hoti. āgatigatiyā asati cut'ūpapāto na hoti. cut'ūpapāte asati n'ev'idha na huraṃ na ubhayam'antarena. es'ev'anto dukkhassā'ti.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","sabbesu kāmesu yo vītarāgo,
ākiñcaññaṃ <b>nissito</b> hitvā m'aññaṃ,
saññāvimokkhe parame'dhimutto,
tiṭṭheyya so tattha anānuyāyī.",AN3.51,mahācorasuttaṃ,"kathañ'ca, bhikkhave, mahācoro balavanissito hoti? idha, bhikkhave, mahācoro rājānaṃ vā rājamahāmattānaṃ vā <b>nissito</b> hoti.",SN12.63,puttamaṃsūpamasuttaṃ,"yaṃ yadeva hi sā, bhikkhave, gāvī niccammā nissāya tiṭṭheyya, ye tan'<b>nissitā</b> pāṇā te naṃ khādeyyuṃ."
40082,paññāyetha,opt,it would be apparent; it would be evident; it could be discerned,SN22.80,piṇḍolyasuttaṃ,app'evanām'imassa kevalassa dukkhakkhandhassa antakiriyā <b>paññāyethā</b>'ti,SN22.96,gomayapiṇḍasuttaṃ,"ettako ce'pi, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, na'y'idaṃ brahmacariyavāso <b>paññāyetha</b> sammā dukkhakkhayāya.",AN3.67,paṭhamabhavasuttaṃ,"kāmadhātuvepakkañ'ca, ānanda, kammaṃ n'ābhavissa, api nu kho kāmabhavo <b>paññāyethā</b>'ti? no h'etaṃ bhante",,,
40109,paññāvimutti,fem,liberation by understanding; emancipation by insight,AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, āsavānaṃ khayā anāsavaṃ cetovimuttiṃ <b>paññāvimuttiṃ</b> diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja vihareyyan'ti, tatra tatr'eva sakkhibhabbataṃ pāpuṇāti sati sati āyatane'ti.",SNP38,dvayatānupassanāsuttaṃ,"cetovimuttihīnā te,
atho <b>paññāvimuttiyā</b>,
abhabbā te antakiriyāya,
te ve jātijar'ūpagā.",,,,,,
40385,paṭicchannakammanta,adj,with concealed deeds; who is furtive in action; who is underhanded in business; (comm) bad deed,SNP7,"vasalasuttaṃ
uragavaggo 7","yo katvā pāpakaṃ kammaṃ,
mā maṃ jaññā'ti icchati,
yo <b>paṭicchannakamm'anto</b>,
taṃ jaññā vasalo iti.",AN3.27,jigucchitabbasuttaṃ,"idha, bhikkhave, ekacco puggalo dussīlo hoti pāpadhammo asuci saṅkassarasamācāro <b>paṭicchannakamm'anto</b>, assamaṇo samaṇapaṭiñño, abrahmacārī brahmacāripaṭiñño, antopūti avassuto kasambujāto.",,,,,,
40896,paṭisaṃvediyetha,opt,one oneself could experience,SN20.11,siṅgālasuttaṃ,"sādhu khv'assa, bhikkhave, yaṃ idh'ekacco sakyaputtiyapaṭiñño evarūpam'pi attabhāvapaṭilābhaṃ <b>paṭisaṃvediyetha</b>.",SN12.63,puttamaṃsūpamasuttaṃ,"taṃ kiṃ maññatha, bhikkhave, api nu so puriso divasaṃ tīhi sattisatehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ <b>paṭisaṃvediyethā</b>'ti?",,,,,,
42552,pabbhāra 1,adj,sloping (towards); inclining down (towards); leading (to); aiming (at),AN8.30,anuruddha mahāvitakkasuttaṃ,tatra bhikkhu vivekaninnena cittena vivekapoṇena viveka<b>pabbhārena</b> vivekaṭṭhena nekkhamm'ābhiratena añña'd'atthu uyyojanikapaṭisaṃyuttaṃ'y'eva kathaṃ kattā hoti,SN45.62,paṭhamapācīnaninnasuttaṃ,bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbāna<b>pabbhāro</b>,,,,,,
42654,pamatta 1,pp,careless; heedless; negligent; inattentive,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni.
kiñ'cā'pi te honti bhusa<b>ppamattā</b>, na te bhavaṃ aṭṭhamam'ādiyanti.",SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha, daḷhaṃ sikkhatha santiyā,
mā vo <b>pamatte</b> viññāya, maccurājā amohayittha vas'ānuge.",TH243,soṇakoḷivisattheragāthā,"unnaḷassa <b>pamattassa</b>,
bāhir'āsassa bhikkhuno,
sīlaṃ samādhi paññā ca,
pāripūriṃ na gacchati.",DHP21,appamādavaggo,"appamādo amatapadaṃ,
pamādo maccuno padaṃ,
appamattā na mīyanti,
ye <b>pamattā</b> yathā matā."
43350,paricita 1,pp,practised; rehearsed; consolidated; familiarized,DN16.14,mahāparinibbānasuttaṃ,"yassa kassaci, ānanda, cattāro iddhipādā bhāvitā bahulīkatā yānīkatā vatthukatā anuṭṭhitā <b>paricitā</b> susamāraddhā so ākaṅkhamāno kappaṃ vā tiṭṭheyya kappāvasesaṃ vā",AN4.61,pattakammasuttaṃ,"sa kho so, gahapati, ariyasāvako uṭṭhānavīriy'ādhigatehi bhogehi bāhābala<b>paricitehi</b> sed'āvakkhittehi dhammikehi dhammaladdhehi imāni cattāri pattakammāni kattā hoti.",,,,,,
45140,pahīyati 1.1,pr,is abandoned; is given up,MN2.2,sabbāsavasuttaṃ,"tassa evaṃ yoniso manasikaroto tīṇi saṃyojanāni <b>pahīyanti</b>, sakkāyadiṭṭhi, vicikicchā, sīlabbataparāmāso. ime vuccanti, bhikkhave, āsavā dassanā pahātabbā",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","maraṇena'pi taṃ <b>pahīyati</b>,
yaṃ puriso mam'idan'ti maññati,
etam'pi viditvā paṇḍito,
na mamattāya nametha māmako.",MN10.18,mahāsatipaṭṭhānasuttaṃ,"yaṃ loke piyarūpaṃ sātarūpaṃ, etth'esā taṇhā pahīyamānā <b>pahīyati</b>, ettha nirujjhamānā nirujjhati.",AN1.11-20,nīvaraṇappahāna vaggo,asubhanimittaṃ yoniso manasi karoto anuppanno c'eva kāmacchando n'uppajjati uppanno ca kāmacchando <b>pahīyati</b>
45576,pāpa 1,adj,evil; criminal; wrong; bad; vicious,TH251,raṭṭhapālattheragāthā,"tasmā hi paññā'va dhanena seyyā, yāya vosānam'idh'ādhigacchati.
abyositattā hi bhavābhavesu, <b>pāpāni</b> kammāni karoti mohā.",Thai,,"buddho susuddho karuṇāmah'aṇṇavo, yo'ccantasuddhabbarañāṇalocano, lokassa <b>pāp</b>'ūpakilesaghātako",DHP136,daṇḍavaggo,"atha <b>pāpāni</b> kammāni,
karaṃ bālo na bujjhati,
sehi kammehi dummedho,
aggidaḍḍho'va tappati.",AN10.47,mahālisuttaṃ,"ko nu kho, bhante hetu, ko paccayo <b>pāpassa</b> kammassa kiriyāya <b>pāpassa</b> kammassa pavattiyā'ti?"
45606,pāpadhamma 1,adj,evil-natured; of bad character,DHP307,nirayavaggo,"kāsāvakaṇṭhā bahavo,
<b>pāpadhammā</b> asaññatā,
pāpā pāpehi kammehi,
nirayaṃ te upapajjare.",UD45,uposathasuttaṃ,addasā kho āyasmā mahāmoggallāno taṃ puggalaṃ dussīlaṃ <b>pāpadhammaṃ</b> asuciṃ saṅkassarasamācāraṃ paṭicchannakamm'antaṃ asamaṇaṃ samaṇapaṭiññaṃ abrahmacāriṃ brahmacāripaṭiññaṃ antopūtiṃ avassutaṃ kasambujātaṃ majjhe bhikkhusaṅghassa nisinnaṃ,,,,,,
45726,pāra 1.1,nt,far side; far shore; bank on the other side (of); epithet of Nibbāna,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇakamakkhitaṃ.
alaṃ bālassa mohāya, no ca <b>pāra</b>gavesino.",DHP85,paṇḍitavaggo,"appakā te manussesu, ye janā <b>pāra</b>gāmino.
ath'āyaṃ itarā pajā, tīram'ev'ānudhāvati.",MN82,raṭṭhapālasuttaṃ,"oraṃ samuddassa atittarūpo,
<b>pāraṃ</b> samuddassa'pi patthayetha,
rājā ca aññe ca bahū manussā,
avītataṇhā maraṇaṃ upenti,
ūnāva hutvāna jahanti dehaṃ,
kāmehi lokamhi na hatthi titti.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","yaṃ brāhmaṇaṃ vedagum'ābhijaññā,
akiñcanaṃ kāmabhave asattaṃ,
addhā hi so ogham'imaṃ atāri,
tiṇṇo ca <b>pāraṃ</b> akhilo akaṅkho."
45847,pālaka 1,masc,shepherd; herder,AN3.71,uposathasuttaṃ,"go<b>pālako</b> sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",,,,,,,,,
46170,piya 1,adj,dear (to); beloved (by); loved (by),DHP130,daṇḍavaggo,"sabbe tasanti daṇḍassa,
sabbesaṃ jīvitaṃ <b>piyaṃ</b>,
attānaṃ upamaṃ katvā,
na haneyya na ghātaye.",AN11.15,mettāsuttaṃ,"manussānaṃ <b>piyo</b> hoti, amanussānaṃ <b>piyo</b> hoti, devatā rakkhanti, n'āssa aggi vā visaṃ vā satthaṃ vā kamati, tuvaṭaṃ cittaṃ samādhiyati, mukhavaṇṇo vippasīdati",AN5.81,rajanīyasuttaṃ,"pañcahi, bhikkhave, dhammehi samannāgato thero bhikkhu sabrahmacārīnaṃ <b>piyo</b> ca hoti manāpo ca garu ca bhāvanīyo ca.",,,
47186,pūti,adj,fermented; foul-smelling; fetid; stinking; rotten; putrid,TH251,raṭṭhapālattheragāthā,"añjanī'va navā cittā, <b>pūti</b>kāyo alaṅkato.
alaṃ bālassa mohāya, no ca pāragavesino.",ITI76,sukhapatthanāsuttaṃ,"pūtimacchaṃ kus'aggena,
yo naro upanayhati,
kusā'pi <b>pūti</b> vāyanti,
evaṃ bāl'ūpasevanā.",AN8.30,anuruddha mahāvitakkasuttaṃ,evam'evaṃ te <b>pūti</b>muttabhesajjaṃ khāyissati santuṭṭhassa viharato ratiyā aparitassāya phāsuvihārāya okkamanāya nibbānassa,AN9.11,sīhanādasuttaṃ,"evam'evaṃ kho ahaṃ, bhante, iminā <b>pūti</b>kāyena aṭṭīyāmi harāyāmi jigucchāmi."
48227,baḷisa 1,nt,fishing hook,SNa2.30,nānātitthiyasāvakasuttavaṇṇanā,"āmisaṃ'va macchānaṃ vadhāya khittā'ti yathā macchānaṃ vadh'atthāya <b>baḷisa</b>laggaṃ āmisaṃ khipati, evaṃ tayā pasaṃsamānena ete rūpā sattānaṃ vadhāya khittā'ti vadati.",SN17.2,baḷisasuttaṃ,"seyyathā'pi, bhikkhave, bāḷisiko āmisagataṃ <b>baḷisaṃ</b> gambhīre udakarahade pakkhipeyya. tam'enaṃ aññataro āmisacakkhu maccho gileyya.",,,,,,
48404,bāḷisika,masc,fisherman,SN17.2,baḷisasuttaṃ,"seyyathā'pi, bhikkhave, <b>bāḷisiko</b> āmisagataṃ baḷisaṃ gambhīre udakarahade pakkhipeyya. tam'enaṃ aññataro āmisacakkhu maccho gileyya.",SN17.2,baḷisasuttaṃ,"evañ'hi so, bhikkhave, maccho gilabaḷiso <b>bāḷisikassa</b> anayaṃ āpanno byasanaṃ āpanno yathākāmakaraṇīyo <b>bāḷisikassa</b>.",,,,,,
48928,brahmacariyavāsa,masc,living the holy life; following the spiritual path,AN3.101,loṇakapallasuttaṃ,"yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ puriso kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, <b>brahmacariyavāso</b> na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.",SN22.96,gomayapiṇḍasuttaṃ,"ettako ce'pi, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, na'y'idaṃ <b>brahmacariyavāso</b> paññāyetha sammā dukkhakkhayāya.",,,,,,
48941,brahmacāripaṭiñña,adj,pretending to be celibate; claiming to be chaste,AN3.27,jigucchitabbasuttaṃ,"idha, bhikkhave, ekacco puggalo dussīlo hoti pāpadhammo asuci saṅkassarasamācāro paṭicchannakamm'anto, assamaṇo samaṇapaṭiñño, abrahmacārī <b>brahmacāripaṭiñño</b>, antopūti avassuto kasambujāto.",,,,,,,,,
50639,maccha,masc,fish,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","phandamānaṃ pajaṃ disvā,
<b>macche</b> app'odake yathā,
aññam'aññehi byāruddhe,
disvā maṃ bhayam'āvisi.",JA492,tacchasūkara jātakaṃ,"pūti<b>macchaṃ</b> kus'aggena,
yo naro upanayhati,
kusā'pi pūtī vāyanti,
evaṃ bāl'ūpasevanā.",MN39,mahāassapurasuttaṃ,"seyyathā'pi pabbatasaṅkhepe udakarahado accho vippasanno anāvilo. tattha cakkhumā puriso tīre ṭhito passeyya sippisambukam'pi sakkharakathalam'pi <b>maccha</b>gumbam'pi, carantam'pi tiṭṭhantam'pi.",SN17.2,baḷisasuttaṃ,"evañ'hi so, bhikkhave, <b>maccho</b> gilabaḷiso bāḷisikassa anayaṃ āpanno byasanaṃ āpanno yathākāmakaraṇīyo bāḷisikassa."
51140,manāpa 1,adj,pleasant; likeable; attractive; agreeable,AN10.48,pabbajitābhiṇhasuttaṃ,"sabbehi me piyehi <b>manāpehi</b> nānābhāvo vinābhāvo'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ",MN51,kandarakasuttaṃ,"pharusaṃ vācaṃ pahāya pharusāya vācāya paṭivirato hoti, yā sā vācā n'elā kaṇṇasukhā pemanīyā hadayaṅ'gamā porī bahujanakantā bahujana<b>manāpā</b> tathārūpiṃ vācaṃ bhāsitā hoti",AN10.71,ākaṅkhasuttaṃ,"ākaṅkheyya ce, bhikkhave, bhikkhu, sabrahmacārīnaṃ piyo c'assaṃ <b>manāpo</b> ca garu ca bhāvanīyo cā'ti, sīlesv'ev'assa paripūrakārī ajjhattaṃ cetosamatham'anuyutto anirākatajjhāno vipassanāya samannāgato brūhetā suññ'āgārānaṃ.",MN105,sunakkhattasuttaṃ,"pañca kho ime, sunakkhatta, kāmaguṇā. katame pañca? cakkhuviññeyyā rūpā iṭṭhā kantā <b>manāpā</b> piyarūpā kām'ūpasaṃhitā rajanīyā"
51680,mahākoṭṭhika,masc,name of an arahant monk; great disciple of the Buddha; foremost disciple in analytical understanding,MN118,ānāpānassatisuttaṃ,āyasmatā ca sāriputtena āyasmatā ca mahāmoggallānena āyasmatā ca mahākassapena āyasmatā ca mahākaccāyanena āyasmatā ca <b>mahākoṭṭhikena</b> āyasmatā ca mahākappinena,SN12.67,naḷakalāpīsuttaṃ,ekaṃ samayaṃ āyasmā ca sāriputto āyasmā ca <b>mahākoṭṭhiko</b> bārāṇasiyaṃ viharanti isipatane migadāye.,MN43,mahāvedallasuttaṃ,"ekam'antaṃ nisinno kho āyasmā <b>mahākoṭṭhiko</b> āyasmantaṃ sāriputtaṃ etadavoca, duppañño duppañño'ti",,,
54031,yāvatā 1,ind,as long as; as far as; of all; to the extent that,SNP8,mettasuttaṃ,"tiṭṭhañ'caraṃ, nisinno vā, sayāno vā,
<b>yāvat</b>'assa vigatamiddho,
etaṃ satiṃ adhiṭṭheyya,
brahmam'etaṃ vihāraṃ idha'm'āhu.",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"sa kho so, bhikkhave, ariyasāvako iti paṭisañcikkhati, na kho ahaññ'ev'eko jarādhammo jaraṃ anatīto, atha kho <b>yāvatā</b> sattānaṃ āgati gati cuti upapatti sabbe sattā jarādhammā jaraṃ anatītā'ti.",MN43,mahāvedallasuttaṃ,"<b>yāvatā</b> kho, āvuso, appamāṇā cetovimuttiyo, akuppā tāsaṃ cetovimutti aggam'akkhāyati. sā kho pan'ākuppā cetovimutti suññā rāgena, suññā dosena, suññā mohena.",AN4.173,mahākoṭṭhikasuttaṃ,"<b>yāvatā</b> channaṃ phass'āyatanānaṃ gati tāvatā papañcassa gati,
<b>yāvatā</b> papañcassa gati tāvatā channaṃ phass'āyatanānaṃ gati."
54177,yenāyasmā,sandhi,where venerable,SN22.1,nakulapitusuttaṃ,atha kho nakulapitā gahapati bhagavato bhāsitaṃ abhinanditvā anumoditvā uṭṭhāy'āsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā <b>yen'āyasmā</b> sāriputto ten'upasaṅkami,MN18,madhupiṇḍikasuttaṃ,"yaṃnūna mayaṃ <b>yen'āyasmā</b> mahākaccāno ten'upasaṅkameyyāma, upasaṅkamitvā āyasmantaṃ mahākaccānaṃ etam'atthaṃ paṭipuccheyyāmā'ti",,,,,,
54511,rata,pp,delighted (with); devoted (to); taking pleasure (in); pleased (with); enjoying,MN51,kandarakasuttaṃ,iti bhinnānaṃ vā sandhātā sahitānaṃ vā anuppadātā samagg'ārāmo samagga<b>rato</b> samagganandī samaggakaraṇiṃ vācaṃ bhāsitā hoti,TH236,cūḷapanthakattheragāthā,"tass'āhaṃ vacanaṃ sutvā,
vihāsiṃ sāsane <b>rato</b>,
samādhiṃ paṭipādesiṃ,
uttam'atthassa pattiyā.",DHP22,appamādavaggo,"evaṃ visesato ñatvā,
appamādamhi paṇḍitā,
appamāde pamodanti,
ariyānaṃ gocare <b>ratā</b>.",AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossagga<b>rato</b> yācayogo dānasaṃvibhāga<b>rato</b>. ayaṃ vuccati, gahapati, cāgasampadā."
54764,rahada,masc,deep pool; lake,DHP82,paṇḍitavaggo,"yathā'pi <b>rahado</b> gambhīro,
vippasanno anāvilo,
evaṃ dhammāni sutvāna,
vippasīdanti paṇḍitā.",SNP37,"nālakasuttaṃ
mahāvaggo 11","yadūnakaṃ taṃ saṇati,
yaṃ pūraṃ santam'eva taṃ,
aḍḍhakumbh'ūpamo bālo,
<b>rahado</b> pūro'va paṇḍito.",SN55.21,paṭhama mahānāmasuttaṃ,seyyathā'pi puriso sappikumbhaṃ vā telakumbhaṃ vā gambhīraṃ udaka<b>rahadaṃ</b> ogāhitvā bhindeyya. tatra yā assa sakkharā vā kaṭhalā vā sā adhogāmī assa,,,
55643,labheyyāhaṃ,sandhi,may I get; I would like to receive,MN140,dhātuvibhaṅgasuttaṃ,"<b>labheyy'āhaṃ</b>, bhante, bhagavato santike upasampadan'ti. paripuṇṇaṃ pana te, bhikkhu, pattacīvaran'ti? na kho me, bhante, paripuṇṇaṃ pattacīvaran'ti. na kho, bhikkhu, tathāgatā aparipuṇṇapattacīvaraṃ upasampādentī'ti.",DN9.8,"poṭṭhapādasuttaṃ, cittahatthisāriputtaupasampadā","evam'evaṃ bhagavatā anekapariyāyena dhammo pakāsito. es'āhaṃ, bhante, bhagavantaṃ saraṇaṃ gacchāmi dhammañ'ca bhikkhusaṅghañ'ca. <b>labheyy'āhaṃ</b>, bhante, bhagavato santike pabbajjaṃ, labheyyaṃ upasampadan'ti.",,,,,,
56633,saṅkassara,adj,suspect; dodgy; doubtful; (comm) remembered with suspicion,SN2.8,tāyanasuttaṃ,"yaṃ kiñci sithilaṃ kammaṃ,
saṃkiliṭṭhañ'ca yaṃ vataṃ,
<b>saṅkassaraṃ</b> brahmacariyaṃ,
na taṃ hoti mahapphalan'ti.",UD45,uposathasuttaṃ,addasā kho āyasmā mahāmoggallāno taṃ puggalaṃ dussīlaṃ pāpadhammaṃ asuciṃ <b>saṅkassara</b>samācāraṃ paṭicchannakamm'antaṃ asamaṇaṃ samaṇapaṭiññaṃ abrahmacāriṃ brahmacāripaṭiññaṃ antopūtiṃ avassutaṃ kasambujātaṃ majjhe bhikkhusaṅghassa nisinnaṃ,,,,,,
56639,saṅkā,fem,doubt; suspicion; uncertainty,SN2.8,tāyanasuttaṃ,"yaṃ kiñci sithilaṃ kammaṃ,
saṃkiliṭṭhañ'ca yaṃ vataṃ,
<b>saṅka</b>ssaraṃ brahmacariyaṃ,
na taṃ hoti mahapphalan'ti.",UD45,uposathasuttaṃ,addasā kho āyasmā mahāmoggallāno taṃ puggalaṃ dussīlaṃ pāpadhammaṃ asuciṃ <b>saṅka</b>ssarasamācāraṃ paṭicchannakamm'antaṃ asamaṇaṃ samaṇapaṭiññaṃ abrahmacāriṃ brahmacāripaṭiññaṃ antopūtiṃ avassutaṃ kasambujātaṃ majjhe bhikkhusaṅghassa nisinnaṃ,,,,,,
58273,santiṭṭhati 1,pr,remains still; stands still; settles down,MN20,vitakkasaṇṭhānasuttaṃ,tesaṃ pahānā ajjhattam'eva cittaṃ <b>santiṭṭhati</b> sannisīdati ekodi hoti samādhiyati.,AN3.102,paṃsudhovakasuttaṃ,"so, bhikkhave, samayo yaṃ taṃ cittaṃ ajjhattaṃ'y'eva <b>santiṭṭhati</b> sannisīdati ekodi hoti samādhiyati. so hoti samādhi santo paṇīto paṭippassaddhiladdho ekodibhāv'ādhigato na sasaṅkhāraniggayhavāritagato.",AN8.30,anuruddha mahāvitakkasuttaṃ,"idha, bhikkhave, bhikkhuno papañcanirodhe cittaṃ pakkhandati pasīdati <b>santiṭṭhati</b> vimuccati. nippapañc'ārāmass'āyaṃ",,,
59193,samaṇapaṭiñña,adj,claiming to be a monk; pretending to be a monastic,UD45,uposathasuttaṃ,addasā kho āyasmā mahāmoggallāno taṃ puggalaṃ dussīlaṃ pāpadhammaṃ asuciṃ saṅkassarasamācāraṃ paṭicchannakamm'antaṃ asamaṇaṃ <b>samaṇapaṭiññaṃ</b> abrahmacāriṃ brahmacāripaṭiññaṃ antopūtiṃ avassutaṃ kasambujātaṃ majjhe bhikkhusaṅghassa nisinnaṃ,,,,,,,,,
59555,samācāra,masc,conduct; behaviour; activity,VIN PAT SA 13,kuladūsakasikkhāpadaṃ,"bhikkhu pan'eva aññataraṃ gāmaṃ vā nigamaṃ vā upanissāya viharati kuladūsako pāpa<b>samācāro</b>, tassa kho pāpakā <b>samācārā</b> dissanti c'eva suyyanti ca, kulāni ca tena duṭṭhāni dissanti c'eva suyyanti ca",MN39,mahāassapurasuttaṃ,parisuddho no vacī<b>samācāro</b> bhavissati uttāno vivaṭo na ca chiddavā saṃvuto ca,AN10.44,kusinārasuttaṃ,"codakena bhikkhunā paraṃ codetu'kāmena evaṃ paccavekkhitabbaṃ, parisuddhakāya<b>samācāro</b> nu kho'mhi?",,,
61401,sahanandī,adj,sharing in each other's happiness; rejoicing together,SN22.3,hāliddikānisuttaṃ,"idha, gahapati, ekacco gihīhi saṃsaṭṭho viharati <b>sahanandī</b> sahasokī, sukhitesu sukhito, dukkhitesu dukkhito, uppannesu kiccakaraṇīyesu attanā tesu yogaṃ āpajjati. evaṃ kho, gahapati, gāme santhavajāto hoti.",,,,,,,,,
61429,sahasokī,adj,sharing in one another's sorrows; grieving together,SN22.3,hāliddikānisuttaṃ,"idha, gahapati, ekacco gihīhi saṃsaṭṭho viharati sahanandī <b>sahasokī</b>, sukhitesu sukhito, dukkhitesu dukkhito, uppannesu kiccakaraṇīyesu attanā tesu yogaṃ āpajjati. evaṃ kho, gahapati, gāme santhavajāto hoti.",,,,,,,,,
61661,saṃyutta 1,pp,bound (with); connected (to); fettered (with); tied (to),SN12.63,puttamaṃsūpamasuttaṃ,pañcakāmaguṇike rāge pariññāte n'atthi taṃ saṃyojanaṃ yena saṃyojanena <b>saṃyutto</b> ariyasāvako puna imaṃ lokaṃ āgaccheyya,SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"imamhi ce, bhikkhave, samaye uṇṇābho brāhmaṇo kālaṅ'kareyya, n'atthi saṃyojanaṃ yena saṃyojanena <b>saṃyutto</b> uṇṇābho brāhmaṇo puna imaṃ lokaṃ āgaccheyyā'ti.",MN2.2,sabbāsavasuttaṃ,diṭṭhisaṃyojana<b>saṃyutto</b> assutavā puthujjano na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi,AN7.50,methunasuttaṃ,"ayaṃ vuccati, brāhmaṇa, aparisuddhaṃ brahmacariyaṃ carati, <b>saṃyutto</b> methunena saṃyogena."
62361,sāmika 1,masc,owner,MN54,potaliyasuttaṃ,"tam'enaṃ jano disvā evaṃ vadeyya, bhogī vata, bho, puriso, evaṃ kira bhogino bhogāni bhuñjantī'ti. tam'enaṃ <b>sāmikā</b> yattha yatth'eva passeyyuṃ tattha tatth'eva sāni hareyyuṃ. taṃ kiṃ maññasi, gahapati, alaṃ nu kho tassa purisassa aññathattāyā'ti?",VIN1.2.6,kuṭikārasikkhāpadaṃ,"assāmikan'ti na añño koci <b>sāmiko</b> hoti, itthī vā puriso vā gahaṭṭho vā pabbajito vā.",AN3.71,uposathasuttaṃ,"gopālako sāyanhasamaye <b>sāmikānaṃ</b> gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",,,
62511,sārāṇīya,ptp,polite; pleasant; charming; (comm) fit to be remembered,MN4,bhayabheravasuttaṃ,sammodanīyaṃ kathaṃ <b>sārāṇīyaṃ</b> vītisāretvā daṇḍam'olubbha ekam'antaṃ aṭṭhāsi,,,,,,,,,
62518,sāriputta,masc,name of an arahant monk; chief disciple; great disciple of the Buddha; foremost disciple in great wisdom,SN2.29,susimasuttaṃ,"āraddhavīriyo, bhante, āyasmā <b>sāriputto</b>. vattā, bhante, āyasmā <b>sāriputto</b>. vacanakkhamo, bhante, āyasmā <b>sāriputto</b>. codako, bhante, āyasmā <b>sāriputto</b>. pāpagarahī, bhante, āyasmā <b>sāriputto</b>.",MN24,rathavinītasuttaṃ,"evaṃ vutte, āyasmā puṇṇo mantāṇiputto āyasmantaṃ <b>sāriputtaṃ</b> etadavoca, ko nāmo āyasmā, kathañ'ca pan'āyasmantaṃ sabrahmacārī jānantī'ti? upatisso'ti kho me, āvuso, nāmaṃ, <b>sāriputto</b>'ti ca pana maṃ sabrahmacārī jānantī'ti.",SN22.1,nakulapitusuttaṃ,sādhu vat'āyasmantaṃ'y'eva <b>sāriputtaṃ</b> paṭibhātu etassa bhāsitassa attho'ti.,MN43,mahāvedallasuttaṃ,sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ <b>sāriputtaṃ</b> uttariṃ pañhaṃ apucchi.
63146,sīla 1,nt,ethical conduct; virtue; moral integrity,MJG,,"dānaṃ dadantu saddhāya, <b>sīlaṃ</b> rakkhantu sabbadā, bhāvan'ābhiratā hontu, gacchantu devatāgatā.",AN6.10,mahānāmasuttaṃ,"puna caparaṃ, mahānāma, ariyasāvako attano <b>sīlāni</b> anussarati akhaṇḍāni acchiddāni asabalāni akammāsāni bhujissāni viññuppasatthāni aparāmaṭṭhāni samādhisaṃvattanikāni.",AN10.48,dasadhammasuttaṃ,kacci nu kho me attā <b>sīlato</b> na upavadatī'ti pabbajitena abhiṇhaṃ paccavekkhitabbaṃ,DNa1.2,brahmajālasuttaṃ,"kikī'va aṇḍaṃ, camarī'va vāladhiṃ. piyaṃ'va puttaṃ,
nayanaṃ'va ekakaṃ. tath'eva <b>sīlaṃ</b>, anurakkhamānā."
