root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	nī √vidh	nirvyadh	nirvyadhya, nir + vyadhana, nirvidhyati, nirvedha +, nirvedha, nirviddha (wounded)
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	pa √vidh	pravyadh	pravyadha, pravyadhitavya, praviddha
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	pati √vidh	prativyadh	dus + pratividhya (having shot) +, prati, pratividhyat (shoot, hit), pratividdha, prativedha (bsk), pratividhyat, pratividhyati (shoot, hit), prativyadh (shot, hit), aprativedha, dus + pratividhya (having shot), su +, pratividhya (having shot)
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	vi ni √vidh		vi + nividhyati, vi + nivyadh, nivyadhyat
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	saṃ ati √vidh		saṃ + atividhyati
√vidh	3	ya	throw, pierce	√vyadh	4	pierce	saṃ pati √vidh		saṃ + prativyadhyate, saṃ + prativyadhitum, saṃ + prativyadh
√vis 1	1	a	enter	√viś	6	enter	√vis	viś	veśman, veśyā, viśva
√vis 1	1	a	enter	√viś	6	enter	anu ā √vis	anvāviś	anvāviśya, anvāviśati, anvāviṣṭa
√vis 1	1	a	enter	√viś	6	enter	anu pa √vis	anupraviś	anupraveśīt, anupraviṣṭa, anupraviśati
√vis 1	1	a	enter	√viś	6	enter	apa √vis	apaviś	na + apaviṣṭa, apaviṣṭa
√vis 1	1	a	enter	√viś	6	enter	abhi ni √vis	abhiniviś	na + abhiniveśa, abhiniveśa, abhiniviṣṭvā, abvhinirviśya, abhiniveśayati, na + abhiniveśayati
√vis 1	1	a	enter	√viś	6	enter	abhi saṃ √vis	abhisaṃviś	
√vis 1	1	a	enter	√viś	6	enter	ā √vis	āviś	āveśana, āvikṣat
√vis 1	1	a	enter	√viś	6	enter	upa √vis	upaviś	upaviśya
√vis 1	1	a	enter	√viś	6	enter	ni √vis	niviś	niviśya, niveśa, niviṣṭa, aniveśana, niviśate, niveśana, niviśamāna, niveśayitavya, niveśayati
√vis 1	1	a	enter	√viś	6	enter	nī √vis	nirviś	anirvista, na + niviśat, nirveśamāna, nirveśa, niviśat
√vis 1	1	*e	enter	√viś	6	enter	pa √vis	praviś	praveśana, praviśat, na + praveśayati, pra, praviśana, praviśati, praveṣṭum, praviṣṭa, praveśayati, pravekṣyati, praveśa, praviśya, praviśayitvā, praveśayat, praviśamāna, praveṣṭum (non-caus), praveśayitum (caus), praveśita, praveśayitavya
√vis 1	1	a	enter	√viś	6	enter	pati √vis		prativeśa, prativeśya, pratyaṃśa, prātiveśika, prativeśaka (bsk)
√vis 1	1	a	enter	√viś	6	enter	pati pa √vis	pratipraviś	pratipraviṣṭa
√vis 1	1	a	enter	√viś	6	enter	pari √vis	pariviś	pariveṣa
√vis 1	1	a	enter	√viś	6	enter	vi ni √vis	viniviś	viniviṣṭa, viniveśa
√vis 1	1	*e + iya	enter	√viś	6	enter	saṃ √vis	saṃviś	saṃveśyamāna, saṃvishayitavya
√vis 1	1	a	enter	√viś	6	enter	saṃ ni √vis	saṃniviś	saṃniveśa
√vis 1	1	*e	enter	√viś	6	enter	saṃ pa √vis	samupāviś	sampraveśayati
√vis 2	1	a	be active, serve	√viṣ	1, 3	be active	√vis		
√vis 2	1	a	be active, serve	√viṣ	1, 3	be active	pari √vis		pariveṣaṇa, pariveṣati
√vī	1	a	go	√vī	2	go	√vī		vīthi, vīthi, viśikhā, adhvan, mārga
√vīj	1	a	fan	√vīj	1	fan	√vīj		vījyamāna, vījayitvā, vījyate, vījayati, vījayamāna, vījana, vījamāna, vījayat
√vīr	8	*e	be heroic, hostile	√vīr	10	be powerful	√vīr		sa + vairin, vīryeṇa, savīrya, vaira, suvīra, avīrya, vīrya, sauvīra, nirvīrya, sauvīrāḥ (< sauvīra), vīravat, na + vaira, na + vairin, kubera, vaiśravaṇa, sauvīraka, vairin, vīra, vairiṣu, vīrā
√vīr	8	*e	be heroic, hostile	√vīr	10	be powerful	pati √vīr		prativaira
√vu	4	ṇā	weave, cover	√ve	1	weave	ā √vu		āvayat, āvayitum, āvṛṇoti, āvayati
√ve	1	*āpe	weave	√ve	1	weave	√ve		vāya, vāyayati, vaiṇa, ve, vyuta, vāyita (bsk), āveṇika, veṇi, aveṇi, āveṇika, su + vāyita (bsk), vaiṇa +, na + vyuta, su + veṇī
√ve	1	a	weave	√ve	1	weave	ā √ve		vyuta
√ve	1	a	weave	√ve	1	weave	upa √ve		
√ve	1	a	weave	√ve	1	weave	pa √ve		pravāṇa, praveṇī, praveṇī (braid), su + pravāṇa
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	√veṭh	veṣṭ	veṣṭayitvā, veṣṭa, veṣṭyamāna, veṣṭita
√veṭh	8	*aya	wind, twist	√veṣṭ	1	wrap	ati √veṭh	ativeṣṭ	
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	ā √veṭh	āveṣṭ	+ sthita
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	nī √veṭh	nirveṣṭ	+ sthita, nirveṣṭayati, nirveṣṭana, nirveṣṭyamāna
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	pa √veṭh	praveṣṭ	praveṣṭaka
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	pari √veṭh	pariveṣṭ	pariveṣṭitvā, pariveṣṭa, pariveṣṭana, pariveṣṭayati, pariveṣṭita
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	vi ni √veṭh		
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	saṃ √veṭh	saṃveṣṭ	
√veṭh	8	*e	wind, twist	√veṣṭ	1	wrap	saṃ pari √veṭh		sam + pariveṣṭayati, saṃpariveṭhita
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	√vedh	vyath	avyathin, vyathamāna, na + vyathamāna
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	ā √vedh	āvyath	
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	pa √vedh	pravyath	pravyathate, pravyathamāna, pravyathita, pra + vyathaka, na +, pravedhayat
√vedh	1	a	shake, fear	√vyath √vedh	1	waver	saṃ pa √vedh		sampravyathate, sampravyath
√vell	1	iya	shake, sway	√vell	1	stagger	√vell	vell	vellita
√vell	1	iya	shake, sway	√vell	1	stagger	ā √vell		
√vyath	1	a	fear, shake	√vyath	1	waver	√vyath		vyathita, vyathate, vyathana
√vyadh	3	ya	strike, pierce	√vyadh	4	pierce	√vyadh		vyādha
√vyadh	3	ya	strike, pierce	√vyadh	4	pierce	pati √vyadh		prativyadh (shot, hit)
√vhe	1	a	call, name	√hve √hū	1	call	ā √vhe		āhvāna, āhvaya, āhvayati, āhvayitavya, āhvāyitavya, āhvayati, ābṛhati (bsk), āvarhati (bsk), na + āhūta, āhva, sa + āhvaya
√vhe	1	a	call, name	√hve √hū	1	call	upa √vhe		upahve, upahvayat, upahve, upahvayati
√sak	4	ṇo	be able, powerful	√śak	5	be able	√sak		śaknoti, na + śakanīya +, śakti, śakeyam, na + aśakat, aśakat, śakṣyati, śakṣyasi, śaknuvan, śakratva, śakanīya, śakanīya +, śākya, śākyāḥ (< śākya), śakya, na + śakanīya, aśaknuvat, śakra
√sak	4	ṇo	be able, powerful	√śak	5	be able	saṃ √sak		sam + śakya
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	√sakk		
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	anu √sakk		
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	anu pari √sakk		anu + pari + ṣvaṣk, anu + pari + ṣvaṣkati
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	apa √sakk		apa + ṣvaṣk
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	abhi ud √sakk		abhyud + ṣvaṣkamāṇa
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	ava √sakk		ava + ṣvaṣkitvā, avasakkati (bsk), avasakkita (bsk)
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	ud √sakk		ud + ṣvaṣkitvā
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	nī √sakk		apādāna, pañcamī
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	pa √sakk		pra + ṣvaṣk, ṣvaṣkya
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	pati ava √sakk		
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	pari √sakk		
√sakk	1	a	move	√ṣvaṣk √ṣvakk	1	go, move	vi √sakk		viṣvak
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	√saṅk		śaṅkya, śank, śaṅkā, śaṅkyate
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	ā √saṅk		āśaṅkā, āśaṅkamāna, āśaṅkita, āśaṅkin, āśaṅkate, saśaṅka
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	ud √saṅk		
√saṅk	1	a	doubt, suspect	√śaṅk	1	doubt	pari √saṅk		na + pariśaṅkita, pariśaṅkita, pariśaṅkā
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	√saj	sañj / sajj	saj, sajyat, sajjita +, sajyate, sajjamāna, sajjita, asajjita, na + sajjamāna, na + sañj, sajjamāna
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	anu ā √saj		
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	abhi √saj	abhiṣañj	na + abhiṣajyate, abhiṣajyate, na +
√saj 1	3	ya + *e	stick, cling	√sañj √sajj	1	hang, cling	ava √saj	avasañj	avasañjayitvā
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	ā √saj	āsañj	āsañjita, nir + āsakti, āsakti
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	vi √saj	viṣañj	viṣaktikā, visakta, viṣaktikā (bsk)
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	vi ā √saj	vyāsañj	vyāsakta
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	vi saṃ √saj		vi + saṃsṛṣṭa
√saj 1	3	ya	stick, cling	√sañj √sajj	1	hang, cling	saṃ √saj	saṃsañj	asaṃsakta, saṃsarjana, saṃsakta, asaṃsarjana, saṃsṛṣṭa, saṃsañjita
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	√saj		sṛjati, sraṣṭṛ
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	abhi √saj		na + abhisṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	abhi vi √saj		
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	ava √saj		
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	ud √saj		
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	nī √saj		niḥsṛj, niḥsṛjya, niḥsṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	nī ā √saj		niḥsṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	pati nī √saj		pratiniḥsṛjati
√saj 2	1	a	relinquish, let loose	√sṛj	1, 6	send forth	vi ava √saj		vyava + visṛṣṭa, vyavasṛjya
√saj 3	1	a	embrace	√sañj √sajj	1	hang, cling	√saj		
√saj 3	1	a	embrace	√sañj √sajj	1	hang, cling	pa √saj		sañj, sañjati
√saj 3	1	a	embrace	√sañj √sajj	1	hang, cling	pari √saj		
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	√sajj		sarga
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	abhi √sajj		abhisṛjati, abhisartṛ, abhisṛj
√sajj 1	1	*e	relinquish, let loose	√sṛj	6	send forth	abhi nī √sajj		abhiniḥsṛjayitvā
√sajj 1	1	*e	relinquish, let loose	√sṛj	6	send forth	ava √sajj		avasarjati
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	ud √sajj		utsṛṣṭvā, utsṛjati, utsarga
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	upa √sajj		upasṛkta, upasarga
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	nī √sajj		nisarga, na + nisṛṣṭa, abhiniḥsṛjita, nisṛṣṭa, na + niḥsṛkta, niḥsargika (bsk), naiḥsargika (bsk), niḥsarjayitavya, na + niḥsṛktvā, niḥsṛktvā, niḥsṛjayitvā, niḥsṛjati, niḥsṛkta
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	pati nī √sajj		na + pratiniḥsṛṣṭa, pratiniḥsṛjya, na + pratiniḥsṛjya, su + pratiniḥsṛj +, pratiniḥsṛjat, pratiniḥsṛjati, na + pratiniḥsṛjati, apratiniḥsṛktvā, pratiniḥsṛj, pratiniḥsṛktvā, pratiniḥsṛjya, pratiniḥsarjitavya, dus + pratiniḥsṛj, pratiniḥsṛṣṭa, su + pratiniḥsṛj
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	vi √sajj		visṛjya, visṛj, avisṛṣṭa, na + visṛjya, visarjita, visṛṣṭa, visṛjati, vyavasarga, visṛṣṭa +, visṛṣṭi, visarjayitum, visarjayati, visarjayitavya, na + visarjita, visarjana
√sajj 1	1	a	relinquish, let loose	√sṛj	6	send forth	vi ava √sajj		vyavasarga, vyavasṛjya
√sajj 2	8	*e	prepare, decorate	√sṛj	6	send forth	√sajj		sajja, su + sajjita, sarjayitvā, sajjana, sajjita, sarjayati
√sajj 2	8	a	prepare, decorate	√sṛj	6	send forth	upa √sajj		sopasarga (sa + upasarga), upasarga, anupasarga (na + upasarga)
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	√sañj		saṅgiya, asaṅga, niḥsaṅga, sarjayitṛ, saṃvidhātṛ, saṅga
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	abhi √sañj		abhiṣaṅgin (humiliating), abhiṣakta (bsk)
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	ā √sañj		nirāsaṅga, āsaṅga
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	ud √sañj		utsaṅga
√sañj	1	a	clasp, embrace	√sañj √svañj	1	embrace	pa √sañj		prasaṅga
√saṭ	8	*e	split	√śaṭ	1	divide, pierce	√saṭ		śāṭayatṛ
√saṭh	1	a	deceive	√śaṭh	1	deceive	√saṭh		aśaṭha, śaṭha, śāṭhya, na + śāṭhya, śāṭhya +, śaṭhatā
√saṇ	1	a	make sound	√svan	1	sound	√saṇ		svanati, svanat, svanat +, svanamāna
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	√sad		na + kusīda / kuṣīda, sanna, sīdati, kusīda, kuṣīda, kausīdya (< kusīda), akusīda
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ati ā √sad		ati + āsanna, na + atyāsanna
√sad	1	*e	sink, sit, settle	√sad	1, 6	sit	apa √sad		avasadayitum, avasadayat, avasādita, na + avasadayitvā, aprasādayati, avasadayitvā, avasadayitavya, na + aprasādayati, aprasāda, a + prasāda, na + avasādita, na + aprasādayitṛ?
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	abhi ni √sad		abhinisīdyamāna, abhiniṣadya, abhiniṣīdati, abhiniṣīditum
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	abhi pa √sad		abhiprasanna, abhirprasāda?
√sad	1	*aya	sink, sit, settle	√sad	1, 6	sit	ava √sad		avasīdat, avasīdana, avasīdati, na + avasādayati, avasādayati, avasad, na + avasādana
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ā √sad		āsādayitavya, durāsada, āsanna, su + āsada, āsādya (putting down), āsad, āsattvā, āsādya, āsādana, na + āsad, āsādayati, āsada (approaching), āsanna +, āsannatara
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ā ni √sad		āniṣada (bsk)
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ud √sad		na + utsadayitvā, utsādayat, utsad, utsada (bsk), utsāhayitṛ, utsādayati, utsādana, utsanna, utsāda (ruin), na + utsada (excellent), utsāha, utsanna +, utsīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	upa ni √sad		upaniṣad (bsk), upasad, upasīdati, upaniṣad, upa + niṣaṇṇa, upa + niṣaṇṇaka
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	ni √sad		naiṣadyika, niṣaṇṇa, niṣadya, niṣadana, nīḍa, naiṣadyika +, niṣadyā, niṣadayitvā, niṣadyate, suniṣaṇṇa, nyāsadya, niṣaṇṇaka, nisīdat, niṣad, niṣattvā, niṣīdati, niṣad, niṣade, niṣadayati
√sad	1	*e	sink, sit, settle	√sad	1, 6	sit	pa √sad		aprasādanīya, na + prasanna, prasad, prasāda, prasannatva, prasādanīya, prasīditum, na + prasīdati, prasādaka +, pra, prasannatā, aprasanna, prasanna, prasādana, prasīdati, prasādayat, prasādaka, prasādayati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	pa ā √sad		prāsāda
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	pari √sad		sa + pariṣad, pāriṣadya, pariṣad, pariṣadi, sa + pariṣadya, pariṣadya
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	vi √sad		viṣāda, viṣādana, viṣīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	vi pa √sad		viprasanna, vi + prasad, prasādayati, viprasīdati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ √sad		sanna, saṃsad, saṃsatta, saṃsādayati, saṃsīdati, saṃsatta, saṃsīdana, saṃsattvā
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ ā √sad		āsanna
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ ni √sad		saṃniṣādayitavya, saṃniṣīdati, saṃniṣaṇṇa, saṃniṣīdituṃ, na + saṃniṣaṇṇa, saṃniṣad, saṃniṣādayati
√sad	1	a	sink, sit, settle	√sad	1, 6	sit	saṃ pa √sad		samprasāda, samprasādana, na + samprasāda, samprasīdati
√sadd	8	*e	sound	√śabd	10	sound	√sadd		śabda, śabdāt, niśśabda (nis + śabda)
√sadd	8	*e	sound	√śabd	10	sound	saṃ √sadd		saṃśabdayitavya
√sadh	1	a	mock, ridicule	√śṛdh	1	be defiant	√sadh		śṛdh, śṛdh, śardhati, śṛdh, śardhana (breaking wind), śṛdh, śardhamāna
√san	1	a	like, love	√san	1, 8	gain	√san		śāta +, na + aśāta, śāta, aśāta, aśāta +, sāta
√sand	1	a	flow	√syand	1	move on	√sand		syandat, syandanikā, syand, syandamāna, syanda, syandanī, syandana, syandita, syanditvā, syandate, syandayati
√sand	1	a	flow	√syand	1	move on	anu √sand		anuṣyand, anuṣyandate
√sand	1	a	flow	√syand	1	move on	abhi √sand		abhiṣyand, abhiṣyandayat, abhiṣyandita, abhiṣyand, abhiṣyanda, abhiṣyand, abhiṣyandat, abhiṣyandate, abhisyandate, abhiṣyandayati
√sand	1	a	flow	√syand	1	move on	ā √sand		syandate
√sand	1	a	flow	√syand	1	move on	nī √sand		nisyandamāna, nisyandana, nisyandayat, nisyandati, nisyanda
√sand	1	a	flow	√syand	1	move on	pa √sand		prasyandita, prasyandat
√sand	1	a	flow	√syand	1	move on	pari √sand		pariṣyandate, pariṣyandita
√sand	1	a	flow	√syand	1	move on	vi √sand		viṣyand, viṣyanditvā, viṣyandat, viṣyandita, viṣyandate, viṣyandamāna, viṣyanda, viṣyandana
√sand	1	a	flow	√syand	1	move on	saṃ √sand		saṃsyandana, saṃsyanditvā, ??saṃsyandayaitvā, saṃsyandita, saṃsyandati, saṃsyand, saṃsyandat, saṃsyandate
√sand	1	a	flow	√syand	1	move on	saṃ vi √sand		sam + viṣyandat
√sap	1	a	curse	√śap	1	curse	√sap		śapati, śāpa, śapta, śapita, śaptvā, śapatha
√sap	1	a	curse	√śap	1	curse	abhi √sap		abhiśapati, abhiśapya, abhiśapana, abhiśāpa, abhiśapta, abhiśap
√sap	1	a	curse	√śap	1	curse	ā √sap		
√sapp	1	a	crawl	√sṛp	1	creep	√sapp		sarpa, sarpiṇī, sarpiṇikā
√sapp	1	a	crawl	√sṛp	1	creep	ā √sapp		
√sapp	1	a	crawl	√sṛp	1	creep	pari √sapp		parisarpati, parisṛp, parisarpaṇa
√sapp	1	a	crawl	√sṛp	1	creep	vi √sapp		
√sapp	1	a	crawl	√sṛp	1	creep	saṃ √sapp		saṃsṛp, saṃsarpati, saṃsarpa, saṃsarpaṇīya
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	√sam	śam	śāntatva, śāntatā, śamita, śamatha, samena, aśānta, śamita +, śānta, śāmitavān, śāntatara, śamyat, śama, śamayitvā, śāmyati, śāma, śānti, śamyate
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	abhi √sam	abhiśam	
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	upa √sam	upaśam	upaśamana, upaśamayati, upaśamyamāna, na + upaśānta, upaśānta, upaśāmyate, upaśamyati, upaśama, na + upaśama
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	ni √sam	niśam	niśāmya, niśāmayati
√sam 1	3	*e	be calm, tired	√śam	4	be quiet	pati √sam	pratiśam	pratiśāmayati
√sam 1	3	*e	be calm, tired	√śam	4	be quiet	pati saṃ √sam		pari + saṃśam
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	pari √sam		pariśrama
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	vi √sam	viśam	
√sam 1	3	ya	be calm, tired	√śam	4	be quiet	vi upa √sam	vyupaśam	vyupaśamyati, su + vyupaśānta, vyupaśama, dur +, na + vyupaśama, su + vyupaśama, vyupaśānta, avyupaśānta
√sam 1	3	*e	be calm, tired	√śam	4	be quiet	saṃ √sam	saṃśam	
√sam 2	3	ya	exert, strive	√śram	1, 4	be weary	√sam	śram	śramaṇaka, na + śramaṇī, śrāmaṇyaka (bsk), na + śrāmaṇyatā (bsk), aśramaṇa, śramaṇī, śramaṇa, śrāmaṇya, śrāmaṇyatā (bsk), na + śramaṇaka +, śrāmaṇera, na + śrāmaṇya, śramaṇa +, śramaṇaka +, su + śramaṇa, śrāmaṇera +
√sam 2	3	ya	exert, strive	√śram	1, 4	be weary	ā √sam		āśrama
√sambh 1	1	a	be calm, confident	√śrambh	1	trust	pa √sambh		pra + śrambhate, pra + śrambhat, praśrabdha, praśrabdhi
√sambh 1	1	a	be calm, confident	√śrambh	1	trust	pati pa √sambh		pratipraśrambhaṇa (bsk), pratipraśrabdha (bsk), pratipraśrabdhi, prati + pra + śrambh, prati + pra + śrambhayitvā, apratipraśrabdha (bsk), prati + pra + śrambhate, su + pratipraśrabdha, su + pratipraśrabdha (bsk)
√sambh 2	4	uṇā	reach, attain	-	-	-	√sambh		sambhū, sambhavat, na + sambhū, sambhavat
√sambh 2	4	uṇā	reach, attain	-	-	-	abhi √sambh		abhisambhavamāna, abhisambhūya, abhisambhavat, abhisambhavati
√sar 1	1		go, flow	√sṛ	1, 3	flow	√sar	sṛ	asāra, sarasvatī, sārāt, suṣira, salila, sārin, sarat, sāraka, na + suṣira, asārāt, saras, sārasa (< saras), sarit, āpagā, nadī, sindhu, nimnagā, sāravat, sāraṇa, sārayitum, sarasī, sāra, niḥsāratā, śaraṇa, sarita, sārayati, sārita, sārayat, sṛtvā, asāraka
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	ati √sar	atisṛ	atisāra, na + atisāra (purging), atisāra (purging), na + atisārin, atyācāra?, atyācārin
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	anu √sar	anusṛ	anusareṇa, anusāra, anusārin, anusāryaka, anusarati, anusaraṇa
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	anu vi √sar	anuvisṛ	+ visṛta
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	apa √sar	apasṛ	apasārayati
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	abhi √sar	abhisṛ	abhisṛtya, abhisārikā
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	abhi nī √sar	abhiniḥsṛ	abhi + nisṛta
√sar 1	1	*e	go, flow	√sṛ	1, 3	flow	abhi pa √sar	abhiprasṛ	
√sar 1	1	*e	go, flow	√sṛ	1, 3	flow	ava √sar	avasṛ	avatīryamāna, ava + sārita, ava + saraṇa, avasarati, osarati (bsk), avasāri (bsk), avasṛta, na + ava + sārita, dus + ava + sārita, avasaramāṇa
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	ā √sar	āsṛ	
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	ud √sar	utsṛ	utsṛtvā, utsārayati, utsrita
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	nī √sar	niḥsṛ	niḥsārayati, nisṛta, niḥsaraṇīya (bsk), nisṛta +, niḥsartum, niḥsaryate, na + nisṛta, niḥsaraṇa, niḥsarati
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	pa √sar	prasṛ	prasārayet, prasartavya, prasārayati, prasṛta, prasārayat, prasāraṇa, prasita
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	pati √sar	pratisṛ	pratisārin, na + pratiśaraṇa, pratiśaraṇa
√sar 1	1	*e	go, flow	√sṛ	1, 3	flow	pati ā √sar		pratisārayati, pratyupasārayati
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	pati nī √sar		prati + niḥsarati
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	vi √sar	visṛ	na + visārī, visāra +, visṛta, visāra, na + visṛta
√sar 1	1	*e	go, flow	√sṛ	1, 3	flow	vi ati √sar	vyatisṛ	vyatisārayati
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	saṃ √sar	saṃsṛ	saṃsarat, saṃsāra, saṃsarita, na + saṃsarita, saṃsaraṇa, saṃsṛtvā, saṃsarati
√sar 1	1	a	go, flow	√sṛ	1, 3	flow	saṃ ava √sar	samavasṛ	samavasaraṇa, samavasarat
√sar 1	1	*e	go, flow	√sṛ	1, 3	flow	saṃ pa √sar	samprasṛ	samprasarayati, samprasrita, samprasaryate, samprasrayitvā
√sar 2	1	a	remember	√smṛ	1	remember	√sar	smṛ	smṛti +, smartavya, smara, smṛti, na + smarat, smarayati, smṛtimat, na + smarati, smaramāṇa, smarat, smṛtvā, smaritvā, smaryāmahe, smṛta, asmṛti, smārtavya, smartṛ, smarati, smārayati, smarayamāṇa
√sar 2	1	a	remember	√smṛ	1	remember	anu √sar	anusmṛ	anusmṛta, anusmarati, na + anusmartavya, anusmartṛ, anusārin, anusmartavya, anusmaramāṇa, anusmarat, anusmaraṇa, na + anusmarati, anusmṛti
√sar 2	1	a	remember	√smṛ	1	remember	apa √sar		apasmāra
√sar 2	1	*e	remember	√smṛ	1	remember	pati √sar	pratismṛ	pratismārayati, na +pratismṛti, prati + smṛta, pratismṛti, pratismaraṇīya
√sar 2	1	a	remember	√smṛ	1	remember	vi √sar	vismṛ	vismṛtya (vi + smṛ + lyap)
√sar 2	1	a	remember	√smṛ	1	remember	vi pati √sar		vipratisāra, na + vipratisārin, vipratisārin, na + vipratisāra
√sar 2	1	a	remember	√smṛ	1	remember	saṃ anu √sar	samanusmṛ	samanusmarat, samanusmarati
√sar 2	1	*e	remember	√smṛ	1	remember	saṃ ava √sar		sam + ava + asmārṣīt
√sar 3	1	a	make sound	√svṛ √svar	1	sound	√sar		svaratā, asvara, susvara +, svara, svaravat, svareṇa
√sar 3	1	a	make sound	√svṛ √svar	1	sound	vi √sar		visvara
√sar 4	1	a	shine	√svar	1	shine	√sar		svarga +, svarga, suvarga
