root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√vatt	1	*e	be, proceed	√vṛt	1	turn	ati √vatt	ativṛt	+ ativṛtta, ativartate, ativṛtta, na +, na + ativartate, su + ativṛtta
√vatt	1	a	be, proceed	√vṛt	1	turn	adhi √vatt	adhivṛt	adhivartamāna, abhivartati
√vatt	1	a	be, proceed	√vṛt	1	turn	anu √vatt	anuvṛt	+ vartitavya, anuvartaka (bsk), anuvartat, anuvartati, anuvartana, anuvartamāna, anuvartayati, anuvartin, anuvṛtta, anuvṛtti, anuvṛtya
√vatt	1	a	be, proceed	√vṛt	1	turn	anu ā √vatt	anvāvṛt	anvāvartat, anvāvartati
√vatt	1	a	be, proceed	√vṛt	1	turn	anu pa √vatt	anupravṛt	anupravartati, anupravartayati, na + anupravartayati
√vatt	1	a	be, proceed	√vṛt	1	turn	anu pari √vatt	anuparivṛt	anupariparivṛtyate, anupariparivṛtyamāna, anuparivartat, anuparivartate, anuparivartin (bsk), na + anuparivartat, na + anuparivartate
√vatt	1	a	be, proceed	√vṛt	1	turn	abhi ni √vatt	abhinivṛt	abhi + nivartayati, abhi + nivṛtayitvā
√vatt	1	a	be, proceed	√vṛt	1	turn	abhi nī √vatt	abhinirvṛt	abhinirvartayamāna, abhinirvṛtta, abhinirvṛtti (accomplishment), abhinivartate, abhinivartayat, abhinivartayati, abhinivṛt
√vatt	1	a	be, proceed	√vṛt	1	turn	ā √vatt	āvṛt	anāvartin (na + āvartin), āvarta, āvartate, āvartayati, āvartita, āvartitum, āvartitvā, āvartin, āvṛtta, āvṛtsata
√vatt	1	a	be, proceed	√vṛt	1	turn	ud √vatt	udvṛt	
√vatt	1	a	be, proceed	√vṛt	1	turn	upa √vatt	upavṛt	upavartana
√vatt	1	a	be, proceed	√vṛt	1	turn	upa ati √vatt		upa + ativartat, upa + ativṛt, upātivṛtta (bsk)
√vatt	1	a	be, proceed	√vṛt	1	turn	upa ni √vatt	upanivṛt	upanivartate, na + upanivartate
√vatt	1	a	be, proceed	√vṛt	1	turn	upa nī √vatt	upanirvṛt	
√vatt	1	a	be, proceed	√vṛt	1	turn	ni √vatt	nivṛt	+ vartat, anivartana +, anivṛtta, anivṛtti, anivṛtti +, na + nivartat, na + nivartita, na + nivṛttvā, nivartat, nivartate, nivartana, nivartamāna, nivartayati, nivartayitum, nivartitum, nivṛta, nivṛtti, nivṛttvā, nivṛtya, nivṛtyamāna
√vatt	1	a	be, proceed	√vṛt	1	turn	nī √vatt	nirvṛt	+ vartat, anirvṛtta, anirvṛtti, nirvartaka, nirvartate, nirvartana (completition), nirvartayati, nirvartayamāna, nirvartayitum, nirvṛtayitvā, nirvṛtta, nirvṛtta +, nirvṛtti, nivartita, nivartitvā, nivṛt, nivṛtyate, su + nirvṛtta
√vatt	1	a	be, proceed	√vṛt	1	turn	pa √vatt	pravṛt	+ vartayat, a + pravartaka, a + pravartana, apravartana, apravṛtta, apravṛtti, dus + pravartya, na + pravartate, na + pravartamāna, na + pravṛtti, pravartaka, pravartat, pravartate, pravartana, pravartana +, pravartamāna, pravartayati, pravartayamāna, pravartayitum, pravartayitṛ, pravartita, pravartitavya, pravartin, pravartya, pravṛtta, pravṛttatva, pravṛtti, pravṛtti +, pravṛttvā, pravṛtyamāna, su + pravartya, su + pravṛtta
√vatt	1	a	be, proceed	√vṛt	1	turn	pati √vatt	prativṛt	+ vartayat, na + prativṛtya, parivṛt, parivartate, prativṛtta
√vatt	1	a	be, proceed	√vṛt	1	turn	pati ud ā √vatt		prati + ud + āvartate
√vatt	1	a	be, proceed	√vṛt	1	turn	pati ni √vatt	pratinivṛt	pratinivartat, pratinivartate, pratinivartayitvā, pratinivṛttvā
√vatt	1	a	be, proceed	√vṛt	1	turn	pati pari √vatt		pratiparivṛttvā
√vatt	1	*e	be, proceed	√vṛt	1	turn	pari √vatt	parivṛt	+ vartamāna, na + parivṛtya, parīvartam, parivartat, parivartate, parivartana, parivartayati, parivartayitum, parivartikā, parivṛtta, parivṛttvā, parivṛtya, parivṛtya, parīvartam
√vatt	1	a	be, proceed	√vṛt	1	turn	pari ni √vatt	parinivṛt	
√vatt	1	*aya	be, proceed	√vṛt	1	turn	vi √vatt	vivṛt	vyāvṛt
√vatt	1	a	be, proceed	√vṛt	1	turn	vi ati √vatt	vyativṛt	dus + vyativṛtta, vyativartat, vyativartate, vyativartana, vyativṛtta
√vatt	1	a	be, proceed	√vṛt	1	turn	vi parā √vatt	viparyāvṛt	
√vatt	1	a	be, proceed	√vṛt	1	turn	vi pari √vatt	viparivṛt	+ artayat, viparivartya, vṛtta
√vatt	1	a	be, proceed	√vṛt	1	turn	saṃ √vatt	saṃvṛt	vṛtta, saṃvartate, saṃvartana, saṃvartanīya, saṃvartayati
√vatt	1	a	be, proceed	√vṛt	1	turn	saṃ ati √vatt	samativṛt	vṛtta, samativartate
√vatt	1	a	be, proceed	√vṛt	1	turn	saṃ pa √vatt	sampravṛt	sampravartate, sampravartayati
√vatt	1	a	be, proceed	√vṛt	1	turn	saṃ pari √vatt	samparivṛt	sam + parivartaka, samparivartat, samparivartati, samparivartayati, samparivṛtayitvā, samparivṛttvā, samparivṛtyamāna, saṃparivarta (bsk)
√vad 1	1	a	say, speak	√vad	1	speak	√vad	vad	avādīt, uktvā, uditvā, udita, udeyam, udya, udyamāna, uvāda, na + uditvā, na + vadat, na + vadya, vada, vadat, vadati, vadate, vadana, vadamāna, vadasva, vadāmi, vaditavya, vaditavya +, vaditum, vaditvā, uktvā, vaditṛ, vadet, vadeḥ, vāda, vādaka, vādana, vādayat, vādayati, vādayitum, vādayitvā, vādita, vādin, vādya, vādyate
√vad 1	1	a	say, speak	√vad	1	speak	ati ā √vad		ativad, ativadati
√vad 1	1	a	say, speak	√vad	1	speak	anu √vad	anuvad	anavadya, anuvadyamāna, anuvāda (repetition), sāvadya
√vad 1	1	a	say, speak	√vad	1	speak	apa √vad	apavad	apavāda, upavadati
√vad 1	1	a	say, speak	√vad	1	speak	abhi √vad	abhivad	abhivadat, abhivadati, abhivadayitum, abhivadayitvā, abhivaditum, abhivādana, abhivādanīya, abhivādayati, abhivādya, abhivādya, abhivadayitavya, na + abhivadat, na + abhivadati
√vad 1	1	a	say, speak	√vad	1	speak	ava √vad	avavad	ava + vad, avavattvā (having spoken ill of), avavad (bsk), avavadat (bsk), avavadamāna (bsk), avavadita, avavaditavya, avavadyamāna, avavāda, avavādaka, avavādya, na + avavadat (bsk), na + avavadyamāna, na + avavādin
√vad 1	1	a	say, speak	√vad	1	speak	ā √vad	āvad	āvadati
√vad 1	1	a	say, speak	√vad	1	speak	upa √vad	upavad	upavatta, upavadat, upavadati, upavadamāna, upavāda, upavāda, apavādaka, upavādin, na +, na + upavatta, na + upavadati, na + upavāda, na + upavāda +, na + upavādin, na + nirapavāda, niravadya, sāvadya
√vad 1	1	a	say, speak	√vad	1	speak	pa √vad	pravad	pravadat, pravadati, pravadyati, pravadyamāna, pravāda, pravādaka, pravādin, pravādya
√vad 1	1	a	say, speak	√vad	1	speak	pati √vad	prativad	prativadati, prativadeyuḥ, prativāda
√vad 1	1	a	say, speak	√vad	1	speak	vi √vad	vivad	+ vādin, avivāda, na + vivadana, vivadat, vivadati, vivadana, vivadamāna, vivadya, vivāda, vivādaka, vivādayati
√vad 1	1	*e	say, speak	√vad	1	speak	vi saṃ √vad	visaṃvad	+ vādin, avisaṃvādana, na + visaṃvādaka, na + viṣamvāda, visaṃvādana
√vad 1	1	a	say, speak	√vad	1	speak	saṃ √vad	saṃvad	na + saṃvadamāna, saṃvadati, saṃvadamāna
√vad 2	8	*e	salute, praise	√vad	1	speak	ava √vad	avavad	anavadya, anavadyatva, anusaṃvṛjina, avadya, sāvadya
√vaddh	1	a	grow, increase	√vṛdh	1	grow	√vaddh	vṛdh	vardhate, vardhana, vardhanī, vardhita, vardhin, vṛddha, vṛddhi
√vaddh	1	a	grow, increase	√vṛdh	1	grow	abhi √vaddh	abhivṛdh	abhivṛddhi
√vaddh	1	a	grow, increase	√vṛdh	1	grow	ava √vaddh		??
√vaddh	1	a	grow, increase	√vṛdh	1	grow	pa √vaddh	pravṛdh	
√vaddh	1	a	grow, increase	√vṛdh	1	grow	saṃ √vaddh	saṃvṛdh	na + saṃvṛddha, saṃvardhana, saṃvṛddha
√vadh	8	*e	hurt, slaughter	√vadh	1, 5	slay	√vadh	vadh	avadhīm, avadhya, vaddha, vaddhvā, vadha, vadhaka, vadhati, vadhayati, vadhya, badhya, vadhyate, vadhyamāna, vadhyāt
√vadh	8	*e	hurt, slaughter	√vadh	1, 5	slay	ud √vadh	udvadh	udvadhīt
√van	7	o	like, desire	√van	1, 6, 8	win	√van	van	nir + vanatha (bsk), nis + vana, vanatha (bsk), vanana, vanoti
√vand	1	a	bow, honour	√vad √vand	1	greet	√vand	vand	avanditvā, na + vandita, vandaka, vandate, vandana, vandanā, vandamāna, vandayati, vandayitvā, vandi, vandita, vanditum, vanditvā
√vand	1	a	bow, honour	√vad √vand	1	greet	abhi √vand	abhivand	abhivandati, abhivandya
√vap	1	a	sow, shave	√vap	1	strew	√vap	vap	upta, upta, vyupta, uptvā, upyate, vapat, vapate, vāpa, vāpaka, vāpayitavya, vāpayitvā, vāpya, vipra , bhādrapada, vyupta
√vap	1	a	sow, shave	√vap	1	strew	ud √vap	udvap	udvāpa, udvāpa +
√vap	1	a	sow, shave	√vap	1	strew	ni √vap	nivap	nivapati, nivāpa, nivāpaka, nyupta
√vap	1	a	sow, shave	√vap	1	strew	pa √vap	pravap	pravapat, pravapta
√vam	1	a	eject, vomit	√vam	1, 2	vomit	√vam	vam	vamati, vamathu, vamana, vamita +, vamita, vānta, vamitam, vāntam, vamitvā, vamitvā, vāntvā, vāntavān
√vam	1	a	eject, vomit	√vam	1, 2	vomit	ava √vam		vamitvā
√vam	1	a	eject, vomit	√vam	1, 2	vomit	ā √vam		ā + vamati, āvamitum
√vam	1	a	eject, vomit	√vam	1, 2	vomit	pati ā √vam		prati + ā + vamati
√vambh	8	*aya	despise	vi√ḍamb	10	mock	√vambh	viḍamb	viḍambaka, viḍambanā, viḍambayat, viḍambayati, viḍambayitum, viḍambita, viḍambin
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	√var	vṛ	avāvarīt, avīvarat, asavarṇa, durvarṇa, durvarṇa +, durvarṇatā, na + suvarṇa, vaṭa, varaṇa, varatrā, varatrā +, varṇa, varṇa +, varṇaka, varṇatā, varṇavat, varṇavat +, varṇavattā, varṇin, varman, vāṭa, vāra, vāraka, vāraṇa, vāraṇāvata, vārayat, vārayati, vārayamāṇa, vārayitum, vārayitvā, vṛta, vṛti, vṛti +, vṛti, vāri, vārya, savarṇa, suvarṇa, suvarṇa, svarṇa, suvarṇaka, suvarṇatā
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	adhi ā √var		adhyāvara
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	anu pari √var		anu + parivārayati, anu + parivṛ
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	apa √var	apavṛ	apavārita
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	apa ā √var	apāvṛ	apāvartvā, apāvriyate, apāvṛṇoti, apāvṛta
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	abhi pa ā √var		abhi prāvṛta
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	ava √var	apavṛ	anāvṛta, apavaraka, ava + vartya, avavarayat, āvṛta
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	ava ā √var	apāvṛ	apāvaraṇī (bsk), apāvartvā, apāvriyate, apāvṛṇoti
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	ā √var	āvṛ	anāvṛta, āvaraṇa, āvārayat, āvārayati, āvṛṇoti, āvṛta, na + āvaraṇa, na + āvṛta
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	ni √var	nivṛ	durnivāra, na + nivārayat, na + nīvaraṇa, nivarayitavya, nivāra, nivāraka, nivāraṇa, nivārayati, nivṛta, nīvaraṇa, su + durnivārya
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	pa ā √var	prāvṛ	dur + apāvṛta, na + prāvṛta, pravartum, pravāra, pravāraka (woolen cloth), pravṛ, prāvṛta, prāvaraṇa, prāvṛta, prāvarayati, prāvivṛṇvat, prāvṛṇoti, prāvṛta, prāvṛtvā, su + apāvṛta
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	pari √var	parivṛ	parivāra, parivāraṇa, parivāratā (subjection), parivrayitvā, parivṛtta, saparivāra
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	pari saṃ √var		su + pari + saṃvṛta
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	vi √var	vivṛ	avivṛtta, vaivarṇya, vaivarṇya +, vivara, vivaraṇa, vivaritum, vivarṇa, vivaryamāṇa, vivivṛṇvat, vivivṛṇvāna, vivṛṇoti, vivṛta, vivṛtam, vivṛtta, vivṛtya
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	vi ni √var	vinivṛ	vinivāraṇa, vinīvaraṇa, vinīvaraṇa +
√var 1	1	a	cover, dress, restrain	√vṛ	1, 5, 9	cover	saṃ √var	saṃvṛ	asaṃvara, asaṃvṛta, na + saṃvartvā, saṃvara, saṃvaraṇa, saṃvareṇa, saṃvartvā, saṃvṛṇoti, saṃvṛṇute, saṃvṛta, saṃvṛta +, su + saṃvara, susaṃvṛta
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	saṃ ni √var	saṃnivṛ	saṃnivāraṇa, saṃnivārayati
√var 1	1	*e	cover, dress, restrain	√vṛ	1, 5, 9	cover	saṃ pa ā √var		saṃprāvṛta
√var 1	1	*aya	cover, dress, restrain	√vṛ	1, 5, 9	cover	saṃ pari √var	samparivṛ	
√var 2	8	*e	wish, choose	√vṛ	5, 9	choose	√var	vṛ	vara, varaka, varatara, varam, vārayat, vārayitvā, vārayet, vriyāt, vūryāt, vṛṇāti
√var 2	8	*e	wish, choose	√vṛ	5, 9	choose	adhi √var	-	
√var 2	8	*e	wish, choose	√vṛ	5, 9	choose	pa √var	pravṛ	na + pravāraṇa, na + pravārita, pravara, pravarayat, pravarayamāṇa, pravāraṇa, pravārayati, pravārita, pravārya
√var 2	8	*e	wish, choose	√vṛ	5, 9	choose	saṃ pa √var	sampravṛt	sampravārayati, sampravārayi (bsk), sampravrayitvā, sampravṛ
√val	1	a	turn	√val √vall	1	turn	√val	val	vali, valita, valina, valimat
√val	1	a	turn	√val √vall	1	turn	ā √val		āvali
√vall	1	a	turn	√val √vall	1	turn	√vall		vallī, vallī +
√vas 1	1	a	live	√vas	1	dwell	√vas	vas	avastu, avastu +, avātsīt, uṣita, vyuṣṭa, uṣitavant, uṣṭa, vusta (bsk), uṣṭvā, uṣitvā, uṣyate, na + vyuṣita +, na + vyuṣṭa, vatsyati, vasat, vasati, vasana, vasanta, vasamāna, vasayati, vasita, vasitum, vasu, vaset, vastavya, vastavyatā, vastu, vastuka, vastuka +, vāsa, vāsaka, vāsanā, vāsayitvā, vāsita, vāsin, vāsinī, vyuṣita, vyuṣita +, vyuṣita + vat, vyuṣṭa, vyuṣṭa +
√vas 1	1	a	live	√vas	1	dwell	ati ni √vas		ati + nivāsa
√vas 1	1	a	live	√vas	1	dwell	adhi √vas	adhivas	adhivasat, adhivasayat, adhivasayitavya, adhivasayitum, adhivasayitvā, adhivasta, adhivaste, adhivāsa (inhabitant), adhivāsana (bsk), adhivāsanā, adhivāsanena, adhivāsayat, adhivāsayati, adhivāsayita, abhivasta, dus + adhivāsa, na + adhivasayat, na + adhivāsa (inhabitant), na + adhivāsayati, na + adhyāvasat
√vas 1	1	*aya	live	√vas	1	dwell	adhi ā √vas	adhyāvas	adhi + āvasatha, adhi + āvasathe, adhyāvasat, adhyāvasati, adhyāvasitum, adhyāvastvā, adhyuṣita, na + adhyuṣita
√vas 1	1	a	live	√vas	1	dwell	anu √vas	anuvas	anuvastvā
√vas 1	1	a	live	√vas	1	dwell	abhi ni √vas		abhi + nivasita
√vas 1	1	a	live	√vas	1	dwell	ā √vas	āvas	avasita, āvasat, āvasati, āvasatha, āvasitum, āvāsa, āvāsika, āvustaṃ (bsk), dur + āvāsa, na + āvāsa, na + āvustaṃ (bsk), avustaṃ (bsk)
√vas 1	1	a	live	√vas	1	dwell	upa √vas	upavas	an + upavasatha, upa + uṣita, upavasati, upavasatha, upavasathika, upavasathīya, upavasiṣyate, upavastvā, upavasya, upavāsa
√vas 1	1	a	live	√vas	1	dwell	ni √vas	nivas	naivāsika, nivasat, nivasayitvā, nivasita, nivasita +, nivāsa, nivāsaka, nivāsin, nivāsin
√vas 1	1	a	live	√vas	1	dwell	pa √vas	pravas	pravasat, pravasta, pravāsa, pravāsin, su + pravāsa
√vas 1	1	a	live	√vas	1	dwell	pati √vas	prativas	prativasat, prativasati
√vas 1	1	a	live	√vas	1	dwell	pari √vas	parivas	na + parivastvā, parivasat, parivasati, parivasitavya, parivastavya, parivastvā, parivāsa, parivāsa +, paryuṣita, parivāsita (bsk)
√vas 1	1	*e	live	√vas	1	dwell	vi √vas	vivas	vivasati
√vas 1	1	a	live	√vas	1	dwell	vi pa √vas	vipravas	avipravasat, na + vipravasita, na + vipravāsa, vipravasati, vipravasita, vipravastavya, vipravastvā, vipravāsa
√vas 1	1	a	live	√vas	1	dwell	saṃ √vas	saṃvas	na + saṃvāsa, saṃvasat, saṃvasati, saṃvasamāna, saṃvastum, saṃvāsa, saṃvāsa +, saṃvāsika (bsk)
√vas 1	1	a	live	√vas	1	dwell	saṃ ā √vas	samāvas	samāvāsa
√vas 1	1	a	live	√vas	1	dwell	saṃ ni √vas	saṃnivas	saṃnivāsa
√vas 2	8	*e	wear, dress	√vas	2, 6	clothe	√vas	vas	a + vastra, vasana, vastra, vastraka, vāsaka, vāsana, vāsin, suvasana
√vas 2	8	*e	wear, dress	√vas	2, 6	clothe	anu √vas	anuvas	
√vas 2	8	*e	wear, dress	√vas	2, 6	clothe	abhi √vas	abhivas	
√vas 2	8	*e	wear, dress	√vas	2, 6	clothe	ni √vas	nivas	dunivasita, na + nivasita, nivasayitvā, nivasita, nivastum, nivasya, nivāsa, nivāsana, nivāsayati, su + nivasita
√vas 3	1	a	want, control	√vaś	1, 2, 3	will	√vas	vaś	a + vaśin, avaśa, avaśyam, āvaśyaka, varṣa, vaśa, vaśitā, vaśin, vaśin, vaśika (bsk), vaśinam, vaśena, sa + vaśa
√vas 4	1	a	shine, lubricate	√vas	6	shine	√vas	vas	vasā
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	√vass	vṛṣ	avāśiṣṭa, durvṛṣṭi, na + varṣat, na + varṣika, na + vṛṣṭi, na + vṛṣṭi +, varṣa, varṣat, varṣati, varṣayitvā, varṣavat +, varṣā, varṣika, varṣitum, varṣitvā, varṣin, vārṣikī, vāśana, vṛṣṭa, vṛṣṭi, vṛṣṭi +, vṛṣṭimat, suvṛṣṭi (su + vṛṣṭi)
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	ati √vass	ativṛṣ	+ vṛṣṭa, ati + vṛṣṭi, abhivarṣati, na +, na + abhivarṣati
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	anu √vass	anuvṛṣ	
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	abhi √vass	abhivṛṣ	abhivarṣa, abhivarṣat, abhivarṣati, abhivarṣin, abhivṛṣṭa, na + abhivarṣati
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	abhi pa √vass	abhipravṛṣ	abhipravarṣati, abhipravṛṣṭa
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	ava √vass	avavṛṣ	avavarṣati, avavṛṣṭa
√vass 1	1	a	rain	√vṛṣ	1, 6	rain	pa √vass	pravṛṣ	+ vṛṣṭa, pravarṣaṇa, pravarṣat, pravarṣati, prāvṛṣa, prāvṛṣa +
√vass 2	1	a	howl, roar, bark	√vāś	1, 4	bellow	√vass	vāś	vaśā, vāśana, vāśyate, vāśyamāna
√vah	1	a	carry, bring	√vah	1	carry	√vah	vah	avīvahat, uhyate, uhyamāna, ūḍha, ūḍhvā, vāḍhvā, na + vāhana, vayha, vaha, vahat, vahati, vahitum, vahitvā, vāha, vāhaka, vāhana, vāhayati, vāhasā, vāhikā (bsk), vāhin, vāhinī, sa + vāhana, sa + vāhanā, vāhinī
√vah	1	a	carry, bring	√vah	1	carry	adhi √vah		adhivahati, adhivāha, abhi + vahin, abhivahana
√vah	1	a	carry, bring	√vah	1	carry	anu √vah	anuvah	
√vah	1	a	carry, bring	√vah	1	carry	apa √vah	apavah	apavahati
√vah	1	a	carry, bring	√vah	1	carry	abhi √vah	abhivah	
√vah	1	ya	carry, bring	√vah	1	carry	ava √vah		
√vah	1	a	carry, bring	√vah	1	carry	ā √vah	āvah	āvaha, āvahat, āvahati, āvahana, āvahana +, āvahitum
√vah	1	a	carry, bring	√vah	1	carry	ud √vah	udvah	udvahayitvā, udvāha, udvāhayati
√vah	1	a	carry, bring	√vah	1	carry	upa √vah	upavah	upavāhana, upavāhya, aupavāhya
√vah	1	ya	carry, bring	√vah	1	carry	ni √vah	nivah	
√vah	1	a	carry, bring	√vah	1	carry	nī √vah	nirvah	nirvahayitvā, nirvahyate, nirvahyamāṇa, nis + uhyamāna, nirvāhaṇa, nirvāhayati, nirvāhitavya
√vah	1	a	carry, bring	√vah	1	carry	pa √vah	pravah	pravahayitum, pravahya, pravāḍha, pravāhaka, pravāhaṇa, pravāhayati
√vah	1	a	carry, bring	√vah	1	carry	pati √vah	prativah	pratyūha (obstacle), prativyūha (reverberation)
√vah	1	a	carry, bring	√vah	1	carry	pari √vah	parivah	parivāḍhvā
√vah	1	*a	carry, bring	√vah	1	carry	pari saṃ √vah	saṃvah	pari + saṃvahati
√vah	1	a	carry, bring	√vah	1	carry	vi √vah	vivah	vivāha
√vah	1	*a	carry, bring	√vah	1	carry	saṃ √vah	saṃvah	saṃvahati, saṃvahayati, saṃvāhana
√vah	1	a	carry, bring	√vah	1	carry	saṃ ā √vah	samāvah	samāvahat
√vah	1	a	carry, bring	√vah	1	carry	saṃ ud √vah	samudvah	samudvahat
√vaḷañj	1	a	use	-	-	-	√vaḷañj		na +
√vā	1	a	blow, emit odour	√vā	2	blow	√vā	vā	avāsīt, pravāyamāṇa, vāt, vāta, vāti, vāyat, vāyu, vāyutva, vāyunaḥ, sa + vāta
√vā	1	a	blow, emit odour	√vā	2	blow	anu √vā	anuvā	anu + vāta, anuvāta, anuvāte
√vā	1	a	blow, emit odour	√vā	2	blow	abhi √vā	abhivā	
√vā	1	a	blow, emit odour	√vā	2	blow	abhi nī √vā	nirvā	abhi + nirvṛta
√vā	1	a	blow, emit odour	√vā	2	blow	upa √vā	upavā	upavāti
√vā	1	a	blow, emit odour	√vā	2	blow	ni √vā	vā	na + nivāta, nivāta
√vā	1	a	blow, emit odour	√vā	2	blow	nī √vā	nirvā	a + nirvṛta, nirvapaṇīya, nirvāṇa, nirvāti, nirvāpaṇa, nirvāpayat, nirvāpayati, nirvāpayitavya, nirvāpayitum, nirvāpayitvā, nirvāpita, nirvāyat, nirvṛta, nirvṛta +, nivṛti (bsk)
√vā	1	a	blow, emit odour	√vā	2	blow	pa √vā	pravā	pravāti, pravāyat
√vā	1	a	blow, emit odour	√vā	2	blow	pati √vā	vā	aprativāṇi, aprativāṇi +, aprativāṇīya (bsk), prativāṇi, prativāta, prativātam, prativāte, prativāpayati, prativī
√vā	1	a	blow, emit odour	√vā	2	blow	pari nī √vā	parinirvā	na + parinirvṛta, nirveṣyati, pari + nirvāpayitṛ, parinirvāṇa, parinirvāti, parinirvāpayati, parinirvāyin, parinirvṛta, parinivāsyati
√vā	1	a	blow, emit odour	√vā	2	blow	saṃ pa √vā		sam + pravāti
√vās	8	*e	perfume	√vās	10	perfume	√vās	vās	vāsa, vāsanā, vāsayitvā, vāsita
√vās	8	*e	perfume	√vās	10	perfume	anu √vās	anuvās	
√vās	8	*e	perfume	√vās	10	perfume	upa √vās		
√vās	8	*e	perfume	√vās	10	perfume	pari √vās		
√vi	5	nā	weave	√ve	1	weave	√vi		ūyate, vayat, vāyayati
√vic	1	a	separate	√vic	3, 7	sift	pa vi √vic	pravivic	pravivikta, praviveka, prāvivekya
√vic	1	a	separate	√vic	3, 7	sift	vi √vic	vivic	na + vivikta, vivikta, viviktatā, vivicya, vivicyate, viveka, vivektum, vivecayati, vivecayitavya, vivecitavya
√vij	3	*e	shake, be afraid, be in awe	√vij	1, 6	tremble	√vij	vij	vaijayanta, vega, vega +, vegena
√vij	3	ya	shake, be afraid, be in awe	√vij	1, 6	tremble	ud √vij	udvij	udvigna, udvega, udvejayitṛ, na + udvigna
√vij	3	ya	shake, be afraid, be in awe	√vij	1, 6	tremble	saṃ √vij	saṃvij	saṃ + vegin, saṃvigna, saṃvijate, saṃvega, saṃvejana, saṃvejanīya, saṃvejayati, saṃvejita (bsk)
√vid 1	8	*e	know, sense, feel	√vid	1, 2, 6	know	√vid	vid	avidat, avidita, avidvas, avīvidat, avedana, avedīt, na + vidita, vedayita (bsk), na + vedanīya, vidita, vedayita (bsk), viditvā, vidyate, vettṛ, vedanatā, vedanā, vedanāvat, vedanīya, vedayat, vedayati, vedayamāna, vedayita, veditavya, vedin, vedya, sa + vedanīya, savedana
√vid 1	8	*aya	know, sense, feel	√vid	1, 2, 6	know	pati √vid	prativid	prativedayati
√vid 1	8	*e	know, sense, feel	√vid	1, 2, 6	know	pati saṃ √vid	pratisaṃvid	na +, na + pratisaṃvedana, na + pratisaṃvedayati, pratisaṃvedana, pratisaṃvedayati, pratisaṃvedayitvā, pratisaṃvedin
√vid 1	8	*e	know, sense, feel	√vid	1, 2, 6	know	pari √vid	parivid	parivittvā
√vid 2	1	a	know	√vid	1, 2, 6	know	√vid	vid	akovida (na + kovida), avidvas, kovida, vidita, viditvā, vidu, vidvas, veda, vedas, suvidita
√vid 2	1	*e	know	√vid	1, 2, 6	know	ni √vid	nivid	nivedayate, nivedita, nivedita +
√vid 2	1	*e	know	√vid	1, 2, 6	know	pa √vid	pravid	dus + pravedita, pravedana, pravedayat, pravedayati, pravedayamāna, pravedayitvā, pravedita, supravedita
√vid 2	1	a	know	√vid	1, 2, 6	know	pati √vid	prativid	na +, pratividita, prativedita, su + pratividita
√vid 2	1	a	know	√vid	1, 2, 6	know	saṃ √vid	saṃvid	saṃvida, saṃvidāna, saṃvidita
√vid 3	2	ṃa	feel, like	√vid	2, 6	find	√vid	vid	vindat, vindati, vindamāna
√vid 3	2	ṃa	feel, like	√vid	2, 6	find	anu √vid	anuvid	na +
√vid 3	2	ya	feel, like	√vid	2, 6	find	abhi nī √vid		abhi + nirvid, nirvidā (bsk), vivarjya
√vid 3	2	ṃa	feel, like	√vid	2, 6	find	nī √vid	nirvid	nirviṇṇa, nirvidā (bsk), nirvidya, nirvidyat, nirvidyate, nirvidyamāna, nirvettum, nirveda
√vid 4	2	ṃa	get, find	√vid	2, 6	find	√vid	vid	avidat, vitta, vittavat, vitti (gain), vidita, viditvā, vidyamāna, vindati, vivitsā, vettum
√vid 4	2	ṃa	get, find	√vid	2, 6	find	anu √vid	anuvid	anuvidita (bsk)
√vid 4	2	ṃa	get, find	√vid	2, 6	find	abhi √vid	abhivid	
√vid 4	2	ṃa	get, find	√vid	2, 6	find	saṃ √vid	saṃvid	na + saṃvidat, saṃvidat
