id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
16318,upādānakkhandha,masc,pile of fuel (for the fire); heap of acquisition; physical and mental conglomerations that are clung to; pile of matter and mind that are held onto as a self; grasping group,SN56.11,dhammacakkappavattanasuttaṃ,saṅkhittena pañc'<b>upādānakkhandhā</b> dukkhā,AN8.2,paññāsuttaṃ,"pañcasu kho pana <b>upādānakkhandhesu</b> udayabbay'ānupassī viharati, iti rūpaṃ, iti rūpassa samudayo, iti rūpassa atthaṅ'gamo. iti vedanā, iti vedanāya samudayo, iti vedanāya atthaṅ'gamo.",SN22.26,assādasuttaṃ,"yāvakīvañ'c'āhaṃ, bhikkhave, imesaṃ pañcannaṃ <b>upādānakkhandhānaṃ</b> evaṃ assādañ'ca assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ n'ābbhaññāsiṃ",,,
18112,evamevaṃ,sandhi,similarly; in exactly the same way; so too,MN18,madhupiṇḍikasuttaṃ,"maṃ ce'pi tumhe, bhikkhave, etam'atthaṃ paṭipuccheyyātha, aham'pi taṃ <b>evam'evaṃ</b> byākareyyaṃ yathā taṃ mahākaccānena byākataṃ",DN14.13,mahāpadānasuttaṃ,"seyyathā'pi, bhante, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti. <b>evam'evaṃ</b> bhagavatā anekapariyāyena dhammo pakāsito.",AN9.11,sīhanādasuttaṃ,"<b>evam'evaṃ</b> kho ahaṃ, bhante, iminā pūtikāyena aṭṭīyāmi harāyāmi jigucchāmi.",MN107,gaṇakamoggallānasuttaṃ,"<b>evam'evaṃ</b>, bho gotama, anekapariyāyena dhammo pakāsito."
18555,ottappati 1,pr,regrets; feels remorse; feels guilty; is conscientious (about),AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, <b>ottappati</b> kāyaduccaritena vacīduccaritena manoduccaritena",AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako ottappī hoti, <b>ottappati</b> kāyaduccaritena vacīduccaritena manoduccaritena, <b>ottappati</b> pāpakānaṃ akusalānaṃ dhammānaṃ samāpattiyā. idaṃ vuccati, bhikkhave, ottappadhanaṃ.",,,,,,
19254,kacca,ger,doing; making; acting; performing,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yān'īdha bhūtāni samāgatāni,
bhummāni vā yāni va antalikkhe,
sabb'eva bhūtā sumanā bhavantu,
atho'pi sak<b>kacca</b> suṇantu bhāsitaṃ.",VIN PAT SE 27,sakkaccapaṭiggahaṇa sikkhāpada,sak<b>kaccaṃ</b> piṇḍapātaṃ paṭiggahessāmī'ti sikkhā karaṇīyā.,,,,,,
19763,kattukāma,adj,intending to do; wanting to make; wishing to cause,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"yadeva tvaṃ, rāhula, kāyena kammaṃ <b>kattu'kāmo</b> ahosi, tadeva te kāyakammaṃ paccavekkhitabbaṃ",VIN1.2.6,kuṭikārasikkhāpadaṃ,"ahaṃ, bhante, saññācikāya kuṭiṃ <b>kattu'kāmo</b> assāmikaṃ att'uddesaṃ. so'haṃ, bhante, saṅghaṃ kuṭivatthuolokanaṃ yācāmī'ti.",,,,,,
19770,kattuṃ,inf,to do; to make,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"sace tvaṃ, rāhula, paccavekkhamāno evaṃ jāneyyāsi, yaṃ kho ahaṃ idaṃ kāyena kammaṃ <b>kattu</b>'kāmo idaṃ me kāyakammaṃ attabyābādhāya'pi saṃvatteyya",JA356,koraṇḍiyajātakaṃ,"saṅkhittarūpena bhavaṃ mamatthaṃ,
akkhāsi koraṇḍiya evam'etaṃ,
yathā na sakkā pathavī samāyaṃ,
<b>kattuṃ</b> manussena tathā manussā'ti.",VIN1.2.6,kuṭikārasikkhāpadaṃ,"ahaṃ, bhante, saññācikāya kuṭiṃ <b>kattu</b>'kāmo assāmikaṃ att'uddesaṃ. so'haṃ, bhante, saṅghaṃ kuṭivatthuolokanaṃ yācāmī'ti.",,,
20559,karoti 2,pr,makes,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ <b>karissanti</b> mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,SNP13,"ratanasuttaṃ
cūḷavaggo 1","tasmā hi bhūtā nisāmetha sabbe, mettaṃ <b>karotha</b> mānusiyā pajāya.
divā ca ratto ca haranti ye baliṃ, tasmā hi ne rakkhatha appamattā.",,,,,,
21168,kāyaduccarita,nt,physical misconduct; bodily misbehaviour,SN46.6,"bojjhaṅgasaṃyuttaṃ, kuṇḍaliyasuttaṃ","idha, kuṇḍaliya, bhikkhu <b>kāyaduccaritaṃ</b> pahāya kāyasucaritaṃ bhāveti, vacīduccaritaṃ pahāya vacīsucaritaṃ bhāveti, manoduccaritaṃ pahāya manosucaritaṃ bhāveti.",AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati <b>kāyaduccaritena</b> vacīduccaritena manoduccaritena",DHP231,kodhavaggo,"kāyappakopaṃ rakkheyya,
kāyena saṃvuto siyā,
<b>kāyaduccaritaṃ</b> hitvā,
kāyena sucaritaṃ care.",,,
23438,khandha 2,masc,shoulder; back,MN20,vitakkasaṇṭhānasuttaṃ,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā gale vā <b>khandhe</b> vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya.",MN22,alagaddūpamasuttaṃ,yaṃnūn'āhaṃ imaṃ kullaṃ sīse vā āropetvā <b>khandhe</b> vā uccāretvā yena kāmaṃ pakkameyyan'ti.,MN10.8,mahāsatipaṭṭhānasuttaṃ,"aññena hatth'aṭṭhikaṃ, aññena pād'aṭṭhikaṃ, gopphak'aṭṭhikaṃ, jaṅgh'aṭṭhikaṃ, ūru'ṭṭhikaṃ, kaṭi'ṭṭhikaṃ, phāsuk'aṭṭhikaṃ, piṭṭhi'ṭṭhikaṃ, <b>khandha</b>-aṭṭhikaṃ, gīv'aṭṭhikaṃ",SN47.19,"satipaṭṭhānasaṃyuttaṃ, sedakasuttaṃ","ehi tvaṃ, samma medakathālike, caṇḍālavaṃsaṃ abhiruhitvā mama upari<b>khandhe</b> tiṭṭhāhī'ti."
23629,khādi,aor,chewed; devoured; ate,DHPa1.5.11,jambukatthera vatthu,so'pi tesaṃ gatabhāvaṃ ñatvā vaccakuṭiyā padaraṃ vivaritvā oruyha ubhohi hatthehi ālopaṃ ālopaṃ katvā gūthaṃ <b>khādi</b>,SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā saṅkhāditvā ajjhohari. tassa so mudumūsi antam'pi khādi, antaguṇam'pi <b>khādi</b>.",,,,,,
24504,garu 1,adj,heavy; onerous; weighty,SN22.22,bhārasuttaṃ,"nikkhipitvā <b>garuṃ</b> bhāraṃ,
aññaṃ bhāraṃ anādiya,
samūlaṃ taṇhaṃ abbuyha,
nicchāto parinibbuto'ti.",,,,,,,,,
24557,gala 2.1,masc,neck; throat,MN20,vitakkasaṇṭhānasuttaṃ,"seyyathā'pi, bhikkhave, balavā puriso dubbalataraṃ purisaṃ sīse vā <b>gale</b> vā khandhe vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya.",,,,,,,,,
24818,gāmī 1,adj,leading (to); going (to); heading (to),DHP191,buddhavaggo,"dukkhaṃ dukkhasamuppādaṃ, dukkhassa ca atikkamaṃ,
ariyañ'c'aṭṭh'aṅgikaṃ maggaṃ, dukkh'ūpasama<b>gāminaṃ</b>.",MN107,gaṇakamoggallānasuttaṃ,"ko nu kho, bho gotama, hetu ko paccayo yaṃ tiṭṭhateva nibbānaṃ, tiṭṭhati nibbāna<b>gāmī</b> maggo, tiṭṭhati bhavaṃ gotamo samādapetā",AN4.49,vipallāsasuttaṃ,"te yogayuttā mārassa,
ayogakkhemino janā,
sattā gacchanti saṃsāraṃ,
jātimaraṇa<b>gāmino</b>.",SN1.47,vanaropasuttaṃ,"papañ'ca udapānañ'ca, ye dadanti upassayaṃ.
tesaṃ divā ca ratto ca, sadā puññaṃ pavaḍḍhati.
dhammaṭṭhā sīlasampannā, te janā sagga<b>gāmino</b>'ti."
25014,gihippaṭisaṃyutta,adj,(vinaya) connected with laypeople,VIN5.4.7,tiṇavatthārakaṃ,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇ'avatthārakena vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā <b>gihippaṭisaṃyuttan</b>'ti.",,,,,,,,,
25037,gihī,masc,householder; layperson,AN4.62,ānaṇyasuttaṃ,"cattār'imāni, gahapati, sukhāni adhigamanīyāni <b>gihinā</b> kāmabhoginā kālena kālaṃ samayena samayaṃ upādāya. katamāni cattāri? atthisukhaṃ, bhogasukhaṃ, ānaṇyasukhaṃ, anavajjasukhaṃ.",SN20.9,nāgasuttaṃ,tesaṃ <b>gihī</b> pasann'ākāraṃ karonti. te taṃ lābhaṃ agadhitā amucchitā anajjhopannā ādīnavadassāvino nissaraṇapaññā paribhuñjanti.,VIN5.4.7,tiṇavatthārakaṃ,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇ'avatthārakena vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā <b>gihi</b>ppaṭisaṃyuttan'ti.",DHP74,bālavaggo,"mam'eva kata'maññantu, <b>gihī</b>pabbajitā ubho,
mam'ev'ātivasā assu, kicc'ākiccesu kismici.
iti bālassa saṅkappo, icchā māno ca vaḍḍhati."
25065,guṇa 1.5,masc,string; thread; tie,SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā saṅkhāditvā ajjhohari. tassa so mudumūsi antam'pi khādi, anta<b>guṇam</b>'pi khādi.",DHP53,pupphavaggo,"yathā'pi puppharāsimhā, kayirā mālā<b>guṇe</b> bahū,
evaṃ jātena maccena, kattabbaṃ kusalaṃ bahuṃ.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"ayaṃ vuccati, bhikkhu, amanussaggāho. āvaṭṭaggāho'ti kho, bhikkhu, pañcann'etaṃ kāma<b>guṇānaṃ</b> adhivacanaṃ.",,,
25137,guhā,fem,cave; cavern,MN107,gaṇakamoggallānasuttaṃ,araññaṃ rukkhamūlaṃ pabbataṃ kandaraṃ giri<b>guhaṃ</b> susānaṃ vanappatthaṃ abbhokāsaṃ palālapuñjan'ti,TH257,pārāpariyattheragāthā,"araññe rukkhamūlesu, kandarāsu <b>guhāsu</b> ca.
vivekam'anubrūhantā, vihaṃsu tap'parāyaṇā",VIN1.2.6,kuṭikārasikkhāpadaṃ,"anāpatti leṇe <b>guhāya</b> tiṇakuṭikāya aññass'atthāya vās'āgāraṃ ṭhapetvā sabbattha, anāpatti ummattakassa ādikammikassā'ti.",,,
25239,gocara 1,masc,food; fodder; grazing; pasture,SN35.240,kummopamasuttaṃ,"bhūtapubbaṃ, bhikkhave, kummo kacchapo sāy'anhasamayaṃ anunadītīre <b>gocara</b>pasuto ahosi. siṅgālopi kho, bhikkhave, sāy'anhasamayaṃ anunadītīre <b>gocara</b>pasuto ahosi.",SN20.10,biḷārasuttaṃ,"bhūtapubbaṃ, bhikkhave, biḷāro sandhisamalasaṅkaṭīre ṭhito ahosi mudumūsiṃ maggayamāno, yadā'yaṃ mudumūsi <b>gocarāya</b> pakkamissati, tatth'eva naṃ gahetvā khādissāmī'ti.",SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, mudumūsi <b>gocarāya</b> pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari.",DHP135,daṇḍavaggo,"yathā daṇḍena gopālo, gāvo pājeti <b>gocaraṃ</b>,
evaṃ jarā ca maccu ca, āyuṃ pājenti pāṇinaṃ."
25530,ghara 1,nt,house; home; household,MN27,cūḷahatthipadopamasuttaṃ,sambādho <b>ghara</b>-āvāso rajopatho abbhokāso pabbajjā.,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sace cuto sīlavatato hoti,
pavedhatī kamma virādhayitvā,
pajappatī patthayatī ca suddhiṃ,
satthā'va hīno pavasaṃ <b>gharamhā</b>.",DHP241,malavaggo,"asajjhāyamalā mantā,
anuṭṭhānamalā <b>gharā</b>,
malaṃ vaṇṇassa kosajjaṃ,
pamādo rakkhato malaṃ.",VIN PAT SE 26,pallatthika sikkhāpada,na pallatthikāya antara<b>ghare</b> nisīdissāmī'ti sikkhā karaṇīyā.
25730,cakkhundriya 1,nt,sense of sight; visual faculty,MN107,gaṇakamoggallānasuttaṃ,"yatv'ādhikaraṇam'enaṃ <b>cakkhu'ndriyaṃ</b> asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ, tassa saṃvarāya paṭipajjāhi",SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"pañc'imāni, bho gotama, indriyāni nānāvisayāni nānāgocarāni, na aññam'aññassa gocaravisayaṃ paccanubhonti. katamāni pañca? <b>cakkhu'ndriyaṃ</b>, sot'indriyaṃ, ghān'indriyaṃ, jivh'indriyaṃ, kāy'indriyaṃ.",SN35.240,kummopamasuttaṃ,"tassa saṃvarāya paṭipajjatha, rakkhatha <b>cakkhu'ndriyaṃ</b>, <b>cakkhu'ndriye</b> saṃvaraṃ āpajjatha.",,,
26375,cāgasampadā,fem,attainment of generosity; success in charitableness,AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, <b>cāgasampadā</b>.",,,,,,,,,
27671,chinna 5,pp,(of a stream) cut across; breasted; forded,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yo'dha kāme accatari,
saṅgaṃ loke duraccayaṃ,
na so socati n'ājjheti,
<b>chinna</b>soto abandhano.",MN34,cūḷagopālakasuttaṃ,"<b>chinnaṃ</b> pāpimato sotaṃ,
viddhastaṃ vinaḷīkataṃ,
pāmojjabahulā hotha,
khemaṃ pattattha bhikkhavo'ti.",,,,,,
27697,chinnasota,adj,who has cut the stream (of craving or becoming),SNP37,"nālakasuttaṃ
mahāvaggo 11","yassa ca visatā n'atthi,
<b>chinnasotassa</b> bhikkhuno,
kicc'ākiccappahīnassa,
pariḷāho na vijjati.",SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yo'dha kāme accatari,
saṅgaṃ loke duraccayaṃ,
na so socati n'ājjheti,
<b>chinnasoto</b> abandhano.",,,,,,
28829,jhāyī 1,masc,meditator; yogi,DHP110,sahassavaggo,"yo ca vassasataṃ jīve,
dussīlo asamāhito,
ek'āhaṃ jīvitaṃ seyyo,
sīlavantassa <b>jhāyino</b>.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","<b>jhāyī</b> na pādalolassa,
virame kukkuccā nappamajjeyya,
ath'āsanesu sayanesu,
appasaddesu bhikkhu vihareyya.",AN6.46,mahācundasuttaṃ,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana <b>jhāyino</b>'mhā, <b>jhāyino</b>'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti",DHP23,appamādavaggo,"te <b>jhāyino</b> sātatikā, niccaṃ daḷhaparakkamā,
phusanti dhīrā nibbānaṃ, yogakkhemaṃ anuttaraṃ."
28830,jhāyī 2,adj,meditating; contemplating,TH262,tālapuṭattheragāthā,"sunīlagīvā susikhā supekhunā,
sucittapattacchadanā vihaṅgamā,
sumañjughosatthanit'ābhigajjino,
te taṃ ramessanti vanamhi <b>jhāyinaṃ</b>.",AN6.46,mahācundasuttaṃ,"idh'āvuso, dhammayogā bhikkhū <b>jhāyī</b> bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti",DHP387,brāhmaṇavaggo,"divā tapati ādicco, rattim'ābhāti candimā,
sannaddho khattiyo tapati, <b>jhāyī</b> tapati brāhmaṇo,
atha sabbam'ahorattiṃ, buddho tapati tejasā.",,,
29018,ṭhapetvā 3,abs,having left; having set aside,VIN5.4.7,tiṇavatthārakaṃ,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇ'avatthārakena vūpasameyya, <b>ṭhapetvā</b> thullavajjaṃ, ṭhapetvā gihippaṭisaṃyuttan'ti.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"atha kho bhagavā parittaṃ udak'āvasesaṃ udak'ādhāne <b>ṭhapetvā</b> āyasmantaṃ rāhulaṃ āmantesi, passasi no tvaṃ, rāhula, imaṃ parittaṃ udak'āvasesaṃ udak'ādhāne ṭhapitan'ti?",,,,,,
29343,taṇhamabbuyha,sandhi,uprooting desire; pulling out craving; removing thirst,SN22.22,bhārasuttaṃ,"nikkhipitvā garuṃ bhāraṃ,
aññaṃ bhāraṃ anādiya,
samūlaṃ <b>taṇhaṃ abbuyha</b>,
nicchāto parinibbuto'ti.",SN1.29,catucakkasuttaṃ,"chetvā naddhiṃ varattañ'ca,
icchā lobhañ'ca pāpakaṃ,
samūlaṃ <b>taṇham'abbuyha</b>,
evaṃ yātrā bhavissatī'ti.",,,,,,
29973,tapparāyaṇa,adj,having that as one's goal; focussed on that; (comm) made of that,TH257,pārāpariyattheragāthā,"araññe rukkhamūlesu, kandarāsu guhāsu ca.
vivekam'anubrūhantā, vihaṃsu <b>tap'parāyaṇā</b>",,,,,,,,,
30404,tāvāhaṃ,sandhi,as long as I; until I,SN56.11,dhammacakkappavattanasuttaṃ,"n'eva <b>tāv'āhaṃ</b>, bhikkhave, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ abhisambuddho paccaññāsiṃ",DN16.20,mahāparinibbānasuttaṃ,"na <b>tāv'āhaṃ</b>, pāpima, parinibbāyissāmi, yāva me bhikkhuniyo na sāvikā bhavissanti viyattā vinītā visāradā bahussutā dhammadharā dhamm'ānudhammappaṭipannā",VIN PAT PC 71,sahadhammikasikkhāpadaṃ,"yo pana bhikkhu bhikkhūhi sahadhammikaṃ vuccamāno evaṃ vadeyya, na <b>tāv'āhaṃ</b>, āvuso, etasmiṃ sikkhāpade sikkhissāmi, yāva na aññaṃ bhikkhuṃ byattaṃ vinayadharaṃ paripucchāmī'ti, pācittiyaṃ.",,,
30549,tiṇavatthāraka,masc,(vinaya) covering with grass; sweeping under the carpet,VIN5.4.7,tiṇavatthārakaṃ,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ <b>tiṇ'avatthārakena</b> vūpasameyya, ṭhapetvā thullavajjaṃ, ṭhapetvā gihippaṭisaṃyuttan'ti.",VIN PAT AS,adhikaraṇasamathā,"uppann'uppannānaṃ adhikaraṇānaṃ samathāya vūpasamāya sammukhāvinayo dātabbo, sativinayo dātabbo, amūḷhavinayo dātabbo, paṭiññāya kāretabbaṃ, yebhuyyasikā, tassapāpiyasikā, <b>tiṇ'avatthārako</b>'ti.",,,,,,
30778,tiro,ind,through; across; throughout; from outside,DN4.3,soṇadaṇḍasuttaṃ,"samaṇaṃ khalu, bho, gotamaṃ <b>tiro</b>raṭṭhā <b>tiro</b>janapadā pañhaṃ pucchituṃ āgacchanti.",AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ <b>tiro</b>bhāvaṃ",MN10.8,mahāsatipaṭṭhānasuttaṃ,puna caparaṃ bhikkhu seyyathā'pi passeyya sarīraṃ sivathikāya chaḍḍitaṃ aṭṭhikāni puñja'kitāni <b>tero</b>vassikāni,VIN4.8.206,seṭṭhiputtavatthu,jīvako … janaṃ ussāretvā <b>tiro</b>karaṇiyaṃ parikkhipitvā thambhe upanibandhitvā bhariyaṃ purato ṭhapetvā udaracchaviṃ uppāṭetvā antagaṇṭhiṃ nīharitvā bhariyāya dassesi
30800,tirobhāva,masc,disappearance; vanishing,AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ <b>tirobhāvaṃ</b>",,,,,,,,,
31546,thullavajja,nt,serious offence; expellable offence and offence requiring suspension,VIN5.4.7,tiṇavatthārakaṃ,"yadi saṅghassa pattakallaṃ, saṅgho imaṃ adhikaraṇaṃ tiṇ'avatthārakena vūpasameyya, ṭhapetvā <b>thullavajjaṃ</b>, ṭhapetvā gihippaṭisaṃyuttan'ti.",,,,,,,,,
32270,dānasaṃvibhāgarata,adj,loving to give and share; who delights in sharing gifts; who enjoys distributing charity,AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo <b>dānasaṃvibhāgarato</b>. idaṃ vuccati, bhikkhave, cāgadhanaṃ",,,,,,,,,
32954,dukkhasamuppāda,masc,arising of discomfort; origination of suffering,DHP191,buddhavaggo,"dukkhaṃ <b>dukkhasamuppādaṃ</b>,
dukkhassa ca atikkamaṃ,
ariyañc'aṭṭh'aṅgikaṃ maggaṃ,
dukkh'ūpasamagāminaṃ.",,,,,,,,,
32985,dukkhaṃ,ind,badly; with difficulty; uncomfortably,SN12.22,dutiyadasabalasuttaṃ,"<b>dukkhaṃ</b>, bhikkhave, kusīto viharati vokiṇṇo pāpakehi akusalehi dhammehi, mahantañ'ca sadatthaṃ parihāpeti.",AN7.64,kodhanasuttaṃ,"kodhano'yaṃ, bhikkhave, purisapuggalo kodh'ābhibhūto kodhapareto, kiñ'cā'pi so pallaṅke seti gonak'atthate paṭalik'atthate kadalimigapavarapaccattharaṇe sauttaracchade ubhatolohitak'ūpadhāne, atha kho so <b>dukkhaññ</b>'eva seti kodh'ābhibhūto.",DHP201,sukhavaggo,"jayaṃ veraṃ pasavati,
<b>dukkhaṃ</b> seti parājito,
upasanto sukhaṃ seti,
hitvā jayaparājayaṃ.",,,
33018,dukkhūpasama,masc,calming of suffering; relief from suffering; alleviation of suffering,DHP191,buddhavaggo,"dukkhaṃ dukkhasamuppādaṃ,
dukkhassa ca atikkamaṃ,
ariyañc'aṭṭh'aṅgikaṃ maggaṃ,
<b>dukkh'ūpasama</b>gāminaṃ.",AN4.49,vipallāsasuttaṃ,"yadā ca buddhā lokasmiṃ,
uppajjanti pabhaṅ'karā,
te imaṃ dhammaṃ pakāsenti,
<b>dukkh'ūpasama</b>gāminaṃ.",,,,,,
33019,dukkhūpasamagāmī,adj,leading to relief from suffering; leading to alleviation of suffering,DHP191,buddhavaggo,"dukkhaṃ dukkhasamuppādaṃ,
dukkhassa ca atikkamaṃ,
ariyañc'aṭṭh'aṅgikaṃ maggaṃ,
<b>dukkh'ūpasamagāminaṃ</b>.",AN4.49,vipallāsasuttaṃ,"yadā ca buddhā lokasmiṃ,
uppajjanti pabhaṅ'karā,
te imaṃ dhammaṃ pakāsenti,
<b>dukkh'ūpasamagāminaṃ</b>.",,,,,,
33684,dubbalatara,adj,weaker,MN20,vitakkasaṇṭhānasuttaṃ,"seyyathā'pi, bhikkhave, balavā puriso <b>dubbalataraṃ</b> purisaṃ sīse vā gale vā khandhe vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya.",SN35.87,channasuttaṃ,"seyyathā'pi, āvuso, dve balavanto purisā <b>dubbalataraṃ</b> purisaṃ nānābāhāsu gahetvā aṅgārakāsuyā santāpeyyuṃ samparitāpeyyuṃ, evam'eva kho, āvuso, adhimatto kāyasmiṃ ḍāho.",,,,,,
33763,duraccaya,adj,difficult to escape; hard to cross; hard to overcome; difficult to get past,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yo'dha kāme accatari,
saṅgaṃ loke <b>duraccayaṃ</b>,
na so socati n'ājjheti,
chinnasoto abandhano.",DHP336,taṇhāvaggo,"yo c'etaṃ sahate jammiṃ,
taṇhaṃ loke <b>duraccayaṃ</b>,
sokā tamhā papatanti,
udabindu'va pokkharā.",,,,,,
34834,dhammayoga,adj,devoted to (learning and preaching) the teaching,AN6.46,mahācundasuttaṃ,"idh'āvuso, <b>dhammayogā</b> bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti nijjhāyanti avajjhāyanti",,,,,,,,,
35405,nagara 1,nt,town; city,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā,
<b>nagara</b>-upamaṃ cittam'idaṃ ṭhapetvā.
yodhetha māraṃ paññ'āvudhena,
jitañ'ca rakkhe anivesano siyā.",SN12.65,nagarasuttaṃ,tam'anugacchanto passeyya purāṇaṃ <b>nagaraṃ</b> purāṇaṃ rājadhāniṃ pubbakehi manussehi ajjhāvuṭṭhaṃ ārāmasampannaṃ vanasampannaṃ pokkharaṇīsampannaṃ uddhāpavantaṃ ramaṇīyaṃ.,VIN1.1.2,dutiyapārājikaṃ,pabbājeyyuṃ vā'ti gāmā vā nigamā vā <b>nagarā</b> vā janapadā vā janapadapadesā vā pabbājeyyuṃ.,,,
36124,nājjheti,pr,does not fret; does not worry; is not anxious,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yo'dha kāme accatari,
saṅgaṃ loke duraccayaṃ,
na so socati <b>n'ājjheti</b>,
chinnasoto abandhano.",,,,,,,,,
36380,nābbhaññāsi,aor,did not directly know; did not understand experientially,MN30,cūḷasāropamasuttaṃ,"ye'me, bho gotama, samaṇabrāhmaṇā saṅghino gaṇino gaṇācariyā ñātā yasassino titthakarā sādhusammatā, bahujanassa ... sabb'ete sakāya paṭiññāya abbhaññaṃsu sabb'eva <b>n'ābbhaññaṃsu</b>, udāhu ekacce abbhaññaṃsu ekacce <b>n'ābbhaññaṃsū</b>'ti?",SN22.26,assādasuttaṃ,"yāvakīvañ'c'āhaṃ, bhikkhave, imesaṃ pañcannaṃ upādānakkhandhānaṃ evaṃ assādañ'ca assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ <b>n'ābbhaññāsiṃ</b>",,,,,,
36815,nikkhipitvā 1,abs,having placed down; having laid on the ground; having dropped; having deposited,SN22.22,bhārasuttaṃ,"<b>nikkhipitvā</b> garuṃ bhāraṃ,
aññaṃ bhāraṃ anādiya,
samūlaṃ taṇhaṃ abbuyha,
nicchāto parinibbuto'ti.",VIN3.3.6,bhikkhunīvibhaṅgo,"upāsakā bhikkhunisaṅghassa cīvar'atthāya chandakaṃ saṃharitvā, aññatarassa pāvārikassa ghare parikkhāraṃ <b>nikkhipitvā</b>, bhikkhuniyo upasaṅkamitvā etadavocuṃ",,,,,,
