pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
duggati,fem,state of misery; bad destination; hell,TH195,dhammikattheragāthā,"dhammo have rakkhati dhammacāriṃ,
dhammo suciṇṇo sukham'āvahati.
es'ānisaṃso dhamme suciṇṇe,
na <b>duggatiṃ</b> gacchati dhammacārī.",DHP240,malavaggo,"ayasā'va malaṃ samuṭṭhitaṃ,
tat'uṭṭhāya tam'eva khādati,
evaṃ atidhonacārinaṃ,
sakakammāni nayanti <b>duggatiṃ</b>.",MN7,vatthasuttaṃ,"taṃ kissa hetu? aparisuddhattā, bhikkhave, vatthassa. evam'eva kho, bhikkhave, citte saṃkiliṭṭhe, <b>duggati</b> pāṭikaṅkhā.",DHP316,nirayavaggo,"alajjitāye lajjanti,
lajjitāye na lajjare,
micchādiṭṭhisamādānā,
sattā gacchanti <b>duggatiṃ</b>."
niṭṭhita 1,pp,finished; completed; accomplished,PAT PK,dhammayuttikapubbakiccaṃ,"<b>niṭṭhite</b> ca pubbakicce, sace so divaso cātuddasīpaṇṇarasīsāmaggīnam'aññataro, yath'ājja uposatho paṇṇaraso.",VIN PAT NP 1,kathinasikkhāpadaṃ,"<b>niṭṭhita</b>cīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.",MN152,indriyabhāvanāsuttaṃ,saḷ'āyatanavaggo <b>niṭṭhito</b> pañcamo,VIN PAT AS,adhikaraṇasamathā,vitthār'uddeso pañcamo. bhikkhupātimokkhaṃ <b>niṭṭhitaṃ</b>.
niṭṭhitacīvara 1,nt,completed robe-cloth; finished robe,VIN PAT NP 1,kathinasikkhāpadaṃ,"<b>niṭṭhitacīvarasmiṃ</b> bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
niṭṭhitacīvarasmiṃ,nt,when the robe-cloth is complete; when the robe is finished,VIN PAT NP 1,kathinasikkhāpadaṃ,"<b>niṭṭhitacīvarasmiṃ</b> bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
nissaggiyapācittiya,nt,offence requiring relinquishment and confession,VIN PAT NP,nissaggiyapācittiyā,ime kho pan'āyasmanto tiṃsa <b>nissaggiyā pācittiyā</b> dhammā uddesaṃ āgacchanti,VIN PAT NP 1,kathinasikkhāpadaṃ,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato <b>nissaggiyaṃ pācittiyaṃ</b>.",,,,,,
nesa,sandhi,this is not,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","gāth'ābhigītaṃ me abhojaneyyaṃ,
sampassataṃ brāhmaṇa <b>n'esa</b> dhammo,
gāth'ābhigītaṃ panudanti buddhā,
dhamme satī brāhmaṇa vutti'r'esā.",,,,,,,,,
paññapeti 3,pr,"(of a seat, water, etc.) prepares; sets out",MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni <b>paññapeti</b>, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti",,,,,,,,,
paṭikkamati 1,pr,returns (from); comes back (from),MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya <b>paṭikkamati</b> so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti",SN21.10,theranāmakasuttaṃ,so eko gāmaṃ piṇḍāya pavisati eko <b>paṭikkamati</b> eko raho nisīdati eko caṅkamaṃ adhiṭṭhāti.,,,,,,
paṭijānamāna 1,prp,agreeing; admitting; assenting; acknowledging; confirming,AN4.157,rogasuttaṃ,"dissanti, bhikkhave, sattā kāyikena rogena ekam'pi vassaṃ ārogyaṃ <b>paṭijānamānā</b>",VIN PAT AN 1,paṭhamaaniyatasikkhāpadaṃ,"nisajjaṃ bhikkhu <b>paṭijānamāno</b> tiṇṇaṃ dhammānaṃ aññatarena kāretabbo pārājikena vā saṅghādisesena vā pācittiyena vā, yena vā sā saddheyyavacasā upāsikā vadeyya, tena so bhikkhu kāretabbo, ayaṃ dhammo aniyato.",,,,,,
paṭipanna 1,pp,practising (for),SN12.41,pañcaverabhayasuttaṃ,su<b>paṭipanno</b> bhagavato sāvakasaṅgho uju<b>paṭipanno</b> bhagavato sāvakasaṅgho ñāya<b>paṭipanno</b> bhagavato sāvakasaṅgho sāmīci<b>paṭipanno</b> bhagavato sāvakasaṅgho,DN9.7,"poṭṭhapādasuttaṃ, tayo attapaṭilābhā","oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathā<b>paṭipannānaṃ</b> vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti",,,,,,
paṭhamaṃ 1,ind,first; firstly; at first; first of all,MN107,gaṇakamoggallānasuttaṃ,tathāgato purisadammaṃ labhitvā <b>paṭhamaṃ</b> evaṃ vineti.,AN5.36,kāladānasuttaṃ,"āgantukassa dānaṃ deti, gamikassa dānaṃ deti, gilānassa dānaṃ deti, dubbhikkhe dānaṃ deti, yāni tāni navasassāni navaphalāni tāni <b>paṭhamaṃ</b> sīlavantesu patiṭṭhāpeti.",DHP158,attavaggo,"attānam'eva <b>paṭhamaṃ</b>,
patirūpe nivesaye,
ath'aññam'anusāseyya,
na kilisseyya paṇḍito.",MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ yo <b>paṭhamaṃ</b> gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti"
panudati,pr,dispels; drives out; rejects; pushes away,SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","nindāya nappavedheyya,
na uṇṇameyya pasaṃsito bhikkhu,
lobhaṃ saha macchariyena,
kodhaṃ pesuṇiyañ'ca <b>panudeyya</b>.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","gāth'ābhigītaṃ me abhojaneyyaṃ,
sampassataṃ brāhmaṇa n'esa dhammo,
gāth'ābhigītaṃ <b>panudanti</b> buddhā,
dhamme satī brāhmaṇa vutti'r'esā.",,,,,,
pabbājetāya,ptp,fit to be banished; worthy to be exiled,MN35,cūḷasaccakasuttaṃ,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, <b>pabbājetāyaṃ</b> vā pabbājetuṃ, seyyathā'pi rañño pasenadissa kosalassa, seyyathā'pi vā pana rañño māgadhassa ajātasattussa vedehiputtassā'ti?",,,,,,,,,
pabbājetuṃ,inf,to banish (from); to exile (from),MN35,cūḷasaccakasuttaṃ,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā <b>pabbājetuṃ</b>, seyyathā'pi rañño pasenadissa kosalassa, seyyathā'pi vā pana rañño māgadhassa ajātasattussa vedehiputtassā'ti?",,,,,,,,,
paramaṃ,ind,at the very most; for a maximum of,VIN PAT NP 3,akālacīvarasikkhāpadaṃ,"no c'assa pāripūri, māsa<b>paramaṃ</b> tena bhikkhunā taṃ cīvaraṃ nikkhipitabbaṃ ūnassa pāripūriyā satiyā paccāsāya. tato ce uttari nikkhipeyya satiyā'pi paccāsāya, nissaggiyaṃ pācittiyaṃ.",VIN PAT NP 1,kathinasikkhāpadaṃ,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āha<b>paramaṃ</b> atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.",,,,,,
paribhojanīya,nt,washing water; rinsing water,PAT PK,dhammayuttikapubbakiccaṃ,"pānīya<b>paribhojanīy</b>'ūpaṭṭhapanañ'ca, chand'ārahānaṃ bhikkhūnaṃ chand'āharaṇañ'ca, tesaññ'eva akat'uposathānaṃ pārisuddhiyā'pi āharaṇañ'ca",MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ <b>paribhojanīyaṃ</b> upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti",,,,,,
pācittiya 2,adj,(vinaya) related to an offence requiring confession,VIN PAT NP,nissaggiyapācittiyā,ime kho pan'āyasmanto tiṃsa nissaggiyā <b>pācittiyā</b> dhammā uddesaṃ āgacchanti.,VIN PAT AN 1,paṭhamaaniyatasikkhāpadaṃ,tam'enaṃ saddheyyavacasā upāsikā disvā tiṇṇaṃ dhammānaṃ aññatarena vadeyya pārājikena vā saṅghādisesena vā <b>pācittiyena</b> vā,,,,,,
pāti 1.1,fem,cup; drinking bowl,MN139,araṇavibhaṅgasuttaṃ,"idha, bhikkhave, tadev'ekaccesu janapadesu, <b>pātī</b>'ti sañjānanti, pattan'ti sañjānanti, vittan'ti sañjānanti, sarāvan'ti sañjānanti, dhāropan'ti sañjānanti, poṇan'ti sañjānanti, pisīlavan'ti sañjānanti.",MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkāra<b>pātiṃ</b> upaṭṭhāpeti",,,,,,
pādaka 1,adj,having feet; with legs; about feet,VIN PAT PC 87,mañcapīṭhasikkhāpadaṃ,navaṃ pana bhikkhunā mañcaṃ vā pīṭhaṃ vā kārayamānena aṭṭh'aṅgula<b>pādakaṃ</b> kāretabbaṃ sugat'aṅgulena aññatra heṭṭhimāya aṭaniyā. taṃ atikkāmayato chedanakaṃ pācittiyaṃ.,VIN PAT PC 18,vehāsakuṭisikkhāpadaṃ,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā āhacca<b>pādakaṃ</b> mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.",,,,,,
pānīya 1,nt,water; drinking water,AN9.35,gāvīupamāsuttaṃ,"tassā evam'assa, yaṃnūn'āhaṃ agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca <b>pānīyāni</b> piveyyan'ti.",MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ yo paṭhamaṃ gāmato piṇḍāya paṭikkamati so āsanāni paññapeti, <b>pānīyaṃ</b> paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti",VIN PAT SE 55,sāmisa sikkhāpada,na sāmisena hatthena <b>pānīya</b>thālakaṃ paṭiggahessāmī'ti sikkhā karaṇīyā.,SN12.66,sammasasuttaṃ,"atha kho, bhikkhave, tassa purisassa evam'assa, sakkā kho me ayaṃ surāpipāsitā <b>pānīyena</b> vā vinetuṃ dadhimaṇḍakena vā vinetuṃ bhaṭṭhaloṇikāya."
pīṭha,nt,chair; bench; seat; stool,VIN PAT PC 18,vehāsakuṭisikkhāpadaṃ,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā āhaccapādakaṃ mañcaṃ vā <b>pīṭhaṃ</b> vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.",VIN PAT PC 14,paṭhamasenāsanasikkhāpadaṃ,"yo pana bhikkhu saṅghikaṃ mañcaṃ vā <b>pīṭhaṃ</b> vā bhisiṃ vā kocchaṃ vā ajjhokāse santharitvā vā santharāpetvā vā taṃ pakkamanto n'eva uddhareyya, na uddharāpeyya, anāpucchaṃ vā gaccheyya, pācittiyaṃ.",,,,,,
poṭṭhapāda 1,masc,name of a wandering ascetic,DN9.7,"poṭṭhapādasuttaṃ, tayo attapaṭilābhā","oḷārikassa'pi kho ahaṃ, <b>poṭṭhapāda</b>, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti",DN9.1,"poṭṭhapādasuttaṃ, poṭṭhapādaparibbājakavatthu",tena kho pana samayena <b>poṭṭhapādo</b> paribbājako samayappavādake tinduk'ācīre ekasālake mallikāya ārāme paṭivasati mahatiyā paribbājakaparisāya saddhiṃ tiṃsamattehi paribbājakasatehi.,,,,,,
phuseyya,ptp,could be felt; tangible; can be physically touched,SN35.95,mālukyaputtasuttaṃ,"ye te kāyaviññeyyā phoṭṭhabbā asamphuṭṭhā asamphuṭṭhapubbā, na ca phusasi, na ca te hoti <b>phuseyyan</b>'ti? atthi te tattha chando vā rāgo vā pemaṃ vā'ti? no h'etaṃ, bhante.",,,,,,,,,
phoṭṭhabba 1,nt,touch; physical sensation; tactile sensation,SN35.28,ādittasuttaṃ,"kāyo āditto, <b>phoṭṭhabbā</b> ādittā, kāyaviññāṇaṃ ādittaṃ, kāyasamphasso āditto",MN107,gaṇakamoggallānasuttaṃ,sotena saddaṃ sutvā …pe… ghānena gandhaṃ ghāyitvā …pe… jivhāya rasaṃ sāyitvā …pe… kāyena <b>phoṭṭhabbaṃ</b> phusitvā …pe,SN35.95,mālukyaputtasuttaṃ,"ye te kāyaviññeyyā <b>phoṭṭhabbā</b> asamphuṭṭhā asamphuṭṭhapubbā, na ca phusasi, na ca te hoti phuseyyan'ti? atthi te tattha chando vā rāgo vā pemaṃ vā'ti? no h'etaṃ, bhante.",VIN1.1.3,tatiyapārājikaṃ,"dūtena saṃvaṇṇeti, lekhāya saṃvaṇṇeti, opātaṃ apassenaṃ, upanikkhipanaṃ, bhesajjaṃ, rūp'ūpahāro, sadd'ūpahāro, gandh'ūpahāro, ras'ūpahāro, <b>phoṭṭhabb</b>'ūpahāro, dhamm'ūpahāro, ācikkhanā, anusāsanī, saṅketakammaṃ, nimittakamman'ti."
bhavitabba 1,ptp,there should be; it must be; it should exist,DHPa1.5.1,aññatarapurisa vatthu,"so, bhariyaṃ me nissāya bhayena uppannena <b>bhavitabban</b>'ti cintetvā rañño āṇaṃ paṭibāhituṃ asakkonto gantvā rājānaṃ vanditvā aṭṭhāsi",VIN PAT NID,nidānuddeso,"yassa siyā āpatti, so āvikareyya, asantiyā āpattiyā tuṇhī <b>bhavitabbaṃ</b>, tuṇhībhāvena kho pan'āyasmante parisuddhā'ti vedissāmi.",,,,,,
mañca,masc,bed,VIN PAT PC 18,vehāsakuṭisikkhāpadaṃ,"yo pana bhikkhu saṅghike vihāre uparivehāsakuṭiyā āhaccapādakaṃ <b>mañcaṃ</b> vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.",VIN PAT PC 14,paṭhamasenāsanasikkhāpadaṃ,"yo pana bhikkhu saṅghikaṃ <b>mañcaṃ</b> vā pīṭhaṃ vā bhisiṃ vā kocchaṃ vā ajjhokāse santharitvā vā santharāpetvā vā taṃ pakkamanto n'eva uddhareyya, na uddharāpeyya, anāpucchaṃ vā gaccheyya, pācittiyaṃ.",,,,,,
micchādiṭṭhi 1,fem,wrong view; incorrect belief,DHP316,nirayavaggo,"alajjitāye lajjanti,
lajjitāye na lajjare,
<b>micchādiṭṭhi</b>samādānā,
sattā gacchanti duggatiṃ.",SN45.24,"maggasaṃyuttaṃ, dutiyapaṭipadāsuttaṃ","katamā ca, bhikkhave, micchāpaṭipadā? seyyath'idaṃ, <b>micchādiṭṭhi</b> … micchāsamādhi. ayaṃ vuccati, bhikkhave, micchāpaṭipadā.",,,,,,
micchādiṭṭhisamādāna,nt,taking up wrong views; believing wrong theories,DHP316,nirayavaggo,"alajjitāye lajjanti,
lajjitāye na lajjare,
<b>micchādiṭṭhisamādānā</b>,
sattā gacchanti duggatiṃ.",,,,,,,,,
muddhāvasitta,adj,head-anointed; consecrated; inaugurated,MN35,cūḷasaccakasuttaṃ,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa <b>muddh'āvasittassa</b> sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ, seyyathā'pi rañño pasenadissa kosalassa, seyyathā'pi vā pana rañño māgadhassa ajātasattussa vedehiputtassā'ti?",VIN PAT PC 83,antepurasikkhāpadaṃ,"yo pana bhikkhu rañño khattiyassa <b>muddh'āvasittassa</b> anikkhantarājake aniggataratanake pubbe appaṭisaṃvidito indakhīlaṃ atikkāmeyya, pācittiyaṃ.",,,,,,
yathāpaṭipanna,adj,which practised; when followed,DN9.7,"poṭṭhapādasuttaṃ, tayo attapaṭilābhā","oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, <b>yathāpaṭipannānaṃ</b> vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti",,,,,,,,,
ritta 2,pp,free (from); rid (of),SNP45,"tissametteyyasuttaṃ
aṭṭhakavaggo 7","<b>rittassa</b> munino carato,
kāmesu anapekkhino,
oghatiṇṇassa pihayanti,
kāmesu gadhitā pajā'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","okaṃ pahāya aniketasārī,
gāme akubbaṃ muni santhavāni,
kāmehi <b>ritto</b> apurekkharāno,
kathaṃ na viggayha janena kayirā.",SN22.3,hāliddikānisuttaṃ,"kathañ'ca, gahapati, kāmehi <b>ritto</b> hoti? idha, gahapati, ekacco kāmesu vigatarāgo hoti vigatachando vigatapemo vigatapipāso vigatapariḷāho vigatataṇho.",,,
lajjati 1,pr,is ashamed (of); is embarrassed (about),TH257,pārāpariyattheragāthā,"saṅghalābhassa bhaṇḍanti, saṅghato paribāhirā.
paralābhopajīvantā, ahirīkā na <b>lajjare</b>.",DHP316,nirayavaggo,"alajjitāye <b>lajjanti</b>,
lajjitāye na <b>lajjare</b>,
micchādiṭṭhisamādānā,
sattā gacchanti duggatiṃ.",,,,,,
lajjitāya,ptp,should be ashamed (of),DHP316,nirayavaggo,"alajjitāye lajjanti,
<b>lajjitāye</b> na lajjare,
micchādiṭṭhisamādānā,
sattā gacchanti duggatiṃ.",,,,,,,,,
saṅghādisesa 1,adj,related to an offence requiring suspension,VIN PAT AN 1,paṭhamaaniyatasikkhāpadaṃ,"nisajjaṃ bhikkhu paṭijānamāno tiṇṇaṃ dhammānaṃ aññatarena kāretabbo pārājikena vā <b>saṅghādisesena</b> vā pācittiyena vā, yena vā sā saddheyyavacasā upāsikā vadeyya, tena so bhikkhu kāretabbo, ayaṃ dhammo aniyato.",VIN PAT SA,saṅghādisesuddeso,ime kho pan'āyasmanto terasa <b>saṅghādisesā</b> dhammā uddesaṃ āgacchanti.,,,,,,
saṅghika,adj,belonging to the community,VIN PAT PC 18,vehāsakuṭisikkhāpadaṃ,"yo pana bhikkhu <b>saṅghike</b> vihāre uparivehāsakuṭiyā āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.",,,,,,,,,
saññāvedayita,nt,perception and felt experience,MN43,mahāvedallasuttaṃ,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ <b>saññāvedayita</b>nirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.",,,,,,,,,
saññāvedayitanirodha,masc,ending of recognition and feeling; cessation of conception and what is felt,MN43,mahāvedallasuttaṃ,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ <b>saññāvedayitanirodhaṃ</b> samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.",MN31,cūḷagosiṅgasuttaṃ,"idha mayaṃ, bhante, yāva'd'eva ākaṅkhāma sabbaso n'evasaññān'āsaññ'āyatanaṃ samatikkamma <b>saññāvedayitanirodhaṃ</b> upasampajja viharāma, paññāya ca no disvā āsavā parikkhīṇā",AN9.36,jhānasuttaṃ,"yāni ca kho imāni, bhikkhave, nissāya dve āyatanāni, n'evasaññānāsaññ'āyatanasamāpatti ca <b>saññāvedayitanirodho</b> ca, jhāyīh'ete, bhikkhave, samāpattikusalehi samāpattivuṭṭhānakusalehi samāpajjitvā vuṭṭhahitvā sammā akkhātabbānī'ti vadāmī'ti.",,,
sat 2,ind,true; good; right,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ sito siyā,
catubbhi vātehi asampakampiyo.
tath'ūpamaṃ <b>sap</b>purisaṃ vadāmi,
yo ariyasaccāni avecca passati.",DHP38,cittavaggo,"anavaṭṭhitacittassa,
<b>sad</b>dhammaṃ avijānato,
pariplavapasādassa,
paññā na paripūrati.",SN22.82,puṇṇamasuttaṃ,"idha, bhikkhu, sutavā ariyasāvako ariyānaṃ dassāvī ariyadhammassa kovido ariyadhamme suvinīto, <b>sap</b>purisānaṃ dassāvī <b>sap</b>purisadhammassa kovido <b>sap</b>purisadhamme suvinīto",,,
satī 1.2,prp,when is; when exists,SNP4,kasibhāradvājasuttaṃ uragavaggo 4,"gāth'ābhigītaṃ me abhojaneyyaṃ, sampassataṃ brāhmaṇa n'esa dhammo, gāth'ābhigītaṃ panudanti buddhā, dhamme <b>satī</b> brāhmaṇa vutti'r'esā.",,,,,,,,,
samāpanna 1,pp,entered; reached; attained; achieved,MN43,mahāvedallasuttaṃ,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ <b>samāpannassa</b> bhikkhuno vuṭṭhānaṃ paññāyetha.",,,,,,,,,
sampassanta,prp,seeing; looking at; regarding; considering,DHP290,pakiṇṇakavaggo,"mattāsukhapariccāgā,
passe ce vipulaṃ sukhaṃ,
caje mattāsukhaṃ dhīro,
<b>sampassaṃ</b> vipulaṃ sukhaṃ.",MN31,cūḷagosiṅgasuttaṃ,"kacci pana vo, anuruddhā, samaggā sammodamānā avivadamānā khīrodakībhūtā aññam'aññaṃ piyacakkhūhi <b>sampassantā</b> viharathā'ti?",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","gāth'ābhigītaṃ me abhojaneyyaṃ,
<b>sampassataṃ</b> brāhmaṇa n'esa dhammo,
gāth'ābhigītaṃ panudanti buddhā,
dhamme satī brāhmaṇa vutti'r'esā.",,,
sammodanīya,ptp,(of conversation) pleasant; friendly,MN107,gaṇakamoggallānasuttaṃ,<b>sammodanīyaṃ</b> kathaṃ sāraṇīyaṃ vītisāretvā ekam'antaṃ nisīdi.,,,,,,,,,
sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā,idiom,having exchanged pleasantries and concluded polite conversation,SN46.53,aggisuttaṃ,<b>sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā</b> ekam'antaṃ nisīdiṃsu. ekam'antaṃ nisinne kho te bhikkhū aññatitthiyā paribbājakā etadavocuṃ,MN18,madhupiṇḍikasuttaṃ,<b>sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā</b> daṇḍam'olubbha ekam'antaṃ aṭṭhāsi,,,,,,
sārī 1.1,adj,wandering; going around; travelling,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","okaṃ pahāya aniketa<b>sārī</b>,
gāme akubbaṃ muni santhavāni,
kāmehi ritto apurekkharāno,
kathaṃ na viggayha janena kayirā.",,,,,,,,,
sita 2.1,pp,planted (in); embedded (in); fixed (into),SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ <b>sito</b> siyā,
catubbhi vātehi asampakampiyo,
tath'ūpamaṃ sappurisaṃ vadāmi,
yo ariyasaccāni avecca passati,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
sujjhati,pr,is purified; is cleansed; is washed away,SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","diṭṭhena ce suddhi narassa hoti,
ñāṇena vā so pajahāti dukkhaṃ,
aññena so <b>sujjhati</b> sopadhīko,
diṭṭhī hi naṃ pāva tathā vadānaṃ.",MN7,vatthasuttaṃ,"bāhukaṃ adhikakkañ'ca,
gayaṃ sundarikām'api,
sarassatiṃ payāgañ'ca,
atho bāhumatiṃ nadiṃ,
niccam'pi bālo pakkhando,
kaṇhakammo na <b>sujjhati</b>.",,,,,,
suddhi,fem,purity; purification; holiness; epithet of Nibbāna,SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","idh'eva <b>suddhi</b> iti vādayanti,
n'āññesu dhammesu visuddhim'āhu,
yaṃ nissitā tattha subhaṃ vadānā,
paccekasaccesu puthū niviṭṭhā.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","ye kec'ime samaṇabrāhmaṇāse,
diṭṭhassutenāpi vadanti <b>suddhiṃ</b>,
sīlabbatenāpi vadanti <b>suddhiṃ</b>,
anekarūpena vadanti <b>suddhiṃ</b>,
kacci'ssu te bhagavā tattha yatā carantā,
atāru jātiñ'ca jarañ'ca mārisa,
pucchāmi taṃ bhagavā brūhi me taṃ.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sīl'uttamā saññamen'āhu <b>suddhiṃ</b>, vataṃ samādāya upaṭṭhitāse",SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","diṭṭhena ce <b>suddhi</b> narassa hoti,
ñāṇena vā so pajahāti dukkhaṃ,
aññena so sujjhati sopadhīko,
diṭṭhī hi naṃ pāva tathā vadānaṃ."
sopadhīka,adj,who has attachments,SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","diṭṭhena ce suddhi narassa hoti,
ñāṇena vā so pajahāti dukkhaṃ,
aññena so sujjhati <b>sopadhīko</b>,
diṭṭhī hi naṃ pāva tathā vadānaṃ.",,,,,,,,,
vattati 4,pr,(of power) wields; exercises,MN35,cūḷasaccakasuttaṃ,"taṃ kiṃ maññasi, aggivessana, <b>vatteyya</b> rañño khattiyassa muddh'āvasittassa sakasmiṃ vijite vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ, seyyathā'pi rañño pasenadissa kosalassa, seyyathā'pi vā pana rañño māgadhassa ajātasattussa vedehiputtassā'ti?",,,,,,,,,
vadāna,prp,speaking; saying; asserting; professing,SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","diṭṭhena ce suddhi narassa hoti,
ñāṇena vā so pajahāti dukkhaṃ,
aññena so sujjhati sopadhīko,
diṭṭhī hi naṃ pāva tathā <b>vadānaṃ</b>.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","ettāvat'aggam'pi vadanti h'eke,
yakkhassa suddhiṃ idha paṇḍitāse,
tesaṃ pan'eke samayaṃ vadanti,
anupādisese kusalā <b>vadānā</b>.",,,,,,
