id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
15649,upadisati,pr,points out; explains; shows; indicates,MN107,gaṇakamoggallānasuttaṃ,"taṃ kiṃ maññasi, brāhmaṇa, idha puriso āgaccheyya rājagahaṃ gantu'kāmo. so taṃ upasaṅkamitvā evaṃ vadeyya, icchām'ahaṃ, bhante, rājagahaṃ gantuṃ, tassa me rājagahassa maggaṃ <b>upadisā</b>'ti.",,,,,,,,,
15864,upapajjeyya,opt,would be reborn (in); would re-arise (in),SN42.6,asibandhakaputtasuttaṃ,"bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ <b>upapajjeyyā</b>'ti?",MIL2.3.11,cetanālakkhaṇa pañho,"evam'eva kho, mahārāja, idh'ekacco puggalo akusalaṃ kammaṃ cetanāya cetayitvā kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ <b>upapajjeyya</b>.",,,,,,
16095,upasaṅkamituṃ,inf,to approach; to visit; to go (to),SN1.20,samiddhisuttaṃ,"na kho, bhikkhu, sukaro so bhagavā amhehi <b>upasaṅkamituṃ</b>, aññāhi mahesakkhāhi devatāhi parivuto.",DN5.2,kūṭadantasuttaṃ,na arahati bhavaṃ kūṭadanto samaṇaṃ gotamaṃ dassanāya <b>upasaṅkamituṃ</b>. samaṇo tv'eva gotamo arahati bhavantaṃ kūṭadantaṃ dassanāya upasaṅkamituṃ,,,,,,
17211,ussuka,adj,zealously desiring; ambitious; anxiously striving (for); anxious (about); agitated; stressed,TH257,pārāpariyattheragāthā,"jīvitānaṃ parikkhāre, bhesajje atha paccaye.
na bāḷhaṃ <b>ussukā</b> āsuṃ, yathā te āsavakkhaye",DHP199,sukhavaggo,"susukhaṃ vata jīvāma,
<b>ussukesu</b> anussukā,
<b>ussukesu</b> manassesu,
viharāma anussukā.",,,,,,
17378,eka 3,adj,alone; single; solitary,AN8.53,saṃkhittasuttaṃ,"sādhu me, bhante, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā <b>ekā</b> vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti",SN21.10,theranāmakasuttaṃ,so <b>eko</b> gāmaṃ piṇḍāya pavisati <b>eko</b> paṭikkamati <b>eko</b> raho nisīdati <b>eko</b> caṅkamaṃ adhiṭṭhāti.,SN5.5,uppalavaṇṇāsuttaṃ,"supupphit'aggaṃ upagamma bhikkhuni,
<b>ekā</b> tuvaṃ tiṭṭhasi sālamūle,
na c'atthi te dutiyā vaṇṇadhātu,
bāle na tvaṃ bhāyasi dhuttakānan'ti.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","<b>eko</b> ahaṃ sakka mahantam'oghaṃ,
anissito no visahāmi tārituṃ,
ārammaṇaṃ brūhi samantacakkhu,
yaṃ nissito ogham'imaṃ tareyyaṃ."
17545,ekantaparipuṇṇa,adj,completely perfect; utterly complete,MN27,cūḷahatthipadopamasutta,"sambādho ghar'āvāso rajāpatho, abbhokāso pabbajjā. na'y'idaṃ sukaraṃ agāraṃ ajjhāvasatā <b>ek'antaparipuṇṇaṃ</b> ek'antaparisuddhaṃ saṅkhalikhitaṃ brahmacariyaṃ carituṃ.",,,,,,,,,
17546,ekantaparisuddha,adj,completely pure; totally perfect,MN27,cūḷahatthipadopamasutta,"sambādho ghar'āvāso rajāpatho, abbhokāso pabbajjā. na'y'idaṃ sukaraṃ agāraṃ ajjhāvasatā ek'antaparipuṇṇaṃ <b>ek'antaparisuddhaṃ</b> saṅkhalikhitaṃ brahmacariyaṃ carituṃ.",,,,,,,,,
17625,ekameka 2,masc,each and every person; every individual,SN41.4,mahakapāṭihāriyasuttaṃ,"atha kho āyasmā mahako āyasmantaṃ theraṃ etadavoca, sādhu khv'assa, bhante thera, sītako ca vāto vāyeyya, abbhasampilāpo ca assa, devo ca <b>ekam'ekaṃ</b> phusāyeyyā'ti.",MN36,mahāsaccakasuttaṃ,"abhijānāmi kho pan'āhaṃ, aggivessana, anekasatāya parisāya dhammaṃ desetā. apissu maṃ <b>ekam'eko</b> evaṃ maññati, mam'ev'ārabbha samaṇo gotamo dhammaṃ desetī'ti.",MN52,aṭṭhakanāgarasuttaṃ,"evam'eva kho ahaṃ, bhante, imesaṃ ekādasannaṃ amatadvārānaṃ <b>ekam'ekena</b>'pi amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.",MN52,aṭṭhakanāgarasuttaṃ,<b>ekam'ekañ</b>'ca bhikkhuṃ paccekaṃ dussayugena acchādesi
17719,ekādasa 1,card,eleven (11),AN11.15,mettāsuttaṃ,"mettāya, bhikkhave, cetovimuttiyā āsevitāya bhāvitāya bahulīkatāya yānīkatāya vatthukatāya anuṭṭhitāya paricitāya susamāraddhāya <b>ekādasa</b>-ānisaṃsā pāṭikaṅkhā.",AN11.17,gopālasuttaṃ,"<b>ekādasahi</b>, bhikkhave, aṅgehi samannāgato gopālako abhabbo gogaṇaṃ pariharituṃ phātiṃ kātuṃ. katamehi <b>ekādasahi</b>?",MN52,aṭṭhakanāgarasuttaṃ,"evam'eva kho ahaṃ, bhante, imesaṃ <b>ekādasannaṃ</b> amatadvārānaṃ ekam'ekena'pi amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.",,,
17894,etassa 2,pron,of this,SN12.2,vibhaṅgasuttaṃ,evam'<b>etassa</b> kevalassa dukkhakkhandhassa samudayo hoti.,AN10.58,mūlakasuttaṃ,"bhagavaṃmūlakā no, bhante, dhammā bhagavaṃnettikā bhagavaṃpaṭisaraṇā. sādhu vata, bhante, bhagavantaṃ'y'eva paṭibhātu <b>etassa</b> bhāsitassa attho. bhagavato sutvā bhikkhū dhāressantī'ti.",MN9,sammādiṭṭhisuttaṃ,"dūrato'pi kho mayaṃ, āvuso, āgaccheyyāma āyasmato sāriputtassa santike <b>etassa</b> bhāsitassa atthamaññātuṃ",MN139,araṇavibhaṅgasuttaṃ,"na āsevitabbaṃ, na bhāvetabbaṃ, na bahulīkātabbaṃ, bhāyitabbaṃ <b>etassa</b> sukhassā'ti, vadāmi."
18049,esohamasmi,sandhi,I am this; this is me,SN22.59,anattalakkhaṇasuttaṃ,"yaṃ pan'āniccaṃ dukkhaṃ vipariṇāmadhammaṃ, kallaṃ nu taṃ samanupassituṃ, etaṃ mama, <b>eso'ham'asmi</b>, eso me attā'ti?",,,,,,,,,
18109,evameva,sandhi,similarly; in the same way; so too; just so,MN107,gaṇakamoggallānasuttaṃ,"sakkā nu kho, bho gotama, imasmim'pi dhammavinaye <b>evam'eva</b> anupubbasikkhā anupubbakiriyā anupubbapaṭipadā paññapetun'ti",SN22.79,khajjanīyasuttaṃ,"atītam'p'āhaṃ addhānaṃ <b>evam'eva</b> rūpena khajjiṃ, seyyathā'pi eta'r'ahi paccuppannena rūpena khajjāmi",VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","pārājiko hotī'ti seyyathā'pi nāma puriso sīsacchinno abhabbo tena sarīrabandhanena jīvituṃ, <b>evam'eva</b> bhikkhu methunaṃ dhammaṃ paṭisevitvā assamaṇo hoti asakyaputtiyo. tena vuccati, pārājiko hotī'ti.",,,
18110,evameva kho,idiom,similarly; in the same way; so too,SN35.247,chappāṇakasuttaṃ,"<b>evam'eva kho</b>, bhikkhave, yassa kassaci bhikkhuno kāyagatāsati abhāvitā abahulīkatā, taṃ cakkhu āviñchati manāpiyesu rūpesu, amanāpiyā rūpā paṭikūlā honti",MN52,aṭṭhakanāgarasuttaṃ,"<b>evam'eva kho</b> ahaṃ, bhante, imesaṃ ekādasannaṃ amatadvārānaṃ ekam'ekena'pi amatadvārena sakkuṇissāmi attānaṃ sotthiṃ kātuṃ.",SN46.11,pāṇasuttaṃ,"<b>evam'eva kho</b>, bhikkhave, bhikkhu sīlaṃ nissāya sīle patiṭṭhāya satta bojjh'aṅge bhāveti, satta bojjh'aṅge bahulīkaroti.",,,
18410,ogha 1,masc,(of water) flood; deluge; torrent,SNP39,"kāmasuttaṃ
aṭṭhakavaggo 1","tasmā jantu sadā sato,
kāmāni parivajjaye,
te pahāya tare <b>oghaṃ</b>,
nāvaṃ sitvā'va pāragū'ti.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","ākiñcaññaṃ pekkhamāno satimā,
n'atthī'ti nissāya tarassu <b>oghaṃ</b>,
kāme pahāya virato kathāhi,
taṇhakkhayaṃ nattam'ah'ābhipassa.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","eko ahaṃ sakka mahantam'<b>oghaṃ</b>,
anissito no visahāmi tārituṃ,
ārammaṇaṃ brūhi samantacakkhu,
yaṃ nissito ogham'imaṃ tareyyaṃ.",DHP25,appamādavaggo,"uṭṭhānen'appamādena, saṃyamena damena ca,
dīpaṃ kayirātha medhāvī, yaṃ <b>ogho</b> n'ābhikīrati."
18619,odāta 1,pp,white,MN39,mahāassapurasuttaṃ,seyyathā'pi bhikkhave puriso <b>odātena</b> vatthena sasīsaṃ pārupetvā nisinno assa,MN75,māgaṇḍiyasuttaṃ,"so suṇeyya cakkhumato bhāsamānassa, chekaṃ vata, bho, <b>odātaṃ</b> vatthaṃ abhirūpaṃ nimmalaṃ sucī'ti! so odātapariyesanaṃ careyya.",SN22.79,khajjanīyasuttaṃ,"nīlam'pi sañjānāti, pītakam'pi sañjānāti, lohitakam'pi sañjānāti, <b>odātam</b>'pi sañjānāti. sañjānātī'ti kho, bhikkhave, tasmā saññā'ti vuccati.",SN35.232,koṭṭhikasuttaṃ,"yo nu kho evaṃ vadeyya, kāḷo balībaddo odātassa balībaddassa saṃyojanaṃ, <b>odāto</b> balībaddo kāḷassa balībaddassa saṃyojanan'ti, sammā nu kho so vadamāno vadeyyā'ti?"
19245,kaṅkhituṃ,inf,to doubt; to be uncertain (about),AN3.66,kesamuttisuttaṃ,"alañ'hi vo, kālāmā, <b>kaṅkhituṃ</b> alaṃ vicikicchituṃ",,,,,,,,,
19645,katama,pron,what?; which (of the many)?,AN10.48,pabbajitābhiṇhasuttaṃ,dasa ime bhikkhave dhammā pabbajitena abhiṇhaṃ paccavekkhitabbā. <b>katame</b> dasa?,SN56.23,"saccasaṃyuttaṃ, sammāsambuddhasuttaṃ","cattār'imāni, bhikkhave, ariyasaccāni. <b>katamāni</b> cattāri? dukkhaṃ ariyasaccaṃ … dukkhanirodhagāminī paṭipadā ariyasaccaṃ",VIN1.1.4,catutthapārājikaṃ,"samanuggāhīyamāno'ti yaṃ vatthu paṭiññātaṃ hoti tasmiṃ vatthusmiṃ samanuggāhīyamāno, kin'te adhigataṃ, kin'ti te adhigataṃ, kadā te adhigataṃ, kattha te adhigataṃ, <b>katame</b> te kilesā pahīnā, <b>katamesaṃ</b> tvaṃ dhammānaṃ lābhī'ti.",,,
19830,kathaṃ 1,ind,how?,AN10.48,pabbajitābhiṇhasuttaṃ,"<b>kathaṃ</b>bhūtassa me rattindivā vītivattantī'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","yaṃ taṃ apucchimha akittayī no,
aññaṃ taṃ pucchāma tadiṅgha brūhi,
<b>kathaṃ</b> nu dhīrā vitaranti oghaṃ,
jātiṃ jaraṃ sokapariddavañ'ca,
taṃ me muni sādhu viyākarohi,
tathā hi te vidito esa dhammo.",SN47.14,ukkacelasuttaṃ,"<b>kathañ</b>'ca, bhikkhave, bhikkhu attadīpo viharati?",MN2.2,sabbāsavasuttaṃ,"eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? kiṃ nu kho'smi? <b>kathaṃ</b> nu kho'smi? ayaṃ nu kho satto kuto āgato? so kuhiṃ gāmī bhavissatī'ti?"
20715,kallaṃ,ind,it is suitable (to); it is proper (to); it is fit (for),SN22.59,anattalakkhaṇasuttaṃ,"yaṃ pan'āniccaṃ dukkhaṃ vipariṇāmadhammaṃ, <b>kallaṃ</b> nu taṃ samanupassituṃ, etaṃ mama, eso'ham'asmi, eso me attā'ti? no h'etaṃ, bhante",DN8.5,mahāsīhanādasuttaṃ,"imāya ca, kassapa, mattāya iminā tapopakkamena sāmaññaṃ vā abhavissa brahmaññaṃ vā dukkaraṃ sudukkaraṃ, n'etaṃ abhavissa <b>kallaṃ</b> vacanāya, dukkaraṃ sāmaññaṃ dukkaraṃ brahmaññan'ti.",,,,,,
20934,kātuṃ 1,inf,to do; to perform,PAT PK,dhammayuttikapubbakiccaṃ,"evan'taṃ uposathakammaṃ imehi catūhi lakkhaṇehi saṅgahitaṃ pattakallaṃ nāma hoti, <b>kātuṃ</b> yuttarūpaṃ.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","catūh'apāyehi ca vippamutto,
cha cābhiṭhānāni abhabbo <b>kātuṃ</b>",SN42.6,asibandhakaputtasuttaṃ,"bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā <b>kātuṃ</b> yathā sabbo loko kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyyā'ti?",AN8.49,paṭhamaidhalokikasuttaṃ,tattha dakkhā hoti analasā tatr'upāyāya vīmaṃsāya samannāgatā alaṃ <b>kātuṃ</b> alaṃ saṃvidhātuṃ.
21385,kāreti 4,pr,builds; has constructed,VIN PAT SA 6,kuṭikārasikkhāpadaṃ,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ <b>kāreyya</b>, bhikkhū vā anabhineyya vatthudesanāya, pamāṇaṃ vā atikkāmeyya, saṅghādiseso.",,,,,,,,,
21468,kālāmā,masc,family name of a people in Kosala,AN3.66,kesamuttisuttaṃ,"assosuṃ kho kesamuttiyā <b>kālāmā</b>, samaṇo khalu, bho, gotamo sakyaputto sakyakulā pabbajito kesamuttaṃ anuppatto.",,,,,,,,,
21641,kiñca 1,sandhi,and what?,SN35.28,ādittasuttaṃ,sabbaṃ bhikkhave ādittaṃ! <b>kiñ'ca</b> bhikkhave sabbaṃ ādittaṃ?,SN35.85,suññatalokasuttaṃ,"<b>kiñ'ca</b>, ānanda, suññaṃ attena vā attaniyena vā? cakkhu kho, ānanda, suññaṃ attena vā attaniyena vā. rūpā suññā attena vā attaniyena vā",MN43,mahāvedallasuttaṃ,"<b>kiñ'ca</b> vedeti? sukham'pi vedeti, dukkham'pi vedeti, adukkham'asukham'pi vedeti. vedeti vedetī'ti kho, āvuso, tasmā vedanā'ti vuccatī'ti.",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati. <b>kiñ'ca</b>, bhikkhave, na tumhākaṃ?"
21952,kiṃ nu kho,idiom,why on earth!?; how indeed!?; which!?; which is it then!?,AN8.14,assakhaḷuṅkasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhū bhikkhuṃ āpattiyā codenti. so bhikkhu bhikkhūhi āpattiyā codiyamāno codakaṃ'y'eva paṭippharati, <b>kiṃ nu kho</b> tuyhaṃ bālassa abyattassa bhaṇitena!",SN35.232,koṭṭhikasuttaṃ,"<b>kiṃ nu kho</b>, āvuso sāriputta, cakkhu rūpānaṃ saṃyojanaṃ, rūpā cakkhussa saṃyojanaṃ",MN38,mahātaṇhāsaṅkhayasuttaṃ,"api nu tumhe, bhikkhave, evaṃ jānantā evaṃ passantā pubb'antaṃ vā paṭidhāveyyātha, ahesumha nu kho mayaṃ atītam'addhānaṃ, nanu kho ahesumha atītam'addhānaṃ, <b>kiṃ nu kho</b> ahesumha atītam'addhānaṃ",MN20,vitakkasaṇṭhānasuttaṃ,<b>kiṃ nu kho</b> ahaṃ ṭhito? yaṃnūn'āhaṃ nisīdeyyan'ti. so nisīdeyya. <b>kiṃ nu kho</b> ahaṃ nisinno? yaṃnūn'āhaṃ nipajjeyyan'ti. so nipajjeyya.
21956,kiṃ 1,pron,who?; what?; which?,MN7,vatthasuttaṃ,"gacchati pana bhavaṃ gotamo bāhukaṃ nadiṃ sināyitun'ti? <b>kiṃ</b>, brāhmaṇa, bāhukāya nadiyā? <b>kiṃ</b> bāhukā nadī karissatī'ti?",AN10.58,mūlakasuttaṃ,"sace, bhikkhave, aññatitthiyā paribbājakā evaṃ puccheyyuṃ, <b>kiṃ</b>mūlakā, āvuso, sabbe dhammā, <b>kiṃ</b>sambhavā sabbe dhammā, <b>kiṃ</b>samudayā sabbe dhammā, <b>kiṃ</b>samosaraṇā sabbe dhammā",MN2.2,sabbāsavasuttaṃ,"eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? <b>kiṃ</b> nu kho'smi? kathaṃ nu kho'smi? ayaṃ nu kho satto kuto āgato? so kuhiṃ gāmī bhavissatī'ti?",DHP264,dhammaṭṭha vaggo,"na muṇḍakena samaṇo, abbato alikaṃ bhaṇaṃ.
icchālobhasamāpanno, samaṇo <b>kiṃ</b> bhavissati."
22204,kuṭi 1,fem,hut; cabin; simple monastic dwelling,TH228,sarabhaṅgattheragāthā,"sare hatthehi bhañjitvā,
katvāna <b>kuṭim</b>'acchisaṃ,
tena me sarabhaṅgo'ti,
nāmaṃ sammutiyā ahu.",SNP2,"dhaniyasuttaṃ
uragavaggo 2","pakk'odano duddhakhīro'ham'asmi,
anutīre mahiyā samānavāso,
channā <b>kuṭi</b> āhito gini,
atha ce patthayasī pavassa deva.",VIN PAT SA 6,kuṭikāra sikkhāpada,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya <b>kuṭiṃ</b> kāreyya bhikkhū vā anabhineyya vatthudesanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.",,,
22295,kuto 1,ind,from where?; where?,VISM1.1.2,sīlānisaṃsa kathā,"sīlagandhasamo gandho,
<b>kuto</b> nāma bhavissati,
yo samaṃ anuvāte ca,
paṭivāte ca vāyati.",MN2.2,sabbāsavasuttaṃ,"eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? kiṃ nu kho'smi? kathaṃ nu kho'smi? ayaṃ nu kho satto <b>kuto</b> āgato? so kuhiṃ gāmī bhavissatī'ti?",,,,,,
22605,kullūpama,adj,like a boat; similar to a raft,MN22,alagaddūpamasuttaṃ,"<b>kull'ūpamaṃ</b> vo, bhikkhave, dhammaṃ desitaṃ, ājānantehi dhammā'pi vo pahātabbā pag'eva adhammā.",MN38,mahātaṇhāsaṅkhayasuttaṃ,"imaṃ ce tumhe, bhikkhave, diṭṭhiṃ evaṃ parisuddhaṃ evaṃ pariyodātaṃ allīyetha kelāyetha dhanāyetha mamāyetha, api nu me tumhe, bhikkhave, <b>kull'ūpamaṃ</b> dhammaṃ desitaṃ ājāneyyātha nittharaṇ'atthāya no gahaṇ'atthāyā'ti?",MN22,alagaddūpamasuttaṃ,"evam'eva kho, bhikkhave, <b>kull'ūpamo</b> mayā dhammo desito nittharaṇ'atthāya, no gahaṇ'atthāya.",,,
22733,kuhiṃ,ind,where?,SN4.23,godhikasuttaṃ,"uddhaṃ adho ca tiriyaṃ,
disā anudisā sv'ahaṃ,
anvesaṃ n'ādhigacchāmi,
godhiko so <b>kuhiṃ</b> gato'ti.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","patthayamānassa hi jappitāni,
pavedhitaṃ vā'pi pakappitesu,
cut'ūpapāto idha yassa n'atthi,
sa kena vedheyya <b>kuhiṃ</b>'va jappe.",MN2.2,sabbāsavasuttaṃ,"eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? kiṃ nu kho'smi? kathaṃ nu kho'smi? ayaṃ nu kho satto kuto āgato? so <b>kuhiṃ</b> gāmī bhavissatī'ti?",,,
22764,kūṭadanta,masc,name of a Brahman,DN5.2,kūṭadantasuttaṃ,na arahati bhavaṃ <b>kūṭadanto</b> samaṇaṃ gotamaṃ dassanāya upasaṅkamituṃ. samaṇo tv'eva gotamo arahati bhavantaṃ <b>kūṭadantaṃ</b> dassanāya upasaṅkamituṃ,,,,,,,,,
23363,khaṇḍicca,nt,brokenness; (comm) broken teeth,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamā jarā? yā tesaṃ tesaṃ sattānaṃ tamhi tamhi sattanikāye jarā jīraṇatā <b>khaṇḍiccaṃ</b> pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ paripāko, ayaṃ vuccati jarā",,,,,,,,,
24263,gantukāma,adj,wishing to go; wanting to go (from somewhere to somewhere),VIN1.4.3.8,accekacīvarasikkhāpadaṃ,"accekacīvaraṃ nāma senāya vā <b>gantu'kāmo</b> hoti, pavāsaṃ vā <b>gantu'kāmo</b> hoti, gilāno vā hoti, gabbhinī vā hoti, assaddhassa vā saddhā uppannā hoti, appasannassa vā pasādo uppanno hoti",MN107,gaṇakamoggallānasuttaṃ,"taṃ kiṃ maññasi, brāhmaṇa, idha puriso āgaccheyya rājagahaṃ <b>gantu'kāmo</b>. so taṃ upasaṅkamitvā evaṃ vadeyya, icchām'ahaṃ, bhante, rājagahaṃ gantuṃ, tassa me rājagahassa maggaṃ upadisā'ti.",,,,,,
24266,gantuṃ,inf,to go (to); to travel (to),MN107,gaṇakamoggallānasuttaṃ,"taṃ kiṃ maññasi, brāhmaṇa, idha puriso āgaccheyya rājagahaṃ <b>gantu</b>'kāmo. so taṃ upasaṅkamitvā evaṃ vadeyya, icchām'ahaṃ, bhante, rājagahaṃ <b>gantuṃ</b>, tassa me rājagahassa maggaṃ upadisā'ti.",VIN2.5.3.3,bhikkhunupassayasikkhāpadaṃ,gilānā nāma bhikkhunī na sakkoti ovādāya vā saṃvāsāya vā <b>gantuṃ</b>.,AN4.190,uposathasuttaṃ,"yathārūpaṃ parisaṃ alaṃ yojanagaṇanāni'pi dassanāya <b>gantuṃ</b> api puṭ'aṃsenā'pi, tathārūpo ayaṃ, bhikkhave, bhikkhusaṅgho.",,,
24287,gandha 1,masc,smell; scent; odour,SN35.28,ādittasuttaṃ,"ghānaṃ ādittaṃ, <b>gandhā</b> ādittā, ghānaviññāṇaṃ ādittaṃ, ghānasamphasso āditto",MN107,gaṇakamoggallānasuttaṃ,sotena saddaṃ sutvā …pe… ghānena <b>gandhaṃ</b> ghāyitvā …pe… jivhāya rasaṃ sāyitvā …pe… kāyena phoṭṭhabbaṃ phusitvā …pe,VIN1.1.3,tatiyapārājikaṃ,"dūtena saṃvaṇṇeti, lekhāya saṃvaṇṇeti, opātaṃ apassenaṃ, upanikkhipanaṃ, bhesajjaṃ, rūp'ūpahāro, sadd'ūpahāro, <b>gandh</b>'ūpahāro, ras'ūpahāro, phoṭṭhabb'ūpahāro, dhamm'ūpahāro, ācikkhanā, anusāsanī, saṅketakammaṃ, nimittakamman'ti.",,,
24636,gahaṇatthāya,ind,for holding onto; for grasping,MN38,mahātaṇhāsaṅkhayasuttaṃ,"imaṃ ce tumhe, bhikkhave, diṭṭhiṃ evaṃ parisuddhaṃ evaṃ pariyodātaṃ allīyetha kelāyetha dhanāyetha mamāyetha, api nu me tumhe, bhikkhave, kull'ūpamaṃ dhammaṃ desitaṃ ājāneyyātha nittharaṇ'atthāya no <b>gahaṇ'atthāyā</b>'ti?",MN22,alagaddūpamasuttaṃ,"evam'eva kho, bhikkhave, kull'ūpamaṃ vo, bhikkhave, dhammaṃ desessāmi nittharaṇ'atthāya, no <b>gahaṇ'atthāya</b>.",,,,,,
24819,gāmī 2,adj,going; moving; who goes,MN2.2,sabbāsavasuttaṃ,"eta'r'ahi vā paccuppannam'addhānaṃ ajjhattaṃ kathaṃkathī hoti, ahaṃ nu kho'smi? no nu kho'smi? kiṃ nu kho'smi? kathaṃ nu kho'smi? ayaṃ nu kho satto kuto āgato? so kuhiṃ <b>gāmī</b> bhavissatī'ti?",VIN PAT PC 28,nāvābhiruhanasikkhāpadaṃ,"yo pana bhikkhu bhikkhuniyā saddhiṃ saṃvidhāya ekaṃ nāvaṃ abhiruheyya uddhaṃ<b>gāminiṃ</b> vā adho<b>gāminiṃ</b> vā aññatra tiriyaṃ taraṇāya, pācittiyaṃ.",,,,,,
25594,ghāna,nt,nose,SN35.28,ādittasuttaṃ,"<b>ghānaṃ</b> ādittaṃ, gandhā ādittā, ghānaviññāṇaṃ ādittaṃ, ghānasamphasso āditto",SN35.240,kummopamasuttaṃ,"app'eva nām'āhaṃ imesaṃ cakkhuto vā otāraṃ labheyyaṃ, sotato vā otāraṃ labheyyaṃ, <b>ghānato</b> vā otāraṃ labheyyaṃ, jivhāto vā otāraṃ labheyyaṃ, kāyato vā otāraṃ labheyyaṃ, manato vā otāraṃ labheyyan'ti.",MN10.13,mahāsatipaṭṭhānasuttaṃ,"bhikkhu <b>ghānañ</b>'ca pajānāti, gandhe ca pajānāti",MN107,gaṇakamoggallānasuttaṃ,sotena saddaṃ sutvā …pe… <b>ghānena</b> gandhaṃ ghāyitvā …pe… jivhāya rasaṃ sāyitvā …pe… kāyena phoṭṭhabbaṃ phusitvā …pe
25600,ghānasamphassa,masc,contact with the nose; olfactory impression; nasal experience,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamo saḷāyatanapaccayā phasso? cakkhusamphasso, sotasamphasso, <b>ghānasamphasso</b>, jivhāsamphasso, kāyasamphasso, manosamphasso. ayaṃ vuccati saḷāyatanapaccayā phasso.",SN35.28,ādittasuttaṃ,"ghānaṃ ādittaṃ, gandhā ādittā, ghānaviññāṇaṃ ādittaṃ, <b>ghānasamphasso</b> āditto",,,,,,
25605,ghānaviññāṇa,nt,smelling; nose consciousness; olfactory awareness,SN35.28,ādittasuttaṃ,"ghānaṃ ādittaṃ, gandhā ādittā, <b>ghānaviññāṇaṃ</b> ādittaṃ, ghānasamphasso āditto",VIBH6.1,paṭiccasamuppādavibhaṅgo,cakkhuviññāṇaṃ sotaviññāṇaṃ <b>ghānaviññāṇaṃ</b> jivhāviññāṇaṃ kāyaviññāṇaṃ manoviññāṇaṃ idaṃ vuccati saṅkhārapaccayā viññāṇaṃ,SN35.93,dutiyadvayasuttaṃ,"yo'pi hetu yo'pi paccayo <b>ghānaviññāṇassa</b> aññathābhāvi uppādāya, so'pi hetu so'pi paccayo anicco vipariṇāmi aññathābhāvi. aniccaṃ kho pana, bhikkhave, paccayaṃ paṭicca samuppannaṃ <b>ghānaviññāṇaṃ</b> kuto niccaṃ bhavissati.",,,
25663,ca 2.2,ind,but; although; and if,SN22.59,anattalakkhaṇasuttaṃ,"yasmā <b>ca</b> kho, bhikkhave, rūpaṃ anattā, tasmā rūpaṃ ābādhāya saṃvattati, na ca labbhati rūpe, evaṃ me rūpaṃ hotu, evaṃ me rūpaṃ mā ahosī'ti.",SN56.11,dhammacakkappavattanasuttaṃ,"yato <b>ca</b> kho me, bhikkhave, imesu catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ dvādas'ākāraṃ yathābhūtaṃ ñāṇadassanaṃ suvisuddhaṃ ahosi",TH263,mahāmoggallānattheragāthā,"evam'etaṃ mahāvīra,
yathā samaṇa bhāsasi,
ettha <b>ca</b>-eke visīdanti,
paṅkamhi'va jaraggavo.",SN47.10,bhikkhunupassayasuttaṃ,"so paṭisaṃharati c'eva na <b>ca</b> vitakketi na <b>ca</b> vicāreti. avitakko'mhi avicāro, ajjhattaṃ satimā sukham'asmī'ti pajānāti."
