id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
19846,kathaṃsu,sandhi,how?,SN2.15,candanasuttaṃ,"<b>kathaṃsu</b> tarati oghaṃ,
rattin'divam'atandito,
appatiṭṭhe anālambe,
ko gambhīre na sīdatī'ti.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","santi loke munayo,
janā vadanti ta'y'idaṃ <b>kathaṃsu</b>,
ñāṇ'ūpapannaṃ no muniṃ vadanti,
udāhu ve jīviten'ūpapannaṃ.",,,,,,
20423,kara 1,adj,doing; making,AN8.49,paṭhamaidhalokikasuttaṃ,"idha, visākhe, mātugāmo yo so bhattu abbhantaro antojano, dāsā'ti vā pessā'ti vā kamma<b>karā</b>'ti vā, tesaṃ katañ'ca katato jānāti akatañ'ca akatato jānāti, gilānakānañ'ca bal'ābalaṃ jānāti khādanīyaṃ bhojanīyañ'c'assa paccaṃsena saṃvibhajati.",SN1.48,paṇihitācchavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yaṃ evaṃ lahuparivattaṃ yatha'y'idaṃ cittaṃ. yāvañ'c'idaṃ, bhikkhave, upamā'pi na su<b>karā</b> yāva lahuparivattaṃ cittan'ti.",MN21,kakacūpamasuttaṃ,"ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, tatr'āpi yo mano padūseyya, na me so tena sāsana<b>karo</b>.",AN4.31,cakkasuttaṃ,"patirūpe vase dese, ariyamitta<b>karo</b> siyā.
sammāpaṇidhisampanno, pubbe puññakato naro.
dhaññaṃ dhanaṃ yaso kitti, sukhaṃcetaṃadhivattatī."
20957,kāma 1,adj,wishing (to); wanting (to); would be delighted (to),DN19.7,mahāgovindasuttaṃ,"bhavam'atthu bhavantaṃ jotipālaṃ, rājā disampati bhavantaṃ jotipālaṃ māṇavaṃ āmantayati, rājā disampati bhoto jotipālassa māṇavassa dassana<b>kāmo</b>'ti",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","vijigucchamānassa yadidaṃ phāsu,
ritt'āsanaṃ sayanaṃ sevato ce,
sambodhi<b>kāmassa</b> yath'ānudhammaṃ,
taṃ te pavakkhāmi yathā pajānaṃ.",SN22.81,pālileyyasuttaṃ,eko'va bhagavā tasmiṃ samaye viharitu'<b>kāmo</b> hoti na bhagavā tasmiṃ samaye kenaci anubandhitabbo hotī'ti,SN12.63,puttamaṃsūpamasuttaṃ,atha puriso āgaccheyya jīvitu'<b>kāmo</b> amaritu'<b>kāmo</b> sukha<b>kāmo</b> dukkhappaṭikūlo.
21139,kāyakamma,nt,physical action; bodily act,MN48,kosambiyasuttaṃ,idha bhikkhave bhikkhuno mettaṃ <b>kāyakammaṃ</b> … paccupaṭṭhitaṃ hoti sabrahmacārīsu āvi c'eva raho ca,AN3.51,mahācorasuttaṃ,"idha, bhikkhave, pāpabhikkhu visamena <b>kāyakammena</b> samannāgato hoti, visamena vacīkammena samannāgato hoti, visamena manokammena samannāgato hoti.",,,,,,
21654,kiñcarahi,sandhi,what then?; how then?; what exactly?; how is it?; what just?; why?,AN10.95,uttiyasuttaṃ,atha <b>kiñ'carahi</b> bhotā gotamena byākatan'ti?,MN48,kosambiyasuttaṃ,"atha <b>kiñ'carahi</b> tumhe, moghapurisā, kiṃ jānantā kiṃ passantā bhaṇḍanajātā kalahajātā vivādāpannā aññam'aññaṃ mukhasattīhi vitudantā viharatha, te na c'eva aññam'aññaṃ saññāpetha, na ca saññattiṃ upetha, na ca aññam'aññaṃ nijjhāpetha, na ca nijjhattiṃ upetha?",SN47.12,nālandasuttaṃ,"atha <b>kiñ'carahi</b> ty'āyaṃ, sāriputta, uḷārā āsabhī vācā bhāsitā, ek'aṃso gahito, sīhanādo nadito",,,
21669,kiñcetaṃ,sandhi,and what this?,MN139,araṇavibhaṅgasuttaṃ,"ataramāno'va bhāseyya no taramāno'ti, iti kho pan'etaṃ vuttaṃ. <b>kiñ'c'etaṃ</b> paṭicca vuttaṃ?",,,,,,,,,
21824,kiriyā 1,fem,act; action; activity; deed; performance,SN22.80,piṇḍolyasuttaṃ,app'evanām'imassa kevalassa dukkhakkhandhassa anta<b>kiriyā</b> paññāyethā'ti,MN107,gaṇakamoggallānasuttaṃ,"sakkā nu kho, bho gotama, imasmim'pi dhammavinaye evam'eva anupubbasikkhā anupubba<b>kiriyā</b> anupubbapaṭipadā paññapetun'ti",VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho samādhi samāpatti ñāṇadassanaṃ maggabhāvanā phalasacchi<b>kiriyā</b> kilesappahānaṃ vinīvaraṇatā cittassa suññ'āgāre abhirati.,,,
22297,kuto 3,ind,let alone; not to mention; what to say of,DHP212,piyavaggo,"piyato jāyatī soko,
piyato jāyatī bhayaṃ,
piyato vippamuttassa,
n'atthi soko <b>kuto</b> bhayaṃ.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"so tassa pattavaṭṭiṃ vinibbhujanto pheggum'pi nādhigaccheyya, <b>kuto</b> sāraṃ!",DHP62,bālavaggo,"puttā m'atthi dhanam'm'atthi, iti bālo vihaññati.
attā hi attano n'atthi, <b>kuto</b> puttā <b>kuto</b> dhanaṃ.",,,
22556,kulaputta,masc,son of a good family; respectable young man; young gentleman,SN12.22,dutiyadasabalasuttaṃ,alam'eva saddhāpabbajitena <b>kulaputtena</b> vīriyaṃ ārabhituṃ,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","yass'atthāya <b>kulaputtā</b> samma'd'eva agārasmā anagāriyaṃ pabbajanti, tadanuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja vihāsi.",MN13,mahā dukkhakkhandhasuttaṃ,"tassa ce, bhikkhave, <b>kulaputtassa</b> evaṃ uṭṭhahato ghaṭato vāyamato te bhogā n'ābhinipphajjanti. so socati kilamati paridevati urattāḷiṃ kandati, sammohaṃ āpajjati, moghaṃ vata me uṭṭhānaṃ, aphalo vata me vāyāmo'ti",MN107,gaṇakamoggallānasuttaṃ,ye pana te <b>kulaputtā</b> saddhā agārasmā anagāriyaṃ pabbajitā asaṭhā amāyāvino aketabino anuddhatā anunnaḷā acapalā amukharā avikiṇṇavācā ... tehi bhavaṃ gotamo saddhiṃ saṃvasati.
22834,kenaci,pron,by anyone; with anyone; by something; with something; with anything; by anything,SN56.11,dhammacakkappavattanasuttaṃ,etaṃ bhagavatā bārāṇasiyaṃ isipatane migadāye anuttaraṃ dhammacakkaṃ pavattitaṃ appaṭivattiyaṃ samaṇena vā brāhmaṇena vā devena vā mārena vā brahmunā vā <b>kenaci</b> vā lokasmin'ti.,SN22.81,pālileyyasuttaṃ,eko'va bhagavā tasmiṃ samaye viharitu'kāmo hoti na bhagavā tasmiṃ samaye <b>kenaci</b> anubandhitabbo hotī'ti,VIN1.1.4,catutthapārājikaṃ,asamanuggāhīyamāno'ti na <b>kenaci</b> vuccamāno.,,,
23994,khvāhaṃ,sandhi,I indeed; I certainly,SN47.10,bhikkhunupassayasuttaṃ,yassa <b>khv'āhaṃ</b> atthāya cittaṃ paṇidahiṃ so me attho abhinipphanno,SN46.53,aggisuttaṃ,"satiñ'ca <b>khv'āhaṃ</b>, bhikkhave, sabb'atthikaṃ vadāmī'ti.",SN12.63,puttamaṃsūpamasuttaṃ,"evam'eva <b>khv'āhaṃ</b> viññāṇ'āhāro daṭṭhabbo'ti vadāmi. viññāṇe āhāre pariññāte nāmarūpaṃ pariññātaṃ hoti, nāmarūpe pariññāte ariyasāvakassa n'atthi kiñci uttarikaraṇīyan'ti vadāmīti",SN22.26,assādasuttaṃ,"yato ca <b>khv'āhaṃ</b>, bhikkhave, imesaṃ pañcannaṃ upādānakkhandhānaṃ evaṃ assādañ'ca assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ abbhaññāsiṃ"
24623,gahaṭṭha,masc,householder; layperson,DHP404,brāhmaṇavaggo,"asaṃsaṭṭhaṃ <b>gahaṭṭhehi</b>,
anāgārehi c'ūbhayaṃ,
anokasārim'app'icchaṃ,
tam'ahaṃ brūmi brāhmaṇaṃ.",VIN1.1.4,catutthapārājikaṃ,samudācareyyā'ti āroceyya itthiyā vā purisassa vā <b>gahaṭṭhassa</b> vā pabbajitassa vā.,,,,,,
24683,gahita 1,pp,got; grasped; grabbed; held; seized; captured; taken,AN7.64,kodhanasuttaṃ,"kodhano'yaṃ, bhikkhave, purisapuggalo kodh'ābhibhūto kodhapareto, anattham'pi gahetvā, attho me <b>gahito</b>'ti maññati, attham'pi gahetvā, anattho me gahito'ti maññati.",SN2.9,candimasuttaṃ,tena kho pana samayena candimā devaputto rāhunā asurindena <b>gahito</b> hoti. atha kho candimā devaputto bhagavantaṃ anussaramāno tāyaṃ velāyaṃ imaṃ gāthaṃ abhāsi,SN47.12,nālandasuttaṃ,"atha kiñ'carahi ty'āyaṃ, sāriputta, uḷārā āsabhī vācā bhāsitā, ek'aṃso <b>gahito</b>, sīhanādo nadito",DN1.6,brahmajālasuttaṃ,"ime diṭṭhiṭṭhānā evaṃ<b>gahitā</b> evaṃparāmaṭṭhā evaṃgatikā bhavanti evaṃabhisamparāyā'ti, tañ'ca tathāgato pajānāti,"
25718,cakkhu 2,nt,eyesight; faculty of seeing,MN107,gaṇakamoggallānasuttaṃ,"yatv'ādhikaraṇam'enaṃ <b>cakkhu</b>'ndriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ, tassa saṃvarāya paṭipajjāhi",MN2.3,sabbāsavasuttaṃ,"yañ'hi'ssa, bhikkhave, <b>cakkhu</b>'ndriyasaṃvaraṃ asaṃvutassa viharato uppajjeyyuṃ āsavā vighātapariḷāhā, <b>cakkhu</b>'ndriyasaṃvaraṃ saṃvutassa viharato evaṃsa te āsavā vighātapariḷāhā na honti",SN35.247,chappāṇakasuttaṃ,"evam'eva kho, bhikkhave, yassa kassaci bhikkhuno kāyagatāsati abhāvitā abahulīkatā, taṃ <b>cakkhu</b> āviñchati manāpiyesu rūpesu, amanāpiyā rūpā paṭikūlā honti",SN9.3,kassapagottasuttaṃ,"sace'pi dasa pajjote, dhārayissasi, kassapa.
n'eva dakkhati rūpāni, <b>cakkhu</b> hi'ssa na vijjatī'ti."
26027,caturaṅga,nt,four factors; four parts,MN12,mahāsīhanādasuttaṃ,"abhijānāmi kho pan'āhaṃ, sāriputta, <b>caturaṅga</b>samannāgataṃ brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī, lūkho su'daṃ homi paramalūkho, jegucchī su'daṃ homi paramajegucchī, pavivitto su'daṃ homi paramapavivitto.",,,,,,,,,
26028,caturaṅgasamannāgata,adj,endowed with four components; four-factored,MN12,mahāsīhanādasuttaṃ,"abhijānāmi kho pan'āhaṃ, sāriputta, <b>caturaṅgasamannāgataṃ</b> brahmacariyaṃ caritā, tapassī su'daṃ homi paramatapassī, lūkho su'daṃ homi paramalūkho, jegucchī su'daṃ homi paramajegucchī, pavivitto su'daṃ homi paramapavivitto.",,,,,,,,,
26130,cattārome,sandhi,these four,AN4.49,vipallāsasuttaṃ,"<b>cattāro'me</b>, bhikkhave, saññāvipallāsā cittavipallāsā diṭṭhivipallāsā. katame cattāro?",SN12.63,puttamaṃsūpamasuttaṃ,"<b>cattāro'me</b>, bhikkhave, āhārā bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya. katame cattāro?",,,,,,
26290,carahi,ind,then; therefore; now,MN49,brahmanimantanikasuttaṃ,"handa <b>carahi</b> te, mārisa, passa antaradhāyāmī'ti. handa <b>carahi</b> me tvaṃ, brahme, antaradhāyassu, sace visahasī'ti.",SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","te ce n'ātariṃsu yājayogā,
yaññehi jātiñ'ca jarañ'ca mārisa,
atha ko <b>carahi</b> devamanussaloke,
atāri jātiñ'ca jarañ'ca mārisa,
pucchāmi taṃ bhagavā brūhi me taṃ.",SN47.12,nālandasuttaṃ,"atha kiñ'<b>carahi</b> ty'āyaṃ, sāriputta, uḷārā āsabhī vācā bhāsitā, ek'aṃso gahito, sīhanādo nadito",,,
26306,caritar,masc,who performs; practitioner (of),MN12,mahāsīhanādasuttaṃ,"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ <b>caritā</b>, tapassī su'daṃ homi paramatapassī, lūkho su'daṃ homi paramalūkho, jegucchī su'daṃ homi paramajegucchī, pavivitto su'daṃ homi paramapavivitto.",,,,,,,,,
26317,cariya,nt,conduct; behaviour; way of behaving; state of life,MN107,gaṇakamoggallānasuttaṃ,"n'eva davāya, na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya, vihiṃs'ūparatiyā brahma<b>cariy</b>'ānuggahāya",SN55.7,veḷudvāreyyasuttaṃ,"so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ, kevalaparipuṇṇaṃ parisuddhaṃ brahma<b>cariyaṃ</b> pakāseti.",SNP45,"tissametteyyasuttaṃ
aṭṭhakavaggo 7","paṇḍito'ti samaññāto,
eka<b>cariyaṃ</b> adhiṭṭhito,
athā'pi methune yutto,
mando'va parikissati.",,,
26477,cārī 1.1,adj,living; acting; behaving; conducting oneself,MN48,kosambiyasuttaṃ,idha bhikkhave bhikkhuno mettaṃ kāyakammaṃ ... paccupaṭṭhitaṃ hoti sabrahma<b>cārīsu</b> āvi c'eva raho ca,MN51,kandarakasuttaṃ,abrahmacariyaṃ pahāya brahmacārī hoti ārā<b>cārī</b> virato methunā gāmadhammā.,DHP104,sahassavaggo,"attā have jitaṃ seyyo, yā c'āyaṃ itarā pajā,
attadantassa posassa,
niccaṃ saññata<b>cārino</b>.",,,
26516,cāhaṃ 1,sandhi,and I; but I,AN4.45,rohitassasuttaṃ,"na <b>c'āhaṃ</b>, āvuso, appatvā'va lokassa antaṃ dukkhassa antakiriyaṃ vadāmi.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","atha kassa <b>c'āhaṃ</b>, bho gotama, imaṃ pāyasaṃ dammī'ti?",MN36,mahāsaccakasuttaṃ,"ahañ'c'eva kho pana sabbaso ajaddhukaṃ paṭijāneyyaṃ, imā ca me devatā dibbaṃ ojaṃ lomakūpehi ajjhohāreyyuṃ, tāya <b>c'āhaṃ</b> yāpeyyaṃ, taṃ mam'assa musā'ti.",,,
26520,ci,ind,some; any,AN4.41,samādhibhāvanāsuttaṃ,"saṅkhāya lokasmiṃ paroparāni,
yass'iñjitaṃ n'atthi kuhiñ'<b>ci</b> loke,
santo vidhūmo anīgho nirāso,
atāri so jātijaran'ti brūmī'ti.",MN39,mahāassapurasuttaṃ,"alam'ettāvatā katam'ettāvatā, anuppatto no sāmaññ'attho, n'atthi no kiñ<b>'ci</b> uttariṃ karaṇīyan'ti tāvataken'eva tuṭṭhiṃ āpajjeyyātha.",SN22.81,pālileyyasuttaṃ,eko'va bhagavā tasmiṃ samaye viharitu'kāmo hoti na bhagavā tasmiṃ samaye kena<b>ci</b> anubandhitabbo hotī'ti,,,
27077,cetaṃ 2,sandhi,if this,DHP250,malavaggo,"yassa <b>c'etaṃ</b> samucchinnaṃ,
mūlaghaccaṃ samūhataṃ,
sa ve divā vā rattiṃ vā,
samādhim'adhigacchati.",AN2.19,adhikaraṇavaggo,"akusalaṃ, bhikkhave, pajahatha. sakkā, bhikkhave, akusalaṃ pajahituṃ. no <b>c'etaṃ</b>, bhikkhave, sakkā abhavissa akusalaṃ pajahituṃ, n'āhaṃ evaṃ vadeyyaṃ, akusalaṃ, bhikkhave, pajahathā'ti.",MN95,caṅkīsuttaṃ,"no <b>c'etaṃ</b> chando jāyetha, na'y'idaṃ ussaheyya, no c'ete dhammā nijjhānaṃ khameyyuṃ, na'y'idaṃ chando jāyetha.",,,
27164,cepi,sandhi,even if,SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","appaṃ vata jīvitaṃ idaṃ,
oraṃ vassasatā'pi miyyati,
yo <b>ce'pi</b> aticca jīvati,
atha kho so jarasāpi miyyati.",SN22.96,gomayapiṇḍasuttaṃ,"ettako <b>ce'pi</b>, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, na'y'idaṃ brahmacariyavāso paññāyetha sammā dukkhakkhayāya.",MN19,dvedhāvitakkasuttaṃ,"rattiṃ <b>ce'pi</b> naṃ, bhikkhave, anuvitakkeyyaṃ anuvicāreyyaṃ, n'eva tatonidānaṃ bhayaṃ samanupassāmi.",,,
27668,chinna 2,pp,cut off; severed,SN12.22,dutiyadasabalasuttaṃ,"evaṃ svākkhāto, bhikkhave, mayā dhammo uttāno vivaṭo pakāsito <b>chinna</b>pilotiko.",VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","pārājiko hotī'ti seyyathā'pi nāma puriso sīsa<b>cchinno</b> abhabbo tena sarīrabandhanena jīvituṃ, evam'eva bhikkhu methunaṃ dhammaṃ paṭisevitvā assamaṇo hoti asakyaputtiyo.",DHP338,taṇhāvaggo,"yathā'pi mūle anupaddave daḷhe,
<b>chinno</b>'pi rukkho puna'r'eva rūhati,
evam'pi taṇh'ānusaye anūhate,
nibbattatī dukkham'idaṃ punappunaṃ.",,,
27760,ja 1.1,adj,born (from); produced (by); made (of); caused (by),SN45.8,vibhaṅgasuttaṃ,"bhikkhu vivicc'eva kāmehi vivicca akusalehi dhammehi, savitakkaṃ savicāraṃ viveka<b>jaṃ</b> pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati",SN22.57,sattaṭṭhānasuttaṃ,"cha'y'ime, bhikkhave, vedanākāyā, cakkhusamphassa<b>jā</b> vedanā, sotasamphassa<b>jā</b> vedanā, ghānasampassa<b>jā</b> vedanā, kāyasamphassa<b>jā</b> vedanā, manosamphassa<b>jā</b> vedanā.",AN3.112,paṭhamanidānasuttaṃ,"taṃ, bhikkhave, lobhapakataṃ kammaṃ lobha<b>jaṃ</b> lobhanidānaṃ lobhasamudayaṃ, taṃ kammaṃ akusalaṃ taṃ kammaṃ sāvajjaṃ taṃ kammaṃ dukkhavipākaṃ, taṃ kammaṃ kammasamudayāya saṃvattati, na taṃ kammaṃ kammanirodhāya saṃvattati.",SNP7,"vasalasuttaṃ
uragavaggo","eka<b>jaṃ</b> vā dvi<b>jaṃ</b> vā'pi, yo'dha pāṇaṃ vihiṃsati,
yassa pāṇe dayā n'atthi, taṃ jaññā vasalo iti."
27814,jaññā 2,opt,could know; must understand,MN131,bhaddekarattasuttaṃ,"ajj'eva kiccam'ātappaṃ, ko <b>jaññā</b> maraṇaṃ suve. na hi no saṅgaran'tena, mahāsenena maccunā.",MN139,araṇavibhaṅgasuttaṃ,"sukhavinicchayaṃ <b>jaññā</b>, sukhavinicchayaṃ ñatvā ajjhattaṃ sukham'anuyuñjeyyā'ti, iti yaṃ taṃ vuttaṃ idam'etaṃ paṭicca vuttaṃ.",DHP157,attavaggo,"attānañ'ce piyaṃ <b>jaññā</b>,
rakkheyya naṃ surakkhitaṃ,
tiṇṇaṃ aññataraṃ yāmaṃ,
paṭijaggeyya paṇḍito.",SNP7,"vasalasuttaṃ
uragavaggo","ekajaṃ vā dvijaṃ vā'pi, yo'dha pāṇaṃ vihiṃsati,
yassa pāṇe dayā n'atthi, taṃ <b>jaññā</b> vasalo iti."
28366,jāyetha,opt,one oneself could be born (in),MN95,caṅkīsuttaṃ,"no c'etaṃ chando <b>jāyetha</b>, na'y'idaṃ ussaheyya, no c'ete dhammā nijjhānaṃ khameyyuṃ, na'y'idaṃ chando <b>jāyetha</b>.",MN140,dhātuvibhaṅgasuttaṃ,"tañ'hi'ssa, bhikkhu, n'atthi yena <b>jāyetha</b>, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?",,,,,,
28440,jighacchādubbalya,nt,hunger and weakness,MN54.2,potaliyasuttaṃ,"taṃ kiṃ maññasi, gahapati, api nu kho so kukkuro amuṃ aṭṭhikaṅkalaṃ sunikkantaṃ nikkantaṃ nimmaṃsaṃ lohitamakkhitaṃ palehanto <b>jighacchādubbalyaṃ</b> paṭivineyyā'ti?",MN3,dhammadāyādasuttaṃ,"kiñ'cā'pi so, bhikkhave, bhikkhu taṃ piṇḍapātaṃ bhuñjitvā <b>jighacchādubbalyaṃ</b> paṭivinodetvā evaṃ taṃ rattin'divaṃ vītināmeyya, atha kho asu'y'eva me purimo bhikkhu pujjataro ca pāsaṃsataro ca",,,,,,
28595,jīvita 2,nt,livelihood; lifestyle; way of life,SN45.8,vibhaṅgasuttaṃ,"idha bhikkhave ariyasāvako micchāājīvaṃ pahāya sammāājīvena <b>jīvitaṃ</b> kappeti, ayaṃ vuccati bhikkhave sammāājīvo.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce ratanaṃ na icchasi,
nāriṃ nar'indehi bahūhi patthitaṃ,
diṭṭhigataṃ sīlavataṃ nu <b>jīvitaṃ</b>,
bhav'ūpapattiñ'ca vadesi kīdisaṃ.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","santi loke munayo,
janā vadanti ta'y'idaṃ kathaṃsu,
ñāṇ'ūpapannaṃ no muniṃ vadanti,
udāhu ve <b>jīvitena</b>-upapannaṃ.",,,
29376,taṇhānusaya,masc,underlying tendency towards craving; dormant desire,DHP338,taṇhāvaggo,"yathā'pi mūle anupaddave daḷhe,
chinno'pi rukkho puna'r'eva rūhati,
evam'pi <b>taṇh'ānusaye</b> anūhate,
nibbattatī dukkham'idaṃ punappunaṃ.",,,,,,,,,
29606,tatra 2,ind,in that case; in that regard; in this matter; in this connection,SN11.24,accayasuttaṃ,"tena kho pana samayena dve bhikkhū sampayojesuṃ, <b>tatra</b>-eko bhikkhu accasarā, atha kho so bhikkhu tassa bhikkhuno santike accayaṃ accayato deseti, so bhikkhu nappaṭiggaṇhāti.",SN34.1,samādhimūlakasamāpattisuttaṃ,"seyyathā'pi, bhikkhave, gavā khīraṃ, khīramhā dadhi, dadhimhā navanītaṃ, navanītamhā sappi, sappimhā sappimaṇḍo <b>tatra</b> aggam'akkhāyati.",MN21,kakacūpamasuttaṃ,"ubhatodaṇḍakena ce'pi, bhikkhave, kakacena corā ocarakā aṅgam'aṅgāni okanteyyuṃ, <b>tatr</b>'āpi yo mano padūseyya, na me so tena sāsanakaro.",DHP375,bhikkhuvaggo,"<b>tatr</b>'āyam'ādi bhavati, idha paññassa bhikkhuno,
indriyagutti santuṭṭhi, pātimokkhe ca saṃvaro."
29631,tatridaṃ,sandhi,in this case this,VIN PAT SA 6,kuṭikārasikkhāpadaṃ,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena assāmikaṃ att'uddesaṃ pamāṇikā kāretabbā, <b>tatr'idaṃ</b> pamāṇaṃ, dīghaso dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ satt'antarā",,,,,,,,,
29731,tad,pron,that thing (subject or object),DN16.21,mahāparinibbānasuttaṃ,"yatha'y'idaṃ brahmacariyaṃ addhaniyaṃ assa ciraṭṭhitikaṃ, <b>tad</b>assa bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya sukhāya devamanussānaṃ",SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","yadattanī passati ānisaṃsaṃ,
diṭṭhe sute sīlavate mute vā,
<b>tad</b>'eva so tattha samuggahāya,
nihīnato passati sabbamaññaṃ.",SN22.63,upādiyamānasuttaṃ,yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti <b>tad</b>'anuttaraṃ brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati.,,,
29764,tadanuttaraṃ,sandhi,that unsurpassed,SN22.63,upādiyamānasuttaṃ,"atha kho so bhikkhu eko vūpakaṭṭho appamatto ātāpī pahit'atto viharanto nacirass'eva, yass'atthāya kulaputtā samma'd'eva agārasmā anagāriyaṃ pabbajanti <b>tadanuttaraṃ</b> brahmacariyapariyosānaṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati.",,,,,,,,,
29931,tapassī 1,masc,ascetic,AN8.11,verañjasuttaṃ,yassa kho brāhmaṇa tapanīyā pāpakā akusalā dhammā pahīnā ucchinnamūlā tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā tam'ahaṃ <b>tapassī</b>'ti vadāmi,SN1.38,sakalikasuttaṃ,"pañcavedā sataṃ samaṃ,
<b>tapassī</b> brāhmaṇā caraṃ,
cittañ'ca nesaṃ na sammā vimuttaṃ,
hīn'attharūpā na pāraṅ'gamā te.",MN12,mahāsīhanādasuttaṃ,"abhijānāmi kho pan'āhaṃ, sāriputta, caturaṅgasamannāgataṃ brahmacariyaṃ caritā, <b>tapassī</b> su'daṃ homi paramatapassī",,,
30024,tamahaṃ,sandhi,him I; that I,SN21.10,theranāmakasuttaṃ,"sabb'ābhibhuṃ sabbaviduṃ sumedhaṃ,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
<b>tam'ahaṃ</b> naraṃ ekavihārī'ti brūmī'ti.",AN8.11,verañjasuttaṃ,"yassa kho, brāhmaṇa, āyatiṃ gabbhaseyyā punabbhav'ābhinibbatti pahīnā ucchinnamūlā tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā <b>tam'ahaṃ</b> apagabbho'ti vadāmi.",DHP407,brāhmaṇavaggo,"yassa rāgo ca doso ca, māno makkho ca pātito,
sāsapo'r'iva ār'aggā, <b>tam'ahaṃ</b> brūmi brāhmaṇaṃ.",DHP222,kodhavaggo,"yo ve uppatitaṃ kodhaṃ, rathaṃ bhantaṃ'va vāraye,
<b>tam'ahaṃ</b> sārathiṃ brūmi, rasmiggāho itaro jano."
30070,tayidaṃ,sandhi,that so; that like this; exactly that,AN2.40,samacittavaggo,"<b>ta'y'idaṃ</b>, bhikkhave, hoti bahujan'āhitāya bahujan'āsukhāya, bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṃ.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","santi loke munayo,
janā vadanti <b>ta'y'idaṃ</b> kathaṃsu,
ñāṇ'ūpapannaṃ no muniṃ vadanti,
udāhu ve jīviten'ūpapannaṃ.",MN75,māgaṇḍiyasuttaṃ,"ārogyaparamā lābhā, nibbānaṃ paramaṃ sukhan'ti, <b>ta'y'idaṃ</b>, bho gotama, sametī'ti.",SN56.21,paṭhamakoṭigāmasuttaṃ,"<b>ta'y'idaṃ</b>, bhikkhave, dukkhaṃ ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, dukkhasamudayaṃ ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, dukkhanirodhaṃ ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, dukkhanirodhagāminī paṭipadā ariyasaccaṃ anubuddhaṃ paṭividdhaṃ, ucchinnā bhavataṇhā, khīṇā bhavanetti, n'atth'idāni punabbhavo'ti."
