pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
kānici,pron,whichever; all,SN20.3,kulasuttaṃ,"seyyathā'pi, bhikkhave, yāni <b>kānici</b> kulāni bahu'tthikāni appapurisāni tāni suppadhaṃsiyāni honti corehi kumbhatthenakehi",,,,,,,,,
kāra 2,masc,doer; maker; agent,DHP153,jarāvaggo,"anekajātisaṃsāraṃ, sandhāvissaṃ anibbisaṃ,
gaha<b>kāraṃ</b> gavesanto, dukkhā jāti punappunaṃ.",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, mūḷhassa vā maggaṃ ācikkheyya, andha<b>kāre</b> vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti.",DN22.2,mahāsatipaṭṭhānasuttaṃ,"seyyathā'pi dakkho bhama<b>kāro</b> vā bhamakār'antevāsī vā dīghaṃ vā añchanto dīghaṃ añchāmī'ti pajānāti, rassaṃ vā añchanto rassaṃ añchāmī'ti pajānāti",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyā<b>kāro</b> vā māyā<b>kār</b>'antevāsī vā catumahāpathe māyaṃ vidaṃseyya."
kāraṇaṃ kāriyamāna,idiom,being trained (in); training to do a task; being made to perform a task,MN65,bhaddālisuttaṃ,"tassa mukh'ādhāne <b>kāraṇaṃ kāriyamānassa</b> honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ <b>kāraṇaṃ kāriyamānassa</b>.",,,,,,,,,
kāriyamāna,prp,being made to do; being made to perform,MN65,bhaddālisuttaṃ,"tassa mukh'ādhāne kāraṇaṃ <b>kāriyamānassa</b> honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ <b>kāriyamānassa</b>.",,,,,,,,,
kārī 2,masc,doer; maker; agent,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, satisampajaññena samannāgato hohi, abhikkante paṭikkante sampajāna<b>kārī</b>, ālokite vilokite sampajāna<b>kārī</b>, samiñjite pasārite sampajāna<b>kārī</b>, saṅghāṭipattacīvaradhāraṇe sampajāna<b>kārī</b>",AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kicca<b>kārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa bhariyāyo, dhanakkītā chandavāsinī bhogavāsinī paṭavāsinī odapattakinī obhaṭacumbaṭā dāsī ca bhariyā ca kamma<b>kārī</b> ca bhariyā ca dhaj'āhaṭā muhuttikā.",,,
kāsa 1.1,masc,grass growing along river banks; Saccharum spontaneum,SN22.93,nadīsuttaṃ,"tassā puriso sotena vuyhamāno <b>kāse</b> ce'pi gaṇheyya, te palujjeyyuṃ. so tatonidānaṃ anayabyasanaṃ āpajjeyya.",SN22.93,nadīsuttaṃ,"tassā ubhosu tīresu <b>kāsā</b> ce'pi jātā assu, te naṃ ajjholambeyyuṃ, kusā ce'pi jātā assu, te naṃ ajjholambeyyuṃ, pabbajā ce'pi jātā assu, te naṃ ajjholambeyyuṃ, bīraṇā ce'pi jātā assu, te naṃ ajjholambeyyuṃ, rukkhā ce'pi jātā assu, te naṃ ajjholambeyyuṃ.",,,,,,
kicca 2,nt,obligation (for); duty (for); work (for),SNP8,mettasuttaṃ,"santussako ca subharo ca,
appa<b>kicco</b> ca sallahukavutti,
sant'indriyo ca nipako ca,
appagabbho kulesu ananugiddho.",TH174,mātaṅgaputtattheragāthā,"yo ca sītañ'ca uṇhañ'ca,
tiṇā bhiyyo na maññati,
karaṃ purisa<b>kiccāni</b>,
so sukhā na vihāyati.",AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, <b>kicca</b>kārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"idha gihīhi saṃsaṭṭho viharati, sahanandī sahasokī, sukhitesu sukhito, dukkhitesu dukkhito, uppannesu <b>kicca</b>karaṇīyesu attanā tesu yogaṃ āpajjati. ayaṃ vuccati manussaggāho."
kiccakārī 2,masc,who has done one's duty (towards); who has done the job,AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, <b>kiccakārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.",,,,,,,,,
kissa 2,pron,of who?; of what?; of which?,SN12.12,moḷiyaphaggunasuttaṃ,"evaṃ maṃ avadantaṃ yo evaṃ puccheyya, <b>kissa</b> nu kho, bhante, viññāṇ'āhāro'ti, esa kallo pañho.",SN1.71,chetvāsuttaṃ,"kiṃsu chetvā sukhaṃ seti, kiṃsu chetvā na socati. <b>kissa</b>'ssu ekadhammassa, vadhaṃ rocesi gotamā'ti.",,,,,,
kissassu,sandhi,of whom?; of what?; of which?,SN1.71,chetvāsuttaṃ,"kiṃsu chetvā sukhaṃ seti,
kiṃsu chetvā na socati.
<b>kissassu</b> ekadhammassa,
vadhaṃ rocesi gotamā'ti.",,,,,,,,,
kiṃsuka,masc,Bastard Teak; Parrot tree; Butea Monosperma,SN35.245,kiṃsukopamasuttaṃ,"seyyathā'pi, bhikkhu, purisassa <b>kiṃsuko</b> adiṭṭhapubbo assa. so yen'aññataro puriso kiṃsukassa dassāvī ten'upasaṅkameyya.",,,,,,,,,
kuppati 2,pr,is shaken; is disturbed; is agitated; is upset,AN5.77,paṭhamānāgatabhayasuttaṃ,"ekako kho pan'āhaṃ araññe viharanto upakkhalitvā vā papateyyaṃ, bhattaṃ vā bhuttaṃ me byāpajjeyya, pittaṃ vā me <b>kuppeyya</b>, semhaṃ vā me <b>kuppeyya</b>",MN140,dhātuvibhaṅgasuttaṃ,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ <b>kuppissati</b>, akuppamāno kissa pihessati?",,,,,,
kumbhūpama,adj,like a clay pot; similar to a water jar,DHP40,cittavaggo,"<b>kumbh'ūpamaṃ</b> kāyam'imaṃ viditvā, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.
yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.",,,,,,,,,
khādanīya 1,nt,"edible food; raw food; non-staple food (e.g. vegetables, sweets)",AN4.122,ūmibhayasuttaṃ,"yam'pi no saddhā gahapatikā divā vikāle paṇītaṃ <b>khādanīyaṃ</b> vā bhojanīyaṃ vā denti, tatra'p'ime mukh'āvaraṇaṃ maññe karontī'ti.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","annānam'atho pānānaṃ,
<b>khādanīyānaṃ</b> atho'pi vatthānaṃ,
laddhā na sannidhiṃ kayirā,
na ca parittase tāni alabhamāno.",VIN PAT PC 35,paṭhamapavāraṇā sikkhāpada,"yo pana bhikkhu, bhuttāvī pavārito, anatirittaṃ <b>khādanīyaṃ</b> vā bhojanīyaṃ vā khādeyya vā bhuñjeyya vā, pācittiyaṃ.",,,
catumahāpatha,masc,four-way intersection; crossroads; meeting of four great roads,AN5.28,paṭhamadhammavihārīsuttaṃ,"seyyathā'pi, bhikkhave, subhūmiyaṃ <b>catumahāpathe</b> ājaññaratho yutto assa ṭhito odhastapatodo.",DN22.6,mahāsatipaṭṭhānasuttaṃ,seyyathā'pi bhikkhave dakkho goghātako vā goghātak'antevāsī vā gāviṃ vadhitvā <b>catumahāpathe</b> bilaso vibhajitvā nisinno assa,SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyākāro vā māyākār'antevāsī vā <b>catumahāpathe</b> māyaṃ vidaṃseyya.",,,
cittamidaṃ,sandhi,this mind,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, nagar'ūpamaṃ <b>cittam'idaṃ</b> ṭhapetvā.
yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.",TH262,tālapuṭattheragāthā,"ropetva rukkhāni yathā phal'esī,
mūle taruṃ chettu tam'eva icchasi,
tath'ūpamaṃ <b>cittam'idaṃ</b> karosi,
yaṃ maṃ aniccamhi cale niyuñjasi.",,,,,,
jita 1,nt,conquest; victory; triumph,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā,
nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.
yodhetha māraṃ paññ'āvudhena,
<b>jitañ</b>'ca rakkhe anivesano siyā.",,,,,,,,,
jīyati 1.2,pr,grows old; gets old; ages,AN4.45,rohitassasuttaṃ,"yattha nu kho, bhante, na jāyati na <b>jīyati</b> na mīyati na cavati na upapajjati, sakkā nu kho so, bhante, gamanena lokassa anto ñātuṃ vā daṭṭhuṃ vā pāpuṇituṃ vā'ti?",MN140,dhātuvibhaṅgasuttaṃ,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ <b>jīyissati</b>, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?",,,,,,
ñassati,fut,will know; could know,VIBH5.1,indriyavibhaṅgo,"saddh'indriyaṃ, viriy'indriyaṃ, sat'indriyaṃ, samādh'indriyaṃ, paññ'indriyaṃ, anaññātañ'<b>ñassāmī</b>'t'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ.",AN5.51,āvaraṇasuttaṃ,"so vata, bhikkhave, bhikkhu ime pañca āvaraṇe nīvaraṇe cetaso ajjhāruhe paññāya dubbalīkaraṇe appahāya, abalāya paññāya dubbalāya att'atthaṃ vā <b>ñassati</b>",,,,,,
ṭhapetvā 4,abs,having set up; having arranged; having strengthened,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā,
nagar'ūpamaṃ cittam'idaṃ <b>ṭhapetvā</b>.
yodhetha māraṃ paññ'āvudhena,
jitañ'ca rakkhe anivesano siyā.",,,,,,,,,
tañhissa,sandhi,that truly for him; that indeed for him,MN140,dhātuvibhaṅgasuttaṃ,"<b>tañ'hi'ssa</b>, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?",,,,,,,,,
tasseva 2,sandhi,of that very; of that exact; of the same,MN140,dhātuvibhaṅgasuttaṃ,"<b>tass'eva</b> sukhavedaniyassa phassassa nirodhā yaṃ tajjaṃ vedayitaṃ sukhavedaniyaṃ phassaṃ paṭicca uppannā sukhā vedanā sā nirujjhati, sā vūpasammatī'ti pajānāti.",DN9.7,"poṭṭhapādasuttaṃ, tayo attapaṭilābhā","seyyathā'pi, poṭṭhapāda, puriso nisseṇiṃ kareyya pāsādassa ārohaṇāya <b>tass'eva</b> pāsādassa heṭṭhā.",AN8.74,dutiya maraṇassatisuttaṃ,"seyyathā'pi ādittacelo vā ādittasīso vā, <b>tass'eva</b> celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.",VIN PAT SA 11,bhedānuvattaka sikkhāpada,"<b>tass'eva</b> kho pana bhikkhussa bhikkhū honti, anuvattakā vaggavādakā, eko vā dve vā tayo vā, te evaṃ vadeyyuṃ"
tīṇimāni,sandhi,these three,AN3.68,kathāvatthusuttaṃ,"<b>tīṇ'imāni</b>, bhikkhave, kathāvatthūni. katamāni tīṇi?",AN3.70,akusalamūlasuttaṃ,"<b>tīṇ'imāni</b>, bhikkhave, akusalamūlāni. katamāni tīṇi? lobho akusalamūlaṃ, doso akusalamūlaṃ, moho akusalamūlaṃ",ITI62,indriyasuttaṃ,"<b>tīṇ'imāni</b>, bhikkhave, indriyāni. katamāni tīṇi? anaññātañ'ñassāmī't'indriyaṃ, aññ'indriyaṃ, aññātāv'indriyaṃ",,,
tenupasaṅkamati,pr,goes there; approaches that place,MN55,jīvakasuttaṃ,so tassā rattiyā accayena pubb'aṇhasamayaṃ nivāsetvā pattacīvaram'ādāya yena tassa gahapatissa vā gahapatiputtassa vā nivesanaṃ <b>ten'upasaṅkamati</b>.,MN27,cūḷahatthipadopamasuttaṃ,"te suṇanti, samaṇo khalu, bho, gotamo amukaṃ nāma gāmaṃ vā nigamaṃ vā osaṭo'ti. te yena samaṇo gotamo <b>ten'upasaṅkamanti</b>.",SN35.245,kiṃsukopamasuttaṃ,"seyyathā'pi, bhikkhu, purisassa kiṃsuko adiṭṭhapubbo assa. so yen'aññataro puriso kiṃsukassa dassāvī <b>ten'upasaṅkameyya</b>.",,,
nappaṭikkosi,aor,did not disapprove (of); did not reject,SN46.53,aggisuttaṃ,atha kho te bhikkhū tesaṃ aññatitthiyānaṃ paribbājakānaṃ bhāsitaṃ n'eva abhinandiṃsu <b>nappaṭikkosiṃsu</b>.,,,,,,,,,
nibbāpana 1,nt,(of fire) extinguishing; quenching; putting out,AN10.51,sacittasuttaṃ,"seyyathā'pi, bhikkhave, ādittacelo vā ādittasīso vā, tass'eva celassa vā sīsassa vā <b>nibbāpanāya</b> adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.",,,,,,,,,
nhātaka 1,masc,who is perfected; who is purified,MN39,mahāassapurasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu samaṇo iti'pi brāhmaṇo iti'pi <b>nhātako</b> iti'pi vedagū iti'pi sottiyo iti'pi ariyo iti'pi arahaṃ iti'pi",DHP422,brāhmaṇavaggo,"usabhaṃ pavaraṃ vīraṃ,
mah'esiṃ vijitāvinaṃ,
anejaṃ <b>nhātakaṃ</b> buddhaṃ,
tam'ahaṃ brūmi brāhmaṇaṃ.",,,,,,
pakkami,aor,went away (from); left; set off (from),MN112,chabbisodhanasuttaṃ,"seyyathā'pi nāma pakkhī sakuṇo yena yen'eva ḍeti sapattabhāro'va ḍeti, evam'eva kho ahaṃ, āvuso, santuṭṭho ahosiṃ kāyaparihārikena cīvarena, kucchiparihārikena piṇḍapātena. so yena yen'eva <b>pakkamiṃ</b> samādāy'eva <b>pakkamiṃ</b>.",MN36,mahāsaccakasuttaṃ,"yato kho ahaṃ, aggivessana, oḷārikaṃ āhāraṃ āhāresiṃ odanakummāsaṃ, atha me te pañca bhikkhū nibbijja <b>pakkamiṃsu</b>, bāhulliko samaṇo gotamo, padhānavibbhanto, āvatto bāhullāyā'ti.",SN46.53,aggisuttaṃ,"atha kho te bhikkhū tesaṃ aññatitthiyānaṃ paribbājakānaṃ bhāsitaṃ n'eva abhinandiṃsu nappaṭikkosiṃsu, anabhinanditvā appaṭikkositvā uṭṭhāy'āsanā <b>pakkamiṃsu</b>, bhagavato santike etassa bhāsitassa atthaṃ ājānissāmā'ti.",,,
pakkamiṃsu,aor,they went away (from); they left,MN36,mahāsaccakasuttaṃ,"yato kho ahaṃ, aggivessana, oḷārikaṃ āhāraṃ āhāresiṃ odanakummāsaṃ, atha me te pañca bhikkhū nibbijja <b>pakkamiṃsu</b>, bāhulliko samaṇo gotamo, padhānavibbhanto, āvatto bāhullāyā'ti.",SN46.53,aggisuttaṃ,"atha kho te bhikkhū tesaṃ aññatitthiyānaṃ paribbājakānaṃ bhāsitaṃ n'eva abhinandiṃsu nappaṭikkosiṃsu, anabhinanditvā appaṭikkositvā uṭṭhāy'āsanā <b>pakkamiṃsu</b>, bhagavato santike etassa bhāsitassa atthaṃ ājānissāmā'ti.",,,,,,
paññāvudha 1,nt,weapon of wisdom; sword of understanding,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā,
nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.
yodhetha māraṃ <b>paññ'āvudhena</b>,
jitañ'ca rakkhe anivesano siyā.",,,,,,,,,
paṭisaṅkhā 1,ger,reflecting; carefully considering; with due consideration,MN107,gaṇakamoggallānasuttaṃ,ehi tvaṃ bhikkhu bhojane mattaññū hohi. <b>paṭisaṅkhā</b> yoniso āhāraṃ āhāreyyāsi,,,,,,,,,
paṭisaṃvediyati,pr,experiences; feels (a sensation),AN3.101,loṇakapallasuttaṃ,"yo ca kho, bhikkhave, evaṃ vadeyya, yathā yathā vedanīyaṃ ayaṃ puriso kammaṃ karoti tathā tathāssa vipākaṃ <b>paṭisaṃvediyatī</b>'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso hoti, okāso paññāyati sammā dukkhassa antakiriyāya.",SN12.63,puttamaṃsūpamasuttaṃ,"taṃ kiṃ maññatha, bhikkhave, api nu so puriso divasaṃ tīhi sattisatehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ <b>paṭisaṃvediyethā</b>'ti?",,,,,,
paṭihaṅkhāmi,fut,I will destroy; I will put an end to; I will terminate,MN107,gaṇakamoggallānasuttaṃ,iti purāṇañ'ca vedanaṃ <b>paṭihaṅkhāmi</b> navañ'ca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti,,,,,,,,,
pariciṇṇa 1,pp,served; attended; waited on (by),AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, satthā ca me <b>pariciṇṇo</b> bhavissati mettāvatāyā'ti.",TH259,sāriputtattheragāthā,"<b>pariciṇṇo</b> mayā satthā,
kataṃ buddhassa sāsanaṃ,
ohito garuko bhāro,
bhavanetti samūhatā.",,,,,,
palujjati,pr,breaks off; comes apart; crumbles,SN22.93,nadīsuttaṃ,"evam'eva kho, bhikkhave, assutavā puthujjano ... viññāṇaṃ attato samanupassati, viññāṇavantaṃ vā attānaṃ, attani vā viññāṇaṃ, viññāṇasmiṃ vā attānaṃ. tassa taṃ viññāṇaṃ <b>palujjati</b>. so tatonidānaṃ anayabyasanaṃ āpajjati.",SN22.93,nadīsuttaṃ,"tassā puriso sotena vuyhamāno kāse ce'pi gaṇheyya, te <b>palujjeyyuṃ</b>. so tatonidānaṃ anayabyasanaṃ āpajjeyya. kuse ce'pi gaṇheyya, pabbaje ce'pi gaṇheyya, bīraṇe ce'pi gaṇheyya, rukkhe ce'pi gaṇheyya, te <b>palujjeyyuṃ</b>. so tatonidānaṃ anayabyasanaṃ āpajjeyya.",,,,,,
pavara 1,adj,excellent; eminent; high-quality; distinguished,DHP422,brāhmaṇavaggo,"usabhaṃ <b>pavaraṃ</b> vīraṃ, mah'esiṃ vijitāvinaṃ,
anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.",VIN1.2.4,attakāmapāricariyasikkhāpadaṃ,etadaggan'ti etaṃ aggaṃ etaṃ seṭṭhaṃ etaṃ mokkhaṃ etaṃ uttamaṃ etaṃ <b>pavaraṃ</b>.,,,,,,
pavārita 2,pp,satisfied; fulfilled; who has refused more,MN3,dhammadāyādasuttaṃ,"idh'āhaṃ, bhikkhave, bhuttāvī assaṃ <b>pavārito</b> paripuṇṇo pariyosito suhito yāva'd'attho, siyā ca me piṇḍapāto atirekadhammo chaḍḍanīyadhammo",VIN PAT PC 35,paṭhamapavāraṇāsikkhāpadaṃ,"yo pana bhikkhu bhuttāvī <b>pavārito</b> anatirittaṃ khādanīyaṃ vā bhojanīyaṃ vā khādeyya vā bhuñjeyya vā, pācittiyaṃ.",,,,,,
piheti 2,pr,desires (to); longs (for); yearns (for),MN140,dhātuvibhaṅgasuttaṃ,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa <b>pihessati</b>?",MN140,dhātuvibhaṅgasuttaṃ,"sabbamaññitānaṃ tv'eva, bhikkhu, samatikkamā muni santo'ti vuccati. muni kho pana, bhikkhu, santo na jāyati, na jīyati, na mīyati, na kuppati, na <b>piheti</b>.",,,,,,
balībadda,masc,ox; bull,SN7.11,kasibhāradvājasuttaṃ,"na kho mayaṃ passāma bhoto gotamassa yugaṃ vā naṅgalaṃ vā phālaṃ vā pācanaṃ vā <b>balībadde</b> vā, atha ca pana bhavaṃ gotamo evam'āha",SN1.14,khattiyasuttaṃ,"khattiyo dvipadaṃ seṭṭho,
<b>balībaddo</b> catuppadaṃ,
komārī seṭṭhā bhariyānaṃ,
yo ca puttāna pubbajo'ti.",SN4.19,kassakasuttaṃ,"api, samaṇa, <b>balībadde</b> addasā'ti?",SN35.232,koṭṭhikasuttaṃ,"seyyathā'pi, āvuso, kāḷo ca <b>balībaddo</b> odāto ca <b>balībaddo</b> ekena dāmena vā yottena vā saṃyuttā assu."
buddha 2,pp,awakened; woke up; understood,DHP398,brāhmaṇavaggo,"chetvā naddhiṃ varattañ'ca,
sandānaṃ sah'anukkamaṃ,
ukkhittapalighaṃ <b>buddhaṃ</b>,
tam'ahaṃ brūmi brāhmaṇaṃ.",SNP32,sabhiyasuttaṃ,"kiṃ pattinam'āhu bhikkhunaṃ,
sorataṃ kena kathañ'ca dantam'āhu.
<b>buddho</b>'ti kathaṃ pavuccati,
puṭṭho me bhagavā byākarohi.",,,,,,
byasana,nt,misfortune; disaster; calamity,VIBH6.1,paṭiccasamuppādavibhaṅgo,"ñāti<b>byasanena</b> vā phuṭṭhassa, bhoga<b>byasanena</b> vā phuṭṭhassa, roga<b>byasanena</b> vā phuṭṭhassa, sīla<b>byasanena</b> vā phuṭṭhassa, diṭṭhi<b>byasanena</b> vā phuṭṭhassa",SN35.230,bāḷisikopamasuttaṃ,"tam'enaṃ aññataro āmisacakkhu maccho gileyya. evañ'hi so, bhikkhave, maccho gilitabaḷiso bāḷisikassa anayaṃ āpanno <b>byasanaṃ</b> āpanno yathākāmakaraṇīyo bāḷisikassa.",SN15.1,tiṇakaṭṭhasuttaṃ,"evaṃ dīgharattaṃ vo, bhikkhave, dukkhaṃ paccanubhūtaṃ tibbaṃ paccanubhūtaṃ <b>byasanaṃ</b> paccanubhūtaṃ, kaṭasī vaḍḍhitā.",SN22.93,nadīsuttaṃ,"tassā puriso sotena vuyhamāno kāse ce'pi gaṇheyya, te palujjeyyuṃ. so tatonidānaṃ anaya<b>byasanaṃ</b> āpajjeyya."
brahmacariyānuggaha,masc,support for the spiritual practice; help for the holy life,MN107,gaṇakamoggallānasuttaṃ,paṭisaṅkhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā <b>brahmacariy'ānuggahāya</b>,,,,,,,,,
bhuttāvī 1,adj,who has eaten; after the meal,VIN2.5.4.5,paṭhamapavāraṇāsikkhāpadaṃ,"anatirittaṃ nāma akappiyakataṃ hoti, appaṭiggahitakataṃ hoti, anuccāritakataṃ hoti, ahatthapāse kataṃ hoti, abhuttāvinā kataṃ hoti, <b>bhuttāvinā</b> pavāritena āsanā vuṭṭhitena kataṃ hoti",VIN PAT PC 35,paṭhamapavāraṇāsikkhāpadaṃ,"yo pana bhikkhu <b>bhuttāvī</b> pavārito anatirittaṃ khādanīyaṃ vā bhojanīyaṃ vā khādeyya vā bhuñjeyya vā, pācittiyaṃ.",,,,,,
bhojanīya,nt,cooked food; soft food; staple food,AN4.122,ūmibhayasuttaṃ,"yam'pi no saddhā gahapatikā divā vikāle paṇītaṃ khādanīyaṃ vā <b>bhojanīyaṃ</b> vā denti, tatra'p'ime mukh'āvaraṇaṃ maññe karontī'ti.",VISM1.9.2,karuṇābhāvanākathā,tassa manussā khādanīyam'pi <b>bhojanīyam</b>'pi mālāgandhavilepanatambulāni'pi denti.,VIN PAT PC 35,paṭhamapavāraṇā sikkhāpada,"yo pana bhikkhu, bhuttāvī pavārito, anatirittaṃ khādanīyaṃ vā <b>bhojanīyaṃ</b> vā khādeyya vā bhuñjeyya vā, pācittiyaṃ.",,,
mahāpatha,masc,main road; high road; highway,DHP58,pupphavaggo,"yathā saṅkāraṭhānasmiṃ,
ujjhitasmiṃ <b>mahāpathe</b>,
padumaṃ tattha jāyetha,
sucigandhaṃ manoramaṃ.",SNP7,"vasalasuttaṃ
uragavaggo 7","devayānaṃ abhiruyha,
virajaṃ so <b>mahāpathaṃ</b>,
kāmarāgaṃ virājetvā,
brahmalok'ūpago ahu,
na naṃ jāti nivāresi,
brahmalok'ūpapattiyā.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyākāro vā māyākār'antevāsī vā catu<b>mahāpathe</b> māyaṃ vidaṃseyya.",,,
mahesi,masc,great sage; mighty seer,Thai,,"namo arahato sammāsambuddhassa <b>mah'esino</b>, namo uttamadhammassa svākkhātass'eva ten'idha.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","aññena ca kevalinaṃ <b>mah'esiṃ</b>,
khīṇ'āsavaṃ kukkuccavūpasantaṃ,
annena pānena upaṭṭhahassu,
khettaṃ hi taṃ puññapekkhassa hotī'ti.",TH248,adhimuttattheragāthā,"yadatthi saṅgataṃ kiñci,
bhavo vā yattha labbhati,
sabbaṃ anissaraṃ etaṃ,
iti vuttaṃ <b>mah'esinā</b>.",DHP422,brāhmaṇavaggo,"usabhaṃ pavaraṃ vīraṃ, <b>mah'esiṃ</b> vijitāvinaṃ,
anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ."
māyaṃ vidaṃseti,idiom,performs an magic trick; displays an illusion,SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyākāro vā māyākār'antevāsī vā catumahāpathe <b>māyaṃ vidaṃseyya</b>.",,,,,,,,,
māyā 2,fem,magic; illusion; conjurer's trick,SN22.95,pheṇapiṇḍūpamasuttaṃ,"pheṇapiṇḍ'ūpamaṃ rūpaṃ,
vedanā bubbuḷ'ūpamā,
marīcik'ūpamā saññā,
saṅkhārā kadal'ūpamā,
<b>māyā</b>-upamañ'ca viññāṇaṃ,
desit'ādiccabandhunā.",THI71,subhājīvakambavanikātherīgāthā,"<b>māyaṃ</b> viya aggato kataṃ,
supin'ante'va suvaṇṇapādapaṃ,
upagacchasi andha rittakaṃ,
janamajjhe'r'iva rupparūpakaṃ.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyākāro vā māyākār'antevāsī vā catumahāpathe <b>māyaṃ</b> vidaṃseyya.",,,
māyākāra,masc,magician; illusionist; conjurer,SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, <b>māyākāro</b> vā māyākār'antevāsī vā cātummahāpathe māyaṃ vidaṃseyya.",,,,,,,,,
māyākārantevāsī,masc,magician's apprentice; illusionist's assistant,SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyākāro vā <b>māyākār'antevāsī</b> vā catumahāpathe māyaṃ vidaṃseyya.",,,,,,,,,
