pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
kodha 1.1,masc,anger; wrath; rage; temper,SN1.71,chetvāsuttaṃ,"<b>kodhaṃ</b> jhatvā sukhaṃ seti,
<b>kodhaṃ</b> jhatvā na socati,
<b>kodhassa</b> visamūlassa,
madhur'aggassa devate,
vadhaṃ ariyā pasaṃsanti,
tañ'hi jhatvā na socatī'ti.",MN40,cūḷāssapurasuttaṃ,"yassa kassaci, bhikkhave, bhikkhuno abhijjhālussa abhijjhā appahīnā hoti, byāpannacittassa byāpādo appahīno hoti, kodhanassa <b>kodho</b> appahīno hoti",SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa khāribhāro, <b>kodho</b> dhūmo bhasmani mosavajjaṃ.
jivhā sujā hadayaṃ jotiṭhānaṃ, attā sudanto purisassa joti.",MN40,cūḷaassapurasuttaṃ,"byāpannacittassa byāpādo pahīyetha, kodhanassa <b>kodho</b> pahīyetha, upanāhissa upanāho pahīyetha, makkhissa makkho pahīyetha, paḷāsissa paḷāso pahīyetha"
khāri 1,fem,goods carried on a pole across the shoulders,SN3.11,sattajaṭilasuttaṃ,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā <b>khāri</b>vividham'ādāya bhagavato avidūre atikkamanti.,SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa <b>khāri</b>bhāro,
kodho dhūmo bhasmani mosavajjaṃ,
jivhā sujā hadayaṃ jotiṭhānaṃ,
attā sudanto purisassa joti.",,,,,,
khāribhāra,masc,load carried on a yoke across the shoulders,SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa <b>khāribhāro</b>,
kodho dhūmo bhasmani mosavajjaṃ,
jivhā sujā hadayaṃ jotiṭhānaṃ,
attā sudanto purisassa joti.",,,,,,,,,
gimhā,masc,hot season; summer,PAT PK,dhammayuttikapubbakiccaṃ,evaṃ utuācikkhanaṃ. utūn'īdha pana sāsane hem'anta<b>gimha</b>vassānānaṃ vasena tīṇi honti.,VIN PAT PC 57,nahāna sikkhāpada,"tatth'āyaṃ samayo, diyaḍḍho māso seso <b>gimhānan</b>'ti vassānassa paṭhamo māso, icc'ete aḍḍhateyyamāsā uṇhasamayo",SN54.9,vesālīsuttaṃ,"seyyathā'pi, bhikkhave, <b>gimhānaṃ</b> pacchime māse ūhataṃ rajojallaṃ, tam'enaṃ mahāakālamegho ṭhānaso antaradhāpeti vūpasameti.",,,
gunnaṃ 1,masc,of cattle; of cows,MN57,kukkuravatikasuttaṃ,"so govataṃ bhāvetvā paripuṇṇaṃ abbokiṇṇaṃ, gosīlaṃ bhāvetvā paripuṇṇaṃ abbokiṇṇaṃ, gocittaṃ bhāvetvā paripuṇṇaṃ abbokiṇṇaṃ, gav'ākappaṃ bhāvetvā paripuṇṇaṃ abbokiṇṇaṃ kāyassa bhedā paraṃ maraṇā <b>gunnaṃ</b> sahabyataṃ upapajjati.",AN3.83,gadrabhasuttaṃ,"tassa na tādiso vaṇṇo hoti seyyathā'pi <b>gunnaṃ</b>, na tādiso saro hoti seyyathā'pi <b>gunnaṃ</b>, na tādisaṃ padaṃ hoti seyyathā'pi <b>gunnaṃ</b>.",,,,,,
gopālaka,masc,young cowherd; young cowboy,AN3.71,uposathasuttaṃ,"<b>gopālako</b> sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",AN11.17,gopālasuttaṃ,"ekādasahi, bhikkhave, aṅgehi samannāgato <b>gopālako</b> abhabbo gogaṇaṃ pariharituṃ phātiṃ kātuṃ. katamehi ekādasahi?",MN19,dvedhāvitakkasuttaṃ,"seyyathā'pi, bhikkhave, vassānaṃ pacchime māse saradasamaye kiṭṭhasambādhe <b>gopālako</b> gāvo rakkheyya. so tā gāvo tato tato daṇḍena ākoṭeyya paṭikoṭeyya sannirundheyya sannivāreyya.",,,
cakka 1,nt,wheel,Thai,,"handa mayaṃ dhamma<b>cakka</b>ppavattana suttapāṭhaṃ
bhaṇāmase",MN91,brahmāyusuttaṃ,"heṭṭhā kho pana tassa bhoto gotamassa pādatalesu <b>cakkāni</b> jātāni sahass'ārāni sanemikāni sanābhikāni sabb'ākāraparipūrāni, idam'pi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati.",DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
manoseṭṭhā manomayā,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
<b>cakkaṃ</b>'va vahato padaṃ.",DN16.32,mahāparinibbānasuttaṃ,"cattāro'me, bhikkhave, acchariyā abbhutā dhammā raññe <b>cakka</b>vattimhi. katame cattāro?"
cakkavattī,masc,emperor; monarch; sovereign,MN91,brahmāyusuttaṃ,"sace agāraṃ ajjhāvasati, rājā hoti <b>cakkavattī</b> dhammiko dhammarājā cāturanto vijitāvī janapadatthāvariyappatto sattaratanasamannāgato. tass'imāni satta ratanāni bhavanti",DN16.31,mahāparinibbānasuttaṃ,"idaṃ kho, ānanda, atthavasaṃ paṭicca rājā <b>cakkavattī</b> thūp'āraho",DN16.32,mahāparinibbānasuttaṃ,"cattāro'me, bhikkhave, acchariyā abbhutā dhammā raññe <b>cakkavattimhi</b>. katame cattāro?",SN22.102,aniccasaññāsuttaṃ,"seyyathā'pi, bhikkhave, ye keci kuḍḍarājāno, sabbe te rañño <b>cakkavattissa</b> anuyantā bhavanti, rājā tesaṃ <b>cakkavattī</b> aggam'akkhāyati"
caparaṃ,sandhi,and further; and what is more,MN27,cūḷahatthipadopamasuttaṃ,"puna <b>caparaṃ</b>, brāhmaṇa, bhikkhu vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna <b>caparaṃ</b>, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",,,,,,
cari 1.1,aor,(of cattle) grazed (in),AN3.71,uposathasuttaṃ,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese <b>cariṃsu</b>",,,,,,,,,
cittavipallāsa,masc,deluded thought; mental hallucination; inversion of mind,AN4.49,vipallāsasuttaṃ,"anattani, bhikkhave, attā'ti saññāvipallāso <b>cittavipallāso</b> diṭṭhivipallāso.",,,,,,,,,
janapada,masc,country; province; land; area; location,AN2.40,samacittavaggo,"tasmiṃ, bhikkhave, samaye rañño na phāsu hoti atiyātuṃ vā niyyātuṃ vā paccantime vā <b>janapade</b> anusaññātuṃ.",SN47.20,"satipaṭṭhānasaṃyuttaṃ, janapadakalyāṇīsuttaṃ","tam'enaṃ evaṃ vadeyya, ayaṃ te, ambho purisa, samatittiko telapatto antarena ca mahāsamajjaṃ antarena ca <b>janapada</b>kalyāṇiyā pariharitabbo.",VIN1.1.2,dutiyapārājikaṃ,pabbājeyyuṃ vā'ti gāmā vā nigamā vā nagarā vā <b>janapadā</b> vā <b>janapada</b>padesā vā pabbājeyyuṃ.,,,
ṭhāyī,adj,remaining (in); staying (in); in a state (of); continuing; persisting,SN12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, surāmerayamajjapamādaṭ<b>ṭhāyī</b> surāmerayamajjapamādaṭṭhānapaccayā diṭṭhadhammikam'pi bhayaṃ veraṃ pasavati, samparāyikam'pi bhayaṃ veraṃ pasavati",SN22.1,nakulapitusuttaṃ,"rūpaṃ attato samanupassati, rūpavantaṃ vā attānaṃ, attani vā rūpaṃ, rūpasmiṃ vā attānaṃ, ahaṃ rūpaṃ, mama rūpan'ti pariyuṭṭha<b>ṭṭhāyī</b> hoti.",AN8.14,assakhaḷuṅkasuttaṃ,"puna caparaṃ, bhikkhave, idh'ekacco assakhaḷuṅko, pehī'ti vutto, viddho samāno codito sārathinā n'eva abhikkamati no paṭikkamati tatth'eva khīla<b>ṭṭhāyī</b> ṭhito hoti. evarūpo'pi, bhikkhave, idh'ekacco assakhaḷuṅko hoti. ayaṃ, bhikkhave, sattamo assadoso.",,,
ṭhita 7,pp,situated (in); standing (in); remaining (in),DHP127,kodhavaggo,"na antalikkhe na samuddamajjhe,
na pabbatānaṃ vivaraṃ pavissa,
na vijjati so jagatippadeso,
yattha<b>ṭṭhito</b> mucceyya pāpakammā.",VIN1.2.10,saṅghabhedasikkhāpadaṃ,samaggo nāma saṅgho samānasaṃvāsako samānasīmāyaṃ <b>ṭhito</b>.,DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathā<b>ṭhitaṃ</b> yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",,,
tatthāyaṃ,sandhi,here this; in this case this,VIN PAT NP 6,aññātakaviññattisikkhāpadaṃ,"yo pana bhikkhu aññātakaṃ gahapatiṃ vā gahapatāniṃ vā cīvaraṃ viññāpeyya aññatra samayā, nissaggiyaṃ pācittiyaṃ. <b>tatth'āyaṃ</b> samayo, acchinnacīvaro vā hoti bhikkhu, naṭṭhacīvaro vā, ayaṃ tattha samayo.",VIN PAT PC 23,bhikkhunupassayasikkhāpadaṃ,"yo pana bhikkhu bhikkhun'upassayaṃ upasaṅkamitvā bhikkhuniyo ovadeyya aññatra samayā, pācittiyaṃ. <b>tatth'āyaṃ</b> samayo, gilānā hoti bhikkhunī, ayaṃ tattha samayo.",VIN PAT PC 57,nahāna sikkhāpada,"<b>tatth'āyaṃ</b> samayo, diyaḍḍho māso seso gimhānan'ti vassānassa paṭhamo māso, icc'ete aḍḍhateyyamāsā uṇhasamayo",,,
tasathāvara,nt,frail and firm; moving and unmoving; animals and vegetables; unawakened and awakened; all living beings; (comm) with and without craving,SNP37,"nālakasuttaṃ
mahāvaggo 11","virato methunā dhammā,
hitvā kāme paropare,
aviruddho asāratto,
pāṇesu <b>tasathāvare</b>.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","theyyaṃ na kāre na musā bhaṇeyya,
mettāya phasse <b>tasathāvarāni</b>,
yadāvilattaṃ manaso vijaññā,
kaṇhassa pakkho'ti vinodayeyya.",,,,,,
tejas 1,masc,flame; fire; heat,DN16.11,mahāparinibbānasuttaṃ,"kattha āpo ca pathavī,
<b>tejo</b> vāyo na gādhati,
kattha dīghañ'ca rassañ'ca,
aṇuṃ thūlaṃ subh'āsubhaṃ,
kattha nāmañ'ca rūpañ'ca,
asesaṃ uparujjhatī'ti?",MN36,mahāsaccakasuttaṃ,"seyyathā'pi, aggivessana, allaṃ kaṭṭhaṃ sasnehaṃ udake nikkhittaṃ. atha puriso āgaccheyya uttar'āraṇiṃ ādāya, aggiṃ abhinibbattessāmi, <b>tejo</b> pātukarissāmī'ti.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu <b>tejo</b>dhātu vāyodhātū'ti",AN9.11,sīhanādasuttaṃ,"seyyathā'pi <b>tejo</b> sucim'pi vā asucim'pi vā gūthagatam'pi vā muttagatam'pi vā kheḷagatam'pi vā pubbagatam'pi vā lohitagatam'pi ḍahanti , na ca tena <b>tejo</b> aṭṭīyati vā harāyati vā jigucchati vā"
theyya 1,nt,theft; stealing,SN1.35,ujjhānasaññisuttaṃ,"aññathā santam'attānaṃ,
aññathā yo pavedaye,
nikacca kitavass'eva,
bhuttaṃ <b>theyyena</b> tassa taṃ.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","<b>theyyaṃ</b> na kāre na musā bhaṇeyya,
mettāya phasse tasathāvarāni,
yadāvilattaṃ manaso vijaññā,
kaṇhassa pakkho'ti vinodayeyya.",VIN PAT PA 2,adinnādāna sikkhāpada,"yo pana bhikkhu gāmā vā araññā vā adinnaṃ <b>theyya</b>saṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne rājāno coraṃ gahetvā haneyyuṃ vā bandheyyuṃ vā pabbājeyyuṃ vā",,,
damma 1.1,ptp,able to be tamed; fit to be trained; tameable; trainable,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisa<b>damma</b>sārathi satthā devamanussānaṃ buddho bhagavā,AN11.9,saddhasuttaṃ,"assakhaḷuṅko hi, sandha, doṇiyā baddho, yavasaṃ yavasan'ti jhāyati. taṃ kissa hetu? na hi, sandha, assakhaḷuṅkassa doṇiyā baddhassa evaṃ hoti, kiṃ nu kho maṃ ajja assa<b>damma</b>sārathi kāraṇaṃ kāressati, kim'ass'āhaṃ paṭikaromī'ti.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthi<b>damma</b>sārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",,,
diṭṭhivipallāsa,masc,deluded view; distorted opinion; inversion of view,AN4.49,vipallāsasuttaṃ,"anicce, bhikkhave, niccan'ti saññāvipallāso cittavipallāso <b>diṭṭhivipallāso</b>. dukkhe, bhikkhave, sukhan'ti saññāvipallāso cittavipallāso <b>diṭṭhivipallāso</b>.",,,,,,,,,
diyaḍḍha,adj,one and a half,VIN PAT PC 57,nahānasikkhāpadaṃ,"tatth'āyaṃ samayo <b>diyaḍḍho</b> māso seso gimhānan'ti vassānassa paṭhamo māso icc'ete aḍḍhateyyamāsā uṇhasamayo, pariḷāhasamayo, gilānasamayo, kammasamayo, addhānagamanasamayo, vātavuṭṭhisamayo",AN3.89,tatiyasikkhāsuttaṃ,"sādhikam'idaṃ, bhikkhave, <b>diyaḍḍha</b>sikkhāpadasataṃ anvaddhamāsaṃ uddesaṃ āgacchati yattha attakāmā kulaputtā sikkhanti.",VIN PAT PC 89,nisīdana sikkhāpada,"nisīdanaṃ pana bhikkhunā kārayamānena pamāṇikaṃ kāretabbaṃ. tatr'idaṃ pamāṇaṃ, dīghaso dve vidatthiyo sugatavidatthiyā, tiriyaṃ <b>diyaḍḍhaṃ</b>, dasā vidatthi.",,,
dubbala 1,adj,frail; weak; feeble,AN2.40,samacittavaggo,"yasmiṃ, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye <b>dubbalā</b> honti.",SN11.4,vepacittisuttaṃ,"yo have balavā santo,
<b>dubbalassa</b> titikkhati,
tam'āhu paramaṃ khantiṃ,
niccaṃ khamati <b>dubbalo</b>.",DHP7,yamakavaggo,"subh'ānupassiṃ viharantaṃ,
indriyesu asaṃvutaṃ,
bhojanamhi c'āmattaññuṃ,
kusītaṃ hīnavīriyaṃ,
taṃ ve pasahati māro,
vāto rukkhaṃ'va <b>dubbalaṃ</b>.",,,
dubbalī,adj,weak; feeble,MN39,mahāassapurasuttaṃ,so ime pañca nīvaraṇe pahāya cetaso upakkilese paññāya <b>dubbalī</b>karaṇe,AN5.51,āvaraṇasuttaṃ,"kāmacchando, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalī</b>karaṇo. byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalī</b>karaṇo.",,,,,,
dubbalīkaraṇa,adj,which weaken,MN39,mahāassapurasuttaṃ,so ime pañca nīvaraṇe pahāya cetaso upakkilese paññāya <b>dubbalīkaraṇe</b> ... paṭhamaṃ jhānaṃ … upasampajja viharati.,SN46.53,aggisuttaṃ,"samaṇo, āvuso, gotamo sāvakānaṃ evaṃ dhammaṃ deseti, etha tumhe, bhikkhave, pañca nīvaraṇe pahāya cetaso upakkilese paññāya <b>dubbalīkaraṇe</b> satta bojjh'aṅge yathābhūtaṃ bhāvethā'ti.",AN5.51,āvaraṇasuttaṃ,"kāmacchando, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalīkaraṇo</b>. byāpādo, bhikkhave, āvaraṇo nīvaraṇo cetaso ajjhāruho paññāya <b>dubbalīkaraṇo</b>.",,,
dullabha 1,adj,difficult to find (for); hard to obtain (for); rare (for),DHP160,attavaggo,"attā hi attano nātho,
ko hi nātho paro siyā,
attanā hi sudantena,
nāthaṃ labhati <b>dullabhaṃ</b>.",AN3.33,sāriputtasuttaṃ,"saṃkhittena'pi kho ahaṃ, sāriputta, dhammaṃ deseyyaṃ, vitthārena'pi kho ahaṃ, sāriputta, dhammaṃ deseyyaṃ, saṃkhittavitthārena'pi kho ahaṃ, sāriputta, dhammaṃ deseyyaṃ, aññātāro ca <b>dullabhā</b>'ti.",,,,,,
dhāta 1.1,pp,remembered; retained in mind; known off by heart,AN7.6,vitthatadhanasuttaṃ,"tathārūpā'ssa dhammā bahussutā honti <b>dhātā</b> vacasā paricitā manas'ānupekkhitā diṭṭhiyā suppaṭividdhā. idaṃ vuccati, bhikkhave, sutadhanaṃ",AN4.97,khippanisantisuttaṃ,"idha, bhikkhave, ekacco puggalo khippanisantī ca hoti kusalesu dhammesu, sutānañ'ca dhammānaṃ dhārakajātiko hoti, <b>dhātānañ</b>'ca dhammānaṃ atth'ūpaparikkhī hoti attham'aññāya dhammam'aññāya, dhamm'ānudhammappaṭipanno hoti.",,,,,,
dhātuso 1,ind,as states; as elements; by way of the elements,SN22.57,sattaṭṭhānasuttaṃ,"idha, bhikkhave, bhikkhu <b>dhātuso</b> upaparikkhati, āyatanaso upaparikkhati, paṭiccasamuppādaso upaparikkhati. evaṃ kho, bhikkhave, bhikkhu tividh'ūpaparikkhī hoti.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ <b>dhātuso</b> paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",,,,,,
dhūma,masc,smoke,SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa khāribhāro,
kodho <b>dhūmo</b> bhasmani mosavajjaṃ,
jivhā sujā hadayaṃ jotiṭhānaṃ,
attā sudanto purisassa joti.",SN1.72,rathasuttaṃ,"dhajo rathassa paññāṇaṃ,
<b>dhūmo</b> paññāṇam'aggino,
rājā raṭṭhassa paññāṇaṃ,
bhattā paññāṇam'itthiyā'ti.",SN12.63,puttamaṃsūpamasuttaṃ,"seyyathā'pi, bhikkhave, aṅgārakāsu sādhikaporisā puṇṇā aṅgārānaṃ vīt'accikānaṃ vīta<b>dhūmānaṃ</b>.",,,
nāga 3,masc,tusker; bull elephant,THI32,dantikātherīgāthā,"puriso aṅkusam'ādāya,
dehi pādan'ti yācati,
<b>nāgo</b> pasārayī pādaṃ,
puriso nāgam'āruhi.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño <b>nāgo</b> yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",DHP329,nāgavaggo,"no ce labhetha nipakaṃ sahāyaṃ, saddhiṃcaraṃ sādhuvihāridhīraṃ,
rājā'va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg'araññ'eva <b>nāgo</b>.",,,
nātha,masc,protector; lord; refuge (of),Trad,,"buddh'ādīpavaro <b>nātho</b>, dhammo <b>nātho</b> var'uttamo. <b>nātho</b> paccekabuddho ca saṅgho <b>nāth</b>'ottaro mamaṃ.",THI68,ekudāniyattheragāthā,"vandanaṃ dāni vajjāsi,
loka<b>nāthaṃ</b> anuttaraṃ,
padakkhiṇañ'ca katvāna,
ādiseyyāsi dakkhiṇaṃ.",DHP160,attavaggo,"attā hi attano <b>nātho</b>,
ko hi <b>nātho</b> paro siyā,
attanā hi sudantena,
<b>nāthaṃ</b> labhati dullabhaṃ.",,,
nādhimuccati 1,pr,is not drawn (to); is not attracted (to); does not incline (towards),SN35.247,chappāṇakasuttaṃ,"kathañ'ca, bhikkhave, saṃvaro hoti? idha, bhikkhave, bhikkhu cakkhunā rūpaṃ disvā piyarūpe rūpe <b>n'ādhimuccati</b>, appiyarūpe rūpe na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso",ITI49,diṭṭhigatasuttaṃ,"kathañ'ca, bhikkhave, olīyanti eke? bhav'ārāmā, bhikkhave, devamanussā bhavaratā bhavasammuditā tesaṃ bhavanirodhāya dhamme desiyamāne cittaṃ na pakkhandati na pasīdati na santiṭṭhati <b>n'ādhimuccati</b>.",,,,,,
niyyātuṃ,inf,to go out (of); to exit; to leave,AN2.40,samacittavaggo,"tasmiṃ, bhikkhave, samaye rañño na phāsu hoti atiyātuṃ vā <b>niyyātuṃ</b> vā paccantime vā janapade anusaññātuṃ.",,,,,,,,,
niyyātetvā 1,abs,having handed over; having delivered; having returned,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"atha kho nando gopālako sāmikānaṃ gāvo <b>niyyātetvā</b> yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ etadavoca, niyyātitā, bhante, sāmikānaṃ gāvo.",,,,,,,,,
nissita 1,pp,dependent (on); supported (by); based (on); relying (on),UD74,catutthanibbānapaṭisaṃyuttasuttaṃ,"<b>nissitassa</b> calitaṃ, anissitassa calitaṃ n'atthi. calite asati passaddhi, passaddhiyā sati nati na hoti. natiyā asati āgatigati na hoti. āgatigatiyā asati cut'ūpapāto na hoti. cut'ūpapāte asati n'ev'idha na huraṃ na ubhayam'antarena. es'ev'anto dukkhassā'ti.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","sabbesu kāmesu yo vītarāgo,
ākiñcaññaṃ <b>nissito</b> hitvā m'aññaṃ,
saññāvimokkhe parame'dhimutto,
tiṭṭheyya so tattha anānuyāyī.",AN3.51,mahācorasuttaṃ,"kathañ'ca, bhikkhave, mahācoro balavanissito hoti? idha, bhikkhave, mahācoro rājānaṃ vā rājamahāmattānaṃ vā <b>nissito</b> hoti.",SN12.63,puttamaṃsūpamasuttaṃ,"yaṃ yadeva hi sā, bhikkhave, gāvī niccammā nissāya tiṭṭheyya, ye tan'<b>nissitā</b> pāṇā te naṃ khādeyyuṃ."
pakkha 5,masc,side; party; group; faction,VIN5.4.7,tiṇavatthārakaṃ,ekatopakkhikānaṃ bhikkhūnaṃ byattena bhikkhunā paṭibalena sako <b>pakkho</b> ñāpetabbo.,VIN1.2.10,saṅghabhedasikkhāpadaṃ,"bhedāya parakkameyyāti, kathaṃ ime nānā assu, vinā assu, vaggā assū'ti <b>pakkhaṃ</b> pariyesati, gaṇaṃ bandhati.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","theyyaṃ na kāre na musā bhaṇeyya,
mettāya phasse tasathāvarāni,
yadāvilattaṃ manaso vijaññā,
kaṇhassa <b>pakkho</b>'ti vinodayeyya.",,,
paccantima,adj,border; frontier; outlying,DN16.5,mahāparinibbānasuttaṃ,"seyyathā'pi, bhante, rañño <b>paccantimaṃ</b> nagaraṃ daḷh'uddāpaṃ daḷhapākāratoraṇaṃ ekadvāraṃ, tatr'assa dovāriko paṇḍito viyatto medhāvī aññātānaṃ nivāretā ñātānaṃ pavesetā",AN2.40,samacittavaggo,"tasmiṃ, bhikkhave, samaye rañño na phāsu hoti atiyātuṃ vā niyyātuṃ vā <b>paccantime</b> vā janapade anusaññātuṃ.",,,,,,
paccavekkhati,pr,reviews; regards; reflects; considers,AN5.28,paṭhamadhammavihārīsuttaṃ,"seyyathā'pi, bhikkhave, añño'va aññaṃ <b>paccavekkheyya</b>, ṭhito vā nisinnaṃ <b>paccavekkheyya</b>, nisinno vā nipannaṃ <b>paccavekkheyya</b>.",AN5.95,akuppasuttaṃ,"idha, bhikkhave, bhikkhu atthapaṭisambhidāpatto hoti, dhammapaṭisambhidāpatto hoti, niruttipaṭisambhidāpatto hoti, paṭibhānapaṭisambhidāpatto hoti, yathāvimuttaṃ cittaṃ <b>paccavekkhati</b>.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso <b>paccavekkhati</b> atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",DN22.5,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ bhikkhu imam'eva kāyaṃ uddhaṃ pādatalā, adho kesamatthakā, tacapariyantaṃ pūraṃ nānappakārassa asucino <b>paccavekkhati</b>"
paṭinissajjati,pr,gives up; relinquishes; drops; abandons,VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"yāvatatiyañ'ce samanubhāsiyamāno taṃ <b>paṭinissajjeyya</b>, icc'etaṃ kusalaṃ, no ce <b>paṭinissajjeyya</b>, saṅghādiseso.",MN54.2,potaliyasuttaṃ,"sace so gijjho vā kaṅko vā kulalo vā taṃ maṃsapesiṃ na khippam'eva <b>paṭinissajjeyya</b>, so tatonidānaṃ maraṇaṃ vā nigaccheyya maraṇamattaṃ vā dukkhan'ti?",SN12.66,sammasasuttaṃ,"vā vinetuṃ loṇasovīrakena vā vinetuṃ, na tv'ev'āhaṃ taṃ piveyyaṃ, yaṃ mama assa dīgharattaṃ hitāya sukhāyā'ti. so taṃ āpānīyakaṃsaṃ paṭisaṅkhā na piveyya, <b>paṭinissajjeyya</b>.",,,
paṇihita 1,pp,guided; directed; orientated; determined; intended,DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathā<b>paṇihitaṃ</b> dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",DN22.3,mahāsatipaṭṭhānasuttaṃ,yathā yathā vā pan'assa kāyo <b>paṇihito</b> hoti tathā tathā naṃ pajānāti,,,,,,
pathavī 2,fem,earth; ground,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo <b>pathaviṃ</b> sito siyā, catubbhi vātehi asampakampiyo.
tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.",SNP66,"jatukaṇṇi māṇava pucchā
pārāyanavaggo 11","bhagavā hi kāme abhibhuyya iriyati,
ādicco'va <b>pathaviṃ</b> tejī tejasā,
parittapaññassa me bhūripañña,
ācikkha dhammaṃ yam'ahaṃ vijaññaṃ,
jātijarāya idha vippahānaṃ.",AN5.23,upakkilesasuttaṃ,"<b>pathaviyā</b>'pi ummujjanimujjaṃ kareyyaṃ, seyyathā'pi udake, udake'pi abhijjamāno gaccheyyaṃ, seyyathā'pi pathaviyaṃ, ākāse'pi pallaṅkena kameyyaṃ, seyyathā'pi pakkhī sakuṇo",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye <b>pathavī</b>dhātu āpodhātu tejodhātu vāyodhātū'ti"
