pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
chayime,sandhi,these six,MN48,kosambiyasuttaṃ,"<b>cha'y'ime</b>, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.",SN22.57,sattaṭṭhānasuttaṃ,"katamā ca, bhikkhave, saññā? <b>cha'y'ime</b>, bhikkhave, saññākāyā, rūpasaññā, saddasaññā, gandhasaññā, rasasaññā, phoṭṭhabbasaññā, dhammasaññā. ayaṃ vuccati, bhikkhave, saññā.",SN12.2,vibhaṅgasuttaṃ,"katamā ca, bhikkhave, taṇhā? <b>cha'y'ime</b>, bhikkhave, taṇhākāyā, rūpataṇhā, saddataṇhā, gandhataṇhā, rasataṇhā, phoṭṭhabbataṇhā, dhammataṇhā. ayaṃ vuccati, bhikkhave, taṇhā.",,,
tathāgatappavedita,adj,preached by the Realised One; proclaimed by the Such Become,SN56.48,dutiyachiggaḷayugasuttaṃ,"evaṃ adhiccam'idaṃ, bhikkhave, yaṃ manussattaṃ labhati. evaṃ adhiccam'idaṃ, bhikkhave, yaṃ tathāgato loke uppajjati arahaṃ sammāsambuddho. evaṃ adhiccam'idaṃ, bhikkhave, yaṃ <b>tathāgatappavedito</b> dhammavinayo loke dibbati.",MN40,cūḷāssapurasuttaṃ,"evam'eva kho, bhikkhave, vessakulā ce'pi agārasmā anagāriyaṃ pabbajito hoti, so ca <b>tathāgatappaveditaṃ</b> dhammavinayaṃ āgamma, evaṃ mettaṃ karuṇaṃ muditaṃ upekkhaṃ bhāvetvā labhati ajjhattaṃ vūpasamaṃ.",MN33,mahāgopālakasuttaṃ,"idha, bhikkhave, bhikkhu <b>tathāgatappavedite</b> dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati dhamm'ūpasaṃhitaṃ pāmojjaṃ.",MN70,kīṭāgirisuttaṃ,<b>tathāgatappaveditā</b> c'assa dhammā paññāya vodiṭṭhā honti vocaritā.
tathāgatabhāsita,adj,spoken by the Buddha; preached by the Buddha,SN20.7,āṇisuttaṃ,"ye te suttantā <b>tathāgatabhāsitā</b> gambhīrā gambhīr'atthā lok'uttarā suññatappaṭisaṃyuttā, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti",,,,,,,,,
dussīla 1,adj,unprincipled; immoral; of bad behaviour,DHP110,sahassavaggo,"yo ca vassasataṃ jīve,
<b>dussīlo</b> asamāhito,
ek'āhaṃ jīvitaṃ seyyo,
sīlavantassa jhāyino.",DHP320,nāgavaggo,"ahaṃ nāgo'va saṅgāme,
cāpato patitaṃ saraṃ,
ativākyaṃ titikkhissaṃ,
<b>dussīlo</b> hi bahujjano.",AN5.157,dukkathāsuttaṃ,"<b>dussīlo</b>, bhikkhave, sīlakathāya kacchamānāya abhisajjati kuppati byāpajjati patitthīyati kopañ'ca dosañ'ca appaccayañ'ca pātukaroti.",AN2.33,samacittavaggo,"yo ca kho mātāpitaro <b>dussīle</b> sīlasampadāya samādapeti niveseti patiṭṭhāpeti, .. ettāvatā kho mātāpitūnaṃ katañ'ca hoti paṭikatañ'ca"
dūra 1,adj,far away (from); distant (from),AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, dibbāya sotadhātuyā visuddhāya atikkantamānusikāya ubho sadde suṇeyyaṃ, dibbe ca mānuse ca ye <b>dūre</b> santike cā'ti, tatra tatr'eva sakkhibhabbataṃ pāpuṇāti sati sati āyatane.",TH206,vijitasenattheragāthā,"satiyā taṃ nibandhissaṃ,
payutto te damessāmi,
vīriyadhuraniggahito,
na yito <b>dūraṃ</b> gamissase cittā'ti.",MN70,kīṭāgirisuttaṃ,"kīva <b>dūr'</b>ev'ime, bhikkhave, moghapurisā apakkantā imamhā dhammavinayā.",,,
desiyamāna,prp,being preached (by); being taught (by); being explained (by),ITI49,diṭṭhigatasuttaṃ,"kathañ'ca, bhikkhave, olīyanti eke? bhav'ārāmā, bhikkhave, devamanussā bhavaratā bhavasammuditā tesaṃ bhavanirodhāya dhamme <b>desiyamāne</b> cittaṃ na pakkhandati na pasīdati na santiṭṭhati n'ādhimuccati. evaṃ kho, bhikkhave, olīyanti eke.",TH259,sāriputtattheragāthā,"aññassa bhagavā buddho,
dhammaṃ desesi cakkhumā,
dhamme <b>desiyamānamhi</b>,
sotam'odhesim'atthiko,
taṃ me amoghaṃ savanaṃ,
vimutto'mhi anāsavo.",MN33,mahāgopālakasuttaṃ,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye <b>desiyamāne</b> na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati dhamm'ūpasaṃhitaṃ pāmojjaṃ.",SN22.94,pupphasuttaṃ,"yo, bhikkhave, tathāgatena evaṃ ācikkhiyamāne <b>desiyamāne</b> paññapiyamāne paṭṭhapiyamāne vivariyamāne vibhajiyamāne uttānīkariyamāne na jānāti na passati"
dhammaveda,masc,inspiration from the teaching; enthusiasm from the Dhamma,MN33,mahāgopālakasuttaṃ,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati <b>dhammavedaṃ</b>, na labhati dhamm'ūpasaṃhitaṃ pāmojjaṃ.",MN7,vatthasuttaṃ,"yathodhi kho pan'assa cattaṃ hoti vantaṃ muttaṃ pahīnaṃ paṭinissaṭṭhaṃ, so buddhe aveccappasādena samannāgatomhī'ti labhati atthavedaṃ, labhati <b>dhammavedaṃ</b>, labhati dhamm'ūpasaṃhitaṃ pāmojjaṃ.",,,,,,
dhammūpasaṃhita,adj,connected with the teaching; concerning the Dhamma; for the Dhamma,MN33,mahāgopālakasuttaṃ,"idha, bhikkhave, bhikkhu tathāgatappavedite dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati <b>dhamm'ūpasaṃhitaṃ</b> pāmojjaṃ.",AN6.10,mahānāmasuttaṃ,"ujugatacitto kho pana, mahānāma, ariyasāvako labhati atthavedaṃ, labhati dhammavedaṃ, labhati <b>dhamm'ūpasaṃhitaṃ</b> pāmojjaṃ.",,,,,,
nandimukhī,adj,happy faced; bright faced; with a cheerful expression,UD45,uposathasuttaṃ,"tatiyam'pi kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, uddhaste aruṇe, <b>nandimukhiyā</b> rattiyā uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ paṇāmetvā bhagavantaṃ etadavoca",,,,,,,,,
nikkhanta 2,pp,elapsed; passed; finished; over,AN8.74,dutiya maraṇassatisuttaṃ,"idha bhikkhu divase <b>nikkhante</b> rattiyā patihitāya iti paṭisañcikkhati, bahukā kho me paccayā maraṇassa",UD45,uposathasuttaṃ,"atha kho āyasmā ānando abhikkantāya rattiyā, <b>nikkhante</b> paṭhame yāme, uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ paṇāmetvā bhagavantaṃ etadavoca",,,,,,
nidāna 4,nt,background story; narrative setting; introductory tale,SN1.13,natthiputtasamasuttaṃ,sāvatthi<b>nidānaṃ</b>. ekam'antaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi.,SN22.33,natumhākaṃsuttaṃ,"sāvatthi<b>nidānaṃ</b>. yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha",,,,,,
nibbānapariyosāna,adj,culminating in Nibbāna; finishing with extinguishing; (or) having Nibbāna as conclusion,SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"accayāsi, brāhmaṇa, pañhaṃ, n'āsakkhi pañhassa pariyantaṃ gahetuṃ. nibbān'ogadhañ'hi, brāhmaṇa, brahmacariyaṃ vussati nibbānaparāyaṇaṃ <b>nibbānapariyosānan</b>'ti.",AN10.58,mūlakasuttaṃ,"samādhippamukhā sabbe dhammā, sat'ādhipateyyā sabbe dhammā, paññ'uttarā sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, <b>nibbānapariyosānā</b> sabbe dhammā'ti.",,,,,,
paccuppanna 1,pp,present; presently arisen; existing; current,SN22.59,anattalakkhaṇasuttaṃ,"tasmā't'iha, bhikkhave, yaṅkiñci rūpaṃ atīt'ānāgata<b>paccuppannaṃ</b> ajjhattaṃ vā bahiddhā vā oḷārikaṃ vā sukhumaṃ vā hīnaṃ vā paṇītaṃ vā yaṃ dūre santike vā",SN22.79,khajjanīyasuttaṃ,"tatra, bhikkhave, sutavā ariyasāvako iti paṭisañcikkhati, ahaṃ kho eta'r'ahi rūpena khajjāmi. atītam'p'āhaṃ addhānaṃ evam'eva rūpena khajjiṃ, seyyathā'pi eta'r'ahi <b>paccuppannena</b> rūpena khajjāmi",SN21.10,theranāmakasuttaṃ,"kathañ'ca, thera, ekavihāro vitthārena paripuṇṇo hoti. idha, thera, yaṃ atītaṃ taṃ pahīnaṃ, yaṃ anāgataṃ taṃ paṭinissaṭṭhaṃ, <b>paccuppannesu</b> ca attabhāvapaṭilābhesu chandarāgo suppaṭivinīto.",MN18,madhupiṇḍikasuttaṃ,yaṃ papañceti tatonidānaṃ purisaṃ papañcasaññāsaṅkhā samudācaranti atīt'ānāgata<b>paccuppannesu</b> cakkhuviññeyyesu rūpesu
paccūsa,masc,before dawn; early morning,SN20.11,siṅgālasuttaṃ,"assuttha no tumhe, bhikkhave, rattiyā <b>paccūsa</b>samayaṃ jarasiṅgālassa vassamānassā'ti",AN6.62,purisindriyañāṇasuttaṃ,"seyyathā'pi vā panānanda, rattiyā <b>paccūsa</b>samayaṃ sūriye uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko pātubhavissatī'ti?",,,,,,
paccūsasamayaṃ,ind,before dawn; early in the morning,SN20.11,siṅgālasuttaṃ,"assuttha no tumhe, bhikkhave, rattiyā <b>paccūsasamayaṃ</b> jarasiṅgālassa vassamānassā'ti",UD46,soṇasuttaṃ,"atha kho bhagavā rattiyā <b>paccūsasamayaṃ</b> paccuṭṭhāya āyasmantaṃ soṇaṃ ajjhesi, paṭibhātu taṃ bhikkhu dhammo bhāsitun'ti.",AN6.62,purisindriyañāṇasuttaṃ,"seyyathā'pi vā panānanda, rattiyā <b>paccūsasamayaṃ</b> sūriye uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko pātubhavissatī'ti?",,,
paññāvimutti,fem,liberation by understanding; emancipation by insight,AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, āsavānaṃ khayā anāsavaṃ cetovimuttiṃ <b>paññāvimuttiṃ</b> diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja vihareyyan'ti, tatra tatr'eva sakkhibhabbataṃ pāpuṇāti sati sati āyatane'ti.",SNP38,dvayatānupassanāsuttaṃ,"cetovimuttihīnā te,
atho <b>paññāvimuttiyā</b>,
abhabbā te antakiriyāya,
te ve jātijar'ūpagā.",,,,,,
paññuttara,adj,with wisdom as chief characteristic; having understanding as the highest,AN10.58,mūlakasuttaṃ,"samādhippamukhā sabbe dhammā, sat'ādhipateyyā sabbe dhammā, <b>paññ'uttarā</b> sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti.",AN9.14,samiddhisuttaṃ,"te pana, samiddhi, kiṃadhipateyyā'ti? sat'ādhipateyyā, bhante'ti. te pana, samiddhi, kiṃuttarā'ti? <b>paññ'uttarā</b>, bhante'ti. te pana, samiddhi, kiṃsārā'ti? vimuttisārā, bhante'ti. te pana, samiddhi, kiṃogadhā'ti? amat'ogadhā, bhante'ti.",,,,,,
patitthīyati,pr,is stubborn; is obstinate; is pig-headed; is resistant,AN3.27,jigucchitabbasuttaṃ,"idha, bhikkhave, ekacco puggalo kodhano hoti upāyāsabahulo, appam'pi vutto samāno abhisajjati kuppati byāpajjati <b>patitthīyati</b>, kopañ'ca dosañ'ca appaccayañ'ca pātukaroti.",,,,,,,,,
papañcasaññāsaṅkhā,fem,"proliferation of opinions, concepts and constructs; (or) classification of diverse perceptions",UD67,papañcakhayasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme. tena kho pana samayena bhagavā attano <b>papañcasaññāsaṅkhā</b>pahānaṃ paccavekkhamāno nisinno hoti.",MN18,madhupiṇḍikasuttaṃ,"yatonidānaṃ, bhikkhu, purisaṃ <b>papañcasaññāsaṅkhā</b> samudācaranti. ettha ce n'atthi abhinanditabbaṃ abhivaditabbaṃ ajjhositabbaṃ.",,,,,,
papañceti,pr,proliferates (about); forms various opinions (about),MN18,madhupiṇḍikasuttaṃ,yaṃ <b>papañceti</b> tatonidānaṃ purisaṃ papañcasaññāsaṅkhā samudācaranti atītānāgatapaccuppannesu cakkhuviññeyyesu rūpesu,AN4.173,mahākoṭṭhikasuttaṃ,"channaṃ, āvuso, phass'āyatanānaṃ asesavirāganirodhā atth'aññaṃ kiñcī'ti, iti vadaṃ appapañcaṃ <b>papañceti</b>.",,,,,,
payojeti 1,pr,(of work) engages (in); undertakes; takes (on),MN23,vammikasuttaṃ,"yaṃ kho, bhikkhu, divā kammante ārabbha rattiṃ anuvitakketi anuvicāreti, ayaṃ rattiṃ dhūmāyanā. yaṃ kho, bhikkhu, rattiṃ anuvitakketvā anuvicāretvā divā kammante <b>payojeti</b> kāyena vācāya manasā, ayaṃ divā pajjalanā.",DN2.19,sāmaññaphalasuttaṃ,"seyyathā'pi, mahārāja, puriso iṇaṃ ādāya kamm'ante <b>payojeyya</b>. tassa te kamm'antā samijjheyyuṃ.",,,,,,
pavedita,pp,taught; explained; proclaimed; made known,Thai,,dhammo ca desito niyyāniko upasamiko parinibbāniko sambodhagāmī sugata<b>ppavedito</b>,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","vinicchayā yāni pakappitāni,
te ve munī brūsi anuggahāya,
ajjhattasantī'ti yam'etam'atthaṃ,
kathaṃ nu dhīrehi <b>paveditaṃ</b> taṃ.",MN33,mahāgopālakasuttaṃ,"idha, bhikkhave, bhikkhu tathāgata<b>ppavedite</b> dhammavinaye desiyamāne na labhati atthavedaṃ, na labhati dhammavedaṃ, na labhati dhamm'ūpasaṃhitaṃ pāmojjaṃ.",,,
pātukaroti 1,pr,displays; manifests; shows,AN3.27,jigucchitabbasuttaṃ,"idha, bhikkhave, ekacco puggalo kodhano hoti upāyāsabahulo, appam'pi vutto samāno abhisajjati kuppati byāpajjati patitthīyati, kopañ'ca dosañ'ca appaccayañ'ca <b>pātukaroti</b>.",MN36,mahāsaccakasuttaṃ,"seyyathā'pi allaṃ kaṭṭhaṃ sasnehaṃ udake nikkhittaṃ. atha puriso āgaccheyya uttar'āraṇiṃ ādāya, aggiṃ abhinibbattessāmi, tejo <b>pātukarissāmī</b>'ti.",,,,,,
pātubhavati 1,pr,appears (to); manifests (for); becomes evident (to),DN18.4,janavasabhasuttaṃ,"yathā kho, mārisā, nimittāni dissanti, uḷāro āloko sañjāyati, obhāso <b>pātubhavati</b>, brahmā <b>pātubhavissati</b>",VIN4.1.1,bodhikathā,"yadā have <b>pātubhavanti</b> dhammā,
ātāpino jhāyato brāhmaṇassa,
vidhūpayaṃ tiṭṭhati mārasenaṃ,
sūriyo'va obhāsayam'antalikkhan'ti.",AN6.62,purisindriyañāṇasuttaṃ,"seyyathā'pi vā panānanda, rattiyā paccūsasamayaṃ sūriye uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko <b>pātubhavissatī</b>'ti?",SN35.97,pamādavihārīsuttaṃ,tassa abyāsittacittassa pāmojjaṃ jāyati. pamuditassa pīti jāyati. pītimanassa kāyo passambhati. passaddhakāyo sukhaṃ viharati. sukhino cittaṃ samādhiyati. samāhite citte dhammā <b>pātubhavanti</b>.
piyakaraṇa,adj,which create affection; creating friendship; which make one loved,MN48,kosambiyasuttaṃ,"cha'y'ime, bhikkhave, dhammā sāraṇīyā <b>piyakaraṇā</b> garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.",,,,,,,,,
puññābhisanda,masc,stream of merit; outflow of goodness,SN55.31,paṭhamapuññābhisandasuttaṃ,ayaṃ paṭhamo <b>puññ'ābhisando</b> kusal'ābhisando sukhass'āhāro.,,,,,,,,,
bhāva 1,masc,state; condition; characteristic; nature,SN45.8,vibhaṅgasuttaṃ,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyo<b>bhāvāya</b> vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,MN48,kosambiyasuttaṃ,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekī<b>bhāvāya</b> saṃvattanti.",VIN PAT NID,nidānuddeso,"yassa siyā āpatti, so āvikareyya, asantiyā āpattiyā tuṇhī bhavitabbaṃ, tuṇhī<b>bhāvena</b> kho pan'āyasmante parisuddhā'ti vedissāmi.",DN16.32,mahāparinibbānasuttaṃ,"alaṃ, ānanda, mā soci mā paridevi nanu etaṃ, ānanda, mayā paṭikacc'eva akkhātaṃ sabbeh'eva piyehi manāpehi nānābhāvo vinābhāvo aññathā<b>bhāvo</b>"
mahārāja,masc,great king; supreme ruler,SN3.11,sattajaṭilasuttaṃ,"saṃvāsena kho, <b>mahārāja</b>, sīlaṃ veditabbaṃ",DN2.19,sāmaññaphalasuttaṃ,"seyyathā'pi, <b>mahārāja</b>, puriso iṇaṃ ādāya kamm'ante payojeyya. tassa te kamm'antā samijjheyyuṃ.",MIL2.3.10,saññālakkhaṇa pañho,"yathā, <b>mahārāja</b>, rañño bhaṇḍ'āgāriko bhaṇḍ'āgāraṃ pavisitvā nīlapītalohit'odātamañjiṭṭhāni rājabhogāni rūpāni passitvā sañjānāti. evaṃ kho, mahārāja, sañjānanalakkhaṇā saññā'ti.",,,
mogha,adj,useless; pointless; futile; ineffective; unprofitable; vain,DHP260,dhammaṭṭhavaggo,"na tena thero so hoti,
yen'assa palitaṃ siro,
paripakko vayo tassa,
<b>mogha</b>jiṇṇo'ti vuccati.",MN13,mahā dukkhakkhandhasuttaṃ,"tassa ce, bhikkhave, kulaputtassa evaṃ uṭṭhahato ghaṭato vāyamato te bhogā n'ābhinipphajjanti. so socati kilamati paridevati urattāḷiṃ kandati, sammohaṃ āpajjati, <b>moghaṃ</b> vata me uṭṭhānaṃ, aphalo vata me vāyāmo'ti",MN70,kīṭāgirisuttaṃ,"kīva dūr'ev'ime, bhikkhave, <b>mogha</b>purisā apakkantā imamhā dhammavinayā.",,,
moghapurisa,masc,fool; worthless man; useless person; stupid person,UD45,uposathasuttaṃ,"acchariyaṃ, moggallāna, abbhutaṃ, moggallāna! yāva bāhāgahaṇā'pi nāma so <b>moghapuriso</b> āgamessatī'ti",MN105,sunakkhattasuttaṃ,atha ca pan'idh'ekacce <b>moghapurisā</b> pañhaṃ abhisaṅkharitvā abhisaṅkharitvā tathāgataṃ upasaṅkamitvā pucchanti.,MN70,kīṭāgirisuttaṃ,"kīva dūr'ev'ime, bhikkhave, <b>moghapurisā</b> apakkantā imamhā dhammavinayā.",MN22,alagaddūpamasuttaṃ,"idha ekacce <b>moghapurisā</b> dhammaṃ pariyāpuṇanti, suttaṃ, geyyaṃ, veyyākaraṇaṃ, gāthaṃ, udānaṃ, itivuttakaṃ, jātakaṃ, abbhutadhammaṃ, vedallaṃ."
lajjī,adj,who has conscience; sensitive,MN51,kandarakasuttaṃ,pāṇ'ātipātaṃ pahāya pāṇ'ātipātā paṭivirato hoti nihitadaṇḍo nihitasattho <b>lajjī</b> day'āpanno sabbapāṇabhūtahit'ānukampī viharati,VIN1.1.2,dutiyapārājikaṃ,"ye te bhikkhū app'icchā santuṭṭhā <b>lajjino</b> kukkuccakā sikkhākāmā te ujjhāyanti khiyyanti vipācenti, kathañ'hi nāma āyasmā dhaniyo kumbhakāraputto rañño dārūni adinnaṃ ādiyissatī'ti!",,,,,,
lokadhātu,fem,world system; world sphere,SN56.11,dhammacakkappavattanasuttaṃ,"ayañca dasasahassi<b>lokadhātu</b> saṅkampi sampakampi sampavedhi, appamāṇo ca uḷāro obhāso loke pāturahosi atikkamma devānaṃ dev'ānubhāvaṃ.",SN1.37,samayasuttaṃ,dasahi ca <b>lokadhātūhi</b> devatā yebhuyyena sannipatitā honti bhagavantaṃ dassanāya bhikkhusaṅghañ'ca.,AN3.126,gotamakacetiyasuttaṃ,idam'avoca bhagavā. attamanā te bhikkhū bhagavato bhāsitaṃ abhinandun'ti. imasmiñ'ca pana veyyākaraṇasmiṃ bhaññamāne sahassī <b>lokadhātu</b> akampitthā'ti.,,,
lokuttara,adj,supra-mundane; transcendental,Thai,,"dhammo padīpo viya tassa satthuno, yo maggapāk'āmatabhedabhinnako, <b>lok'uttaro</b> yo ca tadattha'dīpano",SN20.7,āṇisuttaṃ,"ye te suttantā tathāgatabhāsitā gambhīrā gambhīr'atthā <b>lok'uttarā</b> suññatappaṭisaṃyuttā, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti",MN117,mahācattārīsakasuttaṃ,"sammādiṭṭhiṃ'p'ahaṃ, bhikkhave, dvayaṃ vadāmi. atthi, bhikkhave, sammādiṭṭhi s'āsavā puññabhāgiyā upadhivepakkā, atthi, bhikkhave, sammādiṭṭhi ariyā anāsavā <b>lok'uttarā</b> magg'aṅgā.",,,
saṅkhā 2,fem,definition; classification; concept; category,MN18,madhupiṇḍikasuttaṃ,yatonidānaṃ bhikkhu purisaṃ papañcasaññā<b>saṅkhā</b> samudācaranti,SNP38,dvayatānupassanāsuttaṃ,"ārogyaṃ samma'd'aññāya,
āsavānaṃ parikkhayā,
saṅkhāya sevī dhammaṭṭho,
<b>saṅkhaṃ</b> n'opeti vedagū'ti.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","na saññasaññī na visaññasaññī, no'pi asaññī na vibhūtasaññī. evaṃ sametassa vibhoti rūpaṃ, saññānidānā hi papañca<b>saṅkhā</b>.",,,
saṅgaha 3,masc,friendliness; collaboration; mutual assistance; good relationship,MN48,kosambiyasuttaṃ,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā <b>saṅgahāya</b> avivādāya sāmaggiyā ekībhāvāya saṃvattanti.",AN4.32,saṅgahasuttaṃ,"cattār'imāni, bhikkhave, <b>saṅgaha</b>vatthūni. katamāni cattāri? dānaṃ, peyyavajjaṃ, atthacariyā, samānattatā, imāni kho, bhikkhave, cattāri <b>saṅgaha</b>vatthūnī'ti.",,,,,,
sacchi,adj,personal; with one's own eyes; witnessing for oneself,SN55.7,veḷudvāreyyasuttaṃ,so imaṃ lokaṃ sadevakaṃ samārakaṃ sabrahmakaṃ sassamaṇabrāhmaṇiṃ pajaṃ sadevamanussaṃ sayaṃ abhiññā <b>sacchi</b>katvā pavedeti.,SN56.11,dhammacakkappavattanasuttaṃ,taṃ kho panidaṃ dukkhanirodho ariyasaccaṃ <b>sacchi</b>kātabban'ti,AN3.24,bahukārasuttaṃ,puggalo āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ diṭṭh'eva dhamme sayaṃ abhiññā <b>sacchi</b>katvā upasampajja viharati,VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho samādhi samāpatti ñāṇadassanaṃ maggabhāvanā phala<b>sacchi</b>kiriyā kilesappahānaṃ vinīvaraṇatā cittassa suññ'āgāre abhirati.
satādhipateyya,adj,ruled by mindfulness; governed by awareness; (or) having mindfulness as controlling influence,AN10.58,mūlakasuttaṃ,"samādhippamukhā sabbe dhammā, <b>sat'ādhipateyyā</b> sabbe dhammā, paññ'uttarā sabbe dhammā, vimuttisārā sabbe dhammā, amat'ogadhā sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti.",AN9.14,samiddhisuttaṃ,"te pana, samiddhi, kiṃadhipateyyā'ti? <b>sat'ādhipateyyā</b>, bhante'ti. te pana, samiddhi, kiṃuttarā'ti? paññ'uttarā, bhante'ti. te pana, samiddhi, kiṃsārā'ti? vimuttisārā, bhante'ti. te pana, samiddhi, kiṃogadhā'ti? amat'ogadhā, bhante'ti.",,,,,,
saddhā 2,fem,confidence (in); assurance (in); conviction (in),SN12.22,dutiyadasabalasuttaṃ,alam'eva <b>saddhā</b>pabbajitena kulaputtena vīriyaṃ ārabhituṃ,MN36,mahāsaccakasuttaṃ,"tassa mayhaṃ, aggivessana, etadahosi, na kho āḷārasseva kālāmassa atthi <b>saddhā</b>, mayhaṃ'p'atthi <b>saddhā</b>, na kho āḷārasseva kālāmassa atthi vīriyaṃ, mayhaṃ'p'atthi vīriyaṃ",MN107,gaṇakamoggallānasuttaṃ,"ye'me, bho gotama, puggalā assaddhā jīvik'atthā na <b>saddhā</b> agārasmā anagāriyaṃ pabbajitā saṭhā māyāvino ketabino uddhatā unnaḷā capalā ... na tehi bhavaṃ gotamo saddhiṃ saṃvasati.",,,
saddhāpabbajita,adj,who ordained out of confidence,SN12.22,dutiyadasabalasuttaṃ,alam'eva <b>saddhāpabbajitena</b> kulaputtena vīriyaṃ ārabhituṃ,,,,,,,,,
samādhija,adj,born from stable mind; produced by samadhi,SN45.8,vibhaṅgasuttaṃ,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ <b>samādhijaṃ</b> pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,,,,,,,,,
samijjhati,pr,achieves; succeeds; prospers; works out well,DHPa1.2.1,sāmāvatīvatthu,"icchitaṃ patthitaṃ ... khippam'eva <b>samijjhatu</b>, sabbe pūrentu saṅkappā, cando paṇṇaraso yathā, maṇi jotiraso yathā",SNP39,"kāmasuttaṃ
aṭṭhakavaggo 1","kāmaṃ kāmayamānassa,
tassa ce taṃ <b>samijjhati</b>,
addhā pītimano hoti,
laddhā macco yadicchati.",MN39,mahāassapurasuttaṃ,"seyyathā'pi, bhikkhave, puriso iṇaṃ ādāya kamm'ante payojeyya. tassa te kamm'antā <b>samijjheyyuṃ</b>",,,
samudayadhammānupassī,adj,seeing the arising of phenomena; (or) contemplating the nature of arising,MN10,mahāsatipaṭṭhānasuttaṃ,"<b>samudayadhamm'ānupassī</b> vā kāyasmiṃ viharati, vayadhamm'ānupassī vā kāyasmiṃ viharati, samudayavayadhamm'ānupassī vā kāyasmiṃ viharati.",,,,,,,,,
samudayavayadhammānupassī,adj,seeing the arising and disappearance of phenomena; (or) contemplating the nature of arising and disappearance,MN10,mahāsatipaṭṭhānasuttaṃ,"samudayadhamm'ānupassī vā kāyasmiṃ viharati, vayadhamm'ānupassī vā kāyasmiṃ viharati, <b>samudayavayadhamm'ānupassī</b> vā kāyasmiṃ viharati.",,,,,,,,,
samudācarati 2.1,pr,overwhelms; assails; assaults; (comm) occurs,SN21.1,kolitasuttaṃ,"tassa mayhaṃ, āvuso, iminā vihārena viharato vitakkasahagatā saññāmanasikārā <b>samudācaranti</b>.",MN8,sallekhasuttaṃ,yattha cetā diṭṭhiyo uppajjanti yattha ca anusenti yattha ca <b>samudācaranti</b> taṃ n'etaṃ mama n'eso'ham'asmi na me so attā'ti,MN18,madhupiṇḍikasuttaṃ,yaṃ papañceti tatonidānaṃ purisaṃ papañcasaññāsaṅkhā <b>samudācaranti</b> atīt'ānāgatapaccuppannesu cakkhuviññeyyesu rūpesu,,,
