pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
tuṇhimāsīna,adj,sitting silently; who is quietly seated,DHP227,kodhavaggo,"porāṇam'etaṃ atula,
n'etaṃ ajjatanām'iva,
nindanti <b>tuṇhim'āsīnaṃ</b>,
nindanti bahubhāṇinaṃ,
mitabhāṇim'pi nindanti,
n'atthi loke anindito.",,,,,,,,,
tuṇhiṃ,ind,silently; quietly,DHP227,kodhavaggo,"porāṇam'etaṃ atula,
n'etaṃ ajjatanām'iva,
nindanti <b>tuṇhim</b>'āsīnaṃ,
nindanti bahubhāṇinaṃ,
mitabhāṇim'pi nindanti,
n'atthi loke anindito.",,,,,,,,,
thenaka,masc,thief; robber; burglar,SN20.3,kulasuttaṃ,"seyyathā'pi, bhikkhave, yāni kānici kulāni bahu'tthikāni appapurisāni tāni suppadhaṃsiyāni honti corehi kumbha<b>tthenakehi</b>.",,,,,,,,,
daṇḍa 2,masc,walking stick; staff,MN18,madhupiṇḍikasuttaṃ,sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā <b>daṇḍam</b>'olubbha ekam'antaṃ aṭṭhāsi,SN22.89,khemakasuttaṃ,"alaṃ, āvuso dāsaka, kiṃ imāya sandhāvanikāya! āhar'āvuso, <b>daṇḍaṃ</b>, aham'eva yena therā bhikkhū ten'upasaṅkamissāmī'ti.",AN3.36,devadūtasuttaṃ,āsītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ <b>daṇḍa</b>parāyaṇaṃ pavedhamānaṃ gacchantaṃ,,,
daṇḍaparāyaṇa,adj,leaning on a stick; supported by a staff,AN3.36,devadūtasuttaṃ,āsītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ <b>daṇḍaparāyaṇaṃ</b> pavedhamānaṃ gacchantaṃ,,,,,,,,,
datvā 1,abs,having given; having offered; having donated (something to someone),AN5.37,bhojanasuttaṃ,"āyudo balado dhīro, vaṇṇado paṭibhāṇado. sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ <b>datvā</b> balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'ūpapajjati.",VIN4.1.15,upajjhāya vatta kathā,"sace yāgu hoti, bhājanaṃ dhovitvā yāgu upanāmetabbā. yāguṃ pītassa udakaṃ <b>datvā</b> bhājanaṃ paṭiggahetvā nīcaṃ katvā sādhukaṃ appaṭighaṃsantena dhovitvā paṭisāmetabbaṃ.",DN23.20,pāyāsisuttaṃ,"atha kho pāyāsi rājañño uttaraṃ māṇavaṃ āmantāpetvā etadavoca, saccaṃ kira tvaṃ, tāta uttara, dānaṃ <b>datvā</b> evaṃ anuddisasi, imin'āhaṃ dānena pāyāsiṃ rājaññam'eva imasmiṃ loke samāgacchiṃ, mā parasmin'ti",VIN PAT NP 25,cīvarācchindana sikkhāpada,"yo pana bhikkhu bhikkhussa sāmaṃ cīvaraṃ <b>datvā</b>, kupito anattamano, acchindeyya vā acchindāpeyya vā, nissaggiyaṃ pācittiyaṃ."
diṭṭhapada,adj,who has seen the way; who has seen the state (of Nibbāna),SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so kamma karoti pāpakaṃ,
kāyena vācā uda cetasā vā,
abhabba so tassa paṭicchadāya,
abhabbatā <b>diṭṭhapadassa</b> vuttā,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
dīghāyu,adj,living long; long-lived; with a long lifespan,AN5.37,bhojanasutta,"āyudo balado dhīro, vaṇṇado paṭibhānado. sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, <b>dīgh'āyu</b> yasavā hoti, yattha yatth'ūpapajjati.",,,,,,,,,
dhana 3,nt,virtue; value; quality,AN7.6,vitthatadhanasuttaṃ,"saddhādhanaṃ sīladhanaṃ,
hirī ottappiyaṃ <b>dhanaṃ</b>,
sutadhanañ'ca cāgo ca,
paññā ve sattamaṃ <b>dhanaṃ</b>.",,,,,,,,,
na kudācanaṃ,idiom,never,DHP5,yamakavaggo,"<b>na</b> hi verena verāni,
sammant'īdha <b>kudācanaṃ</b>,
averena ca sammanti,
esa dhammo sanantano.",SN2.26,rohitassasuttaṃ,"gamanena <b>na</b> pattabbo,
lokass'anto <b>kudācanaṃ</b>,
na ca appatvā lok'antaṃ,
dukkhā atthi pamocanaṃ.",,,,,,
nacchādesi,aor,(food) did not agree (with); did not please; did not give pleasure (to),MN39,mahāassapurasuttaṃ,"ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito bāḷhagilāno, bhattañ'ca me <b>nacchādesi</b> na ca me āsi kāye balamattā",,,,,,,,,
nāvutika,adj,ninety years old,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā āsītikaṃ vā <b>nāvutikaṃ</b> vā vassasatikaṃ vā jātiyā, jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ daṇḍaparāyanaṃ pavedhamānaṃ gacchantiṃ",,,,,,,,,
nindati,pr,blames; criticize; find fault,DHP227,kodhavaggo,"porāṇam'etaṃ atula,
n'etaṃ ajjatanām'iva,
<b>nindanti</b> tuṇhim'āsīnaṃ,
<b>nindanti</b> bahubhāṇinaṃ,
mitabhāṇim'pi <b>nindanti</b>,
n'atthi loke anindito.",SN6.9,turūbrahmasuttaṃ,"yo nindiyaṃ pasaṃsati,
taṃ vā <b>nindati</b> yo pasaṃsiyo,
vicināti mukhena so kaliṃ,
kalinā tena sukhaṃ na vindati.",DHPa2.17.7,atulaupāsaka vatthu,"esa vāt'āhatatālapaṇṇaṃ viya taṭataṭāyati,
imassa kathāpariyanto'y'eva n'atthī'ti <b>nindanti</b>",,,
niyāma 1,masc,orderliness; certainty; inevitability; fixed order,SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammatta<b>niyāmaṃ</b>, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.",,,,,,,,,
paṭicchada,masc,covering; concealing; hiding,SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so kamma karoti pāpakaṃ,
kāyena vācā uda cetasā vā,
abhabba so tassa <b>paṭicchadāya</b>,
abhabbatā diṭṭhapadassa vuttā,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
paṭipisati,pr,beats against; bruises,SN12.63,puttamaṃsūpamasuttaṃ,"te puttamaṃsāni c'eva khādeyyuṃ, ure ca <b>paṭipiseyyuṃ</b>, kahaṃ, ekaputtaka, kahaṃ, ekaputtakā'ti",,,,,,,,,
paṭibhānaka 2,nt,understanding; intelligence; intuition,AN5.37,bhojanasuttaṃ,"āyuṃ datvā balaṃ vaṇṇaṃ,
sukhañ'ca <b>paṭibhānakaṃ</b>,
dīgh'āyu yasavā hoti,
yattha yatth'ūpapajjati.",,,,,,,,,
paṇītatara,adj,more sublime (than); more refined (than); more delicious (than),AN4.100,potaliyasuttaṃ,"imesaṃ kho, potaliya, catunnaṃ puggalānaṃ katamo te puggalo khamati abhikkantataro ca <b>paṇītataro</b> cā'ti?",AN10.22,adhivuttipadasuttaṃ,"etadānuttariyaṃ, ānanda, ñāṇānaṃ yadidaṃ tattha tattha yathābhūtañāṇaṃ. etasmā c'āhaṃ, ānanda, ñāṇā aññaṃ ñāṇaṃ uttaritaraṃ vā <b>paṇītataraṃ</b> vā n'atthī'ti vadāmi",,,,,,
patilīna,pp,withdrawn; retired; secluded; solitary,SNP48,"purābhedasuttaṃ
aṭṭhakavaggo 10","<b>patilīno</b> akuhako,
apihālu amaccharī,
appagabbho ajeguccho,
pesuṇeyye ca no yuto.",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","<b>patilīna</b>carassa bhikkhuno,
bhajamānassa vivittam'āsanaṃ,
sāmaggiyam'āhu tassa taṃ,
yo attānaṃ bhavane na dassaye.",,,,,,
pada 02,nt,path; track; way,SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so kammaṃ karoti pāpakaṃ, kāyena vācā'uda cetasā vā.
abhabbo so tassa paṭicchadāya, abhabbatā diṭṭha<b>padassa</b> vuttā.",DHP21,appamādavaggo,"appamādo amatapadaṃ,
pamādo maccuno <b>padaṃ</b>,
appamattā na mīyanti,
ye pamattā yathā matā.",DHP93,arahantavaggo,"yass'āsavā parikkhīṇā,
āhāre ca anissito,
suññato animitto ca,
vimokkho yassa gocaro,
ākāse va sakuntānaṃ,
<b>padaṃ</b> tassa durannayaṃ.",,,
panassa,sandhi,and for him; and his,AN8.13,assājānīyasuttaṃ,"yāni kho <b>pan'assa</b> honti sāṭheyyāni kūṭeyyāni jimheyyāni vaṅkeyyāni, tāni yathābhūtaṃ āvikattā hoti satthari vā viññūsu vā sabrahmacārīsu.",VISM1.9.2,karuṇābhāvanākathā,"sace <b>pan'assa</b> pubbe vuttanayen'eva verimhi paṭighaṃ uppajjati, taṃ mettāya vuttanayen'eva vūpasametabbaṃ.",MN91,brahmāyusuttaṃ,parosahassaṃ kho <b>pan'assa</b> puttā bhavanti sūrā vīr'aṅgarūpā parasenappamaddanā.,,,
parāyaṇa 3,adj,supported (by); leaning (on),AN5.57,abhiṇhapaccavekkhitabbaṭhānasutta,"tassa me ahu ussāho, nibbānaṃ abhipassato.
n'āhaṃ bhabbo eta'r'ahi, kāmāni paṭisevituṃ.
anivatti bhavissāmi, brahmacariya<b>parāyaṇo</b>'ti.",AN3.36,devadūtasuttaṃ,sītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ daṇḍa<b>parāyaṇaṃ</b> pavedhamānaṃ gacchantaṃ,,,,,,
pariharanta 1,prp,taking care (of); looking after; nurturing,SN22.1,nakulapitusuttaṃ,"yo hi, gahapati, imaṃ kāyaṃ <b>pariharanto</b> muhuttam'pi ārogyaṃ paṭijāneyya, kimaññatra bālyā?",,,,,,,,,
pavedhamāna 1,prp,shaking; trembling; quivering,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā āsītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā, jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ daṇḍaparāyanaṃ <b>pavedhamānaṃ</b> gacchantiṃ",,,,,,,,,
pāpamakkhī,adj,who slanderers badly; who badly denigrates other's worth,SNP7,"vasalasuttaṃ
uragavaggo 7","kodhano upanāhī ca,
<b>pāpamakkhī</b> ca yo naro,
vipannadiṭṭhi māyāvī,
taṃ jaññā vasalo iti.",,,,,,,,,
pārivattaka,masc,exchange; swap; trade,VIN PAT PC 25,cīvaradānasikkhāpadaṃ,"yo pana bhikkhu aññātikāya bhikkhuniyā cīvaraṃ dadeyya aññatra <b>pārivattakā</b>, pācittiyaṃ.",VIN PAT NP 5,cīvarapaṭiggahaṇasikkhāpadaṃ,"yo pana bhikkhu aññātikāya bhikkhuniyā hatthato cīvaraṃ paṭiggaṇheyya aññatra <b>pārivattakā</b>, nissaggiyaṃ pācittiyaṃ.",,,,,,
puttaka 1,masc,small son; young son,SN12.63,puttamaṃsūpamasuttaṃ,dve jāyam'patikā taṃ eka<b>puttakaṃ</b> piyaṃ manāpaṃ vadhitvā vallūrañ'ca soṇḍikañ'ca karitvā puttamaṃsāni khādantā,TH82,kassapattheragāthā,"yena yena subhikkhāni,
sivāni abhayāni ca,
tena <b>puttaka</b> gacchassu,
mā sokāpahato bhavā'ti.",,,,,,
puttamaṃsa,nt,son's flesh; child's meat,SN12.63,puttamaṃsūpamasuttaṃ,"te <b>puttamaṃsāni</b> c'eva khādeyyuṃ, ure ca paṭipiseyyuṃ, kahaṃ, ekaputtaka, kahaṃ, ekaputtakā'ti",SN12.63,puttamaṃsūpamasuttaṃ,dve jāyam'patikā taṃ ekaputtakaṃ piyaṃ manāpaṃ vadhitvā vallūrañ'ca soṇḍikañ'ca karitvā <b>puttamaṃsāni</b> khādantā,,,,,,
puthu 3,adj,individual; separate; single,SN22.82,"khandhasaṃyuttaṃ, puṇṇamasuttaṃ","idha, bhikkhu, assutavā <b>puthu</b>jjano ariyānaṃ adassāvī ariyadhammassa akovido ariyadhamme avinīto, sappurisānaṃ adassāvī sappurisadhammassa akovido sappurisadhamme avinīto rūpaṃ attato samanupassati",SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto <b>puthu</b>jjanabhūmiṃ.",,,,,,
puthujjanabhūmi,fem,level of the common man; stage of being a normal person,SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto <b>puthujjanabhūmiṃ</b>.",,,,,,,,,
pesuṇeyya,nt,divisive speech; slander; defamation; denigration; back-biting,SNP48,"purābhedasuttaṃ
aṭṭhakavaggo 10","patilīno akuhako,
apihālu amaccharī,
appagabbho ajeguccho,
<b>pesuṇeyye</b> ca no yuto.",,,,,,,,,
potaliya,masc,name of a householder,AN4.100,potaliyasuttaṃ,"imesaṃ kho, <b>potaliya</b>, catunnaṃ puggalānaṃ katamo te puggalo khamati abhikkantataro ca paṇītataro cā'ti?",MN54,potaliyasuttaṃ,<b>potaliyo</b>'pi kho gahapati sampannanivāsanapāvuraṇo chatt'upāhanāhi jaṅghāvihāraṃ anucaṅkamamāno anuvicaramāno yena so vanasaṇḍo ten'upasaṅkami,,,,,,
porāṇa 2,adj,ancient; of old,DHP227,kodhavaggo,"<b>porāṇam</b>'etaṃ atula,
n'etaṃ ajjatanām'iva,
nindanti tuṇhim'āsīnaṃ,
nindanti bahubhāṇinaṃ,
mitabhāṇim'pi nindanti,
n'atthi loke anindito.",,,,,,,,,
balamattā,fem,some strength; measure of energy,MN39,mahāassapurasuttaṃ,"seyyathā'pi, bhikkhave, puriso ābādhiko assa dukkhito bāḷhagilāno, bhattañ'c'assa nacchādeyya, na c'assa kāye <b>balamattā</b>.",SN22.87,vakkalisuttaṃ,"cirapaṭik'āhaṃ, bhante, bhagavantaṃ dassanāya upasaṅkamitu'kāmo, n'atthi ca me kāyasmiṃ tāvatikā <b>balamattā</b>, yāvat'āhaṃ bhagavantaṃ dassanāya upasaṅkameyyan'ti",,,,,,
bahutthika,adj,with numerous females; with many women,SN20.3,kulasuttaṃ,"seyyathā'pi, bhikkhave, yāni kānici kulāni <b>bahu'tthikāni</b> appapurisāni tāni suppadhaṃsiyāni honti corehi kumbhatthenakehi.",,,,,,,,,
bahubhāṇī,adj,who speaks a lot; who talks much,DHP227,kodhavaggo,"porāṇam'etaṃ atula,
n'etaṃ ajjatanām'iva,
nindanti tuṇhim'āsīnaṃ,
nindanti <b>bahubhāṇinaṃ</b>,
mitabhāṇim'pi nindanti,
n'atthi loke anindito.",,,,,,,,,
bālya,nt,foolishness; stupidity; childishness; ignorance,SN22.1,nakulapitusuttaṃ,"yo hi, gahapati, imaṃ kāyaṃ pariharanto muhuttam'pi ārogyaṃ paṭijāneyya, kimaññatra <b>bālyā</b>?",DHP63,bālavaggo,"yo bālo maññati <b>bālyaṃ</b>,
paṇḍito vā'pi tena so,
bālo ca paṇḍitamānī,
sa ve bālo'ti vuccati.",,,,,,
bāḷha,pp,very strong; extreme; intense,SN47.29,"satipaṭṭhānasaṃyuttaṃ, sirivaḍḍhasuttaṃ","na me, bhante, khamanīyaṃ na yāpanīyaṃ. <b>bāḷhā</b> me dukkhā vedanā abhikkamanti, no paṭikkamanti, abhikkamo'sānaṃ paññāyati, no paṭikkamo'ti.",MN39,mahāassapurasuttaṃ,seyyathā'pi bhikkhave puriso ābādhiko assa dukkhito <b>bāḷha</b>gilāno,,,,,,
bhāṇī,adj,speaking; talking; saying,MN91,brahmāyusuttaṃ,"brahmassaro kho pana so bhavaṃ gotamo karavika<b>bhāṇī</b>, idam'pi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati.",DHP227,kodhavaggo,"porāṇam'etaṃ atula,
n'etaṃ ajjatanām'iva,
nindanti tuṇhim'āsīnaṃ,
nindanti bahu<b>bhāṇinaṃ</b>,
mita<b>bhāṇim</b>'pi nindanti,
n'atthi loke anindito.",TH2,mahākoṭṭhikattheragāthā,"upasanto uparato, manta<b>bhāṇī</b> anuddhato.
dhunāti pāpake dhamme, dumapattaṃ'va māluto",,,
bhūmi 4,fem,plane; level; stage; sphere,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","appañ'hi etaṃ na alaṃ samāya,
duve vivādassa phalāni brūmi,
etam'pi disvā na vivādayetha,
khem'ābhipassaṃ avivāda<b>bhūmiṃ</b>.",SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, sappurisa<b>bhūmiṃ</b> okkanto, vītivatto puthujjanabhūmiṃ.",,,,,,
bhogga 2.1,adj,bent; crooked; curved,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā āsītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā, jiṇṇaṃ gopānasivaṅkaṃ <b>bhoggaṃ</b> daṇḍaparāyanaṃ pavedhamānaṃ gacchantiṃ",,,,,,,,,
makkhī,adj,who slanders; who denigrates; (comm) who erases the good qualities of another,SNP7,"vasalasuttaṃ
uragavaggo 7","kodhano upanāhī ca,
pāpa<b>makkhī</b> ca yo naro,
vipannadiṭṭhi māyāvī,
taṃ jaññā vasalo iti.",MN40,cūḷāssapurasuttaṃ,"upanāhissa upanāho appahīno hoti, <b>makkhissa</b> makkho appahīno hoti, paḷāsissa paḷāso appahīno hoti, issukissa issā appahīnā hoti, maccharissa macchariyaṃ appahīnaṃ hoti",MN8,sallekhasuttaṃ,upanāhissa purisapuggalassa anupanāho hoti parinibbānāya. <b>makkhissa</b> purisapuggalassa amakkho hoti parinibbānāya.,,,
madhuragga 2,adj,predominantly sweet,SN47.8,sūdasuttaṃ,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, <b>madhur'aggehi</b>'pi, khārikehi'pi, akhārikehi'pi, loṇikehi'pi, aloṇikehi'pi.",,,,,,,,,
māyāvī 1,adj,deceitful; hypocritical; fraudulent,MN8,sallekhasuttaṃ,<b>māyāvissa</b> purisapuggalassa amāyā hoti parinibbānāya. thaddhassa purisapuggalassa atthaddhiyaṃ hoti parinibbānāya.,SNP7,"vasalasuttaṃ
uragavaggo 7","kodhano upanāhī ca,
pāpamakkhī ca yo naro,
vipannadiṭṭhi <b>māyāvī</b>,
taṃ jaññā vasalo iti.",MN107,gaṇakamoggallānasuttaṃ,"ye'me, bho gotama, puggalā assaddhā jīvik'atthā na saddhā agārasmā anagāriyaṃ pabbajitā saṭhā <b>māyāvino</b> ketabino uddhatā unnaḷā capalā ... na tehi bhavaṃ gotamo saddhiṃ saṃvasati.",,,
mita 1,pp,measured; balanced; limited,DHP227,kodhavaggo,"porāṇam'etaṃ atula, n'etaṃ ajjatanām'iva,
nindanti tuṇhim'āsīnaṃ, nindanti bahubhāṇinaṃ,
<b>mita</b>bhāṇim'pi nindanti, n'atthi loke anindito.",SNP37,"nālakasuttaṃ
mahāvaggo 11","ūn'ūdaro <b>mita</b>-āhāro,
app'icchassa alolupo,
sadā icchāya nicchāto,
aniccho hoti nibbuto.",,,,,,
mitabhāṇī,adj,speaking in moderation; who is measured in speech,DHP227,kodhavaggo,"porāṇam'etaṃ atula,
n'etaṃ ajjatanām'iva,
nindanti tuṇhim'āsīnaṃ,
nindanti bahubhāṇinaṃ,
<b>mitabhāṇim</b>'pi nindanti,
n'atthi loke anindito.",,,,,,,,,
muhuttampi,sandhi,even for a moment; just for an instant,SN22.1,nakulapitusuttaṃ,"yo hi, gahapati, imaṃ kāyaṃ pariharanto <b>muhuttam'pi</b> ārogyaṃ paṭijāneyya, kimaññatra bālyā?",VIN PAT PC 77,sañciccasikkhāpadaṃ,"yo pana bhikkhu bhikkhussa sañcicca kukkuccaṃ upadaheyya iti'ssa <b>muhuttam'pi</b> aphāsu bhavissatī'ti etadeva paccayaṃ karitvā anaññaṃ, pācittiyaṃ.",,,,,,
yasavant,adj,famous; renowned,AN5.37,bhojanasuttaṃ,"āyudo balado dhīro, vaṇṇado paṭibhāṇado. sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu <b>yasavā</b> hoti, yattha yatth'ūpapajjati.",AN7.62,mettasuttaṃ,"pahūtavitt'ūpakaraṇo,
rājā hoti patāpavā,
iddhimā <b>yasavā</b> hoti,
jambumaṇḍassa issaro.",AN7.64,kodhanasuttaṃ,"puna caparaṃ, bhikkhave, sapatto sapattassa evaṃ icchati, aho vat'āyaṃ na <b>yasavā</b> assā'ti! taṃ kissa hetu? na, bhikkhave, sapatto sapattassa yasavatāya nandati.",,,
yuta,pp,engaged (in); devoted (to),SNP48,"purābhedasuttaṃ
aṭṭhakavaggo 10","patilīno akuhako,
apihālu amaccharī,
appagabbho ajeguccho,
pesuṇeyye ca no <b>yuto</b>.",TH262,tālapuṭattheragāthā,"kadā nu nāgo'va asaṅgacārī,
padālaye kāmaguṇesu chandaṃ,
nibbajjayaṃ sabbasubhaṃ nimittaṃ,
jhāne <b>yuto</b> taṃ nu kadā bhavissati.",,,,,,
loṇika,adj,salty,SN12.66,sammasasuttaṃ,"atha kho, bhikkhave, tassa purisassa evam'assa, sakkā kho me ayaṃ surāpipāsitā pānīyena vā vinetuṃ dadhimaṇḍakena vā vinetuṃ bhaṭṭha<b>loṇikāya</b>.",SN47.8,sūdasuttaṃ,"ambil'aggehi'pi, tittak'aggehi'pi, kaṭuk'aggehi'pi, madhur'aggehi'pi, khārikehi'pi, akhārikehi'pi, <b>loṇikehi</b>'pi, aloṇikehi'pi.",SN22.79,khajjanīyasuttaṃ,"ambilam'pi vijānāti, tittakam'pi vijānāti, kaṭukam'pi vijānāti, madhuram'pi vijānāti, khārikam'pi vijānāti, akhārikam'pi vijānāti, <b>loṇikam</b>'pi vijānāti, aloṇikam'pi vijānāti. vijānātī'ti kho, bhikkhave, tasmā viññāṇan'ti vuccati",,,
sañhita,pp,connected with; concerning; having,SN56.11,dhammacakkappavattanasuttaṃ,yo c'āyaṃ attakilamath'ānuyogo dukkho anariyo anattha<b>sañhito</b>.,SNP37,"nālakasuttaṃ
mahāvaggo 11","yaṃ samaṇo bahuṃ bhāsati,
upetaṃ attha<b>sañhitaṃ</b>,
jānaṃ so dhammaṃ deseti,
jānaṃ so bahu bhāsati.",,,,,,
sattama 2.1,adj,best; most excellent; highest,AN7.6,vitthatadhanasuttaṃ,"saddhādhanaṃ sīladhanaṃ,
hirī ottappiyaṃ dhanaṃ,
sutadhanañ'ca cāgo ca,
paññā ve <b>sattamaṃ</b> dhanaṃ.",,,,,,,,,
saddahati,pr,believes (in); has faith (in); has confidence (in); has conviction (in),SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ <b>saddahati</b> adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.",SN12.51,parivīmaṃsanasuttaṃ,"sādhu sādhu, bhikkhave, evam'etaṃ, bhikkhave, n'etaṃ aññathā. <b>saddahatha</b> me taṃ, bhikkhave, adhimuccatha, nikkaṅkhā ettha hotha nibbicikicchā.",,,,,,
saddhādhana,nt,value of confidence; wealth of faith,AN7.6,vitthatadhanasuttaṃ,"sattimāni, bhikkhave, dhanāni. katamāni satta? <b>saddhādhanaṃ</b>, sīladhanaṃ, hirīdhanaṃ, ottappadhanaṃ, sutadhanaṃ, cāgadhanaṃ, paññādhanaṃ",,,,,,,,,
saddhānusārī 1,masc,who has attained stream enterer through faith,SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati <b>saddh'ānusārī</b>, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.",MN34,cūḷagopālakasuttaṃ,"evam'eva kho, bhikkhave, ye te bhikkhū dhamm'ānusārino <b>saddh'ānusārino</b>, te'pi tiriyaṃ mārassa sotaṃ chetvā sotthinā pāraṃ gamissanti.",MN70,kīṭāgirisuttaṃ,"<b>saddh'ānusārī</b>, idha, bhikkhave, ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya c'assa disvā ekacce āsavā parikkhīṇā honti",MN70,kīṭāgirisuttaṃ,"<b>saddh'ānusārī</b> … tathāgate c'assa saddhāmattaṃ hoti pemamattaṃ, api c'assa ime dhammā honti, seyyath'idaṃ, saddh'indriyaṃ, vīriy'indriyaṃ, sat'indriyaṃ, samādh'indriyaṃ, paññ'indriyaṃ."
sanantana,adj,eternal; perpetual; everlasting; ancient,DHP5,yamakavaggo,"na hi verena verāni,
sammant'īdha kudācanaṃ,
averena ca sammanti,
esa dhammo <b>sanantano</b>.",,,,,,,,,
sappurisabhūmi,fem,level of good person; realm of the great man,SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, <b>sappurisabhūmiṃ</b> okkanto, vītivatto puthujjanabhūmiṃ.",,,,,,,,,
sammati 1.1,pr,is calmed; is cooled; is appeased,DHP3,yamakavaggo,"akkocchi maṃ avadhi maṃ,
ajini maṃ ahāsi me,
ye ca taṃ upanayhanti,
veraṃ tesaṃ na <b>sammati</b>.",SN1.35,ujjhānasaññisuttaṃ,"accayo ce na vijjetha,
no'c'idh'āpagataṃ siyā,
verāni na ca <b>sammeyyuṃ</b>,
ken'īdha kusalo siyā'ti.",DHP5,yamakavaggo,"na hi verena verāni, <b>sammant</b>'īdha kudācanaṃ.
averena ca <b>sammanti</b>, esa dhammo sanantano.",,,
sammatta 2.1,nt,goodness; correctness; rightness; perfection,DS1,tikamātikā,micchattaniyatā dhammā. <b>sammatta</b>niyatā dhammā. aniyatā dhammā,AN3.22,gilānasuttaṃ,"idha, bhikkhave, ekacco puggalo labhanto vā tathāgataṃ dassanāya alabhanto vā tathāgataṃ dassanāya, labhanto vā tathāgatappaveditaṃ dhammavinayaṃ savanāya alabhanto vā tathāgatappaveditaṃ dhammavinayaṃ savanāya n'eva okkamati niyāmaṃ kusalesu dhammesu <b>sammattaṃ</b>.",SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto <b>sammatta</b>niyāmaṃ, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.",,,
