id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
24615,gaha 2,nt,house,DHP154,jarāvaggo,"<b>gaha</b>kāraka diṭṭho'si,
puna gehaṃ na kāhasi,
sabbā te phāsukā bhaggā,
gahakūṭaṃ visaṅkhataṃ,
visaṅkhāragataṃ cittaṃ,
taṇhānaṃ khayamajjhagā.",VIN PAT NP 27,mahāpesakārasikkhāpadaṃ,"bhikkhuṃ pan'eva uddissa aññātako <b>gaha</b>pati vā <b>gaha</b>patānī vā tantavāyehi cīvaraṃ vāyāpeyya, tatra ce so bhikkhu pubbe appavārito tantavāye upasaṅkamitvā cīvare vikappaṃ āpajjeyya",SN12.41,pañcaverabhayasuttaṃ,tha kho anāthapiṇḍiko <b>gaha</b>pati yena bhagavā ten'upasaṅkami. upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi.,,,
24621,gahakāraka,masc,house builder; mason; carpenter,DHP154,jarāvaggo,"<b>gahakāraka</b> diṭṭho'si,
puna gehaṃ na kāhasi,
sabbā te phāsukā bhaggā,
gahakūṭaṃ visaṅkhataṃ,
visaṅkhāragataṃ cittaṃ,
taṇhānaṃ khayamajjhagā.",,,,,,,,,
27224,cora,masc,thief; robber,SN1.41,ādittasuttaṃ,"dinnaṃ sukhaphalaṃ hoti,
n'ādinnaṃ hoti taṃ tathā,
<b>corā</b> haranti rājāno,
aggi ḍahati nassati.",SN20.3,kulasuttaṃ,"seyyathā'pi, bhikkhave, yāni kānici kulāni bahu'tthikāni appapurisāni tāni suppadhaṃsiyāni honti <b>corehi</b> kumbhatthenakehi.",VIN PAT PA 2,adinnādāna sikkhāpada,"yo pana bhikkhu gāmā vā araññā vā adinnaṃ theyyasaṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne rājāno <b>coraṃ</b> gahetvā haneyyuṃ vā bandheyyuṃ vā pabbājeyyuṃ vā",MN86,aṅgulimālasuttaṃ,"<b>coro</b> ahaṃ pure āsiṃ, aṅgulimālo'ti vissuto.
vuyhamāno mah'oghena, buddhaṃ saraṇam'āgamaṃ."
29318,taṇḍula 1,masc,dehusked rice; (comm) grain from grass,MN12,mahāsīhanādasuttaṃ,"santi kho pana, sāriputta, eke samaṇabrāhmaṇā evaṃvādino evaṃdiṭṭhino, āhārena suddhī'ti. te evam'āhaṃsu, muggehi yāpema ... tilehi yāpema ... <b>taṇḍulehi</b> yāpemā'ti.",DN22.5,mahāsatipaṭṭhānasuttaṃ,tam'enaṃ cakkhumā puriso muñcitvā paccavekkheyya ime sālī ime vīhī ime muggā ime māsā ime tilā ime <b>taṇḍulā</b>'ti,,,,,,
29605,tatra 1,ind,there; in that place,SN22.59,anattalakkhaṇasuttaṃ,"<b>tatra</b> kho bhagavā pañcavaggiye bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca",MN39,mahāassapurasuttaṃ,<b>tatra</b>'pi evaṃ aṭṭhāsiṃ evaṃ nisīdiṃ evaṃ abhāsiṃ evaṃ tuṇhī ahosiṃ,,,,,,
30807,tila,nt,sesame seed,DN22.5,mahāsatipaṭṭhānasuttaṃ,tam'enaṃ cakkhumā puriso muñcitvā paccavekkheyya ime sālī ime vīhī ime muggā ime māsā ime <b>tilā</b> ime taṇḍulā'ti,VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","paṭisevati nāma yo nimittena nimittaṃ aṅgajātena aṅgajātaṃ antamaso <b>tila</b>phalamattam'pi paveseti, eso paṭisevati nāma.",,,,,,
30985,tuṇhī ahosi,idiom,was silent; remained quiet,UD45,uposathasuttaṃ,"evaṃ vutte, bhagavā <b>tuṇhī ahosi</b>",SN12.31,bhūtasuttaṃ,"imassa nu kho, sāriputta, saṃkhittena bhāsitassa kathaṃ vitthārena attho daṭṭhabbo'ti? evaṃ vutte, āyasmā sāriputto <b>tuṇhī ahosi</b>.",MN39,mahāassapurasuttaṃ,tatra'pi evaṃ aṭṭhāsiṃ evaṃ nisīdiṃ evaṃ abhāsiṃ evaṃ <b>tuṇhī ahosiṃ</b>,,,
30989,tuṇhī 3,ind,silent; quiet,MN107,gaṇakamoggallānasuttaṃ,"asite pīte khāyite sāyite sampajānakārī, uccārapassāvakamme sampajānakārī, gate ṭhite nisinne sutte jāgarite bhāsite <b>tuṇhī</b>bhāve sampajānakārī'ti",UD45,uposathasuttaṃ,"evaṃ vutte, bhagavā <b>tuṇhī</b> ahosi",VIN PAT NID,nidānuddeso,"yassa siyā āpatti, so āvikareyya, asantiyā āpattiyā tuṇhī bhavitabbaṃ, <b>tuṇhī</b>bhāvena kho pan'āyasmante parisuddhā'ti vedissāmi.",MN39,mahāassapurasuttaṃ,tatra'pi evaṃ aṭṭhāsiṃ evaṃ nisīdiṃ evaṃ abhāsiṃ evaṃ <b>tuṇhī</b> ahosiṃ
32428,diṭṭha 1.1,pp,seen; found; visible,DHP154,jarāvaggo,"gahakāraka <b>diṭṭho</b>'si,
puna gehaṃ na kāhasi,
sabbā te phāsukā bhaggā,
gahakūṭaṃ visaṅkhataṃ,
visaṅkhāragataṃ cittaṃ,
taṇhānaṃ khayamajjhagā.",AN4.183,sutasuttaṃ,"ahañ'hi, bho gotama, evaṃvādī evaṃdiṭṭhī, yo koci diṭṭhaṃ bhāsati, evaṃ me <b>diṭṭhan</b>'ti, n'atthi tato doso",,,,,,
34211,dosa 1.1,masc,aversion; ill-will; hate; hatred,SN35.28,ādittasuttaṃ,"kena ādittaṃ? ādittaṃ rāg'agginā, <b>dos</b>'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi",AN3.27,jigucchitabbasuttaṃ,"idha, bhikkhave, ekacco puggalo kodhano hoti upāyāsabahulo, appam'pi vutto samāno abhisajjati kuppati byāpajjati patitthīyati, kopañ'ca <b>dosañ</b>'ca appaccayañ'ca pātukaroti.",MN9,sammādiṭṭhisuttaṃ,lobho akusalamūlaṃ <b>doso</b> akusalamūlaṃ moho akusalamūlaṃ idaṃ vuccat'āvuso akusalamūlaṃ.,MN21,kakacūpamasuttaṃ,"na c'eva no cittaṃ vipariṇataṃ bhavissati, na ca pāpikaṃ vācaṃ nicchāressāma, hitānukampī ca viharissāma mettacittā na <b>dos</b>'antarā."
34513,dhaja 1,masc,flag; banner,Thai,,"dhammo <b>dhajo</b> yo viya tassa satthu dassesi lokassa visuddhimaggaṃ, niyyāniko dhammadharassa dhārī sāt'āvaho santikaro suciṇṇo",AN4.48,visākhasuttaṃ,"bhāsaye jotaye dhammaṃ,
paggaṇhe isinaṃ <b>dhajaṃ</b>,
subhāsita<b>dhajā</b> isayo,
dhammo hi isinaṃ <b>dhajo</b>'ti.",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa bhariyāyo, dhanakkītā chandavāsinī bhogavāsinī paṭavāsinī odapattakinī obhaṭacumbaṭā dāsī ca bhariyā ca kammakārī ca bhariyā ca <b>dhaj</b>'āhaṭā muhuttikā.",,,
37679,nibbindati 1,pr,is dis-enchanted (with); is disinterested (in); is disillusioned (by); loses interest (in); is dispassionate (towards),SN22.59,anattalakkhaṇasuttaṃ,"evaṃ passaṃ, bhikkhave, sutavā ariyasāvako rūpasmim'pi <b>nibbindati</b>, vedanāya'pi <b>nibbindati</b>, saññāya'pi <b>nibbindati</b>, saṅkhāresu'pi <b>nibbindati</b>, viññāṇasmim'pi <b>nibbindati</b>.",DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
yadā paññāya passati,
atha <b>nibbindati</b> dukkhe,
esa maggo visuddhiyā.",AN9.15,gaṇḍasuttaṃ,"yaṃ kiñci pasavati, asuci'y'eva pasavati, duggandhaṃ'y'eva pasavati, jegucchiyaṃ'y'eva pasavati. tasmā't'iha, bhikkhave, imasmiṃ kāye <b>nibbindathā</b>'ti.",,,
38218,nisīdi,aor,sat (on); sat down (in),SN47.10,bhikkhunupassayasuttaṃ,upasaṅkamitvā paññatte āsane <b>nisīdi</b>,AN6.61,majjhesuttaṃ,atha kho therā bhikkhū yena bhagavā ten'upasaṅkamiṃsu. upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ <b>nisīdiṃsu</b>.,MN152,indriyabhāvanāsuttaṃ,"evaṃ vutte, uttaro māṇavo pārāsiviy'antevāsī tuṇhībhūto maṅkubhūto pattakkhandho adhomukho pajjhāyanto appaṭibhāno <b>nisīdi</b>.",MN108,gaṇakamoggallānasuttaṃ,upasaṅkamitvā bhagavatā saddhiṃ sammodi. sammodanīyaṃ kathaṃ sāraṇīyaṃ vītisāretvā ekam'antaṃ <b>nisīdi</b>. ekam'antaṃ nisinno kho gaṇakamoggallāno brāhmaṇo bhagavantaṃ etadavoca
39192,paggaṇhāti 2,pr,holds out; raises up,AN4.48,visākhasuttaṃ,"bhāsaye jotaye dhammaṃ,
<b>paggaṇhe</b> isinaṃ dhajaṃ,
subhāsitadhajā isayo,
dhammo hi isinaṃ dhajo'ti.",,,,,,,,,
39413,paccassosi,aor,replied (to); agreed (with); assented (to),SN22.59,anattalakkhaṇasuttaṃ,"tatra kho bhagavā pañca-vaggiye bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū bhagavato <b>paccassosuṃ</b>.",MN9,sammādiṭṭhisuttaṃ,āvuso'ti kho te bhikkhū āyasmato sāriputtassa <b>paccassosuṃ</b>,,,,,,
40441,paṭijānāti 4,pr,makes the claim (of); claims (to be); supposes ones is,SN22.1,nakulapitusuttaṃ,"yo hi, gahapati, imaṃ kāyaṃ pariharanto muhuttam'pi ārogyaṃ <b>paṭijāneyya</b>, kimaññatra bālyā?",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","kassako <b>paṭijānāsi</b>,
na ca passāma te kasiṃ,
kasiṃ no pucchito brūhi,
yathā jānemu te kasiṃ.",MN39,mahāassapurasuttaṃ,"samaṇā samaṇāti vo, bhikkhave, jano sañjānāti. tumhe ca pana ke tumhe'ti puṭṭhā samānā samaṇ'āmhā'ti <b>paṭijānātha</b>",SN12.21,dasabalasuttaṃ,"dasabalasamannāgato, bhikkhave, tathāgato catūhi ca vesārajjehi samannāgato āsabhaṃ ṭhānaṃ <b>paṭijānāti</b>, parisāsu sīhanādaṃ nadati, brahmacakkaṃ pavatteti"
40522,paṭipajjati 2,pr,practices; follows a course of action; follows a method,MN107,gaṇakamoggallānasuttaṃ,"tassa saṃvarāya <b>paṭipajjāhi</b>, rakkhāhi cakkhu'ndriyaṃ cakkhu'ndriye saṃvaraṃ āpajjāhi.",MN40,cūḷāssapurasuttaṃ,"tesaṃ vo, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇasāmīcippaṭipadā taṃ <b>paṭipajjissāma</b>.",SNP37,"nālakasuttaṃ
mahāvaggo 11","hitvā icchañ'ca lobhañ'ca,
yattha satto puthujjano,
cakkhumā <b>paṭipajjeyya</b>,
tareyya narakaṃ imaṃ.",MN139,araṇavibhaṅgasuttaṃ,"saraṇañ'ca dhammaṃ ñatvā araṇañ'ca dhammaṃ ñatvā araṇapaṭipadaṃ <b>paṭipajjissāmā</b>'ti evañ'hi vo, bhikkhave, sikkhitabbaṃ."
42332,panūdati,pr,dispels; drives out; rejects; pushes away,SN2.8,tāyanasuttaṃ,"chinda sotaṃ parakkamma, kāme <b>panūda</b> brāhmaṇa.
nappahāya munī kāme, n'ekattam'upapajjati.",,,,,,,,,
43744,paribbājaka,masc,homeless spiritual seeker; wandering ascetic,MN13,mahā dukkhakkhandhasuttaṃ,"atha kho tesaṃ bhikkhūnaṃ etadahosi, atippago kho tāva sāvatthiyaṃ piṇḍāya carituṃ, yaṃ nūna mayaṃ yena aññatitthiyānaṃ <b>paribbājakānaṃ</b> ārāmo ten'upasaṅkameyyāmā'ti",AN10.58,mūlakasuttaṃ,"sace, bhikkhave, aññatitthiyā <b>paribbājakā</b> evaṃ puccheyyuṃ, kiṃmūlakā, āvuso, sabbe dhammā, kiṃsambhavā sabbe dhammā, kiṃsamudayā sabbe dhammā, kiṃsamosaraṇā sabbe dhammā",VIN PAT PC 41,acelaka sikkhāpada,"yo pana bhikkhu acelakassa vā <b>paribbājakassa</b> vā paribbājikāya vā sahatthā khādanīyaṃ vā bhojanīyaṃ vā dadeyya, pācittiyaṃ.",,,
47111,pure 2,ind,formerly; previously; in the past,APA523,tiṇamuṭṭhidāyaka therāpadānaṃ,"migaluddo <b>pure</b> āsiṃ,
araññe kānane ahaṃ,
disvāna taṃ devadevaṃ,
tiṇamuṭṭhiṃ adās'ahaṃ.",SNP40,"guhaṭṭhakasuttaṃ
aṭṭhakavaggo 2","icchānidānā bhavasātabaddhā,
te duppamuñcā na hi aññamokkhā,
pacchā <b>pure</b> vā'pi apekkhamānā,
ime'va kāme purime'va jappaṃ.",MN86,aṅgulimālasuttaṃ,"coro ahaṃ <b>pure</b> āsiṃ, aṅgulimālo'ti vissuto.
vuyhamāno mah'oghena, buddhaṃ saraṇam'āgamaṃ.",,,
47378,pessaka 1,masc,messenger,MN98,vāseṭṭhasuttaṃ,"kassako kammunā hoti, sippiko hoti kammunā.
vāṇijo kammunā hoti, <b>pessako</b> hoti kammunā.",,,,,,,,,
47973,bala 1,nt,strength; power; might,DHP109,sahassavaggo,"abhivādanasīlissa,
niccaṃ vuḍḍh'āpacāyino,
cattāro dhammā vaḍḍhanti,
āyu vaṇṇo sukhaṃ <b>balaṃ</b>.",MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca <b>balañ</b>'ca phāsuvihārañ'cā'ti.",MN39,mahāassapurasuttaṃ,"ahaṃ kho pubbe ābādhiko ahosiṃ dukkhito bāḷhagilāno, bhattañ'ca me nacchādesi, na ca me āsi kāye <b>bala</b>mattā",SN46.1,"bojjhaṅgasaṃyuttaṃ, himavantasuttaṃ","seyyathā'pi, bhikkhave, himavantaṃ pabbatarājānaṃ nissāya nāgā kāyaṃ vaḍḍhenti, <b>balaṃ</b> gāhenti"
48801,byākāsi 1,aor,answered; replied,SN12.66,sammasasuttaṃ,atha kho so bhikkhu <b>byākāsi</b>. yathā so bhikkhu <b>byākāsi</b> na so bhikkhu bhagavato cittaṃ ārādhesi.,SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","dv'āhaṃ sakkaṃ apucchissaṃ,
na me <b>byākāsi</b> cakkhumā,
yāvatatiyañ'ca devīsi,
byākarotī'ti me sutaṃ.",MN95,caṅkīsuttaṃ,"sacc'ānurakkhaṇaṃ mayaṃ bhavantaṃ gotamaṃ apucchimha, sacc'ānurakkhaṇaṃ bhavaṃ gotamo <b>byākāsi</b>",,,
48810,byādhi,masc,sickness; disease; illness,AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"<b>byādhi</b>dhammo'mhi, <b>byādhiṃ</b> anatīto",AN6.63,nibbedhikasuttaṃ,"jāti'pi dukkhā, jarā'pi dukkhā, <b>byādhi</b>'pi dukkho, maraṇam'pi dukkhaṃ, soka-parideva-dukkha-domanass'upāyāsā'pi dukkhā, yam'p'icchaṃ na labhati tam'pi dukkhaṃ, saṃkhittena pañc'upādānakkhandhā dukkhā.",,,,,,
49137,bhagavato 2,masc,of the Buddha,AN4.180,mahāpadesasuttaṃ,"niṭṭham'ettha gantabbaṃ, addhā, idaṃ na c'eva tassa <b>bhagavato</b> vacanaṃ arahato sammāsambuddhassa.",SN12.41,pañcaverabhayasuttaṃ,"yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā esa <b>bhagavato</b> sāvakasaṅgho, āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassa",SN3.13,doṇapākasuttaṃ,"ehi tvaṃ, tāta sudassana, <b>bhagavato</b> santike imaṃ gāthaṃ pariyāpuṇitvā mama bhatt'ābhihāre bhāsa. ahañ'ca te devasikaṃ kahāpaṇasataṃ bhikkhaṃ pavattayissāmī'ti.",MN40,cūḷāssapurasuttaṃ,idam'avoca bhagavā. attamanā te bhikkhū <b>bhagavato</b> bhāsitaṃ abhinandun'ti.
49227,bhaṇati 1,pr,speaks; says; tells,Thai,,pharitvāna mettaṃ samettā bhadantā avikkhittacittā parittaṃ <b>bhaṇantu</b>,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"evam'eva kho, rāhula, yassa kassaci sampajānamusāvāde n'atthi lajjā, n'āhaṃ tassa kiñci pāpaṃ akaraṇīyan'ti vadāmi. tasmā't'iha te, rāhula, hassā'pi na musā <b>bhaṇissāmī</b>'ti.",MN7,vatthasuttaṃ,"sace musā na <b>bhaṇasi</b>,
sace pāṇaṃ na hiṃsasi,
sace adinnaṃ n'ādiyasi,
saddahāno amaccharī,
kiṃ kāhasi gayaṃ gantvā,
udapāno'pi te gayā'ti.",VIN2.5.1.2,omasavādasikkhāpadaṃ,"santi idh'ekacce khattiyā, brāhmaṇā'ti <b>bhaṇati</b>"
49605,bhavaṃ 1,masc,venerable; respectable person; honourable person,SNP6,"parābhavasuttaṃ
uragavaggo 6","suvijāno <b>bhavaṃ</b> hoti,
suvijāno parābhavo,
dhammakāmo bhavaṃ hoti,
dhammadessī parābhavo.",AN4.73,sappurisasuttaṃ,"puṭṭho kho pana pañh'ābhinīto ahāpetvā alambitvā paripūraṃ vitthārena parassa avaṇṇaṃ bhāsitā hoti. veditabbam'etaṃ, bhikkhave, asappuriso ayaṃ <b>bhavan</b>'ti.",MN95,caṅkīsuttaṃ,"sacc'ānurakkhaṇaṃ mayaṃ bhavantaṃ gotamaṃ apucchimha, sacc'ānurakkhaṇaṃ <b>bhavaṃ</b> gotamo byākāsi",,,
49767,bhāsita 1,nt,saying; speech; statement; utterance; talk; words,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yān'īdha bhūtāni samāgatāni,
bhummāni vā yāni va antalikkhe,
sabb'eva bhūtā sumanā bhavantu,
atho'pi sakkacca suṇantu <b>bhāsitaṃ</b>.",AN4.180,mahāpadesasuttaṃ,"tassa, bhikkhave, bhikkhuno <b>bhāsitaṃ</b> n'eva abhinanditabbaṃ nappaṭikkositabbaṃ.",MN40,cūḷāssapurasuttaṃ,idam'avoca bhagavā. attamanā te bhikkhū bhagavato <b>bhāsitaṃ</b> abhinandun'ti.,SN22.58,sammāsambuddhasuttaṃ,"bhagavaṃmūlakā no, bhante, dhammā bhagavaṃnettikā bhagavaṃpaṭisaraṇā. sādhu vata, bhante, bhagavantaññeva paṭibhātu etassa <b>bhāsitassa</b> attho. bhagavato sutvā bhikkhū dhāressantī'ti."
49796,bhāvanā 1,fem,developing; cultivating; meditating,SN45.8,vibhaṅgasuttaṃ,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya <b>bhāvanāya</b> pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,SN47.4,"satipaṭṭhānasaṃyuttaṃ, sālasuttaṃ","ye te, bhikkhave, bhikkhū navā acirapabbajitā adhun'āgatā imaṃ dhammavinayaṃ, te vo, bhikkhave, bhikkhū catunnaṃ satipaṭṭhānānaṃ <b>bhāvanāya</b> samādapetabbā nivesetabbā patiṭṭhāpetabbā.",VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho samādhi samāpatti ñāṇadassanaṃ magga<b>bhāvanā</b> phalasacchikiriyā kilesappahānaṃ vinīvaraṇatā cittassa suññ'āgāre abhirati.,,,
50496,magga 2,masc,way; means; method,SN45.8,vibhaṅgasuttaṃ,ariyo aṭṭh'aṅgiko <b>maggo</b> seyyath'īdaṃ sammādiṭṭhi sammāsaṅkappo sammāvācā sammākamm'anto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi.,DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
yadā paññāya passati,
atha nibbindati dukkhe,
esa <b>maggo</b> visuddhiyā.",MN64,mahāmālukyasuttaṃ,katamo c'ānanda <b>maggo</b> katamā paṭipadā pañcannaṃ orambhāgiyānaṃ saṃyojanānaṃ pahānāya,,,
51427,mayaṃ 1,pron,we,Thai,,"tam'<b>mayaṃ</b> bhagavantaṃ sadhammaṃ sasaṅghaṃ, imehi sakkārehi yath'ārahaṃ āropitehi abhipūjayāma",SN12.22,dutiyadasabalasuttaṃ,"yesaṃ <b>mayaṃ</b> cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-parikkhāraṃ, tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsāti",DHP6,yamakavaggo,"pare ca na vijānanti,
<b>mayam</b>'ettha yamāmase,
ye ca tattha vijānanti,
tato sammanti medhagā.",MN107,gaṇakamoggallānasuttaṃ,"<b>mayañ</b>'hi, bho gotama, antevāsiṃ labhitvā paṭhamaṃ evaṃ gaṇāpema, ekaṃ ekakaṃ, dve dukā, tīṇi tikā, cattāri catukkā, pañca pañcakā, cha chakkā, satta sattakā, aṭṭha aṭṭhakā"
52492,māsa 2.1,masc,bean,DN22.5,mahāsatipaṭṭhānasuttaṃ,tam'enaṃ cakkhumā puriso muñcitvā paccavekkheyya ime sālī ime vīhī ime muggā ime <b>māsā</b> ime tilā ime taṇḍulā'ti,,,,,,,,,
52807,mugga,masc,mung beans,SN56.49,paṭhamasinerupabbatarājasuttaṃ,"seyyathā'pi, bhikkhave, puriso sinerussa pabbatarājassa satta <b>mugga</b>mattiyo pāsāṇasakkharā upanikkhipeyya.",MN36,mahāsaccakasuttaṃ,"tassa mayhaṃ, aggivessana, etadahosi, yaṃnūn'āhaṃ thokaṃ thokaṃ āhāraṃ āhāreyyaṃ, pasataṃ pasataṃ, yadi vā <b>mugga</b>yūsaṃ, yadi vā kulatthayūsaṃ, yadi vā kaḷāyayūsaṃ, yadi vā hareṇukayūsan'ti.",DN22.5,mahāsatipaṭṭhānasuttaṃ,tam'enaṃ cakkhumā puriso muñcitvā paccavekkheyya ime sālī ime vīhī ime <b>muggā</b> ime māsā ime tilā ime taṇḍulā'ti,,,
53022,muni 1,masc,monk; sage; seer; hermit; silent sage,TH257,pārāpariyattheragāthā,"yathā kaṇṭakaṭṭhānamhi, careyya anupāhano.
satiṃ upaṭṭhapetvāna, evaṃ gāme <b>munī</b> care.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","khayaṃ virāgaṃ amataṃ paṇītaṃ,
yadajjhagā sakya<b>munī</b> samāhito.
na tena dhammena sam'atthi kiñci",TH179,sāṭimattiyattheragāthā,"aniccā hi calā saddhā,
evaṃ diṭṭhā hi sā mayā,
rajjanti'pi virajjanti,
tattha kiṃ jiyyate <b>muni</b>.",DHP268,dhammaṭṭhavaggo,"na monena <b>munī</b> hoti,
mūḷharūpo aviddasu,
yo ca tulaṃva paggayha,
varam'ādāya paṇḍito."
54351,rakkhati 1,pr,protects; watches over; guards (something against something),MN107,gaṇakamoggallānasuttaṃ,"tassa saṃvarāya paṭipajjāhi, <b>rakkhāhi</b> cakkhu'ndriyaṃ cakkhu'ndriye saṃvaraṃ āpajjāhi.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"seyyathā'pi, rāhula, rañño nāgo īsādanto urūḷhavā abhijāto saṅgām'āvacaro saṅgāmagato … dantehi'pi kammaṃ karoti, naṅguṭṭhena'pi kammaṃ karoti, <b>rakkhati</b>-eva soṇḍaṃ.",DHP36,cittavaggo,"sududdasaṃ sunipuṇaṃ,
yatthakāmanipātinaṃ,
cittaṃ <b>rakkhetha</b> medhāvī,
cittaṃ guttaṃ sukh'āvahaṃ.",,,
54789,rāga 1.1,masc,desire (for); passion (for); infatuation (with); lust (for),SN35.28,ādittasuttaṃ,"kena ādittaṃ? ādittaṃ <b>rāg</b>'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi",SN56.11,dhammacakkappavattanasuttaṃ,yāyaṃ taṇhā ponobbhavikā nandi<b>rāga</b>sahagatā tatratatr'ābhinandinī seyyath'īdaṃ kāmataṇhā bhavataṇhā vibhavataṇhā,VIN1.2.1,sukkavissaṭṭhisikkhāpadaṃ,"ajjhattarūpe moceti, bahiddhārūpe moceti, ajjhattabahiddhārūpe moceti, ākāse kaṭiṃ kampento moceti, <b>rāg</b>'ūpatthambhe moceti, vacc'ūpatthambhe moceti, passāv'ūpatthambhe moceti, vāt'ūpatthambhe moceti, uccāliṅgapāṇakadaṭṭh'ūpatthambhe moceti",,,
55021,rāhula,masc,name of an arahant monk; Buddha's son,MN61,ambalaṭṭhikarāhulovādasuttaṃ,tena kho pana samayena āyasmā <b>rāhulo</b> ambalaṭṭhikāyaṃ viharati.,SN35.121,rāhulovādasuttaṃ,idam'avoca bhagavā. attamano āyasmā <b>rāhulo</b> bhagavato bhāsitaṃ abhinandi.,MN147,cūḷarāhulovādasuttaṃ,"taṃ kiṃ maññasi, <b>rāhula</b>, cakkhu niccaṃ vā aniccaṃ vā'ti? aniccaṃ, bhante.",,,
55973,loka 2,masc,world; plane of existence,VIN1.1.3,tatiyapārājikaṃ,mataṃ te jīvitā seyyo. ito tvaṃ kālaṅ'kato kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ <b>lokaṃ</b> upapajjissasi. tattha dibbehi pañcahi kāmaguṇehi samappito samaṅgībhūto paricāressasī'ti.,DHP269,dhammaṭṭhavaggo,"pāpāni parivajjeti,
sa munī tena so muni,
yo munāti ubho <b>loke</b>,
muni tena pavuccati.",,,,,,
56270,saka 1,adj,one's own; my own,SN22.100,dutiyagaddulabaddhasuttaṃ,"tasmā't'iha, bhikkhave, abhikkhaṇaṃ <b>sakaṃ</b> cittaṃ paccavekkhitabbaṃ, dīgharattam'idaṃ cittaṃ saṃkiliṭṭhaṃ rāgena dosena mohenā'ti. cittasaṃkilesā, bhikkhave, sattā saṃkilissanti. cittavodānā sattā visujjhanti.",SN35.240,kummopamasuttaṃ,"kummo aṅgāni <b>sake</b> kapāle,
samodahaṃ bhikkhu manovitakke,
anissito aññam'aheṭhayāno,
parinibbuto n'ūpavadeyya kañcī'ti.",MN39,mahāassapurasuttaṃ,ahaṃ kho <b>sakamhā</b> gāmā amuṃ gāmaṃ agacchiṃ,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, <b>sake</b> muttakarīse palipannaṃ semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?"
56554,sagga 1.1,adj,heavenly,VIN1.1.3,tatiyapārājikaṃ,mataṃ te jīvitā seyyo. ito tvaṃ kālaṅ'kato kāyassa bhedā paraṃ maraṇā sugatiṃ <b>saggaṃ</b> lokaṃ upapajjissasi. tattha dibbehi pañcahi kāmaguṇehi samappito samaṅgībhūto paricāressasī'ti.,,,,,,,,,
