pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
kārāpesi 1,aor,had (something) built (for); had (something) made (for),MN52,aṭṭhakanāgarasuttaṃ,"atha kho dasamo gahapati aṭṭhakanāgaro ... ekam'ekañ'ca bhikkhuṃ paccekaṃ dussayugena acchādesi, āyasmantañ'ca ānandaṃ ticīvarena acchādesi, āyasmato ca ānandassa pañcasatavihāraṃ <b>kārāpesī</b>'ti.",DN14.4,mahāpadānasuttaṃ,"atha kho, bhikkhave, bandhumā rājā vipassissa kumārassa tayo pāsāde <b>kārāpesi</b>, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi",,,,,,
kāretabba 1,ptp,should be made,VIN PAT PC 91,vassikasāṭikasikkhāpadaṃ,"vassikasāṭikaṃ pana bhikkhunā kārayamānena pamāṇikā <b>kāretabbā</b>, tatr'idaṃ pamāṇaṃ, dīghaso cha vidatthiyo sugatavidatthiyā, tiriyaṃ aḍḍhateyyā. taṃ atikkāmayato chedanakaṃ pācittiyaṃ.",VIN PAT NP 3,akālacīvarasikkhāpadaṃ,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine bhikkhuno pan'eva akālacīvaraṃ uppajjeyya, ākaṅkhamānena bhikkhunā paṭiggahetabbaṃ, paṭiggahetvā khippam'eva <b>kāretabbaṃ</b>",,,,,,
kāla 1.1,masc,time; occasion,AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttarimanussadhammā alam'ariyañāṇadassanaviseso adhigato, so'haṃ pacchime <b>kāle</b> sabrahmacārīhi puṭṭho na maṅku bhavissāmī'ti",VIN4.8.207,pajjotarāja vatthu,"sādhu, devo, vāhanāgāresu ca dvāresu ca āṇāpetu, yena vāhanena jīvako icchati tena vāhanena gacchatu, yena dvārena icchati tena dvārena gacchatu, yaṃ <b>kālaṃ</b> icchati taṃ <b>kālaṃ</b> gacchatu, yaṃ <b>kālaṃ</b> icchati taṃ <b>kālaṃ</b> pavisatū'ti.",AN4.147,dutiyakālasuttaṃ,"cattāro'me, bhikkhave, <b>kālā</b> sammā bhāviyamānā sammā anuparivattiyamānā anupubbena āsavānaṃ khayaṃ pāpenti",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, gimhānaṃ pacchime māse ṭhite majjh'anhike <b>kāle</b> marīcikā phandati. tam'enaṃ cakkhumā puriso passeyya nijjhāyeyya yoniso upaparikkheyya."
kālena kālaṃ,idiom,from time to time,MN20,vitakkasaṇṭhānasuttaṃ,"adhicittam'anuyuttena, bhikkhave, bhikkhunā pañca nimittāni <b>kālena kālaṃ</b> manasi kātabbāni. katamāni pañca?",MN105,sunakkhattasuttaṃ,"kālena kālañ'ca vaṇaṃ dhoveyyāsi, <b>kālena kālaṃ</b> vaṇamukhaṃ ālimpeyyāsi, mā te na kālena kālaṃ vaṇaṃ dhovato na kālena kālaṃ vaṇamukhaṃ ālimpato pubbalohitaṃ vaṇamukhaṃ pariyonandhi.",SN35.238,āsīvisopamasuttaṃ,"ime te, ambho purisa, cattāro āsīvisā uggatejā ghoravisā <b>kālena kālaṃ</b> vuṭṭhāpetabbā, <b>kālena kālaṃ</b> nhāpetabbā",,,
kumāra 2,masc,prince,DN14.4,mahāpadānasuttaṃ,"atha kho, bhikkhave, bandhumā rājā vipassissa <b>kumārassa</b> tayo pāsāde kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi",JAa1.3.6,mahiḷāmukha jātakavaṇṇanā,ajātasattu<b>kumāro</b> devadattassa gayāsīse vihāraṃ kāretvā nānaggarasehi tivassikagandhasālibhojanassa divase divase pañca thālipākasatāni abhihari,,,,,,
kevalaparipuṇṇa,adj,altogether complete; completely realized; entirely perfect,SN55.7,veḷudvāreyyasuttaṃ,so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ <b>kevalaparipuṇṇaṃ</b> parisuddhaṃ brahmacariyaṃ pakāseti,,,,,,,,,
khīṇāsava,adj,who has destroyed the effluents; awakened; epithet of an arahant,AN4.157,rogasuttaṃ,te bhikkhave sattā sudullabhā lokasmiṃ ye cetasikena rogena muhuttam'pi ārogyaṃ paṭijānanti aññatra <b>khīṇ'āsavehi</b>,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","aññena ca kevalinaṃ mah'esiṃ,
<b>khīṇ'āsavaṃ</b> kukkuccavūpasantaṃ,
annena pānena upaṭṭhahassu,
khettaṃ hi taṃ puññapekkhassa hotī'ti.",SN1.28,mahaddhanasuttaṃ,"hitvā agāraṃ pabbajitā,
hitvā puttaṃ pasuṃ viyaṃ,
hitvā rāgañ'ca dosañ'ca, avijjaṃ ca virājiya, <b>khīṇ'āsavā</b> arahanto
te lokasmiṃ anussukā.",AN6.55,soṇasuttaṃ,"yo so, bhante, bhikkhu arahaṃ <b>khīṇ'āsavo</b> vusitavā katakaraṇīyo ohitabhāro anuppattasadattho parikkhīṇabhavasaṃyojano samma'd'aññāvimutto, so cha ṭhānāni adhimutto hoti"
cakkhuviññāṇa,nt,seeing; eye consciousness; visual awareness,SN35.28,ādittasuttaṃ,"cakkhuṃ bhikkhave ādittaṃ, rūpā ādittā, <b>cakkhuviññāṇaṃ</b> ādittaṃ, cakkhusamphasso āditto.",SN22.57,sattaṭṭhānasuttaṃ,"katamañ'ca, bhikkhave, viññāṇaṃ? cha'y'ime, bhikkhave, viññāṇakāyā, <b>cakkhuviññāṇaṃ</b>, sotaviññāṇaṃ, ghānaviññāṇaṃ, jivhāviññāṇaṃ, kāyaviññāṇaṃ, manoviññāṇaṃ.",SN35.93,dutiyadvayasuttaṃ,"dvayaṃ, bhikkhave, paṭicca viññāṇaṃ sambhoti. kathañ'ca, bhikkhave, dvayaṃ paṭicca viññāṇaṃ sambhoti? cakkhuñ'ca paṭicca rūpe ca uppajjati <b>cakkhuviññāṇaṃ</b>.",MN18,madhupiṇḍikasuttaṃ,"so vat'āvuso, cakkhusmiṃ sati rūpe sati <b>cakkhuviññāṇe</b> sati phassapaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ vijjati. phassapaññattiyā sati vedanāpaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ vijjati."
channaṃ 2,card,of six,SN12.12,moḷiyaphaggunasuttaṃ,"<b>channaṃ</b> tv'eva, phagguna, phass'āyatanānaṃ asesavirāganirodhā phassanirodho, phassanirodhā vedanānirodho, vedanānirodhā taṇhānirodho",SN35.245,kiṃsukopamasuttaṃ,"yato kho, āvuso, bhikkhu <b>channaṃ</b> phassāyatanānaṃ samudayañ'ca atthaṅ'gamañ'ca yathābhūtaṃ pajānāti, ettāvatā kho, āvuso, bhikkhuno dassanaṃ suvisuddhaṃ hotī'ti.",VIN PAT NP 14,chabbassa sikkhāpada,"orena ce <b>channaṃ</b> vassānaṃ, taṃ santhataṃ vissajjetvā vā avissajjetvā vā, aññaṃ navaṃ santhataṃ kārāpeyya",AN4.173,mahākoṭṭhikasuttaṃ,"yāvatā channaṃ phass'āyatanānaṃ gati tāvatā papañcassa gati,
yāvatā papañcassa gati tāvatā <b>channaṃ</b> phass'āyatanānaṃ gati."
jīvitā voropeti,idiom,takes life; kills,VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca manussaviggahaṃ <b>jīvitā voropeyya</b>, satthahārakaṃ v'āssa pariyeseyya, maraṇavaṇṇaṃ vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",SN22.85,yamakasuttaṃ,"yadā kho, āvuso, tassa purisassa evam'assa, saṃvissattho kho my'āyaṃ gahapati vā gahapatiputto vā'ti, atha naṃ rahogataṃ viditvā tiṇhena satthena <b>jīvitā voropeyya</b>.",SN35.238,āsīvisopamasuttaṃ,"ime kho, ambho purisa, pañca vadhakā paccatthikā piṭṭhito piṭṭhito anubandhā, yatth'eva naṃ passissāma tatth'eva <b>jīvitā voropessāmā</b>'ti.",,,
ṭhapanīya,ptp,should be set aside; should be placed aside; should be left alone,AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno ek'aṃsabyākaraṇīyaṃ pañhaṃ na ek'aṃsena byākaroti, vibhajjabyākaraṇīyaṃ pañhaṃ na vibhajja byākaroti, paṭipucchābyākaraṇīyaṃ pañhaṃ na paṭipucchā byākaroti, <b>ṭhapanīyaṃ</b> pañhaṃ na ṭhapeti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.",AN4.42,pañhabyākaraṇasuttaṃ,"atthi, bhikkhave, pañho ek'aṃsavyākaraṇīyo, atthi, bhikkhave, pañho vibhajjavyākaraṇīyo, atthi, bhikkhave, pañho paṭipucchāvyākaraṇīyo, atthi, bhikkhave, pañho <b>ṭhapanīyo</b>",,,,,,
ṭhāna 02,nt,reason; grounds; basis; cause,DHP224,kodhavaggo,"saccaṃ bhaṇe na kujjheyya,
dajjā appam'pi yācito,
etehi tīhi <b>ṭhānehi</b>,
gacche devāna santike.",MN3,dhammadāyādasuttaṃ,tatr'āvuso therā bhikkhū tīhi <b>ṭhānehi</b> gārayhā bhavanti,MN18,madhupiṇḍikasuttaṃ,"so vat'āvuso, cakkhusmiṃ sati rūpe sati cakkhuviññāṇe sati phassapaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ vijjati. phassapaññattiyā sati vedanāpaññattiṃ paññāpessatī'ti, <b>ṭhānam</b>'etaṃ vijjati.",MN8,sallekhasuttaṃ,"so vata, cunda, attanā palipapalipanno paraṃ palipapalipannaṃ uddharissatī'ti n'etaṃ <b>ṭhānaṃ</b> vijjati."
ṭhānametaṃ vijjati,idiom,it is possible that; it is plausible that,MN8,sallekhasuttaṃ,"so vata, cunda, attanā palipapalipanno paraṃ palipapalipannaṃ uddharissatīti n'etaṃ ṭhānaṃ vijjati. so vata, cunda, attanā apalipapalipanno paraṃ palipapalipannaṃ uddharissatī'ti <b>ṭhānam'etaṃ vijjati</b>",MN106,āneñjasappāyasuttaṃ,"sampasāde sati etarahi vā āneñjaṃ samāpajjati paññāya vā adhimuccati kāyassa bhedā paraṃ maraṇā. <b>ṭhānam'etaṃ vijjati</b> yaṃ taṃsaṃvattanikaṃ viññāṇaṃ assa āneñj'ūpagaṃ. ayaṃ, bhikkhave, paṭhamā āneñjasappāyā paṭipadā akkhāyati.",MN18,madhupiṇḍikasuttaṃ,"so vat'āvuso, cakkhusmiṃ sati rūpe sati cakkhuviññāṇe sati phassapaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ vijjati. phassapaññattiyā sati vedanāpaññattiṃ paññāpessatī'ti, <b>ṭhānam'etaṃ vijjati</b>.",SN35.235,ādittapariyāyasuttaṃ,"<b>ṭhānam'etaṃ vijjati</b>, yaṃ dvinnaṃ gatīnaṃ aññataraṃ gatiṃ gaccheyya, nirayaṃ vā, tiracchānayoniṃ vā."
tato 2,pron,(comparative) than that; more than that,DHP42,cittavaggo,"diso disaṃ yaṃ taṃ kayirā,
verī vā pana verinaṃ,
micchāpaṇihitaṃ cittaṃ,
pāpiyo naṃ <b>tato</b> kare.",SN20.4,okkhāsuttaṃ,yo vā pubb'aṇhasamayaṃ antamaso gadduhanamattam'pi mettacittaṃ bhāveyya … idaṃ <b>tato</b> mahapphalataraṃ.,VIN PAT NP 7,tatuttari sikkhāpada,"santar'uttaraparamaṃ tena bhikkhunā tato cīvaraṃ sāditabbaṃ. <b>tato</b> ce uttari sādiyeyya, nissaggiyaṃ pācittiyaṃ.",DHP243,malavaggo,"<b>tato</b> malā malataraṃ, avijjā paramaṃ malaṃ,
etaṃ malaṃ pahantvāna, nimmalā hotha bhikkhavo."
tayo 2,card,three (3) (object),DN14.4,mahāpadānasuttaṃ,"atha kho, bhikkhave, bandhumā rājā vipassissa kumārassa <b>tayo</b> pāsāde kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi",ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
patthayāno <b>tayo</b> sukhe,
pasaṃsaṃ vittalābhañ'ca,
pecca sagge pamodanaṃ.",,,,,,
tasmātiha,sandhi,therefore here; therefore in this regard,SN12.22,dutiyadasabalasuttaṃ,"<b>tasmā't'iha</b>, bhikkhave, vīriyaṃ ārabhatha appattassa pattiyā, anadhigatassa adhigamāya, asacchikatassa sacchikiriyāya.",SN35.247,chappāṇakasuttaṃ,"daḷhe khīle vā thambhe vā'ti kho, bhikkhave, kāyagatāya satiyā etaṃ adhivacanaṃ. <b>tasmā't'iha</b> vo, bhikkhave, evaṃ sikkhitabbaṃ, kāyagatā no sati bhāvitā bhavissati bahulīkatā yānīkatā vatthukatā anuṭṭhitā paricitā susamāraddhā'ti.",SN22.79,khajjanīyasuttaṃ,"<b>tasmā't'iha</b>, bhikkhave, yaṃ kiñci rūpaṃ atīt'ānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā oḷārikaṃ vā sukhumaṃ vā hīnaṃ vā paṇītaṃ vā yaṃ dūre santike vā, sabbaṃ rūpaṃ, n'etaṃ mama, n'eso'ham'asmi, na m'eso attā'ti evam'etaṃ yathābhūtaṃ sammappaññāya daṭṭhabbaṃ",AN4.73,sappurisasuttaṃ,"<b>tasmā't'iha</b>, bhikkhave, evaṃ sikkhitabbaṃ, adhun'āgatavadhukāsamena cetasā viharissāmā'ti"
tādisikā,adj,of that kind; of such character; of such quality; like that,VIN PAT SA 13,kuladūsaka sikkhāpada,"<b>tādisikāya</b> āpattiyā ekaccaṃ pabbājenti ekaccaṃ na pabbājentī'ti, so bhikkhu bhikkhūhi evam'assa vacanīyo",,,,,,,,,
tiṇa 1,nt,grass; straw,AN9.35,gāvīupamāsuttaṃ,"tassā evam'assa, yaṃnūn'āhaṃ agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca <b>tiṇāni</b> khādeyyaṃ, apītapubbāni ca pānīyāni piveyyan'ti.",SN46.53,aggisuttaṃ,"so tattha allāni c'eva <b>tiṇāni</b> pakkhipeyya, allāni ca gomayāni pakkhipeyya, allāni ca kaṭṭhāni pakkhipeyya, udakavātañ'ca dadeyya, paṃsukena ca okireyya.",VIN PAT PC 20,sappāṇaka sikkhāpada,"yo pana bhikkhu jānaṃ sappāṇakaṃ udakaṃ <b>tiṇaṃ</b> vā mattikaṃ vā siñceyya vā siñcāpeyya vā, pācittiyaṃ.",MN22,alagaddūpamasuttaṃ,"yaṃnūn'āhaṃ <b>tiṇa</b>kaṭṭhasākhāpalāsaṃ saṃkaḍḍhitvā, kullaṃ bandhitvā, taṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttareyyan'ti."
daṭṭhabba 1,ptp,should be seen; should be regarded as; should be understood (with),SN22.59,anattalakkhaṇasuttaṃ,"sabbaṃ rūpaṃ, n'etaṃ mama, n'eso'ham'asmi, na m'eso attā'ti evam'etaṃ yathābhūtaṃ sammappaññāya <b>daṭṭhabbaṃ</b>.",SN12.31,bhūtasuttaṃ,"imassa nu kho, sāriputta, saṃkhittena bhāsitassa kathaṃ vitthārena attho <b>daṭṭhabbo</b>'ti? evaṃ vutte, āyasmā sāriputto tuṇhī ahosi.",SN12.63,puttamaṃsūpamasuttaṃ,"kathañ'ca, bhikkhave, kabaḷīkāro āhāro <b>daṭṭhabbo</b>?",,,
divasaṃsantatta,adj,heated during the day; heated for the day,MN152,indriyabhāvanāsuttaṃ,<b>divasaṃsantatte</b> ayokaṭāhe dve vā tīṇi vā udakaphusitāni nipāteyya,,,,,,,,,
dukkhasamudaya,masc,source of stress; arising of suffering; appearance of discomfort,SN56.11,dhammacakkappavattanasuttaṃ,taṃ kho pan'idaṃ <b>dukkhasamudayo</b> ariyasaccaṃ pahātabban'ti,SN45.8,vibhaṅgasuttaṃ,"katamā ca, bhikkhave, sammādiṭṭhi? yaṃ kho, bhikkhave, dukkhe ñāṇaṃ, <b>dukkhasamudaye</b> ñāṇaṃ, dukkhanirodhe ñāṇaṃ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṃ",,,,,,
dukkhasamudayaṃ ariyasaccaṃ,idiom,noble truth of the origin of suffering,SN56.11,dhammacakkappavattanasuttaṃ,taṃ kho pan'idaṃ <b>dukkhasamudayo ariyasaccaṃ</b> pahātabban'ti,MN10,mahāsatipaṭṭhānasuttaṃ,"katamañ'ca, bhikkhave, <b>dukkhasamudayaṃ ariyasaccaṃ</b>? y'āyaṃ taṇhā ponobbhavikā nandīrāgasahagatā tatratatr'ābhinandinī. seyyath'idaṃ, kāmataṇhā bhavataṇhā vibhavataṇhā.",,,,,,
dhāretabba 2,ptp,should be kept; should be stored,VIN PAT NP 1,kathinasikkhāpadaṃ,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kathine das'āhaparamaṃ atirekacīvaraṃ <b>dhāretabbaṃ</b>, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.",VIN PAT NP 14,chabbassasikkhāpadaṃ,"navaṃ pana bhikkhunā santhataṃ kārāpetvā chabbassāni <b>dhāretabbaṃ</b>, orena ce channaṃ vassānaṃ taṃ santhataṃ vissajjetvā vā avissajjetvā vā aññaṃ navaṃ santhataṃ kārāpeyya aññatra bhikkhusammutiyā, nissaggiyaṃ pācittiyaṃ.",VIN PAT NP 22,ūnapañcabandhana sikkhāpada,"yo ca tassā bhikkhuparisāya pattapariyanto so tassa bhikkhuno padātabbo, ayaṃ te, bhikkhu, patto, yāva bhedanāya <b>dhāretabbo</b>'ti.",,,
nāvikaroti,pr,(vinaya) does not disclose; does not divulge; does not openly reveal,VIN PAT NID,nidānuddeso,"yo pana bhikkhu yāvatatiyaṃ anusāviyamāne saramāno santiṃ āpattiṃ <b>n'āvikareyya</b>, sampajānamusāvād'assa hoti.",,,,,,,,,
nipāteti 1,pr,lets fall; drops,MN152,indriyabhāvanāsuttaṃ,divasaṃsantatte ayokaṭāhe dve vā tīṇi vā udakaphusitāni <b>nipāteyya</b>,,,,,,,,,
nimitta 1,nt,mark; sign; symbol; indication,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, indriyesu guttadvāro hohi, cakkhunā rūpaṃ disvā mā <b>nimitta</b>ggāhī hohi m'ānubyañjanaggāhī.",VIN2.5.9.2,ratanasikkhāpadaṃ,ratanaṃ vā pana bhikkhunā ratanasammataṃ vā ajjhārāme vā ajjhāvasathe vā uggahetvā vā uggahāpetvā vā nikkhipitabban'ti rūpena vā <b>nimittena</b> vā saññāṇaṃ katvā nikkhipitvā ācikkhitabbaṃ,MN20,vitakkasaṇṭhānasuttaṃ,"adhicittam'anuyuttena, bhikkhave, bhikkhunā pañca <b>nimittāni</b> kālena kālaṃ manasi kātabbāni. katamāni pañca?",AN1.11-20,nīvaraṇappahāna vaggo,n'āhaṃ aññaṃ ekadhammam'pi samanupassāmi yena anuppanno vā byāpādo uppajjati uppanno vā byāpādo bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ paṭigha<b>nimittaṃ</b>.
nissajjitabba,ptp,should be given up (to); to be handed over (to); should be relinquished (to),VIN PAT NP 22,ūnapañcabandhanasikkhāpadaṃ,"tena bhikkhunā so patto bhikkhuparisāya <b>nissajjitabbo</b>, yo ca tassā bhikkhuparisāya pattapariyanto, so tassa bhikkhuno padātabbo, ayaṃ te bhikkhu patto yāva bhedanāya dhāretabbo'ti, ayaṃ tattha sāmīci.",,,,,,,,,
pakāseti 2,pr,explains; illustrates; illuminates; reveals; teaches,SN55.7,veḷudvāreyyasuttaṃ,so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ <b>pakāseti</b>,AN4.49,vipallāsasuttaṃ,"yadā ca buddhā lokasmiṃ,
uppajjanti pabhaṅ'karā,
te imaṃ dhammaṃ <b>pakāsenti</b>,
dukkh'ūpasamagāminaṃ.",,,,,,
paggaha 3,masc,donation; handout; give-away,AN5.54,samayasuttaṃ,"puna caparaṃ, bhikkhave, dubbhikkhaṃ hoti dussassaṃ dullabhapiṇḍaṃ, na sukaraṃ uñchena <b>paggahena</b> yāpetuṃ. ayaṃ, bhikkhave, tatiyo asamayo padhānāya.",,,,,,,,,
paccavekkhitabba,ptp,should be considered; should be reviewed; should be contemplated; should be reflected (on),AN10.48,pabbajitābhiṇhasuttaṃ,"dasa ime, bhikkhave, dhammā pabbajitena abhiṇhaṃ <b>paccavekkhitabbā</b>. katame dasa?",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,evaṃ amhehi abhiṇhaṃ <b>paccavekkhitabbaṃ</b>,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"yadeva tvaṃ, rāhula, kāyena kammaṃ kattukāmo ahosi, tadeva te kāyakammaṃ <b>paccavekkhitabbaṃ</b>",,,
paññatta 2,pp,(of a rule) formulated; prescribed; decreed; declared,AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, <b>paññattaṃ</b> na samucchindissanti, yathā<b>paññattesu</b> sikkhāpadesu samādāya vattissanti",DN16.36,mahāparinibbānasuttaṃ,"yo vo ... mayā dhammo ca vinayo ca desito <b>paññatto</b>, so vo mam'accayena satthā.",VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","sājīvaṃ nāma yaṃ bhagavatā <b>paññattaṃ</b> sikkhāpadaṃ, etaṃ sājīvaṃ nāma. tasmiṃ sikkhati, tena vuccati sājīvasamāpanno'ti.",,,
paññāpeti 3,pr,is evident,MN18,madhupiṇḍikasuttaṃ,"so vat'āvuso, cakkhusmiṃ sati rūpe sati cakkhuviññāṇe sati phassapaññattiṃ <b>paññāpessatī</b>'ti",,,,,,,,,
paṭikūlasaññā,fem,recognition of unpleasantness (of); perception of repulsiveness (of),AN7.49,dutiyasaññāsuttaṃ,"āhāre <b>paṭikūlasaññā</b>paricitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati upekkhā vā pāṭikulyatā vā saṇṭhāti.",AN5.61,paṭhamasaññāsuttaṃ,"pañc'imā, bhikkhave, saññā bhāvitā bahulīkatā mahapphalā honti mah'ānisaṃsā amat'ogadhā amatapariyosānā. katamā pañca? asubhasaññā, maraṇasaññā, ādīnavasaññā, āhāre <b>paṭikūlasaññā</b>, sabbaloke anabhiratasaññā.",AN10.237,rāgapeyyālaṃ,"asubhasaññā, maraṇasaññā, āhāre <b>paṭikūlasaññā</b>, sabbaloke anabhiratasaññā, aniccasaññā, anicce dukkhasaññā, dukkhe anattasaññā, pahānasaññā, virāgasaññā, nirodhasaññā",,,
paṭikūlasaññāparicita,adj,fortified by the perception of repulsiveness (towards),AN7.49,dutiyasaññāsuttaṃ,"āhāre <b>paṭikūlasaññāparicitena</b>, bhikkhave, bhikkhuno cetasā bahulaṃ viharato rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,,,,
paṭigha 1,masc,aversion; repulsion; resistance; irritation; conflict,SNP8,mettasuttaṃ,"na paro paraṃ nikubbetha,
n'ātimaññetha katthaci naṃ kiñci,
byārosanā, <b>paṭigha</b>saññā,
n'āññam'aññassa dukkham'iccheyya.",SN46.2,"bojjhaṅgasaṃyuttaṃ, kāyasuttaṃ","atthi, bhikkhave, <b>paṭigha</b>nimittaṃ. tattha ayonisomanasikārabahulīkāro, ayam'āhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa bhiyyobhāvāya vepullāya.",MN18,madhupiṇḍikasuttaṃ,"ettha ce n'atthi abhinanditabbaṃ abhivaditabbaṃ ajjhositabbaṃ. es'ev'anto rāg'ānusayānaṃ, es'ev'anto <b>paṭigh</b>'ānusayānaṃ",,,
paṭisaṃharati 1,pr,withdraws from; pulls back (from),SN47.10,bhikkhunupassayasuttaṃ,yassa khv'āhaṃ atthāya cittaṃ paṇidahiṃ so me attho abhinipphanno. handa dāni <b>paṭisaṃharāmī</b>'ti,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"akusalaṃ idaṃ kāyakammaṃ dukkh'udrayaṃ dukkhavipākan'ti, <b>paṭisaṃhareyyāsi</b> tvaṃ, rāhula, evarūpaṃ kāyakammaṃ.",SN47.10,bhikkhunupassayasuttaṃ,"so <b>paṭisaṃharati</b> c'eva na ca vitakketi na ca vicāreti. avitakko'mhi avicāro, ajjhattaṃ satimā sukham'asmī'ti pajānāti.",,,
patikuṭati,pr,bends away (from); turns aside (from),AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato rasataṇhāya cittaṃ patilīyati <b>patikuṭati</b> pativattati, na sampasāriyati upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,,,,
patilīyati,pr,withdraws (from); pulls away (from); draws back (from),AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato rasataṇhāya cittaṃ <b>patilīyati</b> patikuṭati pativattati, na sampasāriyati upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,,,,
pativattati,pr,bends back; goes back; fold backwards,AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato rasataṇhāya cittaṃ patilīyati patikuṭati <b>pativattati</b>, na sampasāriyati upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,,,,
pattapariyanta,masc,last bowl; worst bowl,VIN PAT NP 22,ūnapañcabandhanasikkhāpadaṃ,"tena bhikkhunā so patto bhikkhuparisāya nissajjitabbo, yo ca tassā bhikkhuparisāya <b>pattapariyanto</b>, so tassa bhikkhuno padātabbo, ayaṃ te bhikkhu patto yāva bhedanāya dhāretabbo'ti, ayaṃ tattha sāmīci.",,,,,,,,,
padabyañjana,nt,words and phrases,AN4.180,mahāpadesasuttaṃ,"tassa, bhikkhave, bhikkhuno bhāsitaṃ n'eva abhinanditabbaṃ nappaṭikkositabbaṃ. anabhinanditvā appaṭikkositvā <b>padabyañjanāni</b> sādhukaṃ uggahetvā sutte otāretabbāni, vinaye sandassetabbāni.",MN32,mahāgosiṅgasuttaṃ,"so catassannaṃ parisānaṃ dhammaṃ deseti parimaṇḍalehi <b>padabyañjanehi</b> anuppabandhehi anusayasamugghātāya. evarūpena kho, āvuso sāriputta, bhikkhunā gosiṅgasālavanaṃ sobheyyā'ti.",,,,,,
padātabba,ptp,should be given (to); should be presented (to); should be offered (to),VIN PAT NP 22,ūnapañcabandhanasikkhāpadaṃ,"tena bhikkhunā so patto bhikkhuparisāya nissajjitabbo, yo ca tassā bhikkhuparisāya pattapariyanto, so tassa bhikkhuno <b>padātabbo</b>, ayaṃ te bhikkhu patto yāva bhedanāya dhāretabbo'ti, ayaṃ tattha sāmīci.",,,,,,,,,
