id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
10156,avakkhitta,pp,dropped; thrown down,AN7.64,kodhanasuttaṃ,"kodhanassa, bhikkhave, purisapuggalassa kodh'ābhibhūtassa kodhaparetassa, ye'pi'ssa te honti bhogā uṭṭhānavīriy'ādhigatā bāhābalaparicitā seda-<b>avakkhittā</b> dhammikā dhammaladdhā, te'pi rājāno rājakosaṃ pavesenti kodh'ābhibhūtassa.",MN43,mahāvedallasuttaṃ,"yadā kho, āvuso, imaṃ kāyaṃ tayo dhammā jahanti, āyu usmā ca viññāṇaṃ, ath'āyaṃ kāyo ujjhito <b>avakkhitto</b> seti, yathā kaṭṭhaṃ acetanan'ti.",,,,,,
10610,avinīta,pp,untrained (in); uneducated (about); undisciplined (in),SN22.1,nakulapitusuttaṃ,"idha, gahapati, assutavā puthujjano ariyānaṃ adassāvī ariyadhammassa akovido ariyadhamme <b>avinīto</b> sappurisānaṃ adassāvī sappurisadhammassa akovido sappurisadhamme <b>avinīto</b> rūpaṃ attato samanupassati",MN8,sallekhasuttaṃ,"so vata, cunda, attanā adanto <b>avinīto</b> aparinibbuto paraṃ damessati vinessati parinibbāpessatī'ti n'etaṃ ṭhānaṃ vijjati.",,,,,,
10619,avipariṇāmadhamma,adj,with unchanging nature; of stable condition,SN22.96,gomayapiṇḍasuttaṃ,"atha kho bhagavā parittaṃ gomayapiṇḍaṃ pāṇinā gahetvā taṃ bhikkhuṃ etadavoca. ettako'pi kho, bhikkhu, attabhāvapaṭilābho n'atthi nicco dhuvo sassato <b>avipariṇāmadhammo</b> sassatisamaṃ tath'eva ṭhassati.",,,,,,,,,
11557,āditta,pp,blazing; burning; on fire,SN35.28,ādittasuttaṃ,"cakkhuṃ bhikkhave <b>ādittaṃ</b>, rūpā <b>ādittā</b>, cakkhuviññāṇaṃ <b>ādittaṃ</b>, cakkhusamphasso <b>āditto</b>.",SN1.41,ādittasuttaṃ,"<b>ādittasmiṃ</b> agārasmiṃ,
yaṃ nīharati bhājanaṃ,
taṃ tassa hoti atthāya,
no ca yaṃ tattha ḍayhati.",SN35.28,ādittasuttaṃ,"ekaṃ samayaṃ bhagavā gayāyaṃ viharati gayāsīse saddhiṃ bhikkhusahassena. tatra kho bhagavā bhikkhū āmantesi, sabbaṃ, bhikkhave, <b>ādittaṃ</b>.",AN8.74,dutiya maraṇassatisuttaṃ,"seyyathā'pi ādittacelo vā <b>āditta</b>sīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya."
11559,ādittacela,adj,whose clothes are on fire; with blazing garments,AN8.74,dutiyamaraṇassatisuttaṃ,"seyyathā'pi <b>ādittacelo</b> vā ādittasīso vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.",,,,,,,,,
11565,ādittasīsa,masc,whose head is on fire; with a blazing head,AN8.74,dutiya maraṇassatisuttaṃ,"seyyathā'pi ādittacelo vā <b>ādittasīso</b> vā, tass'eva celassa vā sīsassa vā nibbāpanāya adhimattaṃ chandañ'ca vāyāmañ'ca ussāhañ'ca ussoḷhiñ'ca appaṭivāniñ'ca satiñ'ca sampajaññañ'ca kareyya.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"jaheyya sabbasaṃyogaṃ,
kareyya saraṇ'attano,
careyy<b>'ādittasīso</b>'va,
patthayaṃ accutaṃ padan'ti.",,,,,,
11810,āneñjappatta,adj,reached the imperturbable state; unflappable; unshakeable,MN39,mahāassapurasuttaṃ,so evaṃ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigat'ūpakkilese mudubhūte kammaniye ṭhite <b>āneñjappatte</b> pubbenivās'ānussatiñāṇāya sattānaṃ cut'ūpapātañāṇāya āsavānaṃ khayañāṇāya cittaṃ abhininnāmeti.,AN6.55,soṇasuttaṃ,amissīkatam'ev'assa cittaṃ hoti ṭhitaṃ <b>āneñjappattaṃ</b> vayañ'c'ass'ānupassati.,,,,,,
11985,ābādhato,ind,as disease; as sickness; as illness; as affliction; as oppressive,AN9.36,jhānasuttaṃ,"so yadeva tattha hoti rūpagataṃ vedanāgataṃ saññāgataṃ saṅkhāragataṃ viññāṇagataṃ, te dhamme aniccato dukkhato rogato gaṇḍato sallato aghato <b>ābādhato</b> parato palokato suññato anattato samanupassati.",,,,,,,,,
11993,ābādhika,adj,sick; ill,SN47.29,"satipaṭṭhānasaṃyuttaṃ, sirivaḍḍhasuttaṃ",tena kho pana samayena sirivaḍḍho gahapati <b>ābādhiko</b> hoti dukkhito bāḷhagilāno. atha kho sirivaḍḍho gahapati aññataraṃ purisaṃ āmantesi,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā <b>ābādhikaṃ</b> dukkhitaṃ bāḷhagilānaṃ, sake muttakarīse palipannaṃ semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?",,,,,,
12225,āyatiṃ,ind,in future,VIN4.4.125,āpattipaṭikamma vidhi,"tena vattabbo, passasī'ti. āma passāmī'ti. <b>āyatiṃ</b> saṃvareyyāsī'ti",AN3.66,kesamuttisuttaṃ,"iti kho, ānanda, kammaṃ khettaṃ, viññāṇaṃ bījaṃ, taṇhā sneho. avijjānīvaraṇānaṃ sattānaṃ taṇhāsaṃyojanānaṃ hīnāya dhātuyā viññāṇaṃ patiṭṭhitaṃ evaṃ <b>āyatiṃ</b> punabbhav'ābhinibbatti hoti.",SN12.70,susimasuttaṃ,"tassa me, bhante, bhagavā accayaṃ accayato paṭiggaṇhātu, <b>āyatiṃ</b> saṃvarāyāti.",MN10.11,mahāsatipaṭṭhānasuttaṃ,yathā ca pahīnāya vicikicchāya <b>āyatiṃ</b> anuppādo hoti tañ'ca pajānāti.
12928,āsevita 1,pp,practised persistently,AN1.606,amatavaggo,"amataṃ tesaṃ, bhikkhave, anāsevitaṃ yesaṃ kāyagatāsati anāsevitā. amataṃ tesaṃ, bhikkhave, <b>āsevitaṃ</b> yesaṃ kāyagatāsati <b>āsevitā</b>'ti.",AN11.15,mettāsuttaṃ,"mettāya, bhikkhave, cetovimuttiyā <b>āsevitāya</b> bhāvitāya bahulīkatāya yānīkatāya vatthukatāya anuṭṭhitāya paricitāya susamāraddhāya ekādasānisaṃsā pāṭikaṅkhā.",,,,,,
13415,iṭṭha 1.1,pp,pleasing; likeable; cherished; wished for,DN17.4,mahāsudassanasuttaṃ,"dīgharattaṃ kho maṃ tvaṃ, devi, <b>iṭṭhehi</b> kantehi piyehi manāpehi samudācarittha, atha ca pana maṃ tvaṃ pacchime kāle aniṭṭhehi akantehi appiyehi amanāpehi samudācarasī'ti",MN105,sunakkhattasuttaṃ,"pañca kho ime, sunakkhatta, kāmaguṇā. katame pañca? cakkhuviññeyyā rūpā <b>iṭṭhā</b> kantā manāpā piyarūpā kām'ūpasaṃhitā rajanīyā",MN137,saḷāyatanavibhaṅgasuttaṃ,cakkhuviññeyyānaṃ rūpānaṃ <b>iṭṭhānaṃ</b> kantānaṃ manāpānaṃ manoramānaṃ lok'āmisapaṭisaṃyuttānaṃ paṭilābhaṃ vā paṭilābhato samanupassato,DN22.15,mahāsatipaṭṭhānasuttaṃ,"katamo ca, bhikkhave, piyehi vippayogo dukkho? idha yassa te honti <b>iṭṭhā</b> kantā manāpā rūpā saddā gandhā rasā phoṭṭhabbā dhammā"
14392,uju 1,adj,straight; upright; erect,SNP8,mettasuttaṃ,"karaṇīyam'atthakusalena yaṃ taṃ santaṃ padaṃ abhisamecca,
sakko <b>ujū</b> ca suhujū ca, suvaco c'assa mudu, anatimānī.",SN12.41,pañcaverabhayasuttaṃ,supaṭipanno bhagavato sāvakasaṅgho <b>uju</b>paṭipanno bhagavato sāvakasaṅgho ñāyapaṭipanno bhagavato sāvakasaṅgho sāmīcipaṭipanno bhagavato sāvakasaṅgho,AN5.202,dhammassavanasuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā dhammassavane. katame pañca? assutaṃ suṇāti, sutaṃ pariyodāpeti, kaṅkhaṃ vitarati, diṭṭhiṃ <b>ujuṃ</b> karoti, cittam'assa pasīdati.",MN39,mahāassapurasuttaṃ,"so pacchābhattaṃ piṇḍapātapaṭikkanto nisīdati pallaṅkaṃ ābhujitvā, <b>ujuṃ</b> kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā"
14512,uṭṭhāna 2,nt,effort; exertion; initiative; activity,DHP25,appamādavaggo,"<b>uṭṭhānen</b>'appamādena,
saṃyamena damena ca,
dīpaṃ kayirātha medhāvī,
yaṃ ogho n'ābhikīrati.",AN10.73,iṭṭhadhammasuttaṃ,"<b>uṭṭhānaṃ</b> anālasyaṃ bhogānaṃ āhāro, maṇḍanā vibhūsanā vaṇṇassa āhāro, sappāyakiriyā ārogyassa āhāro, kalyāṇamittatā sīlānaṃ āhāro",AN4.61,pattakammasuttaṃ,"sa kho so, gahapati, ariyasāvako <b>uṭṭhāna</b>vīriy'ādhigatehi bhogehi bāhābalaparicitehi sed'āvakkhittehi dhammikehi dhammaladdhehi imāni cattāri pattakammāni kattā hoti.",MN13,mahādukkhakkhandhasuttaṃ,"so socati kilamati paridevati urattāḷiṃ kandati, sammohaṃ āpajjati, moghaṃ vata me <b>uṭṭhānaṃ</b>, aphalo vata me vāyāmo'ti."
14525,uṭṭhānavīriya,nt,effort and exertion; get up and go,AN7.64,kodhanasuttaṃ,"kodhanassa, bhikkhave, purisapuggalassa kodh'ābhibhūtassa kodhaparetassa, ye'pi'ssa te honti bhogā <b>uṭṭhānavīriya</b>-adhigatā bāhābalaparicitā sed'āvakkhittā dhammikā dhammaladdhā, te'pi rājāno rājakosaṃ pavesenti kodh'ābhibhūtassa.",,,,,,,,,
14526,uṭṭhānavīriyādhigata,adj,obtained by initiative and exertion,AN7.64,kodhanasuttaṃ,"kodhanassa, bhikkhave, purisapuggalassa kodh'ābhibhūtassa kodhaparetassa, ye'pi'ssa te honti bhogā <b>uṭṭhānavīriy'ādhigatā</b> bāhābalaparicitā sed'āvakkhittā dhammikā dhammaladdhā, te'pi rājāno rājakosaṃ pavesenti kodh'ābhibhūtassa.",SN1.33,sādhusuttaṃ,"yo dhammaladdhassa dadāti dānaṃ,
<b>uṭṭhānavīriy'ādhigatassa</b> jantu,
atikkamma so vetaraṇiṃ yamassa,
dibbāni ṭhānāni upeti macco'ti.",,,,,,
15571,upaṭṭhita 1,pp,present; in attendance,UD25,mahāmoggallānasuttaṃ,"sati kāyagatā <b>upaṭṭhitā</b>,
chasu phass'āyatanesu saṃvuto,
satataṃ bhikkhu samāhito,
jaññā nibbānam'attano'ti.",SN35.247,chappāṇakasuttaṃ,"kathañ'ca, bhikkhave, saṃvaro hoti? idha, bhikkhave, bhikkhu cakkhunā rūpaṃ disvā piyarūpe rūpe n'ādhimuccati, appiyarūpe rūpe na byāpajjati, <b>upaṭṭhita</b>kāyassati ca viharati appamāṇacetaso",ITI111,sampannasīlasuttaṃ,"āraddhaṃ hoti vīriyaṃ asallīnaṃ, <b>upaṭṭhitā</b> sati asammuṭṭhā, passaddho kāyo asāraddho, samāhitaṃ cittaṃ ek'aggaṃ.",MN107,gaṇakamoggallānasuttaṃ,"ye pana te kulaputtā ... āraddhavīriyā pahit'attā <b>upaṭṭhita</b>ssatino sampajānā samāhitā ek'aggacittā paññavanto aneḷamūgā, tehi bhavaṃ gotamo saddhiṃ saṃvasati."
16280,upahata 1,pp,injured; impaired; broken; deteriorated,AN2.135,āyācanavaggo,"dvīhi, bhikkhave, dhammehi samannāgato bālo abyatto asappuriso khataṃ <b>upahataṃ</b> attānaṃ pariharati sāvajjo ca hoti sānuvajjo ca viññūnaṃ bahuñ'ca apuññaṃ pasavati",DHP134,daṇḍavaggo,"sace n'eresi attānaṃ,
kaṃso <b>upahato</b> yathā,
esa patto'si nibbānaṃ,
sārambho te na vijjati.",,,,,,
17411,ekagga 1,adj,unified; collected,MN4,bhayabheravasuttaṃ,āraddhaṃ kho pana me brāhmaṇa vīriyaṃ ahosi asallīnaṃ upaṭṭhitā sati asammuṭṭhā passaddho kāyo asāraddho samāhitaṃ cittaṃ <b>ek'aggaṃ</b>,JAa1.N.1,sumedha kathā,"thaddhavisamabhūmibhāgasmiñ'hi caṅkame caṅkamantassa pādā rujjanti, phoṭā uṭṭhahanti, cittaṃ <b>ek'aggaṃ</b> na labhati, kammaṭṭhānaṃ vipajjati.",TH257,pārāpariyattheragāthā,"samaṇassa ahu cintā, pupphitamhi mahāvane.
<b>ek'aggassa</b> nisinnassa, pavivittassa jhāyino.",MN107,gaṇakamoggallānasuttaṃ,"ye pana te kulaputtā ... āraddhavīriyā pahit'attā upaṭṭhitassatino sampajānā samāhitā <b>ek'agga</b>cittā paññavanto aneḷamūgā, tehi bhavaṃ gotamo saddhiṃ saṃvasati."
17887,etarahi,ind,now; at present,AN4.21,paṭhamauruvelasuttaṃ,"ye ca atītā sambuddhā, ye ca buddhā anāgatā.
yo c'<b>eta'r'ahi</b> sambuddho, bahunnaṃ sokanāsano.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"ye'pi hi keci, rāhula, <b>eta'r'ahi</b> samaṇā vā brāhmaṇā vā kāyakammaṃ parisodhenti … sabbe te evam'evaṃ paccavekkhitvā paccavekkhitvā kāyakammaṃ parisodhenti",SN22.86,anurādhasuttaṃ,pubbe c'āhaṃ anurādha <b>eta'r'ahi</b> ca dukkhañ'c'eva paññapemi dukkhassa ca nirodhan'ti,MN137,saḷāyatanavibhaṅgasuttaṃ,pubbe c'eva rūpā <b>eta'r'ahi</b> ca sabbe te rūpā aniccā dukkhā vipariṇāmadhammā'ti evam'etaṃ yathābhūtaṃ sammappaññāya passato uppajjati somanassaṃ.
17914,eti 1,pr,comes (to),DHP86,paṇḍitavaggo,"ye ca kho samma'd'akkhāte, dhamme dhamm'ānuvattino,
te janā pāram'<b>essanti</b>, maccudheyyaṃ suduttaraṃ.",SNP8,mettasuttaṃ,"diṭṭhiñ'ca anupagamma, sīlavā dassanena sampanno,
kāmesu vineyya gedhaṃ, na hi jātu gabbhaseyyaṃ punar'<b>etī</b>'ti.",THI69,sundarītherīgāthā,"<b>ehi</b> sārathi gacchāhi,
rathaṃ niyyādayāh'imaṃ,
ārogyaṃ brāhmaṇiṃ vajja,
pabbaji dāni brāhmaṇo,
sujāto tīhi rattīhi,
tisso vijjā aphassayi.",,,
18220,ehipassika,adj,open to inspection; inviting to come and see for oneself; verifiable,SN12.41,pañcaverabhayasuttaṃ,svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko <b>ehipassiko</b> opaneyyiko paccattaṃ veditabbo viññūhi,,,,,,,,,
18411,ogha 2,masc,(of defilements) deluge; inundation; torrent,TH262,tālapuṭattheragāthā,"satthā ca me lokam'imaṃ adhiṭṭhahi,
aniccato addhuvato asārato,
pakkhanda maṃ citta jinassa sāsane,
tārehi <b>oghā</b> mahatā suduttarā.",SN35.238,āsīvisopamasuttaṃ,"mahā udakaṇṇavo'ti kho, bhikkhave, catunn'etaṃ oghānaṃ adhivacanaṃ kām'<b>oghassa</b>, bhav'<b>oghassa</b>, diṭṭh'<b>oghassa</b>, avijj'<b>oghassa</b>.",,,,,,
18688,opanayika,adj,pragmatic; applicable; relevant,SN12.41,pañcaverabhayasuttaṃ,svākkhāto bhagavatā dhammo sandiṭṭhiko akāliko ehipassiko <b>opanayiko</b> paccattaṃ veditabbo viññūhi,,,,,,,,,
19153,oḷārika 1,adj,coarse; gross; substantial; physical; material,SN22.59,anattalakkhaṇasuttaṃ,"tasmā't'iha, bhikkhave, yaṅkiñci rūpaṃ atīt'ānāgatapaccuppannaṃ ajjhattaṃ vā bahiddhā vā <b>oḷārikaṃ</b> vā sukhumaṃ vā hīnaṃ vā paṇītaṃ vā yaṃ dūre santike vā, sabbaṃ rūpaṃ, n'etaṃ mama, n'eso'ham'asmi, na m'eso attā'ti evam'etaṃ yathābhūtaṃ sammappaññāya daṭṭhabbaṃ",AN3.102,paṃsudhovakasuttaṃ,"evam'evaṃ kho, bhikkhave, santi adhicittam'anuyuttassa bhikkhuno <b>oḷārikā</b> upakkilesā kāyaduccaritaṃ vacīduccaritaṃ manoduccaritaṃ",MN152,indriyabhāvanāsuttaṃ,"so evaṃ pajānāti tañ'ca kho saṅkhataṃ <b>oḷārikaṃ</b> paṭiccasamuppannaṃ. etaṃ santaṃ etaṃ paṇītaṃ yadidaṃ, upekkhā'ti",,,
19735,kattar 1,masc,creator; maker,AN4.61,pattakammasuttaṃ,"sa kho so, gahapati, ariyasāvako uṭṭhānavīriy'ādhigatehi bhogehi bāhābalaparicitehi sed'āvakkhittehi dhammikehi dhammaladdhehi imāni cattāri pattakammāni <b>kattā</b> hoti.",MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro <b>kattā</b> nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.",,,,,,
19956,kanta 1.1,pp,charming (to); pleasant (to); desirable; agreeable (to),MN51,kandarakasuttaṃ,"pharusaṃ vācaṃ pahāya pharusāya vācāya paṭivirato hoti, yā sā vācā n'elā kaṇṇasukhā pemanīyā hadayaṅ'gamā porī bahujana<b>kantā</b> bahujanamanāpā tathārūpiṃ vācaṃ bhāsitā hoti",MN105,sunakkhattasuttaṃ,"pañca kho ime, sunakkhatta, kāmaguṇā. katame pañca? cakkhuviññeyyā rūpā iṭṭhā <b>kantā</b> manāpā piyarūpā kām'ūpasaṃhitā rajanīyā",SNP38,dvayatānupassanāsuttaṃ,"rūpā saddā rasā gandhā,
phassā dhammā ca kevalā,
iṭṭhā <b>kantā</b> manāpā ca,
yāvat'atthī'ti vuccati.",MN137,saḷāyatanavibhaṅgasuttaṃ,cakkhuviññeyyānaṃ rūpānaṃ iṭṭhānaṃ <b>kantānaṃ</b> manāpānaṃ manoramānaṃ lok'āmisapaṭisaṃyuttānaṃ paṭilābhaṃ vā paṭilābhato samanupassato
20201,kampati,pr,shakes; trembles; wavers; is disturbed,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","phuṭṭhassa lokadhammehi,
cittaṃ yassa na <b>kampati</b>,
asokaṃ virajaṃ khemaṃ,
etam'maṅgalam'uttamaṃ.",MN91,brahmāyusuttaṃ,so antaraghare nisinno samāno na chambhati na <b>kampati</b> na vedhati na paritassati. so achambhī akampī avedhī aparitassī vigatalomahaṃso.,,,,,,
20292,kammaniya,adj,ready; workable; suitable for use; functional,MN39,mahāassapurasuttaṃ,so evaṃ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigat'ūpakkilese mudubhūte <b>kammaniye</b> ṭhite āneñjappatte pubbenivās'ānussatiñāṇāya sattānaṃ cut'ūpapātañāṇāya āsavānaṃ khayañāṇāya cittaṃ abhininnāmeti.,AN5.23,upakkilesasuttaṃ,"pañc'ime, bhikkhave, jātarūpassa upakkilesā, yehi upakkilesehi upakkiliṭṭhaṃ jātarūpaṃ na c'eva mudu hoti na ca <b>kammaniyaṃ</b> na ca pabhassaraṃ pabhaṅgu ca na ca sammā upeti kammāya.",AN3.103,nimittasuttaṃ,"yato ca kho, bhikkhave, adhicittam'anuyutto bhikkhu kālena kālaṃ samādhinimittaṃ manasi karoti, kālena kālaṃ paggahanimittaṃ manasi karoti, kālena kālaṃ upekkhānimittaṃ manasi karoti, taṃ hoti cittaṃ muduñ'ca <b>kammaniyañ</b>'ca pabhassarañ'ca, na ca pabhaṅgu, sammā samādhiyati āsavānaṃ khayāya.",MN101,devadahasuttaṃ,"yassa hi so, bhikkhave, atthāya usukāro tejanaṃ dvīsu alātesu ātāpeyya paritāpeyya ujuṃ kareyya <b>kammaniyaṃ</b> sv'āssa attho abhinipphanno hoti."
21187,kāyaparihārika,adj,for looking after the body; for taking care of the body,MN51,kandarakasuttaṃ,so santuṭṭho hoti <b>kāyaparihārikena</b> cīvarena kucchiparihārikena piṇḍapātena so yena yen'eva pakkamati samādāy'eva pakkamati,,,,,,,,,
21534,kāḷaka 2,nt,stain; dirt; dirty mark,DN14.14,mahāpadānasuttaṃ,"seyyathā'pi nāma suddhaṃ vatthaṃ apagata<b>kāḷakaṃ</b> samma'd'eva rajanaṃ paṭiggaṇheyya, evam'eva tesaṃ caturāsītipāṇasahassānaṃ tasmiṃ'y'eva āsane virajaṃ vītamalaṃ dhammacakkhuṃ udapādi, yaṃ kiñci samudayadhammaṃ sabbaṃ taṃ nirodhadhamman'ti",,,,,,,,,
21715,kittisadda,masc,reputation; renown,AN3.27,jigucchitabbasuttaṃ,"kiñ'cā'pi, bhikkhave, evarūpassa puggalassa na diṭṭh'ānugatiṃ āpajjati, atha kho naṃ kalyāṇo <b>kittisaddo</b> abbhuggacchati, kalyāṇamitto purisapuggalo kalyāṇasahāyo kalyāṇasampavaṅko'ti.",VIN1.0,verañjakaṇḍaṃ,taṃ kho pana bhavantaṃ gotamaṃ evaṃ kalyāṇo <b>kittisaddo</b> abbhuggato,,,,,,
22157,kucchi 1,masc,stomach; belly,MN51,kandarakasuttaṃ,so santuṭṭho hoti kāyaparihārikena cīvarena <b>kucchi</b>parihārikena piṇḍapātena so yena yen'eva pakkamati samādāy'eva pakkamati,SN35.87,channasuttaṃ,"seyyathā'pi, āvuso, dakkho goghātako vā goghātak'antevāsī vā tiṇhena govikantanena <b>kucchiṃ</b> parikanteyya, evam'eva kho adhimattā vātā <b>kucchiṃ</b> parikantanti.",SN35.236,paṭhamahatthapādopamasuttaṃ,"hatthesu, bhikkhave, sati ādānanikkhepanaṃ paññāyati, pādesu sati abhikkamapaṭikkamo paññāyati, pabbesu sati samiñjanapasāraṇaṃ paññāyati, <b>kucchismiṃ</b> sati jighacchā pipāsā paññāyati.",,,
22170,kucchiparihārika,adj,for looking after the stomach; for taking care of the belly,MN51,kandarakasuttaṃ,"seyyathā'pi nāma pakkhī sakuṇo yena yen'eva ḍeti sapattabhāro'va ḍeti, evam'eva bhikkhu santuṭṭho hoti kāyaparihārikena cīvarena, <b>kucchiparihārikena</b> piṇḍapātena.",,,,,,,,,
22904,kevala paripūra,idiom,completely and utterly; complete and utter; 100%,MN22,alagaddūpamasuttaṃ,"attani ca, bhikkhave, attaniye ca saccato thetato anupalabbhamāne, yam'pi taṃ diṭṭhiṭṭhānaṃ, so loko so attā, so pecca bhavissāmi nicco dhuvo sassato avipariṇāmadhammo, sassatisamaṃ tath'eva ṭhassāmī'ti, nan'āyaṃ, bhikkhave, <b>kevalo paripūro</b> bāladhammo'ti?",,,,,,,,,
22905,kevala 1,adj,all; whole lot; altogether; total; entire; complete,SN55.7,veḷudvāreyyasuttaṃ,"so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ, <b>kevala</b>paripuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti.",VIBH6.1,paṭiccasamuppādavibhaṅgo,evam'etassa <b>kevalassa</b> dukkhakkhandhassa samudayo hoti,SNP38,dvayatānupassanāsuttaṃ,"rūpā saddā rasā gandhā,
phassā dhammā ca <b>kevalā</b>,
iṭṭhā kantā manāpā ca,
yāvat'atthī'ti vuccati.",,,
23369,khata 1.1,pp,hurt; injured,SN17.3,kummasuttaṃ,"taggha'si, tāta kumma, <b>khato</b>, taggha upahato. etena hi te, tāta kumma, suttakena pitaro ca pitāmahā ca anayaṃ āpannā byasanaṃ āpannā. gaccha dāni tvaṃ, tāta kumma, na dāni tvaṃ amhākan'ti.",SN1.38,sakalikasuttaṃ,tena kho pana samayena bhagavato pādo sakalikāya <b>khato</b> hoti.,AN2.135,āyācanavaggo,"dvīhi, bhikkhave, dhammehi samannāgato bālo abyatto asappuriso <b>khataṃ</b> upahataṃ attānaṃ pariharati sāvajjo ca hoti sānuvajjo ca viññūnaṃ bahuñ'ca apuññaṃ pasavati",,,
23645,khāyita 2,nt,eating; chewing,MN107,gaṇakamoggallānasuttaṃ,"asite pīte <b>khāyite</b> sāyite sampajānakārī, uccārapassāvakamme sampajānakārī, gate ṭhite nisinne sutte jāgarite bhāsite tuṇhībhāve sampajānakārī'ti.",,,,,,,,,
23741,khīṇa 1,pp,consumed; spent; finished; exhausted; slowly destroyed,SN22.59,anattalakkhaṇasuttaṃ,<b>khīṇā</b> jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ n'āparaṃ itthattāyā'ti pajānāti,SNP13,"ratanasuttaṃ
cūḷavaggo 1","<b>khīṇaṃ</b> purāṇaṃ navaṃ n'atthi sambhavaṃ, virattacitt'āyatike bhavasmiṃ.
te <b>khīṇa</b>bījā avirūḷhichandā, nibbanti dhīrā yath'āyaṃ padīpo.",SNP40,"guhaṭṭhakasuttaṃ
aṭṭhakavaggo 2","mamāyite passatha phandamāne,
macche'va app'odake <b>khīṇa</b>sote,
etam'pi disvā amamo careyya,
bhavesu āsattim'akubbamāno.",MN107,gaṇakamoggallānasuttaṃ,"ye pana te bhikkhū arahanto <b>khīṇ</b>'āsavā vusitavanto katakaraṇīyā ohitabhārā anuppattasadatthā parikkhīṇabhavasaṃyojanā samma'd'aññā vimuttā tesaṃ ime dhammā diṭṭhadhammasukhavihārāya c'eva saṃvattanti, satisampajaññāya cā'ti."
23920,khema 1,adj,well; safe; secure; at peace; at rest,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","phuṭṭhassa lokadhammehi, cittaṃ yassa na kampati.
asokaṃ virajaṃ <b>khemaṃ</b>, etam'maṅgalam'uttamaṃ.",MN22,alagaddūpamasuttaṃ,"seyyathā'pi, bhikkhave, puriso addhānamaggappaṭipanno. so passeyya mahantaṃ udak'aṇṇavaṃ, orimaṃ tīraṃ sāsaṅkaṃ sappaṭibhayaṃ, pārimaṃ tīraṃ <b>khemaṃ</b> appaṭibhayaṃ.",TH172,bākulattheragāthā,"susukhaṃ vata nibbānaṃ,
sammāsambuddhadesitaṃ,
asokaṃ virajaṃ <b>khemaṃ</b>,
yattha dukkhaṃ nirujjhatī'ti.",,,
24144,gaṇḍato,ind,as a boil; as an abscess,AN9.36,jhānasuttaṃ,"so yadeva tattha hoti rūpagataṃ vedanāgataṃ saññāgataṃ saṅkhāragataṃ viññāṇagataṃ, te dhamme aniccato dukkhato rogato <b>gaṇḍato</b> sallato aghato ābādhato parato palokato suññato anattato samanupassati.",,,,,,,,,
25241,gocara 3,masc,sphere; domain; field; range,DHP92,arahantavaggo,"yesaṃ sannicayo n'atthi,
ye pariññātabhojanā,
suññato animitto ca,
vimokkho yesaṃ <b>gocaro</b>,
ākāse va sakuntānaṃ,
gati tesaṃ durannayā.",DHP179,buddhavaggo,"yassa jitaṃ n'āvajīyati,
jitaṃ yassa no yāti koci loke,
taṃ buddham'ananta<b>gocaraṃ</b>,
apadaṃ kena padena nessatha.",DHP12,yamakavaggo,"sārañ'ca sārato ñatvā, asārañ'ca asārato,
te sāraṃ adhigacchanti, sammāsaṅkappa<b>gocarā</b>.",DHP93,arahantavaggo,"yass'āsavā parikkhīṇā, āhāre ca anissito,
suññato animitto ca, vimokkho yassa <b>gocaro</b>,
ākāse va sakuntānaṃ, padaṃ tassa durannayaṃ."
