pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
carati 1.1,pr,walks; wanders; goes around; travels; fares on,TH179,sāṭimattiyattheragāthā,"paccati munino bhattaṃ,
thokaṃ thokaṃ kule kule,
piṇḍikāya <b>carissāmi</b>,
atthi jaṅghābalaṃ mamā'ti.",VIN3.4.4.9,navama sikkhāpadaṃ,tena kho pana samayena bhikkhuniyo antovassaṃ cārikaṃ <b>caranti</b>,,,,,,
cāga 1,masc,giving up; relinquishing; abandoning,SN56.11,dhammacakkappavattanasuttaṃ,yo tassā'y'eva taṇhāya asesavirāganirodho <b>cāgo</b> paṭinissaggo mutti anālayo,MN140,dhātuvibhaṅgasuttaṃ,"tasmā evaṃ samannāgato bhikkhu iminā paramena cāg'ādhiṭṭhānena samannāgato hoti. eso hi, bhikkhu, paramo ariyo <b>cāgo</b> yadidaṃ, sabb'ūpadhipaṭinissaggo.",,,,,,
cīvara 1,nt,robe; cloth; robe-cloth,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso <b>cīvaraṃ</b> paṭisevāmi yāva'd'eva sītassa paṭighātāya uṇhassa paṭighātāya ḍaṃsamakasavāt'ātapasiriṃsapasamphassānaṃ paṭighātāya yāva'd'eva hirikopīnapaṭicchādan'atthaṃ,MN51,kandarakasuttaṃ,"pakkhī sakuṇo yena yen'eva ḍeti, sapattabhāro'va ḍeti. evam'eva bhikkhu santuṭṭho hoti kāyaparihārikena <b>cīvarena</b> kucchiparihārikena piṇḍapātena.",SN16.1,santuṭṭhasuttaṃ,"tasmā't'iha, bhikkhave, evaṃ sikkhitabbaṃ, santuṭṭhā bhavissāma itarītarena <b>cīvarena</b>, itarītaracīvarasantuṭṭhiyā ca vaṇṇavādino, na ca cīvarahetu anesanaṃ appatirūpaṃ āpajjissāma.",MN40,cūḷāssapurasuttaṃ,"yesañ'ca mayaṃ <b>cīvara</b>-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-parikkhāraṃ paribhuñjāma, tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsā"
jarā,fem,old age; ageing,VIBH6.1,paṭiccasamuppādavibhaṅgo,"yā tesaṃ tesaṃ sattānaṃ tamhi tamhi sattanikāye <b>jarā</b> jīraṇatā khaṇḍiccaṃ pāliccaṃ valittacatā āyuno saṃhāni indriyānaṃ paripāko, ayaṃ vuccati jarā.",SN12.1,paṭiccasamuppādasuttaṃ,"upādānanirodhā, bhavanirodho, bhavanirodhā, jātinirodho, jātinirodhā, <b>jarā</b>maraṇaṃ soka-parideva-dukkha-domanass'upāyāsā nirujjhanti.",DHP150,jarāvaggo,"aṭṭhīnaṃ nagaraṃ kataṃ,
maṃsalohitalepanaṃ,
yattha <b>jarā</b> ca maccu ca,
māno makkho ca ohito.",SN1.41,ādittasuttaṃ,"evaṃ ādittako loko,
<b>jarāya</b> maraṇena ca,
nīhareth'eva dānena,
dinnaṃ hoti sunīhataṃ."
jāti 1,fem,birth; rebirth; conception,MN39,mahāassapurasuttaṃ,khīṇā <b>jāti</b> vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ n'āparaṃ itthattāyā'ti pajānāti,SN12.1,paṭiccasamuppādasuttaṃ,"upādānanirodhā, bhavanirodho, bhavanirodhā, jātinirodho, <b>jāti</b>nirodhā, jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā nirujjhanti.",,,,,,
ñāṇadassana,nt,total understanding; understanding and insight; knowledge and vision,AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttarimanussadhammā alam'ariya<b>ñāṇadassana</b>viseso adhigato, so'haṃ pacchime kāle sabrahmacārīhi puṭṭho na maṅku bhavissāmī'ti",AN7.65,hirīottappasuttaṃ,sammāsamādhimhi sati sammāsamādhisampannassa upanisasampannaṃ hoti yathābhūta<b>ñāṇadassanaṃ</b>,MN91,brahmāyusuttaṃ,"apalokento kho pana so bhavaṃ gotamo sabbakāyen'eva apaloketi, so na uddhaṃ ulloketi, na adho oloketi, na ca vipekkhamāno gacchati, yugamattañ'ca pekkhati, tato c'assa uttari anāvaṭaṃ <b>ñāṇadassanaṃ</b> bhavati.",AN4.41,samādhibhāvanāsuttaṃ,"atthi, bhikkhave, samādhibhāvanā bhāvitā bahulīkatā <b>ñāṇadassana</b>ppaṭilābhāya saṃvattati"
ñāṇadassanavisesa,masc,distinction in knowledge and vision; attainment of understanding and insight,AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttarimanussadhammā alam'ariya<b>ñāṇadassanaviseso</b> adhigato, so'haṃ pacchime kāle sabrahmacārīhi puṭṭho na maṅku bhavissāmī'ti",,,,,,,,,
ñāya,masc,way; means; method; system,SN12.41,pañcaverabhayasuttaṃ,supaṭipanno bhagavato sāvakasaṅgho ujupaṭipanno bhagavato sāvakasaṅgho <b>ñāya</b>paṭipanno bhagavato sāvakasaṅgho sāmīcipaṭipanno bhagavato sāvakasaṅgho,MN75,māgaṇḍiyasuttaṃ,"rakkhass'etaṃ, māgaṇḍiya, vācaṃ, rakkhass'etaṃ, māgaṇḍiya, vācaṃ. bahū hi tassa bhoto gotamassa khattiyapaṇḍitā'pi brāhmaṇapaṇḍitā'pi gahapatipaṇḍitā'pi samaṇapaṇḍitā'pi abhippasannā vinītā ariye <b>ñāye</b> dhamme kusale'ti.",DN22.1,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya <b>ñāyassa</b> adhigamāya nibbānassa sacchikiriyāya yadidaṃ cattāro satipaṭṭhānā",,,
taṇhā 1,fem,craving (for); wanting; desire (for),SN12.2,vibhaṅgasuttaṃ,"vedanāpaccayā <b>taṇhā</b>, <b>taṇhā</b>paccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā sambhavanti.",SN12.1,paṭiccasamuppādasuttaṃ,"saḷ'āyatananirodho, saḷ'āyatananirodhā, phassanirodho, phassanirodhā, vedanānirodho, vedanānirodhā, <b>taṇhā</b>nirodho, <b>taṇhā</b>nirodhā, upādānanirodho",SNP68,"udaya māṇava pucchā
pārāyanavaggo 13","nandisaṃyojano loko,
vitakkassa vicāraṇaṃ,
<b>taṇhāya</b> vippahānena,
nibbānaṃ iti vuccati.",AN6.61,majjhesuttaṃ,"evaṃ vutte aññataro bhikkhu there bhikkhū etadavoca, phasso kho, āvuso, eko anto, phassasamudayo dutiyo anto, phassanirodho majjhe, <b>taṇhā</b> sibbinī."
tathāgata,masc,Such Become; Realised; being in such a state; arrived at the truth; epithet of the Buddha,MN107,gaṇakamoggallānasuttaṃ,"<b>tathāgato</b> purisadammaṃ labhitvā paṭhamaṃ evaṃ vineti, ehi tvaṃ bhikkhu sīlavā hohi",MN27,cūḷahatthipadopamasuttaṃ,so taṃ dhammaṃ sutvā <b>tathāgate</b> saddhaṃ paṭilabhati. so tena saddhāpaṭilābhena samannāgato iti paṭisañcikkhati,DN16.36,mahāparinibbānasuttaṃ,"atha kho bhagavā bhikkhū āmantesi, handa dāni, bhikkhave, āmantayāmi vo, vayadhammā saṅkhārā appamādena sampādethā'ti. ayaṃ <b>tathāgatassa</b> pacchimā vācā.",SN46.53,aggisuttaṃ,"n'āhaṃ taṃ, bhikkhave, passāmi ... yo imesaṃ pañhānaṃ veyyākaraṇena cittaṃ ārādheyya, aññatra <b>tathāgatena</b> vā <b>tathāgata</b>sāvakena vā ito vā pana sutvā."
tassa 1,pron,to him; for him; to that; for that,DN21.8,sakkapañhasuttaṃ,namo <b>tassa</b> bhagavato arahato sammāsambuddhassa,MN107,gaṇakamoggallānasuttaṃ,"<b>tassa</b> saṃvarāya paṭipajjāhi, rakkhāhi cakkhu'ndriyaṃ cakkhu'ndriye saṃvaraṃ āpajjāhi.",SNP57,"tissametteyya māṇava pucchā
pārāyanavaggo 2","kāmesu brahmacariyavā,
vītataṇho sadā sato,
saṅkhāya nibbuto bhikkhu,
<b>tassa</b> no santi iñjitā.",SN1.41,ādittasuttaṃ,"ādittasmiṃ agārasmiṃ, yaṃ nīharati bhājanaṃ. taṃ <b>tassa</b> hoti atthāya, no ca yaṃ tattha ḍayhati."
tveva 1,sandhi,however; but; rather; rather than,SN12.1,paṭiccasamuppādasuttaṃ,"avijjāya <b>tv'eva</b> asesavirāganirodhā saṅkhāranirodho, saṅkhāranirodhā viññāṇanirodho",SN22.101,vāsijaṭasuttaṃ,"no ca khv'assa evaṃ ñāṇaṃ hoti, ettakaṃ vata me ajja vāsijaṭassa khīṇaṃ, ettakaṃ hiyyo, ettakaṃ pare'ti. atha khv'assa khīṇe khīṇaṃ<b>tv'eva</b> ñāṇaṃ hoti.",SN12.61,assutavāsuttaṃ,varaṃ bhikkhave assutavā puthujjano imaṃ cātumahābhūtikaṃ kāyaṃ attato upagaccheyya na <b>tv'eva</b> cittaṃ,,,
thera 1.2,masc,(vinaya) elder; senior monk; monastic of ten or more years standing,AN4.180,mahāpadesasuttaṃ,tassa me <b>therassa</b> sammukhā sutaṃ sammukhā paṭiggahitaṃ,VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro",yo panā'ti yo yādiso yathāyutto yathājacco yathānāmo yathāgotto yathāsīlo yathāvihārī yathāgocaro <b>thero</b> vā navo vā majjhimo vā.,DHP260,dhammaṭṭhavaggo,"na tena <b>thero</b> so hoti,
yen'assa palitaṃ siro,
paripakko vayo tassa,
moghajiṇṇo'ti vuccati.",,,
danta 1.1,masc,tooth,DN22.5,mahāsatipaṭṭhānasuttaṃ,"atthi imasmiṃ kāye kesā lomā nakhā <b>dantā</b> taco, maṃsaṃ nhāru aṭṭhi aṭṭhimiñjaṃ vakkaṃ, hadayaṃ yakanaṃ kilomakaṃ pihakaṃ papphāsaṃ",AN3.36,devadūtasuttaṃ,āturaṃ gatayobbanaṃ khaṇḍa<b>dantaṃ</b> palitakesaṃ vilūnaṃ khalitasiraṃ valitaṃ tilak'āhatagattan'ti?,,,,,,
dukkha 3,nt,discomfort; suffering; unease; unpleasantness; something unsatisfactory; trouble; a bummer; stress,SN35.28,ādittasuttaṃ,"kena ādittaṃ? ādittaṃ rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi <b>dukkhehi</b> domanassehi upāyāsehi ādittan'ti vadāmi",SN45.8,vibhaṅgasuttaṃ,"yaṃ kho bhikkhave <b>dukkhe</b> ñāṇaṃ, <b>dukkha</b>samudaye ñāṇaṃ, <b>dukkha</b>nirodhe ñāṇaṃ, <b>dukkha</b>nirodhagāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.",MN4,bhayabheravasuttaṃ,"so idaṃ <b>dukkhan</b>'ti yathābhūtaṃ abbhaññāsiṃ, ayaṃ <b>dukkha</b>samudayo'ti yathābhūtaṃ abbhaññāsiṃ, ayaṃ <b>dukkha</b>nirodho'ti yathābhūtaṃ abbhaññāsiṃ",DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
yadā paññāya passati,
atha nibbindati <b>dukkhe</b>,
esa maggo visuddhiyā."
deti 1,pr,gives (to); donates (to); offers (to); hands (to),Trad,,puññāni pakatāni me sukhañ'ca tividhaṃ <b>dentu</b>. khippaṃ pāpetha vo'mataṃ.,THI32,dantikātherīgāthā,"puriso aṅkusam'ādāya,
<b>dehi</b> pādan'ti yācati,
nāgo pasārayī pādaṃ,
puriso nāgam'āruhi.",SN2.23,serīsuttaṃ,"tena hi, bhaṇe, yo bāhiresu janapadesu āyo sañjāyati tato upaḍḍhaṃ antepure pavesetha, upaḍḍhaṃ tatth'eva dānaṃ <b>detha</b> samaṇa-brāhmaṇa-kapaṇ'addhika-vanibbaka-yācakānan'ti.",VIN PAT PD 2,dutiyapāṭidesanīya sikkhāpada,"bhikkhū pan'eva kulesu nimantitā bhuñjanti, tatra ce sā bhikkhunī vosāsamānarūpā ṭhitā hoti, idha sūpaṃ <b>detha</b>, idha odanaṃ <b>dethā</b>'ti."
deva 1,masc,deity; god,DN16.21,mahāparinibbānasuttaṃ,bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya sukhāya <b>deva</b>manussānaṃ,SN56.11,dhammacakkappavattanasuttaṃ,"n'eva tāv'āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sa<b>deva</b>manussāya anuttaraṃ sammāsambodhiṃ abhisambuddho paccaññāsiṃ",VIN1.1.3,tatiyapārājikaṃ,"kiṃ tuyh'iminā pāpakena dujjīvitenāti pāpakaṃ nāma jīvitaṃ aḍḍhānaṃ jīvitaṃ upādāya daliddānaṃ jīvitaṃ pāpakaṃ lāmakaṃ, sadhanānaṃ jīvitaṃ upādāya adhanānaṃ jīvitaṃ pāpakaṃ, <b>devānaṃ</b> jīvitaṃ upādāya manussānaṃ jīvitaṃ pāpakaṃ.",DHP224,kodhavaggo,"saccaṃ bhaṇe na kujjheyya,
dajjā appam'pi yācito,
etehi tīhi ṭhānehi,
gacche <b>devāna</b> santike."
devamanussā,masc,gods and human beings; deities and men,DN16.21,mahāparinibbānasuttaṃ,bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya sukhāya <b>devamanussānaṃ</b>,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā <b>devamanussānaṃ</b> buddho bhagavā,SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","te ce n'ātariṃsu yājayogā,
yaññehi jātiñ'ca jarañ'ca mārisa,
atha ko carahi <b>devamanussa</b>loke,
atāri jātiñ'ca jarañ'ca mārisa,
pucchāmi taṃ bhagavā brūhi me taṃ.",SN35.136,paṭhamarūpārāmasuttaṃ,"rūp'ārāmā, bhikkhave, <b>devamanussā</b> rūparatā rūpasammuditā. rūpavipariṇāmavirāganirodhā dukkhā, bhikkhave, <b>devamanussā</b> viharanti."
domanassa,nt,(mental) suffering; distress; discontent; dissatisfaction; dejection; depression; unhappiness; grief; negative state of mind,SN45.8,vibhaṅgasuttaṃ,"idha, bhikkhave, bhikkhu kāye kāy'ānupassī viharati ātāpī sampajāno satimā, vineyya loke abhijjhā<b>domanassaṃ</b>",SN35.28,ādittasuttaṃ,"kena ādittaṃ? ādittaṃ rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi <b>domanassehi</b> upāyāsehi ādittan'ti vadāmi",DN22.1,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkha<b>domanassānaṃ</b> atthaṅ'gamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya yadidaṃ cattāro satipaṭṭhānā",SNP68,"udaya māṇava pucchā
pārāyanavaggo 13","pahānaṃ kāmacchandānaṃ,
<b>domanassāna</b> c'ūbhayaṃ,
thinassa ca panūdanaṃ,
kukkuccānaṃ nivāraṇaṃ."
dhamma 1.02,masc,quality; characteristic; trait; inherent quality,AN8.53,saṃkhittasuttaṃ,"ime <b>dhammā</b> virāgāya saṃvattanti, no sarāgāya, visaṃyogāya saṃvattanti, no saṃyogāya",UD45,uposathasuttaṃ,"aṭṭh'ime, bhikkhave, mahāsamudde acchariyā abbhutā <b>dhammā</b>, ye disvā disvā asurā mahāsamudde abhiramanti. katame aṭṭha?",AN5.81,rajanīyasuttaṃ,"pañcahi, bhikkhave, <b>dhammehi</b> samannāgato thero bhikkhu sabrahmacārīnaṃ appiyo ca hoti amanāpo ca agaru ca abhāvanīyo ca",,,
dhamma 1.03,masc,teaching; discourse; doctrine,DN16.36,mahāparinibbānasuttaṃ,"yo vo ... mayā <b>dhammo</b> ca vinayo ca desito paññatto, so vo mam'accayena satthā.",SN12.41,pañcaverabhayasuttaṃ,svākkhāto bhagavatā <b>dhammo</b> sandiṭṭhiko akāliko ehipassiko opanayiko paccattaṃ veditabbo viññūhi,AN3.62,titthāyatanādisuttaṃ,"imāni cattāri ariyasaccānī'ti, bhikkhave, mayā <b>dhammo</b> desito aniggahito asaṃkiliṭṭho anupavajjo appaṭikuṭṭho samaṇehi brāhmaṇehi viññūhī'ti. iti yaṃ taṃ vuttaṃ idam'etaṃ paṭicca vuttan'ti.",MN22,alagaddūpamasuttaṃ,"evam'eva kho, bhikkhave, kull'ūpamaṃ vo, bhikkhave, <b>dhammaṃ</b> desessāmi nittharaṇ'atthāya, no gahaṇ'atthāya."
dhamma 1.05,masc,mental states,SN45.8,vibhaṅgasuttaṃ,anuppannānaṃ kusalānaṃ <b>dhammānaṃ</b> uppādāya chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, jāgariyaṃ anuyutto viharāhi, divasaṃ caṅkamena nisajjāya āvaraṇīyehi <b>dhammehi</b> cittaṃ parisodhehi",DHP2,yamakavaggo,"manopubbaṅ'gamā <b>dhammā</b>,
manoseṭṭhā manomayā,
manasā ce pasannena,
bhāsati vā karoti vā,
tato naṃ sukhamanveti,
chāyā'va anapāyinī.",SN35.247,chappāṇakasuttaṃ,"tañ'ca cetovimuttiṃ paññāvimuttiṃ yathābhūtaṃ nappajānāti, yatth'assa te uppannā pāpakā akusalā <b>dhammā</b> aparisesā nirujjhanti."
nakha 1,masc,fingernail; toenail,DN22.5,mahāsatipaṭṭhānasuttaṃ,atthi imasmiṃ kāye kesā lomā <b>nakhā</b> dantā taco maṃsaṃ nhāru aṭṭhi aṭṭhimiñjaṃ vakkaṃ hadayaṃ yakanaṃ kilomakaṃ pihakaṃ papphāsaṃ,VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,hattho nāma kapparaṃ upādāyaṃ yāva agga<b>nakhā</b>.,,,,,,
namo,ind,reverence (to); veneration (to); homage (to),DN21.8,sakkapañhasuttaṃ,<b>namo</b> tassa bhagavato arahato sammāsambuddhassa,,,,,,,,,
nara,masc,man; person,Trad,,"iminā puññakammena upajjhāyā guṇ'uttarā, ācariy'ūpakārā ca mātāpitā ca ñātakā, suriyo candimā rājā, guṇavantā <b>narā</b>'pi ca",DHP287,maggavaggo,"taṃ puttapasusammattaṃ,
byāsattamanasaṃ <b>naraṃ</b>,
suttaṃ gāmaṃ mah'ogho'va,
maccu ādāya gacchati.",AN4.4,dutiyakhatasuttaṃ,"mātari pitari c'āpi,
yo micchā paṭipajjati,
tathāgate vā sambuddhe,
atha vā tassa sāvake,
bahuñ'ca so pasavati,
apuññaṃ tādiso <b>naro</b>.",DHP125,pāpavaggo,"yo appaduṭṭhassa <b>narassa</b> dussati, suddhassa posassa anaṅgaṇassa.
tam'eva bālaṃ pacceti pāpaṃ, sukhumo rajo paṭivātaṃ'va khitto."
nāmarūpa 1,nt,name and form; naming and materiality; mental and physical phenomena; mental and physical objects of consciousness,SN12.1,paṭiccasamuppādasuttaṃ,"avijjāya tv'eva asesavirāganirodhā, saṅkhāranirodho, saṅkhāranirodhā, viññāṇanirodho, viññāṇanirodhā, <b>nāmarūpa</b>nirodho, nāmarūpanirodhā",VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamaṃ viññāṇapaccayā <b>nāmarūpaṃ</b>? atthi nāmaṃ, atthi rūpaṃ. tattha katamaṃ nāmaṃ? vedanā, saññā, cetanā, phasso, manasikāro, idaṃ vuccati nāmaṃ. cattāro ca mahābhūtā, catunnañ'ca mahābhūtānaṃ upādāyarūpaṃ.",,,,,,
niraya,masc,hell; hell realm,TH195,dhammikattheragāthā,"na hi dhammo adhammo ca, ubho samavipākino.
adhammo <b>nirayaṃ</b> neti, dhammo pāpeti suggatiṃ.",SN25.1,cakkhusuttaṃ,"abhabbo taṃ kammaṃ kātuṃ, yaṃ kammaṃ katvā <b>nirayaṃ</b> vā tiracchānayoniṃ vā pettivisayaṃ vā upapajjeyya, abhabbo'va tāva kālaṃ kātuṃ yāva na sot'āpattiphalaṃ sacchikaroti.",SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","yāya devā manussā ca,
sitā tiṭṭhanti atthikā,
tarath'etaṃ visattikaṃ,
khaṇo vo mā upaccagā,
khaṇ'ātītā hi socanti,
<b>nirayamhi</b> samappitā.",MN4,bhayabheravasuttaṃ,"micchādiṭṭhikammasamādānā, te kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ <b>nirayaṃ</b> upapannā."
nirujjhati,pr,dissolves; finishes; stops; ceases; vanishes,SN12.1,paṭiccasamuppādasuttaṃ,"upādānanirodhā, bhavanirodho, bhavanirodhā, jātinirodho, jātinirodhā, jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā <b>nirujjhanti</b>.",SN12.61,assutavāsuttaṃ,"imasmiṃ sati idaṃ hoti, imass'uppādā idaṃ uppajjati. imasmiṃ asati idaṃ na hoti, imassa nirodhā idaṃ <b>nirujjhati</b>",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, saradasamaye thullaphusitake deve vassante udake udakabubbuḷaṃ uppajjati c'eva <b>nirujjhati</b> ca.",SN35.247,chappāṇakasuttaṃ,"tañ'ca cetovimuttiṃ paññāvimuttiṃ yathābhūtaṃ nappajānāti, yatth'assa te uppannā pāpakā akusalā dhammā aparisesā <b>nirujjhanti</b>."
nirodha,masc,ending (of); cessation (of); termination (of); finishing (of),SN45.8,vibhaṅgasuttaṃ,"yaṃ kho bhikkhave dukkhe ñāṇaṃ, dukkhasamudaye ñāṇaṃ, dukkha<b>nirodhe</b> ñāṇaṃ, dukkha<b>nirodha</b>gāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.",MN118,ānāpānassatisuttaṃ,"<b>nirodha</b>-anupassī assasissāmī'ti sikkhati, <b>nirodha</b>-anupassī passasissāmī'ti sikkhati",AN3.91,dutiya sikkhattayasuttaṃ,"viññāṇassa <b>nirodhena</b>,
taṇhākkhayavimuttino,
pajjotass'eva nibbānaṃ,
vimokkho hoti cetaso'ti.",SN22.57,sattaṭṭhānasuttaṃ,"ye hi keci, bhikkhave, samaṇā vā brāhmaṇā vā evaṃ rūpaṃ abhiññāya ... rūpassa nibbidāya virāgāya <b>nirodhāya</b> paṭipannā, te suppaṭipannā."
nīvaraṇa 1,masc,obstacle; obstruction; barrier; hindrance,MN39,mahāassapurasuttaṃ,so ime pañca <b>nīvaraṇe</b> pahāya cetaso upakkilese paññāya dubbalīkaraṇe,MN39,mahāassapurasuttaṃ,"bhikkhu yathā iṇaṃ yathā rogaṃ yathā bandhan'āgāraṃ yathā dāsabyaṃ yathā kantār'addhānamaggaṃ, ime pañca <b>nīvaraṇe</b> appahīne attani samanupassati",SNP1,"uragasuttaṃ
uragavaggo 1","yo <b>nīvaraṇe</b> pahāya pañca,
anigho tiṇṇakathaṃkatho visallo,
so bhikkhu jahāti orapāraṃ,
urago jiṇṇam'iva tacaṃ purāṇaṃ.",MN99,subhasuttaṃ,"imehi kho māṇava, pañcahi <b>nīvaraṇehi</b> brāhmaṇo pokkharasāti opamañño subhagavaniko āvuto nivuto ophuṭo pariyonaddho."
paṭiggaheti,pr,takes; accepts; receives,VIN PAT SE 55,sāmisasikkhāpadaṃ,na s'āmisena hatthena pānīyathālakaṃ <b>paṭiggahessāmī</b>'ti sikkhā karaṇīyā.,VIN PAT SE 27,sakkaccapaṭiggahaṇasikkhāpadaṃ,sakkaccaṃ piṇḍapātaṃ <b>paṭiggahessāmī</b>'ti sikkhā karaṇīyā.,,,,,,
paṭinissagga,masc,giving up (of); relinquishing (of); dropping (of); abandoning (of),SN56.11,dhammacakkappavattanasuttaṃ,"idaṃ kho pana, bhikkhave, dukkhanirodho ariyasaccaṃ, yo tassā'y'eva taṇhāya asesavirāganirodho cāgo <b>paṭinissaggo</b> mutti anālayo.",MN118,ānāpānassatisuttaṃ,"<b>paṭinissagg</b>'ānupassī assasissāmī'ti sikkhati, <b>paṭinissagg</b>'ānupassī passasissāmī'ti sikkhati.",DHP89,paṇḍitavaggo,"yesaṃ sambodhi'y'aṅgesu,
sammā cittaṃ subhāvitaṃ,
ādāna<b>paṭinissagge</b>,
anupādāya ye ratā,
khīṇ'āsavā jutimanto,
te loke parinibbutā.",MN64,mahāmālukyasuttaṃ,etaṃ santaṃ etaṃ paṇītaṃ yadidaṃ sabbasaṅkhārasamatho sabba-upadhi-<b>paṭinissaggo</b> taṇhākkhayo virāgo nirodho nibbānan'ti
patta 1.1,masc,bowl; alms bowl; begging bowl,MN107,gaṇakamoggallānasuttaṃ,"samiñjite pasārite sampajānakārī, saṅghāṭi<b>patta</b>cīvaradhāraṇe sampajānakārī, asite pīte khāyite sāyite sampajānakārī",MN48,kosambiyasuttaṃ,"bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso <b>patta</b>pariyāpannamattam'pi, tathārūpehi lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.",MN91,brahmāyusuttaṃ,"so <b>patt</b>'odakaṃ paṭiggaṇhanto na <b>pattaṃ</b> unnāmeti, na <b>pattaṃ</b> onāmeti, na <b>pattaṃ</b> sannāmeti, na <b>pattaṃ</b> vināmeti. so <b>patt</b>'odakaṃ paṭiggaṇhāti n'ātithokaṃ n'ātibahuṃ.",SN47.10,bhikkhunupassayasuttaṃ,pubb'aṇhasamayaṃ nivāsetvā <b>patta</b>cīvaram'ādāya
parideva,masc,lamentation; wailing; crying,VIBH6.1,paṭiccasamuppādavibhaṅgo,"aññatar'aññatarena dukkhadhammena phuṭṭhassa, ādevo <b>paridevo</b>, ādevanā paridevanā",SN35.28,ādittasuttaṃ,"kena ādittaṃ? ādittaṃ rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi <b>paridevehi</b> dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi",MN38,mahātaṇhāsaṅkhayasuttaṃ,"taṇhāpaccayā upādānaṃ, upādānapaccayā bhavo, bhavapaccayā jāti, jātipaccayā jarāmaraṇaṃ soka<b>parideva</b>dukkhadomanass'upāyāsā sambhavanti",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","phassena yadā phuṭṭhassa,
<b>paridevaṃ</b> bhikkhu na kareyya kuhiñci,
bhavañ'ca n'ābhijappeyya,
bheravesu ca na sampavedheyya."
pāda 1,masc,foot,MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi <b>pāde</b> pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,DN22.5,mahāsatipaṭṭhānasuttaṃ,ayaṃ kho me kāyo uddhaṃ <b>pāda</b>talā adho kesamatthakā tacapariyanto pūro nānappakārassa asucino,AN9.35,gāvīupamāsuttaṃ,sā purimaṃ <b>pādaṃ</b> na suppatiṭṭhitaṃ patiṭṭhāpetvā pacchimaṃ pādaṃ uddhareyya.,THI32,dantikātherīgāthā,"puriso aṅkusam'ādāya,
dehi <b>pādan</b>'ti yācati,
nāgo pasārayī pādaṃ,
puriso nāgam'āruhi."
