pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
parikkhāra 1,masc,requisite; requirement; necessity,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso gilānapaccayabhesajja<b>parikkhāraṃ</b> paṭisevāmi yāva'd'eva uppannānaṃ veyyābādhikānaṃ vedanānaṃ paṭighātāya abyāpajjhaparamatāyā,SN12.22,dutiyadasabalasuttaṃ,yesañ'ca mayaṃ paribhuñjāma cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-<b>parikkhāraṃ</b> tesaṃ te kārā amhesu mahapphalā bhavissanti mah'ānisaṃsā'ti,VIN1.2.4,attakāmapāricariyasikkhāpadaṃ,"anāpatti cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-<b>parikkhārena</b> upaṭṭhahā'ti bhaṇati, ummattakassa ādikammikassā'ti.",,,
paripūreti 1,pr,fills up; fills out; saturates,SN12.22,dutiyadasabalasuttaṃ,"āraddhavīriyo ca kho, bhikkhave, sukhaṃ viharati pavivitto pāpakehi akusalehi dhammehi, mahantañ'ca sadatthaṃ <b>paripūreti</b>.",SN1.37,samayasuttaṃ,"ye keci buddhaṃ saraṇaṃ gatāse,
na te gamissanti apāyabhūmiṃ,
pahāya mānusaṃ dehaṃ,
devakāyaṃ <b>paripūressantī</b>'ti.",MN39,mahāassapurasuttaṃ,"so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti <b>paripūreti</b> parippharati, n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti",,,
pariyāya 5,masc,way; nature; habit; property; quality,TH257,pārāpariyattheragāthā,"lesakappe <b>pariyāye</b>, parikappe'nudhāvitā.
jīvik'atthā upāyena, saṅkaḍḍhanti bahuṃ dhanaṃ.",SNP34,"sallasuttaṃ
mahāvaggo 8","yena yena hi maññanti,
tato taṃ hoti aññathā,
etādiso vinābhāvo,
passa lokassa <b>pariyāyaṃ</b>.",,,,,,
passa 2.1,imp,see!; look (at)!,TH251,raṭṭhapālattheragāthā,"<b>passa</b> cittakataṃ bimbaṃ,
arukāyaṃ samussitaṃ,
āturaṃ bahusaṅkappaṃ,
yassa n'atthi dhuvaṃ ṭhiti.",SNP34,"sallasuttaṃ
mahāvaggo 8","yena yena hi maññanti,
tato taṃ hoti aññathā,
etādiso vinābhāvo,
<b>passa</b> lokassa pariyāyaṃ.",,,,,,
passati 1,pr,sees,DHP190,buddhavaggo,"yo ca buddhañ'ca dhammañ'ca,
saṅghañ'ca saraṇaṃ gato,
cattāri ariyasaccāni,
sammappaññāya <b>passati</b>.",MN54,potaliyasuttaṃ,"tam'enaṃ jano disvā evaṃ vadeyya, bhogī vata, bho, puriso, evaṃ kira bhogino bhogāni bhuñjantī'ti. tam'enaṃ sāmikā yattha yatth'eva <b>passeyyuṃ</b> tattha tatth'eva sāni hareyyuṃ. taṃ kiṃ maññasi, gahapati, alaṃ nu kho tassa purisassa aññathattāyā'ti?",MN104,sāmagāmasuttaṃ,"<b>passatha</b> no tumhe, ānanda, taṃ vacanapathaṃ aṇuṃ vā thūlaṃ vā yaṃ tumhe n'ādhivāseyyāthā'ti?",AN11.15,mettāsuttaṃ,"sukhaṃ supati, sukhaṃ paṭibujjhati, na pāpakaṃ supinaṃ <b>passati</b>, manussānaṃ ca amanussānaṃ piyo hoti, devatā rakkhanti"
passasi 1.1,pr,you see; do you see?,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"atha kho bhagavā parittaṃ udak'āvasesaṃ udak'ādhāne ṭhapetvā āyasmantaṃ rāhulaṃ āmantesi, <b>passasi</b> no tvaṃ, rāhula, imaṃ parittaṃ udak'āvasesaṃ udak'ādhāne ṭhapitan'ti?",SN12.31,bhūtasuttaṃ,"bhūtam'idan'ti, sāriputta, <b>passasī</b>'ti? bhūtam'idan'ti, bhante, yathābhūtaṃ sammappaññāya <b>passati</b>.",VIN4.1.66,āpattiyā adassane ukkhittakavatthūni,"osāretvā vattabbo, <b>passasi</b> taṃ āpattin'ti? sace passati, iccetaṃ kusalaṃ.",,,
pātimokkha 2,masc,(vinaya) precepts for Buddhist monastics,MN107,gaṇakamoggallānasuttaṃ,ehi tvaṃ bhikkhu sīlavā hohi <b>pātimokkha</b>saṃvarasaṃvuto viharāhi,SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","akittayī vivaṭacakkhu,
sakkhidhammaṃ parissayavinayaṃ,
paṭipadaṃ vadehi bhaddante,
<b>pātimokkhaṃ</b> athavā'pi samādhiṃ.",DHP185,buddhavaggo,"anūpavādo anūpaghāto, <b>pātimokkhe</b> ca saṃvaro,
mattaññutā ca bhattasmiṃ, pantañ'ca sayan'āsanaṃ,
adhicitte ca āyogo, etaṃ buddhāna sāsanaṃ.",,,
pāpuṇāti 1,pr,reaches; arrives (at); comes (to),MN24,rathavinītasuttaṃ,"atha kho, āvuso, rājā pasenadi kosalo sāvatthiyā nikkhamitvā antepuradvārā paṭhamaṃ rathavinītaṃ abhiruheyya, paṭhamena rathavinītena dutiyaṃ rathavinītaṃ <b>pāpuṇeyya</b>, paṭhamaṃ rathavinītaṃ vissajjeyya dutiyaṃ rathavinītaṃ abhiruheyya.",MN64,mahāmālukyasuttaṃ,so tattha ṭhito āsavānaṃ khayaṃ <b>pāpuṇāti</b>,DHP138,daṇḍavaggo,"vedanaṃ pharusaṃ jāniṃ, sarīrassa ca bhedanaṃ,
garukaṃ vā'pi ābādhaṃ, cittakkhepañ'ca <b>pāpuṇe</b>.",,,
puggala,masc,person; individual,SN12.41,pañcaverabhayasuttaṃ,yadidaṃ cattāri purisayugāni aṭṭha purisa<b>puggalā</b>,SN22.22,bhārasuttaṃ,"katamo ca, bhikkhave, bhārahāro? <b>puggalo</b> tissa vacanīyaṃ. yv'āyaṃ āyasmā evaṃnāmo evaṃgotto. ayaṃ vuccati, bhikkhave, bhārahāro.",AN5.162,dutiyaāghātapaṭivinayasuttaṃ,"evaṃ tasmiṃ puggale āghāto paṭivinetabbo. samantapāsādikaṃ, āvuso, <b>puggalaṃ</b> āgamma cittaṃ pasīdati.",MN30,cūḷasāropamasuttaṃ,"yañ'c'assa sārena sārakaraṇīyaṃ tañ'c'assa atthaṃ n'ānubhavissati. tath'ūpam'āhaṃ, brāhmaṇa, imaṃ <b>puggalaṃ</b> vadāmi."
pucchati,pr,asks; enquires; questions (somebody about something),DN16.36,mahāparinibbānasuttaṃ,siyā kho pana bhikkhave ekabhikkhussāpi kaṅkhā vā vimati vā buddhe vā dhamme vā saṅghe vā magge vā paṭipadāya vā <b>pucchatha</b> bhikkhave mā pacchā vippaṭisārino ahuvattha,SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","anejaṃ mūladassāviṃ,
atthi pañhena āgamaṃ,
kiṃ nissitā isayo manujā,
khattiyā brāhmaṇā devatānaṃ,
yaññam'akappayiṃsu puthū'dha loke,
<b>pucchāmi</b> taṃ bhagavā brūhi me taṃ.",SN41.3,dutiyaisidattasuttaṃ,"evañ'hi tvaṃ, gahapati, <b>pucchasi</b>, yā imā, bhante thera, anekavihitā diṭṭhiyo loke uppajjanti, sassato loko'ti",SN45.5,"maggasaṃyuttaṃ, kimatthiyasuttaṃ","idha no, bhante, aññatitthiyā paribbājakā amhe evaṃ <b>pucchanti</b>, kim'atthiyaṃ, āvuso, samaṇe gotame brahmacariyaṃ vussatī'ti?"
putta 1,masc,son; child,SNP8,mettasuttaṃ,"mātā yathā niyaṃ <b>puttaṃ</b>,
āyusā eka<b>puttam</b>'anurakkhe,
evam'pi sabbabhūtesu,
mānasaṃ bhāvaye aparimāṇaṃ.",SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","mātāpitu upaṭṭhānaṃ, <b>putta</b>dārassa saṅgaho.
anākulā ca kamm'antā, etam'maṅgalam'uttamaṃ.",MN27,cūḷahatthipadopamasuttaṃ,taṃ dhammaṃ suṇāti gahapati vā gahapati<b>putto</b> vā aññatarasmiṃ vā kule paccājāto.,MN107,gaṇakamoggallānasuttaṃ,ye pana te kula<b>puttā</b> saddhā agārasmā anagāriyaṃ pabbajitā asaṭhā amāyāvino aketabino anuddhatā anunnaḷā acapalā amukharā avikiṇṇavācā ... tehi bhavaṃ gotamo saddhiṃ saṃvasati.
puthujjana,masc,common man; ordinary man; normal person; man in the street,MN2.2,sabbāsavasuttaṃ,"diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā <b>puthujjano</b> na parimuccati jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na parimuccati dukkhasmā'ti vadāmi",SNP37,"nālakasuttaṃ
mahāvaggo 11","hitvā icchañ'ca lobhañ'ca,
yattha satto <b>puthujjano</b>,
cakkhumā paṭipajjeyya,
tareyya narakaṃ imaṃ.",SN35.248,yavakalāpisuttaṃ,"sace so assutavā <b>puthujjano</b> āyatiṃ punabbhavāya ceteti, evañ'hi so moghapuriso suhatataro hoti",SNP45,"tissametteyyasuttaṃ
aṭṭhakavaggo 7","eko pubbe caritvāna, methunaṃ yo nisevati,
yānaṃ bhantaṃ va taṃ loke, hīnam'āhu <b>puthujjanaṃ</b>."
punabbhava,masc,appearing again; renewed existence; rebirth; future life,SN56.11,dhammacakkappavattanasuttaṃ,"ñāṇañ'ca pana me dassanaṃ udapādi. akuppā me vimutti, ayam'antimā jāti, n'atthi dāni <b>punabbhavo</b>'ti",AN8.11,verañjasuttaṃ,yassa kho brāhmaṇa āyatiṃ gabbhaseyyā <b>punabbhava</b>-abhinibbatti pahīnā ucchinnamūlā tāl'āvatthukatā anabhāvaṃkatā āyatiṃ anuppādadhammā tam'ahaṃ apagabbhoti vadāmi,SN35.248,yavakalāpisuttaṃ,"sace so assutavā puthujjano āyatiṃ <b>punabbhavāya</b> ceteti, evañ'hi so moghapuriso suhatataro hoti, seyyathā'pi sā yavakalāpī sattamāya byābhaṅgiyā haññamānā.",,,
bhavantaṃ,masc,sir; master; good man (object),VIN1.0,verañjakaṇḍaṃ,taṃ kho pana <b>bhavantaṃ</b> gotamaṃ evaṃ kalyāṇo kittisaddo abbhuggato,MN4,bhayabheravasuttaṃ,es'āhaṃ <b>bhavantaṃ</b> gotamaṃ saraṇaṃ gacchāmi dhammañ'ca bhikkhusaṅghañ'ca.,DN5.2,kūṭadantasuttaṃ,na arahati bhavaṃ kūṭadanto samaṇaṃ gotamaṃ dassanāya upasaṅkamituṃ. samaṇo tv'eva gotamo arahati <b>bhavantaṃ</b> kūṭadantaṃ dassanāya upasaṅkamituṃ,,,
bhāsati 1.1,pr,speaks (about); talks (about); says,SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","na ca katthitā siyā bhikkhu,
na ca vācaṃ payuttaṃ <b>bhāseyya</b>,
pāgabbhiyaṃ na sikkheyya,
kathaṃ viggāhikaṃ na kathayeyya.",MN21,kakacūpamasuttaṃ,"tasmā't'iha, phagguna, tava ce'pi koci sammukhā avaṇṇaṃ <b>bhāseyya</b>, tatr'āpi tvaṃ, phagguna, ye gehasitā chandā ye gehasitā vitakkā te pajaheyyāsi.",DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā, manoseṭṭhā manomayā.
manasā ce paduṭṭhena, <b>bhāsati</b> vā karoti vā.
tato naṃ dukkham'anveti, cakkaṃ'va vahato padaṃ.",TH263,mahāmoggallānatheragāthā,"evam'etaṃ mahāvīra, yathā samaṇa <b>bhāsasi</b>.
ettha c'eke visīdanti, paṅkamhi'va jaraggavo."
bhuñjati 1,pr,eats; consumes,MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ <b>bhuñjatha</b>. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsuvihārañ'cā'ti.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","ahaṃ kho, samaṇa, kasāmi ca vapāmi ca. kasitvā ca vapitvā ca <b>bhuñjāmi</b>. tvam'pi, samaṇa, kasassu ca vapassu ca. kasitvā ca vapitvā ca <b>bhuñjassū</b>'ti.",VIN PAT PC 36,dutiyapavāraṇāsikkhāpadaṃ,"handa bhikkhu khāda vā <b>bhuñja</b> vā'ti jānaṃ āsādan'āpekkho, bhuttasmiṃ pācittiyaṃ.",VIN PAT PC 35,paṭhamapavāraṇā sikkhāpada,"yo pana bhikkhu, bhuttāvī pavārito, anatirittaṃ khādanīyaṃ vā bhojanīyaṃ vā khādeyya vā <b>bhuñjeyya</b> vā, pācittiyaṃ."
manasi,masc,in mind,MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ <b>manasi</b>karitvā,SN35.95,mālukyaputtasuttaṃ,"rūpaṃ disvā sati muṭṭhā,
piyaṃ nimittaṃ <b>manasi</b> karoto,
sārattacitto vedeti,
tañ'ca ajjhosa tiṭṭhati.",MN20,vitakkasaṇṭhānasuttaṃ,tena bhikkhunā tamhā nimittā aññaṃ nimittaṃ <b>manasi</b> kātabbaṃ kusal'ūpasaṃhitaṃ.,AN6.61,majjhesuttaṃ,"taṃ suṇātha, sādhukaṃ <b>manasi</b> karotha. bhāsissāmī'ti. evaṃ, bhante'ti kho therā bhikkhū bhagavato paccassosuṃ."
manasikaroti,pr,pays attention; brings to mind,MN22,alagaddūpamasuttaṃ,"kull'ūpamaṃ vo, bhikkhave, dhammaṃ desessāmi nittharaṇ'atthāya, no gahaṇ'atthāya. taṃ suṇātha, sādhukaṃ <b>manasikarotha</b>, bhāsissāmī'ti.",MN21,kakacūpamasuttaṃ,"tasmā't'iha, bhikkhave, imaṃ kakac'ūpamaṃ ovādaṃ abhikkhaṇaṃ <b>manasikarotha</b>. taṃ vo bhavissati dīgharattaṃ hitāya sukhāyā'ti.",,,,,,
mallā,masc,name of the people of Malla; Mallans,DN16.14,mahāparinibbānasuttaṃ,assosuṃ kho pāveyyakā <b>mallā</b> bhagavā kira kusinārāyaṃ parinibbuto'ti,UD69,udapānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>mallesu</b> cārikaṃ caramāno mahatā bhikkhusaṅghena saddhiṃ yena thūṇaṃ nāma mallānaṃ brāhmaṇagāmo tadavasari.",SN55.6,thapatisuttaṃ,"yadā pana mayaṃ, bhante, bhagavantaṃ suṇāma, kosalehi <b>mallesu</b> cārikaṃ pakkamissatī'ti, hoti no tasmiṃ samaye anattamanatā hoti domanassaṃ, dūre no bhagavā bhavissatī'ti.",,,
māṇava 1,masc,young man; young gentleman; young Brahman,TH251,raṭṭhapālattheragāthā,"dumapphalānī'va patanti <b>māṇavā</b>, daharā ca vuḍḍhā ca sarīrabhedā.
etam'pi disvā pabbajito'mhi rāja, apaṇṇakaṃ sāmaññam'eva seyyo.",DN19.7,mahāgovindasuttaṃ,"bhavam'atthu bhavantaṃ jotipālaṃ, rājā disampati bhavantaṃ jotipālaṃ <b>māṇavaṃ</b> āmantayati, rājā disampati bhoto jotipālassa <b>māṇavassa</b> dassanakāmo'ti",TH248,adhimuttattheragāthā,"tassa taṃ vacanaṃ sutvā,
abbhutaṃ lomahaṃsanaṃ,
satthāni nikkhipitvāna,
<b>māṇavā</b> etadabravuṃ.",,,
rasa 1,masc,taste; flavour,SN35.28,ādittasuttaṃ,"jivhā ādittā, <b>rasā</b> ādittā, jivhāviññāṇaṃ ādittaṃ, jivhāsamphasso āditto",MN107,gaṇakamoggallānasuttaṃ,sotena saddaṃ sutvā …pe… ghānena gandhaṃ ghāyitvā …pe… jivhāya <b>rasaṃ</b> sāyitvā …pe… kāyena phoṭṭhabbaṃ phusitvā …pe,DHP354,taṇhāvaggo,"sabbadānaṃ dhammadānaṃ jināti,
sabba<b>rasaṃ</b> dhamma<b>raso</b> jināti,
sabbaratiṃ dhammarati jināti,
taṇhakkhayo sabbadukkhaṃ jināti.",VIN1.1.3,tatiyapārājikaṃ,"dūtena saṃvaṇṇeti, lekhāya saṃvaṇṇeti, opātaṃ apassenaṃ, upanikkhipanaṃ, bhesajjaṃ, rūp'ūpahāro, sadd'ūpahāro, gandh'ūpahāro, <b>ras</b>'ūpahāro, phoṭṭhabb'ūpahāro, dhamm'ūpahāro, ācikkhanā, anusāsanī, saṅketakammaṃ, nimittakamman'ti."
rājā,masc,king; sovereign; lord; ruler,TH251,raṭṭhapālattheragāthā,"<b>rājā</b> ca aññe ca bahū manussā, avītataṇhā maraṇaṃ upenti.
ūnā'va hutvāna jahanti dehaṃ, kāmehi lokamhi na h'atthi titti.",DHP329,nāgavaggo,"no ce labhetha nipakaṃ sahāyaṃ, saddhiṃcaraṃ sādhuvihāridhīraṃ,
<b>rājā</b>'va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg'araññ'eva nāgo.",DN19.7,mahāgovindasuttaṃ,<b>rājā</b> disampati bhavantaṃ jotipālaṃ māṇavaṃ āmantayati,,,
labhati 1,pr,gets; receives; obtains (something for someone),SN56.11,dhammacakkappavattanasuttaṃ,"appiyehi sampayogo dukkho, piyehi vippayogo dukkho, yam'p'icchaṃ na <b>labhati</b> tam'pi dukkhaṃ",MN40,cūḷāssapurasuttaṃ,"evam'eva kho, bhikkhave, khattiyakulā ce'pi agārasmā anagāriyaṃ pabbajito hoti, so ca tathāgatappaveditaṃ dhammavinayaṃ āgamma, evaṃ mettaṃ karuṇaṃ muditaṃ upekkhaṃ bhāvetvā <b>labhati</b> ajjhattaṃ vūpasamaṃ.",DHP329,nāgavaggo,"no ce <b>labhetha</b> nipakaṃ sahāyaṃ,
saddhiṃcaraṃ sādhuvihāridhīraṃ,
rājā'va raṭṭhaṃ vijitaṃ pahāya,
eko care mātaṅg'araññ'eva nāgo.",MN48,kosambiyasuttaṃ,"imaṃ nu kho ahaṃ diṭṭhiṃ āsevanto bhāvento bahulīkaronto <b>labhāmi</b> paccattaṃ samathaṃ, <b>labhāmi</b> paccattaṃ nibbutin'ti?"
sabbarasa,masc,all tastes; every flavour,DHP354,taṇhāvaggo,"sabbadānaṃ dhammadānaṃ jināti,
<b>sabbarasaṃ</b> dhammaraso jināti,
sabbaratiṃ dhammarati jināti,
taṇhakkhayo sabbadukkhaṃ jināti.",,,,,,,,,
sabbe,pron,all; every; everything; everyone,AN4.21,paṭhamauruvelasuttaṃ,"<b>sabbe</b> saddhammagaruno, vihariṃsu viharanti ca.
atho'pi viharissanti, esā buddhāna dhammatā.",DHP130,daṇḍavaggo,"<b>sabbe</b> tasanti daṇḍassa, sabbesaṃ jīvitaṃ piyaṃ.
attānaṃ upamaṃ katvā, na haneyya na ghātaye.",MN107,gaṇakamoggallānasuttaṃ,kiṃ nu kho bhoto gotamassa sāvakā bhotā gotamena evaṃ ovadīyamānā evaṃ anusāsīyamānā <b>sabbe</b> accantaṃ niṭṭhaṃ nibbānaṃ ārādhenti udāhu ekacce n'ārādhentī'ti?,,,
samatha 1.1,masc,stilling (of); serenity (of); calming (of); settling (of); peace (of); (comm) mental unification,MN48,kosambiyasuttaṃ,"imaṃ nu kho ahaṃ diṭṭhiṃ āsevanto bhāvento bahulīkaronto labhāmi paccattaṃ <b>samathaṃ</b>, labhāmi paccattaṃ nibbutin'ti?",SN46.2,kāyasuttaṃ,"atthi, bhikkhave, <b>samatha</b>nimittaṃ abyagganimittaṃ. tattha yonisomanasikārabahulīkāro, ayam'āhāro anuppannassa vā samādhisambojjh'aṅgassa uppādāya, uppannassa vā samādhisambojjh'aṅgassa bhāvanāya pāripūriyā.",,,,,,
sambodha,masc,full awakening; perfect understanding; enlightenment,SN56.11,dhammacakkappavattanasuttaṃ,cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya <b>sambodhāya</b> nibbānāya saṃvattati,Thai,,dhammo ca desito niyyāniko upasamiko parinibbāniko <b>sambodha</b>gāmī sugatappavedito,MN139,araṇavibhaṅgasuttaṃ,"ete kho, bhikkhave, ubho ante anupagamma majjhimā paṭipadā tathāgatena abhisambuddhā, cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya <b>sambodhāya</b> nibbānāya saṃvattati.",,,
saraṇa 1.1,nt,shelter; refuge; help; epithet of Nibbāna,DHP190,buddhavaggo,"yo ca buddhañ'ca dhammañ'ca,
saṅghañ'ca <b>saraṇaṃ</b> gato,
cattāri ariyasaccāni,
sammappaññāya passati.",DHP189,buddhavaggo,"n'etaṃ kho <b>saraṇaṃ</b> khemaṃ,
n'etaṃ <b>saraṇam</b>'uttamaṃ,
n'etaṃ <b>saraṇam</b>'āgamma,
sabbadukkhā pamuccati.",MN4,bhayabheravasuttaṃ,es'āhaṃ bhavantaṃ gotamaṃ <b>saraṇaṃ</b> gacchāmi dhammañ'ca bhikkhusaṅghañ'ca.,VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","bhikkhū'ti bhikkhako'ti bhikkhu, bhikkhācariyaṃ ajjhupagato'ti bhikkhu, bhinnapaṭadharo'ti bhikkhu, samaññāya bhikkhu, paṭiññāya bhikkhu, ehi bhikkhū'ti bhikkhu, tīhi <b>saraṇa</b>gamanehi upasampanno'ti bhikkhu"
saṃvattati,pr,leads (to); results (in); causes,MN48,kosambiyasuttaṃ,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya <b>saṃvattanti</b>.",SN56.11,dhammacakkappavattanasuttaṃ,"ete te, bhikkhave, ubho ante anupagamma majjhimā paṭipadā tathāgatena abhisambuddhā cakkhukaraṇī ñāṇakaraṇī upasamāya abhiññāya sambodhāya nibbānāya <b>saṃvattati</b>",AN2.19,adhikaraṇavaggo,"yasmā ca kho, bhikkhave, akusalaṃ pahīnaṃ hitāya sukhāya <b>saṃvattati</b> tasm'āhaṃ evaṃ vadāmi, akusalaṃ, bhikkhave, pajahathā'ti.",SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya <b>saṃvatteyyuṃ</b>, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā mā ahesun'ti."
saṃvara 1,masc,control restraint; holding back (according to),MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, sīlavā hohi, pātimokkha<b>saṃvara</b>saṃvuto viharāhi ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, samādāya sikkhassu sikkhāpadesū'ti",DHP185,buddhavaggo,"anūpavādo anūpaghāto,
pātimokkhe ca <b>saṃvaro</b>,
mattaññutā ca bhattasmiṃ,
pantañ'ca sayan'āsanaṃ,
adhicitte ca āyogo,
etaṃ buddhāna sāsanaṃ.",,,,,,
sādhu 3,ind,it is good (for); it would be good (if),Thai,,<b>sādhu</b> no bhante bhagavā suciraparinibbuto'pi pacchimājanat'ānukampamānasā,AN8.53,saṃkhittasuttaṃ,"<b>sādhu</b> me, bhante, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti",DHP67,bālavaggo,"na taṃ kammaṃ kataṃ <b>sādhu</b>,
yaṃ katvā anutappati,
yassa assumukho rodaṃ,
vipākaṃ paṭisevati.",SN22.1,nakulapitusuttaṃ,<b>sādhu</b> vat'āyasmantaṃ'y'eva sāriputtaṃ paṭibhātu etassa bhāsitassa attho'ti.
sādhukaṃ,ind,well; carefully; thoroughly; fully; completely,AN4.180,mahāpadesasuttaṃ,"anabhinanditvā appaṭikkositvā padabyañjanāni <b>sādhukaṃ</b> uggahetvā sutte otāretabbāni, vinaye sandassetabbāni.",SN46.3,sīlasuttaṃ,so tathāsamāhitaṃ cittaṃ <b>sādhukaṃ</b> ajjhupekkhitā hoti,AN10.58,mūlakasuttaṃ,"tena hi, bhikkhave, suṇātha, <b>sādhukaṃ</b> manasi karotha, bhāsissāmī'ti. evaṃ, bhante'ti kho te bhikkhū bhagavato paccassosuṃ. bhagavā etadavoca.",VIN PAT NID,nidānuddeso,"kiṃ saṅghassa pubbakiccaṃ? pārisuddhiṃ āyasmanto ārocetha, pātimokkhaṃ uddisissāmi, taṃ sabb'eva santā <b>sādhukaṃ</b> suṇoma manasi karoma."
sāriputta,masc,name of an arahant monk; chief disciple; great disciple of the Buddha; foremost disciple in great wisdom,SN2.29,susimasuttaṃ,"āraddhavīriyo, bhante, āyasmā <b>sāriputto</b>. vattā, bhante, āyasmā <b>sāriputto</b>. vacanakkhamo, bhante, āyasmā <b>sāriputto</b>. codako, bhante, āyasmā <b>sāriputto</b>. pāpagarahī, bhante, āyasmā <b>sāriputto</b>.",MN24,rathavinītasuttaṃ,"evaṃ vutte, āyasmā puṇṇo mantāṇiputto āyasmantaṃ <b>sāriputtaṃ</b> etadavoca, ko nāmo āyasmā, kathañ'ca pan'āyasmantaṃ sabrahmacārī jānantī'ti? upatisso'ti kho me, āvuso, nāmaṃ, <b>sāriputto</b>'ti ca pana maṃ sabrahmacārī jānantī'ti.",SN22.1,nakulapitusuttaṃ,sādhu vat'āyasmantaṃ'y'eva <b>sāriputtaṃ</b> paṭibhātu etassa bhāsitassa attho'ti.,MN43,mahāvedallasuttaṃ,sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ <b>sāriputtaṃ</b> uttariṃ pañhaṃ apucchi.
sukha 2,nt,ease; comfort; happiness; pleasure; contentment,SN45.8,vibhaṅgasuttaṃ,"pītiyā ca virāgā upekkhako ca viharati, sato ca sampajāno, <b>sukhañ</b>'ca kāyena paṭisaṃvedeti, yaṃ taṃ ariyā ācikkhanti, upekkhako satimā sukhavihārī'ti tatiyaṃ jhānaṃ upasampajja viharati.",SN22.22,bhārasuttaṃ,"bhārā have pañcakkhandhā, bhārahāro ca puggalo. bhār'ādānaṃ dukhaṃ loke, bhāranikkhepanaṃ <b>sukhaṃ</b>.",DHP131,daṇḍavaggo,"sukhakāmāni bhūtāni,
yo daṇḍena vihiṃsati,
attano <b>sukham</b>'esāno,
pecca so na labhate <b>sukhaṃ</b>.",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ vo pahīnaṃ hitāya <b>sukhāya</b> bhavissati."
suṇāti 1,pr,hears,MN27,cūḷahatthipadopamasuttaṃ,taṃ dhammaṃ <b>suṇāti</b> gahapati vā gahapatiputto vā aññatarasmiṃ vā kule paccājāto.,AN5.202,dhammassavanasuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā dhammassavane. katame pañca? assutaṃ <b>suṇāti</b>, sutaṃ pariyodāpeti, kaṅkhaṃ vitarati, diṭṭhiṃ ujuṃ karoti, cittam'assa pasīdati.",SN35.246,vīṇopamasuttaṃ,"seyyathā'pi, bhikkhave, rañño vā rājamahāmattassa vā vīṇāya saddo assutapubbo assa. so vīṇāsaddaṃ <b>suṇeyya</b>. so evaṃ vadeyya, ambho, kassa nu kho eso saddo evaṃrajanīyo evaṃkamanīyo evaṃmadanīyo evaṃmucchanīyo evaṃbandhanīyo'ti?",MN70,kīṭāgirisuttaṃ,"idha saddhājāto upasaṅkamati, upasaṅkamanto payirupāsati, payirupāsanto sotaṃ odahati, ohitasoto dhammaṃ <b>suṇāti</b>, sutvā dhammaṃ dhāreti, dhatānaṃ dhammānaṃ atthaṃ upaparikkhati,"
