pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
gutta,pp,guarded; protected; kept watch (over),MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, indriyesu <b>gutta</b>dvāro hohi, cakkhunā rūpaṃ disvā mā nimittaggāhī hohi m'ānubyañjanaggāhī.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","annañ'ca laddhā vasanañ'ca kāle,
mattaṃ so jaññā idha tosan'atthaṃ,
so tesu <b>gutto</b> yatacāri gāme,
rusito'pi vācaṃ pharusaṃ na vajjā.",DHP36,cittavaggo,"sududdasaṃ sunipuṇaṃ,
yatthakāmanipātinaṃ,
cittaṃ rakkhetha medhāvī,
cittaṃ <b>guttaṃ</b> sukh'āvahaṃ.",,,
guttadvāra,adj,guarding the doors (of); with self-restraint (in); protecting the mind (wrt),MN107,gaṇakamoggallānasuttaṃ,"tam'enaṃ tathāgato uttariṃ vineti, ehi tvaṃ, bhikkhu, indriyesu <b>guttadvāro</b> hohi, cakkhunā rūpaṃ disvā mā nimittaggāhī hohi m'ānubyañjanaggāhī",MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ bhikkhu indriyesu <b>guttadvāro</b> hohi, cakkhunā rūpaṃ disvā mā nimittaggāhī hohi m'ānubyañjanaggāhī",AN4.37,aparihāniyasuttaṃ,"idha, bhikkhave, bhikkhu sīlasampanno hoti, indriyesu <b>guttadvāro</b> hoti, bhojane mattaññū hoti, jāgariyaṃ anuyutto hoti.",,,
corosi,sandhi,you are a thief!; you are a robber!,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"<b>coro'si</b> bālo'si mūḷho'si theno'sī'ti, tathārūpaṃ bhikkhu adinnaṃ ādiyamāno ayam'pi pārājiko hoti asaṃvāso.",,,,,,,,,
jarādhamma,adj,liable to grow old; of the nature to decay,AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"<b>jarādhammo</b>'mhi, jaraṃ anatīto",AN4.182,pāṭibhogasuttaṃ,"<b>jarādhammaṃ</b> mā jīrī'ti n'atthi koci pāṭibhogo, samaṇo vā brāhmaṇo vā devo vā māro vā brahmā vā koci vā lokasmiṃ",SN45.2,"maggasaṃyuttaṃ, upaḍḍhasuttaṃ","mamañ'hi, ānanda, kalyāṇamittaṃ āgamma jātidhammā sattā jātiyā parimuccanti, <b>jarādhammā</b> sattā jarāya parimuccanti, maraṇadhammā sattā maraṇena parimuccanti",,,
tatiyampi,sandhi,for the third time,KHP1,saraṇattayaṃ,<b>tatiyam'pi</b> buddhaṃ saraṇaṃ gacchāmi. <b>tatiyam'pi</b> dhammaṃ saraṇaṃ gacchāmi. <b>tatiyam'pi</b> saṅghaṃ saraṇaṃ gacchāmi,SN12.31,bhūtasuttaṃ,"imassa nu kho, sāriputta, saṃkhittena bhāsitassa kathaṃ vitthārena attho daṭṭhabbo'ti? <b>tatiyam'pi</b> kho āyasmā sāriputto tuṇhī ahosi.",UD45,uposathasuttaṃ,"<b>tatiyam'pi</b> kho āyasmā ānando abhikkantāya rattiyā, nikkhante pacchime yāme, uddhaste aruṇe, nandimukhiyā rattiyā uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ paṇāmetvā bhagavantaṃ etadavoca",,,
tato tato 1,idiom,from this or that; on account of this or that,VV52,revatīvimānavatthu,"icc'evaṃ vippalapantiṃ, phandamānaṃ <b>tato tato</b>.
khipiṃsu niraye ghore, uddhapādaṃ avaṃsiraṃ",SN1.24,manonivāraṇasuttaṃ,"yato yato mano nivāraye,
na dukkham'eti naṃ <b>tato tato</b>,
sa sabbato mano nivāraye,
sa sabbato dukkhā pamuccati.",,,,,,
tathā tathā,idiom,in those ways; just like that; in that manner,DN22.3,mahāsatipaṭṭhānasuttaṃ,yathā yathā vā pan'assa kāyo paṇihito hoti <b>tathā tathā</b> naṃ pajānāti,AN3.101,loṇakapallasuttaṃ,"yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ puriso kammaṃ karoti <b>tathā tathā</b> taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.",MN19,dvedhāvitakkasuttaṃ,"yaññad'eva, bhikkhave, bhikkhu bahulam'anuvitakketi anuvicāreti, <b>tathā tathā</b> nati hoti cetaso.",,,
tadapi,sandhi,that itself; just that,AN3.70,akusalamūlasuttaṃ,"yadapi, bhikkhave, alobho <b>tadapi</b> kusalamūlaṃ. yadapi aluddho abhisaṅkharoti kāyena vācāya manasā tadapi kusalaṃ.",SN12.25,bhūmijasuttaṃ,"tatr'āvuso, ye te samaṇabrāhmaṇā kammavādā sayaṃkataṃ sukhadukkhaṃ paññapenti, <b>tadapi</b> phassapaccayā.",,,,,,
thena,masc,thief; robber,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"coro'si bālo'si mūḷho'si <b>theno</b>'sī'ti, tathārūpaṃ bhikkhu adinnaṃ ādiyamāno ayam'pi pārājiko hoti asaṃvāso.",SN9.14,gandhatthenasuttaṃ,"na harāmi na bhañjāmi,
ārā siṅghāmi vārijaṃ,
atha kena nu vaṇṇena,
gandha<b>ttheno</b>'ti vuccati.",,,,,,
thenosi,sandhi,you are a thief!; you are a robber!,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"coro'si bālo'si mūḷho'si <b>theno'sī</b>'ti, tathārūpaṃ bhikkhu adinnaṃ ādiyamāno ayam'pi pārājiko hoti asaṃvāso.",,,,,,,,,
dutiyampi,sandhi,for the second time,KHP1,saraṇattayaṃ,<b>dutiyam'pi</b> buddhaṃ saraṇaṃ gacchāmi. <b>dutiyam'pi</b> dhammaṃ saraṇaṃ gacchāmi. <b>dutiyam'pi</b> saṅghaṃ saraṇaṃ gacchāmi,SN12.31,bhūtasuttaṃ,"imassa nu kho, sāriputta, saṃkhittena bhāsitassa kathaṃ vitthārena attho daṭṭhabbo'ti? <b>dutiyam'pi</b> kho āyasmā sāriputto tuṇhī ahosi.",UD45,uposathasuttaṃ,<b>dutiyam'pi</b> kho bhagavā tuṇhī ahosi.,,,
dvāra 1,nt,door; entrance; gate; gateway,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, indriyesu gutta<b>dvāro</b> hohi, cakkhunā rūpaṃ disvā mā nimittaggāhī hohi m'ānubyañjanaggāhī.",MN130,devadūtasuttaṃ,"hoti kho so, bhikkhave, samayo yaṃ kadāci karahaci dīghassa addhuno accayena tassa mahānirayassa puratthimaṃ <b>dvāraṃ</b> apāpurīyati.",MN26,pāsarāsisuttaṃ,"apārutā tesaṃ amatassa <b>dvārā</b>,
ye sotavanto pamuñcantu saddhaṃ,
vihiṃsasaññī paguṇaṃ na bhāsiṃ,
dhammaṃ paṇītaṃ manujesu brahme'ti.",AN4.244,āpattibhayasuttaṃ,kharassarena paṇavena rathikāya rathikaṃ siṅghāṭakena siṅghāṭakaṃ parinetvā dakkhiṇena <b>dvārena</b> nikkhāmetvā dakkhiṇato nagarassa sīsaṃ chindathā'ti.
nati,fem,inclination; tendency; bent; bias,MN19,dvedhāvitakkasuttaṃ,"yaññad'eva, bhikkhave, bhikkhu bahulam'anuvitakketi anuvicāreti, tathā tathā <b>nati</b> hoti cetaso.",UD74,catutthanibbānapaṭisaṃyuttasuttaṃ,"nissitassa calitaṃ, anissitassa calitaṃ n'atthi. calite asati passaddhi, passaddhiyā sati <b>nati</b> na hoti. <b>natiyā</b> asati āgatigati na hoti. āgatigatiyā asati cut'ūpapāto na hoti. cut'ūpapāte asati n'ev'idha na huraṃ na ubhayam'antarena. es'ev'anto dukkhassā'ti.",,,,,,
nimittaggāhī,adj,grasping the external characteristics; focusing on prominent features,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, indriyesu guttadvāro hohi, cakkhunā rūpaṃ disvā mā <b>nimittaggāhī</b> hohi m'ānubyañjanaggāhī.",,,,,,,,,
nissāya 1,ger,leaning (on); depending (on); being supported (by),SN12.67,naḷakalāpīsuttaṃ,"seyyathā'pi, āvuso, dve naḷakalāpiyo aññam'aññaṃ <b>nissāya</b> tiṭṭheyyuṃ. evam'eva kho, āvuso, nāmarūpapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ",MN22,alagaddūpamasuttaṃ,"tassa purisassa uttiṇṇassa pāraṅ'gatassa evam'assa, bahukāro kho me ayaṃ kullo, im'āhaṃ kullaṃ <b>nissāya</b> hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttiṇṇo.",SN46.1,"bojjhaṅgasaṃyuttaṃ, himavantasuttaṃ","seyyathā'pi, bhikkhave, himavantaṃ pabbatarājānaṃ <b>nissāya</b> nāgā kāyaṃ vaḍḍhenti, balaṃ gāhenti, te tattha kāyaṃ vaḍḍhetvā balaṃ gāhetvā kusobbhe otaranti",,,
paccayā,ind,dependent on; due to; caused by,VIBH6.1,paṭiccasamuppādavibhaṅgo,"avijjā<b>paccayā</b> saṅkhārā, saṅkhāra<b>paccayā</b> viññāṇaṃ, viññāṇa<b>paccayā</b> nāmarūpaṃ",SN35.28,ādittasuttaṃ,yam'p'idaṃ cakkhusamphassa<b>paccayā</b> uppajjati vedayitaṃ sukhaṃ vā dukkhaṃ vā adukkham'asukhaṃ vā tam'pi ādittaṃ.,AN10.61,avijjāsuttaṃ,"purimā, bhikkhave, koṭi na paññāyati avijjāya, ito pubbe avijjā n'āhosi, atha pacchā samabhavī'ti. evañ'c'etaṃ, bhikkhave, vuccati, atha ca pana paññāyati, idaṃ-<b>paccayā</b> avijjā'ti",,,
paññāyati 1,pr,is clearly known; is evident; is perceived; there is,AN3.47,saṅkhatalakkhaṇasuttaṃ,"tīṇ'imāni, bhikkhave, saṅkhatassa saṅkhatalakkhaṇāni. katamāni tīṇi? uppādo <b>paññāyati</b>, vayo <b>paññāyati</b>, ṭhitassa aññathattaṃ <b>paññāyati</b>. imāni kho, bhikkhave, tīṇi saṅkhatassa saṅkhatalakkhaṇānī'ti.",AN3.101,loṇakapallasuttaṃ,"yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ puriso kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso na hoti, okāso na <b>paññāyati</b> sammā dukkhassa antakiriyāya.",AN10.61,avijjāsuttaṃ,"purimā, bhikkhave, koṭi na <b>paññāyati</b> avijjāya, ito pubbe avijjā n'āhosi, atha pacchā samabhavī'ti. evañ'c'etaṃ, bhikkhave, vuccati, atha ca pana paññāyati, idappaccayā avijjā'ti",,,
paṭipadā 1,fem,way; path of progress; path of practice,SN45.8,vibhaṅgasuttaṃ,"yaṃ kho bhikkhave dukkhe ñāṇaṃ, dukkhasamudaye ñāṇaṃ, dukkhanirodhe ñāṇaṃ, dukkhanirodhagāminiyā <b>paṭipadāya</b> ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","akittayī vivaṭacakkhu,
sakkhidhammaṃ parissayavinayaṃ,
<b>paṭipadaṃ</b> vadehi bhaddante,
pātimokkhaṃ athavā'pi samādhiṃ.",SNP37,"nālakasuttaṃ
mahāvaggo 11","ucc'āvacā hi <b>paṭipadā</b>,
samaṇena pakāsitā,
na pāraṃ diguṇaṃ yanti,
na'y'idaṃ ekaguṇaṃ mutaṃ.",AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva byāmamatte kaḷebare sasaññimhi samanake lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca lokanirodhagāminiñ'ca <b>paṭipadan</b>'ti."
paṭisañcikkhati,pr,reflects; considers; discerns,MN27,cūḷahatthipadopamasuttaṃ,so taṃ dhammaṃ sutvā tathāgate saddhaṃ paṭilabhati. so tena saddhāpaṭilābhena samannāgato iti <b>paṭisañcikkhati</b>,SN47.10,bhikkhunupassayasuttaṃ,so iti <b>paṭisañcikkhati</b> yassa khv'āhaṃ atthāya cittaṃ paṇidahiṃ so me attho abhinipphanno,MN43,mahāvedallasuttaṃ,"katamā c'āvuso, suññatā cetovimutti? idh'āvuso, bhikkhu araññagato vā rukkhamūlagato vā suññ'āgāragato vā iti <b>paṭisañcikkhati</b>, suññam'idaṃ attena vā attaniyena vā'ti. ayaṃ vuccat'āvuso, suññatā cetovimutti.",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"sa kho so, bhikkhave, ariyasāvako iti <b>paṭisañcikkhati</b>, na kho ahaññ'ev'eko jarādhammo jaraṃ anatīto"
pahita 1.1,pp,applied; directed; exercised,AN8.53,saṃkhittasuttaṃ,"sādhu me, bhante, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī <b>pahit</b>'attā vihareyyan'ti.",MN107,gaṇakamoggallānasuttaṃ,"ye pana te kulaputtā ... āraddhavīriyā <b>pahit</b>'attā upaṭṭhitassatino sampajānā samāhitā ek'aggacittā paññavanto aneḷamūgā, tehi bhavaṃ gotamo saddhiṃ saṃvasati.",,,,,,
pahitatta 1.1,adj,resolute; determined; applying oneself,AN8.63,saṃkhittasuttaṃ,"sādhu me, bhante, bhagavā saṃkhittena dhammaṃ desetu, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī <b>pahit'attā</b> vihareyyan'ti",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","ky'āssa byappathayo assu,
ky'āss'assu idha gocarā,
kāni sīlabbatān'āssu,
<b>pahit'attassa</b> bhikkhuno.",MN70,kīṭāgirisuttaṃ,<b>pahit'atto</b> samāno kāyena c'eva paramasaccaṃ sacchikaroti,MN107,gaṇakamoggallānasuttaṃ,"ye pana te kulaputtā ... āraddhavīriyā <b>pahit'attā</b> upaṭṭhitassatino sampajānā samāhitā ek'aggacittā paññavanto aneḷamūgā, tehi bhavaṃ gotamo saddhiṃ saṃvasati."
pāraṅgata,adj,reached the other shore; gone across safely; gone beyond; epithet of an arahant,AN9.33,anupubba vihāra samāpattisuttaṃ,"yattha kāmā nirujjhanti, ye ca kāme nirodhetvā nirodhetvā viharanti, addhā te āyasmanto nicchātā nibbutā tiṇṇā <b>pāraṅ'gatā</b> tadaṅgenā'ti vadāmi",MN22,alagaddūpamasuttaṃ,"tassa purisassa uttiṇṇassa <b>pāraṅ'gatassa</b> evam'assa, bahukāro kho me ayaṃ kullo, im'āhaṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttiṇṇo.",SN35.238,āsīvisopamasuttaṃ,"taṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ gaccheyya, tiṇṇo <b>pāraṅ'gato</b> thale tiṭṭhati brāhmaṇo.",,,
pubba 1.2,adj,going before; been before,DHP2,yamakavaggo,"mano<b>pubbaṅ</b>'gamā dhammā, manoseṭṭhā manomayā.
manasā ce pasannena, bhāsati vā karoti vā.
tato naṃ sukham'anveti, chāyā'va anapāyinī",SN45.44,kalyāṇamittasuttaṃ,sūriyassa bhikkhave udayato etaṃ <b>pubbaṅ</b>'gamaṃ etaṃ <b>pubba</b>nimittaṃ yadidaṃ aruṇuggaṃ,,,,,,
pubbaṅgama 1,adj,preceding (in); leading (in); first (in); as forerunner (of),MN107,gaṇakamoggallānasuttaṃ,"ye'me, bho gotama, puggalā ... sāmaññe anapekkhavanto sikkhāya na tibbagāravā bāhulikā sāthalikā okkamane <b>pubbaṅ'gamā</b> paviveke nikkhittadhurā ... na tehi bhavaṃ gotamo saddhiṃ saṃvasati.",DHP1,yamakavaggo,"mano<b>pubbaṅ'gamā</b> dhammā,
manoseṭṭhā manomayā,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",,,,,,
phandamāna,prp,trembling; quivering; shivering; palpitating,SNP40,"guhaṭṭhakasuttaṃ
aṭṭhakavaggo 2","mamāyite passatha <b>phandamāne</b>,
macche'va app'odake khīṇasote,
etam'pi disvā amamo careyya,
bhavesu āsattim'akubbamāno.",SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","<b>phandamānaṃ</b> pajaṃ disvā,
macche app'odake yathā,
aññam'aññehi byāruddhe,
disvā maṃ bhayam'āvisi.",VV52,revatīvimānavatthu,"icc'evaṃ vippalapantiṃ, <b>phandamānaṃ</b> tato tato.
khipiṃsu niraye ghore, uddhapādaṃ avaṃsiraṃ",,,
phala 1.1,nt,fruit; nut; berry,TH251,raṭṭhapālattheragāthā,"duma<b>pphalānī</b>'va patanti māṇavā, daharā ca vuḍḍhā ca sarīrabhedā.
etam'pi disvā pabbajito'mhi rāja, apaṇṇakaṃ sāmaññam'eva seyyo.",DHP334,taṇhāvaggo,"manujassa pamattacārino,
taṇhā vaḍḍhati māluvā viya,
so plavatī hurā huraṃ,
<b>phalam</b>'icchaṃ'va vanasmi vānaro.",VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","paṭisevati nāma yo nimittena nimittaṃ aṅgajātena aṅgajātaṃ antamaso tila<b>phala</b>mattam'pi paveseti, eso paṭisevati nāma.",,,
pheṇapiṇḍa,masc,lump of foam; ball of froth,SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, ayaṃ gaṅgā nadī mahantaṃ <b>pheṇapiṇḍaṃ</b> āvaheyya, tam'enaṃ cakkhumā puriso passeyya nijjhāyeyya yoniso upaparikkheyya.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"<b>pheṇapiṇḍa</b>-upamaṃ rūpaṃ,
vedanā bubbuḷ'ūpamā,
marīcik'ūpamā saññā,
saṅkhārā kadal'ūpamā,
māy'ūpamañ'ca viññāṇaṃ,
desit'ādiccabandhunā.",,,,,,
bahukāra,adj,very useful; extremely helpful; of great service (for or in),SN46.3,sīlasuttaṃ,"dassanam'p'āhaṃ, bhikkhave, tesaṃ bhikkhūnaṃ <b>bahukāraṃ</b> vadāmi",AN10.51,sacittasuttaṃ,"evam'evaṃ kho, bhikkhave, bhikkhuno paccavekkhaṇā <b>bahukārā</b> hoti kusalesu dhammesu",ITI16,paṭhamasekhasuttaṃ,"yoniso manasikāro,
dhammo sekhassa bhikkhuno,
n'atth'añño evaṃ <b>bahukāro</b>,
uttam'atthassa pattiyā,
yoniso padahaṃ bhikkhu,
khayaṃ dukkhassa pāpuṇe'ti.",MN22,alagaddūpamasuttaṃ,"tassa purisassa uttiṇṇassa pāraṅ'gatassa evam'assa, <b>bahukāro</b> kho me ayaṃ kullo, im'āhaṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttiṇṇo."
bahulamanuvitakketi,pr,thinks about a lot; ponders frequently,MN19,dvedhāvitakkasuttaṃ,"vihiṃsāvitakkaṃ ce, bhikkhave, bhikkhu <b>bahulam'anuvitakketi</b> anuvicāreti, pahāsi avihiṃsāvitakkaṃ, vihiṃsāvitakkaṃ bahulam'akāsi, tassa taṃ vihiṃsāvitakkāya cittaṃ namati.",,,,,,,,,
bālosi,sandhi,you are a fool!; you are an idiot!,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"coro'si <b>bālo'si</b> mūḷho'si theno'sī'ti, tathārūpaṃ bhikkhu adinnaṃ ādiyamāno ayam'pi pārājiko hoti asaṃvāso.",,,,,,,,,
byāma,masc,"fathom; measure of length; from head to foot, or two arms extended",AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva <b>byāma</b>matte kaḷevare sasaññimhi samanake lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca lokanirodhagāminiñ'ca paṭipadan'ti.",MN91,brahmāyusuttaṃ,"nigrodhaparimaṇḍalo kho pana so bhavaṃ gotamo, yāvatakv'assa kāyo tāvatakv'assa <b>byāmo</b>, yāvatakv'assa <b>byāmo</b> tāvatakv'assa kāyo, idam'pi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati.",,,,,,
byāmamatta,adj,fathom long,AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva <b>byāmamatte</b> kaḷevare sasaññimhi samanake lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca lokanirodhagāminiñ'ca paṭipadan'ti.",,,,,,,,,
bhūtapubbaṃ 1,ind,formerly; previously; in the past,AN4.45,rohitassasuttaṃ,"<b>bhūtapubb</b>'āhaṃ, bhante, rohitasso nāma isi ahosiṃ bhojaputto iddhimā vehāsaṅ'gamo.",MN36,mahāsaccakasuttaṃ,"<b>bhūtapubbaṃ</b>, bho gotama, sārīrikāya dukkhāya vedanāya phuṭṭhassa sato ūrukkhambho'pi nāma bhavissati, hadayam'pi nāma phalissati, uṇham'pi lohitaṃ mukhato uggamissati, ummādam'pi pāpuṇissati cittakkhepaṃ.",,,,,,
bhūtapubbāhaṃ,sandhi,formerly I; in the past I; once upon a time I,SN2.26,rohitassasuttaṃ,"<b>bhūtapubb'āhaṃ</b>, bhante, rohitasso nāma isi ahosiṃ bhojaputto iddhimā vehāsaṅ'gamo.",SN2.23,serīsuttaṃ,"<b>bhūtapubb'āhaṃ</b>, bhante, sirī nāma rājā ahosiṃ dāyako dānapati dānassa vaṇṇavādī.",,,,,,
bhojaputta,masc,resident of the Bhoja country,SN2.26,rohitassasuttaṃ,"bhūtapubb'āhaṃ, bhante, rohitasso nāma isi ahosiṃ <b>bhojaputto</b> iddhimā vehāsaṅ'gamo.",,,,,,,,,
manasā,masc,by mind; with mind; mentally,MN107,gaṇakamoggallānasuttaṃ,<b>manasā</b> dhammaṃ viññāya mā nimittaggāhī hohi m'ānubyañjanaggāhī.,DHP233,kodhavaggo,"manopakopaṃ rakkheyya,
<b>manasā</b> saṃvuto siyā,
manoduccaritaṃ hitvā,
manasā sucaritaṃ care.",AN3.70,akusalamūlasuttaṃ,"yadapi, bhikkhave, alobho tadapi kusalamūlaṃ. yadapi aluddho abhisaṅkharoti kāyena vācāya <b>manasā</b> tadapi kusalaṃ.",,,
manopubbaṅgama,adj,led by mind; preceded by mind; headed by mind; with mind as forerunner,DHP1,yamakavaggo,"<b>manopubbaṅ'gamā</b> dhammā,
manoseṭṭhā manomayā,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",,,,,,,,,
manomaya 1,adj,mind made; mentally produced,SN35.94,adantāguttasuttaṃ,"papañcasaññā itarītarā narā,
papañcayantā upayanti saññino,
<b>manomayaṃ</b> gehasitañ'ca sabbaṃ,
panujja nekkhammasitaṃ irīyati.",DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
manoseṭṭhā <b>manomayā</b>,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",,,,,,
manoseṭṭha,adj,with mind as chief; ruled by mind,DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
<b>manoseṭṭhā</b> manomayā,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",,,,,,,,,
maya,adj,made of; constructed by; built of,VIBH6.1,paṭiccasamuppādavibhaṅgo,"kusalā cetanā kām'āvacarā rūp'āvacarā dāna<b>mayā</b> sīla<b>mayā</b> bhāvanā<b>mayā</b>, ayaṃ vuccati puññ'ābhisaṅkhāro.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na vedagū diṭṭhiyā na mutiyā,
sa mānam'eti na hi tam'<b>mayo</b> so,
na kammunā no'pi sutena neyyo,
anūpanīto sa nivesanesu.",DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
manoseṭṭhā mano<b>mayā</b>,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",SN35.228,paṭhamasamuddasuttaṃ,"mahā eso, bhikkhave, udakarāsi mahāudak'aṇṇavo. cakkhu, bhikkhave, purisassa samuddo, tassa rūpa<b>mayo</b> vego."
mahaggata 1,adj,enlarged; exalted; lofty; grand; impressive,DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi sabb'attatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena <b>mahaggatena</b> appamāṇena averena abyāpajjena pharitvā viharati.,DN2.28,sāmaññaphalasuttaṃ,"mahaggataṃ vā cittaṃ, <b>mahaggataṃ</b> cittan'ti pajānāti, amahaggataṃ vā cittaṃ, amahaggataṃ cittan'ti pajānāti",,,,,,
mānubyañjanaggāhī,adj,don't be enticed by the details; don't focus on the secondary characteristics,MN107,gaṇakamoggallānasuttaṃ,"tam'enaṃ tathāgato uttariṃ vineti, ehi tvaṃ, bhikkhu, indriyesu guttadvāro hohi, cakkhunā rūpaṃ disvā mā nimittaggāhī hohi <b>m'ānubyañjanaggāhī</b>.",,,,,,,,,
mūḷha 1,masc,foolish person; deluded man; madman,MN137,saḷāyatanavibhaṅgasuttaṃ,tattha katamā cha gehasitā upekkhā? cakkhunā rūpaṃ disvā uppajjati upekkhā bālassa <b>mūḷhassa</b> mandassa puthujjanassa anodhijinassa avipākajinassa anādīnavadassāvino assutavato puthujjanassa.,AN3.70,akusalamūlasuttaṃ,"yadapi, bhikkhave, moho tadapi akusalamūlaṃ. yadapi <b>mūḷho</b> abhisaṅkharoti kāyena vācāya manasā tadapi akusalaṃ.",VIN PAT PA 2,adinnādāna sikkhāpada,"coro'si, bālo'si, <b>mūḷho</b>'si, theno'sī'ti, tathārūpaṃ bhikkhu adinnaṃ ādiyamāno, ayam'pi pārājiko hoti asaṃvāso.",,,
mūḷhosi,sandhi,you are insane!; you are deluded!; you are confused!,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"coro'si bālo'si <b>mūḷho'si</b> theno'sī'ti, tathārūpaṃ bhikkhu adinnaṃ ādiyamāno ayam'pi pārājiko hoti asaṃvāso.",,,,,,,,,
yaññadeva,sandhi,just whatever; just which; whatsoever,DN9.4,"poṭṭhapādasuttaṃ, saññāattakathā","evam'eva pan'āyaṃ bhavaṃ poṭṭhapādo <b>yaññad'eva</b> samaṇo gotamo bhāsati, taṃ tadev'assa abbhanumodati, evam'etaṃ bhagavā evam'etaṃ, sugatā'ti.",MN19,dvedhāvitakkasuttaṃ,"<b>yaññad'eva</b>, bhikkhave, bhikkhu bahulam'anuvitakketi anuvicāreti, tathā tathā nati hoti cetaso.",AN4.73,sappurisasuttaṃ,"seyyathā'pi vadhukā <b>yaññad'eva</b> rattiṃ vā divaṃ vā ānītā hoti, tāva'd'ev'assā tibbaṃ hir'ottappaṃ paccupaṭṭhitaṃ hoti",,,
yadapi,sandhi,whatever itself; whatever even; which just,AN3.70,akusalamūlasuttaṃ,"yadapi, bhikkhave, alobho tadapi kusalamūlaṃ. <b>yadapi</b> aluddho abhisaṅkharoti kāyena vācāya manasā tadapi kusalaṃ.",,,,,,,,,
