id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
36216,nādhiṭṭhāti,pr,does not stand firmly; does not take a stand; does not make up one's mind; does not fixate,SN12.15,kaccānagottasuttaṃ,"upay'upādān'ābhinivesavinibandho khv'āyaṃ, kaccāna, loko yebhuyyena. tañ'c'āyaṃ upay'upādānaṃ cetaso adhiṭṭhānaṃ abhinives'ānusayaṃ na upeti na upādiyati <b>n'ādhiṭṭhāti</b>, attā me'ti.",,,,,,,,,
42249,padhānakkhama,adj,capable of striving; able to make an effort; fit for exertion,AN5.54,samayasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu app'ābādho hoti app'ātaṅko, samavepākiniyā gahaṇiyā samannāgato n'ātisītāya n'āccuṇhāya majjhimāya <b>padhānakkhamāya</b>. ayaṃ, bhikkhave, dutiyo samayo padhānāya.",AN5.29,caṅkamasuttaṃ,"addhānakkhamo hoti, <b>padhānakkhamo</b> hoti, app'ābādho hoti, asitaṃ pītaṃ khāyitaṃ sāyitaṃ sammā pariṇāmaṃ gacchati, caṅkam'ādhigato samādhi ciraṭṭhitiko hoti. ime kho, bhikkhave, pañca caṅkame ānisaṃsā'ti.",,,,,,
43436,pariṇāma 1,masc,(of food) digestion,AN5.29,caṅkamasuttaṃ,"addhānakkhamo hoti, padhānakkhamo hoti, app'ābādho hoti, asitaṃ pītaṃ khāyitaṃ sāyitaṃ sammā <b>pariṇāmaṃ</b> gacchati, caṅkam'ādhigato samādhi ciraṭṭhitiko hoti.",,,,,,,,,
49768,bhāsita 2,pp,said (by); spoken (by); recited (by),AN6.61,majjhesuttaṃ,"kassa nu kho, bhante, subhāsitan'ti? sabbesaṃ vo, bhikkhave, subhāsitaṃ pariyāyena, api ca yaṃ mayā sandhāya <b>bhāsitaṃ</b> pārāyane metteyyapañhe",SN35.117,kāmaguṇasuttaṃ,"imassa khv'āhaṃ, āvuso, bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ ājānāmi. saḷ'āyatananirodhaṃ no etaṃ, āvuso, bhagavatā sandhāya <b>bhāsitaṃ</b>",AN5.198,vācāsuttaṃ,"kālena ca <b>bhāsitā</b> hoti, saccā ca <b>bhāsitā</b> hoti, saṇhā ca <b>bhāsitā</b> hoti, atthasaṃhitā ca <b>bhāsitā</b> hoti, mettacittena ca <b>bhāsitā</b> hoti.",SN20.7,āṇisuttaṃ,"ye te sutt'antā tathāgata<b>bhāsitā</b> gambhīrā gambhīr'atthā lok'uttarā suññatappaṭisaṃyuttā, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti"
50718,majjha 2,masc,middle,MN39,mahāassapurasuttaṃ,tattha cakkhumā puriso <b>majjhe</b> ṭhito passeyya manusse gehaṃ pavisante'pi nikkhamante'pi,SN12.15,kaccānagottasuttaṃ,"sabbaṃ atthī'ti kho, kaccāna, ayam'eko anto. sabbaṃ n'atthī'ti ayaṃ dutiyo anto. ete te, kaccāna, ubho ante anupagamma <b>majjhena</b> tathāgato dhammaṃ deseti",,,,,,
53205,mettacittena,ind,kindly; friendlily,AN5.198,vācāsuttaṃ,"kālena ca bhāsitā hoti, saccā ca bhāsitā hoti, saṇhā ca bhāsitā hoti, atthasaṃhitā ca bhāsitā hoti, <b>mettacittena</b> ca bhāsitā hoti.",,,,,,,,,
53612,yathādhammaṃ,ind,fairly; correctly; justly; legally,VIN PAT PC 63,ukkoṭanasikkhāpadaṃ,"yo pana bhikkhu jānaṃ <b>yathādhammaṃ</b> nihat'ādhikaraṇaṃ punakammāya ukkoṭeyya, pācittiyaṃ.",AN3.4,accayasuttaṃ,"accayaṃ accayato na passati, accayaṃ accayato disvā <b>yathādhammaṃ</b> nappaṭikaroti, parassa kho pana accayaṃ desentassa <b>yathādhammaṃ</b> nappaṭiggaṇhāti",AN4.244,āpattibhayasuttaṃ,"tass'etaṃ pāṭikaṅkhaṃ, anāpanno vā pārājikaṃ dhammaṃ na āpajjissati, āpanno vā pārājikaṃ dhammaṃ <b>yathādhammaṃ</b> paṭikarissati.",,,
53899,yā,pron,whatever; whichever (woman),TH245,godattattheragāthā,"dummedhehi pasaṃsā ca,
viññūhi garahā ca <b>yā</b>,
garahāva seyyo viññūhi,
yaṃ ce bālappasaṃsanā.",MN62,mahārāhulovādasuttaṃ,"<b>yā</b> c'eva kho pana ajjhattikā pathavīdhātu yā ca bāhirā pathavīdhātu, pathavīdhātu'r'ev'esā.",SN12.15,kaccānagottasuttaṃ,"lokasamudayaṃ kho, kaccāna, yathābhūtaṃ sammappaññāya passato <b>yā</b> loke natthitā sā na hoti.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"kiñ'hi siyā, bhikkhave, marīcikāya sāro? evam'eva kho, bhikkhave, <b>yā</b> kāci saññā"
54188,yebhuyyena,ind,mostly; almost all; more or less; generally; largely; by and large; for the most part,SN22.78,sīhasuttaṃ,"ye hi keci, bhikkhave, tiracchānagatā pāṇā sīhassa migarañño nadato saddaṃ suṇanti, <b>yebhuyyena</b> bhayaṃ saṃvegaṃ santāsaṃ āpajjanti, bilaṃ bilāsayā pavisanti, dakaṃ dakāsayā pavisanti, vanaṃ vanāsayā pavisanti, ākāsaṃ pakkhino bhajanti.",DN20.1,mahāsamayasuttaṃ,dasahi ca lokadhātūhi devatā <b>yebhuyyena</b> sannipatitā honti bhagavantaṃ dassanāya bhikkhusaṅghañ'ca,SN12.15,kaccānagottasuttaṃ,"dvayanissito khv'āyaṃ, kaccāna, loko <b>yebhuyyena</b>, atthitañ'c'eva natthitañ'ca.",,,
55990,lokanirodha,masc,ending of the world; cessation of the world; (comm) truth of cessation,AN4.45,rohitassasuttaṃ,api c'āhaṃ imasmiṃ'y'eva byāmamatte kaḷebare sasaññimhi samanake lokañ'ca paññāpemi lokasamudayañ'ca <b>lokanirodhañ</b>'ca <b>lokanirodha</b>gāminiñ'ca paṭipadan'ti.,SN12.15,kaccānagottasuttaṃ,"lokasamudayaṃ kho, kaccāna, yathābhūtaṃ sammappaññāya passato yā loke natthitā sā na hoti. <b>lokanirodhaṃ</b> kho, kaccāna, yathābhūtaṃ sammappaññāya passato yā loke atthitā sā na hoti.",,,,,,
56012,lokasamudaya,masc,source of the world; (comm) truth of arising,AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva byāmamatte kaḷebare sasaññimhi samanake lokañ'ca paññāpemi <b>lokasamudayañ</b>'ca lokanirodhañ'ca lokanirodhagāminiñ'ca paṭipadan'ti.",SN12.15,kaccānagottasuttaṃ,"<b>lokasamudayaṃ</b> kho, kaccāna, yathābhūtaṃ sammappaññāya passato yā loke natthitā sā na hoti. lokanirodhaṃ kho, kaccāna, yathābhūtaṃ sammappaññāya passato yā loke atthitā sā na hoti.",,,,,,
57121,sacca 1,adj,true; correct; accurate; honest; reliable,MN60,apaṇṇakasuttaṃ,"kāmaṃ kho pana m'āhu paro loko, hotu nesaṃ bhavataṃ samaṇabrāhmaṇānaṃ <b>saccaṃ</b> vacanaṃ, atha ca pan'āyaṃ bhavaṃ purisapuggalo diṭṭh'eva dhamme viññūnaṃ gārayho",MN40,cūḷāssapurasuttaṃ,"tesaṃ vo, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇasāmīcippaṭipadā taṃ paṭipajjissāma. evaṃ no ayaṃ amhākaṃ samaññā ca <b>saccā</b> bhavissati paṭiññā ca bhūtā.",AN5.198,vācāsuttaṃ,"kālena ca bhāsitā hoti, <b>saccā</b> ca bhāsitā hoti, saṇhā ca bhāsitā hoti, atthasaṃhitā ca bhāsitā hoti, mettacittena ca bhāsitā hoti.",DHP10,yamakavaggo,"yo ca vantakasāvassa, sīlesu susamāhito.
upeto dama<b>saccena</b>, sa ve kāsāvam'arahati."
57555,saṇha 1,adj,(of speech) smooth; soft; gentle; mild; polite,AN5.198,vācāsuttaṃ,"kālena ca bhāsitā hoti, saccā ca bhāsitā hoti, <b>saṇhā</b> ca bhāsitā hoti, atthasaṃhitā ca bhāsitā hoti, mettacittena ca bhāsitā hoti.",SNP48,"purābhedasuttaṃ
aṭṭhakavaggo 10","sātiyesu anassāvī,
atimāne ca no yuto,
<b>saṇho</b> ca paṭibhānavā,
na saddho na virajjati.",,,,,,
58772,sabba 2,pron,everything; everyone; all,SN35.28,ādittasuttaṃ,"<b>sabbaṃ</b>, bhikkhave, ādittaṃ! kiñ'ca, bhikkhave, <b>sabbaṃ</b> ādittaṃ?",AN6.61,majjhesuttaṃ,"ekam'antaṃ nisinnā kho therā bhikkhū yāvatako ahosi <b>sabbeh</b>'eva saddhiṃ kathāsallāpo, taṃ sabbaṃ bhagavato ārocesuṃ.",AN10.48,dasadhammasuttaṃ,<b>sabbehi</b> me piyehi manāpehi nānābhāvo vinābhāvo'ti pabbajitena abhiṇhaṃ paccavekkhitabbaṃ,SN12.15,kaccānagottasuttaṃ,"<b>sabbaṃ</b> atthī'ti kho, kaccāna, ayam'eko anto. <b>sabbaṃ</b> n'atthī'ti ayaṃ dutiyo anto. ete te, kaccāna, ubho ante anupagamma majjhena tathāgato dhammaṃ deseti"
60765,sammappaññāya,fem,with correct understanding; with perfect wisdom,SN22.59,anattalakkhaṇasuttaṃ,"sabbaṃ rūpaṃ, n'etaṃ mama, n'eso'ham'asmi, na m'eso attā'ti evam'etaṃ yathābhūtaṃ <b>sammappaññāya</b> daṭṭhabbaṃ",SN12.15,kaccānagottasuttaṃ,"lokasamudayaṃ kho, kaccāna, yathābhūtaṃ <b>sammappaññāya</b> passato yā loke natthitā sā na hoti. lokanirodhaṃ kho, kaccāna, yathābhūtaṃ <b>sammappaññāya</b> passato yā loke atthitā sā na hoti.",DHP190,buddhavaggo,"yo ca buddhañ'ca dhammañ'ca, saṅghañ'ca saraṇaṃ gato,
cattāri ariyasaccāni, <b>sammappaññāya</b> passati.",,,
60787,sammā pariṇāmaṃ gacchati,idiom,is properly digested; is thoroughly digested,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","na khv'āhaṃ taṃ, brāhmaṇa, passāmi sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya, yassa so pāyaso bhutto <b>sammā pariṇāmaṃ gaccheyya</b>, aññatra tathāgatassa vā tathāgatasāvakassa vā.",MN62,mahārāhulovādasuttaṃ,"yaṃ ajjhattaṃ paccattaṃ tejo tejogataṃ upādinnaṃ, seyyath'idaṃ, yena ca santappati yena ca jīrīyati yena ca pariḍayhati yena ca asitapītakhāyitasāyitaṃ <b>sammā pariṇāmaṃ gacchati</b>, yaṃ vā pan'aññam'pi kiñci ajjhattaṃ paccattaṃ tejo tejogataṃ upādinnaṃ, ayaṃ vuccati, rāhula, ajjhattikā tejodhātu.",AN5.29,caṅkamasuttaṃ,"addhānakkhamo hoti, padhānakkhamo hoti, app'ābādho hoti, asitaṃ pītaṃ khāyitaṃ sāyitaṃ <b>sammā pariṇāmaṃ gacchati</b>, caṅkam'ādhigato samādhi ciraṭṭhitiko hoti.",,,
60799,sammādiṭṭhi 1,fem,right view; correct outlook; correct belief,SN45.8,vibhaṅgasuttaṃ,"yaṃ kho, bhikkhave, dukkhe ñāṇaṃ, dukkhasamudaye ñāṇaṃ, dukkhanirodhe ñāṇaṃ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati, bhikkhave, <b>sammādiṭṭhi</b>.",SN22.57,sattaṭṭhānasuttaṃ,"ayam'eva ariyo aṭṭh'aṅgiko maggo rūpanirodhagāminī paṭipadā, seyyath'idaṃ <b>sammādiṭṭhi</b> sammāsaṅkappo sammāvācā sammākamm'anto sammāājīvo sammāvāyāmo sammāsati sammāsamādhi.",AN8.11,verañjasuttaṃ,ime vā pana bhonto sattā kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā ariyānaṃ anupavādakā sammādiṭṭhikā <b>sammādiṭṭhi</b>kammasamādānā,SN12.15,kaccānagottasuttaṃ,"<b>sammādiṭṭhi</b> sammādiṭṭhī'ti, bhante, vuccati. kittāvatā nu kho, bhante, sammādiṭṭhi hotī'ti?"
62024,saṃhita,pp,connected (with); concerning; having,DHP100,sahassavaggo,"sahassam'api ce vācā,
anatthapada<b>saṃhitā</b>,
ekaṃ atthapadaṃ seyyo,
yaṃ sutvā upasammati.",AN10.176,cundasuttaṃ,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā hoti kālena sāpadesaṃ pariyantavatiṃ attha<b>saṃhitaṃ</b>,AN5.198,vācāsuttaṃ,"kālena ca bhāsitā hoti, saccā ca bhāsitā hoti, saṇhā ca bhāsitā hoti, attha<b>saṃhitā</b> ca bhāsitā hoti, mettacittena ca bhāsitā hoti.",SN56.11,dhammacakkappavattanasuttaṃ,yo c'āyaṃ kāmesu kāmasukh'allik'ānuyogo hīno gammo pothujjaniko anariyo anattha<b>saṃhito</b>
62414,sāyita 1,pp,tasted; savoured,AN5.29,caṅkamasuttaṃ,"addhānakkhamo hoti, padhānakkhamo hoti, app'ābādho hoti, asitaṃ pītaṃ khāyitaṃ <b>sāyitaṃ</b> sammā pariṇāmaṃ gacchati, caṅkam'ādhigato samādhi ciraṭṭhitiko hoti. ime kho, bhikkhave, pañca caṅkame ānisaṃsā'ti.",,,,,,,,,
64251,subhāsita 1,adj,well spoken; articulate; eloquent,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","bāhusaccañ'ca sippañ'ca, vinayo ca susikkhito.
<b>subhāsitā</b> ca yā vācā, etam'maṅgalam'uttamaṃ",SN1.31,sabbhisuttaṃ,"atha kho aparā devatā bhagavantaṃ etadavoca, kassa nu kho, bhagavā, <b>subhāsitan</b>'ti? sabbāsaṃ vo <b>subhāsitaṃ</b> pariyāyena, api ca mama'pi suṇātha",DHP51,pupphavaggo,"yathā'pi ruciraṃ pupphaṃ,
vaṇṇavantaṃ agandhakaṃ,
evaṃ <b>subhāsitā</b> vācā,
aphalā hoti akubbato.",AN5.198,vācāsuttaṃ,"imehi kho, bhikkhave, pañcahi aṅgehi samannāgatā vācā <b>subhāsitā</b> hoti, no dubbhāsitā, anavajjā ca ananuvajjā ca viññūnan'ti."
66692,vācā 1,fem,speech; words; statement; talk,MN51,kandarakasuttaṃ,"samphappalāpaṃ pahāya samphappalāpā paṭivirato hoti kālavādī bhūtavādī atthavādī dhammavādī vinayavādī, nidhānavatiṃ <b>vācaṃ</b> bhāsitā kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ",SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","bāhusaccañ'ca sippañ'ca, vinayo ca susikkhito.
subhāsitā ca yā <b>vācā</b>, etam'maṅgalam'uttamaṃ",DHP51,pupphavaggo,"yathā'pi ruciraṃ pupphaṃ,
vaṇṇavantaṃ agandhakaṃ,
evaṃ subhāsitā <b>vācā</b>,
aphalā hoti akubbato.",AN5.198,vācāsuttaṃ,"imehi kho, bhikkhave, pañcahi aṅgehi samannāgatā <b>vācā</b> subhāsitā hoti, no dubbhāsitā, anavajjā ca ananuvajjā ca viññūnan'ti."
67452,vicikicchati 1,pr,has doubt (about); is uncertain (about),SN48.50,āpaṇasuttaṃ,"yo so, sāriputta, ariyasāvako tathāgate ek'antagato abhippasanno, na so tathāgate vā tathāgatasāsane vā kaṅkheyya vā <b>vicikiccheyya</b> vā'ti?",SN12.15,kaccānagottasuttaṃ,"dukkham'eva uppajjamānaṃ uppajjati, dukkhaṃ nirujjhamānaṃ nirujjhatī'ti na kaṅkhati na <b>vicikicchati</b> aparapaccayā ñāṇam'ev'assa ettha hoti. ettāvatā kho, kaccāna, sammādiṭṭhi hoti.",,,,,,
