pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
nāga 4,masc,noble person; great man; epithet of an arahant; epithet of the Buddha,AN6.43,nāgasuttaṃ,"api ca, udāyi, yo sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya āguṃ na karoti kāyena vācāya manasā, tam'ahaṃ <b>nāgo</b>'ti brūmī'ti.",SNP67,"bhadrāvudha māṇava pucchā
pārāyanavaggo 12","okañ'jahaṃ taṇhacchidaṃ anejaṃ,
nandiñ'jahaṃ oghatiṇṇaṃ vimuttaṃ,
kappañ'jahaṃ abhiyāce sumedhaṃ,
sutvāna <b>nāgassa</b> apanamissanti ito.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya <b>nāgo</b>,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī santivādo agiddho,
kāme ca loke ca anūpalitto.",,,
nāddakkhi,aor,has not seen; did not see,SN1.34,nasantisuttaṃ,"taṃ ce hi <b>n'āddakkhuṃ</b> tathāvimuttaṃ, (icc'āyasmā mogharājā)
devā manussā idha vā huraṃ vā,
nar'uttamaṃ atthacaraṃ narānaṃ,
ye taṃ namassanti pasaṃsiyā te'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","diṭṭhiñ'ca nissāya anupucchamāno,
samuggahītesu pamoham'āgā,
ito ca <b>n'āddakkhi</b> aṇum'pi saññaṃ,
tasmā tuvaṃ momuhato dahāsi.",,,,,,
nāhosi,aor,was not; did not exist; did not become,AN10.61,avijjāsuttaṃ,"purimā, bhikkhave, koṭi na paññāyati avijjāya, ito pubbe avijjā <b>n'āhosi</b>, atha pacchā samabhavī'ti. evañ'c'etaṃ, bhikkhave, vuccati, atha ca pana paññāyati, idappaccayā avijjā'ti",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
<b>n'āhosi</b> chando api methunasmiṃ,
kim'ev'idaṃ muttakarīsapuṇṇaṃ,
pādā'pi naṃ samphusituṃ na icche.",,,,,,
niccheyya,ger,evaluating; ascertaining; discriminating; distinguishing the difference (between),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","idaṃ vadāmī'ti na tassa hoti,
dhammesu <b>niccheyya</b> samuggahītaṃ,
passañ'ca diṭṭhīsu anuggahāya,
ajjhattasantiṃ pacinaṃ adassaṃ.",DHP256,dhammaṭṭhavaggo,"na tena hoti dhammaṭṭho,
yen'atthaṃ sāhasā naye,
yo ca atthaṃ anatthañ'ca,
ubho <b>niccheyya</b> paṇḍito.",,,,,,
nissajja,ger,giving up; relinquishing; leaving behind,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na diṭṭhiyā na sutiyā na ñāṇena,
sīlabbaten'āpi na suddhim'āha,
adiṭṭhiyā assutiyā añāṇā,
asīlatā abbatā no'pi tena,
ete ca <b>nissajja</b> anuggahāya,
santo anissāya bhavaṃ na jappe.",,,,,,,,,
nivesana 1,nt,house; home,MN82,raṭṭhapālasuttaṃ,"atha kho āyasmā raṭṭhapālo sakapitu <b>nivesane</b> n'eva dānaṃ alattha na paccakkhānaṃ, añña'd'atthu akkosam'eva alattha",VIN4.8.203,seṭṭhibhariyā vatthu,"alaṃ, bhaṇe jīvaka, tuyham'eva hotu. amhākaññ'eva antepure <b>nivesanaṃ</b> māpehī'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na vedagū diṭṭhiyā na mutiyā,
sa mānam'eti na hi tammayo so,
na kammunā no'pi sutena neyyo,
anūpanīto sa <b>nivesanesu</b>.",SN47.29,"satipaṭṭhānasaṃyuttaṃ, sirivaḍḍhasuttaṃ","evañ'ca vadeti, sādhu kira, bhante, āyasmā ānando yena sirivaḍḍhassa gahapatissa <b>nivesanaṃ</b> ten'upasaṅkamatu anukampaṃ upādāyā'ti."
nihīna 1,pp,low; inferior; worse; deficient; worthless,SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","yadattanī passati ānisaṃsaṃ,
diṭṭhe sute sīlavate mute vā,
tadeva so tattha samuggahāya,
<b>nihīnato</b> passati sabbamaññaṃ.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","samo visesī uda vā <b>nihīno</b>,
yo maññatī so vivadetha tena,
tīsu vidhāsu avikampamāno,
samo visesī'ti na tassa hoti.",DHP306,nirayavaggo,"abhūtavādī nirayaṃ upeti, yo vā'pi katvā na karomi c'āha,
ubho'pi te pecca samā bhavanti, <b>nihīna</b>kammā manujā parattha.",,,
neyya 1.1,ptp,could be led astray (by); could be misguided (by),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na vedagū diṭṭhiyā na mutiyā,
sa mānam'eti na hi tammayo so,
na kammunā no'pi sutena <b>neyyo</b>,
anūpanīto sa nivesanesu.",SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","na kappayanti na purekkharonti,
dhammā'pi tesaṃ na paṭicchitāse,
na brāhmaṇo sīlavatena <b>neyyo</b>,
pāraṅ'gato na pacceti tādī'ti.",,,,,,
no ce,idiom,if not,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","<b>no ce</b> kira diṭṭhiyā na sutiyā na ñāṇena,
sīlabbaten'āpi na suddhim'āha,
adiṭṭhiyā assutiyā añāṇā,
asīlatā abbatā no'pi tena,
maññām'ahaṃ momuham'eva dhammaṃ,
diṭṭhiyā eke paccenti suddhiṃ.",AN10.44,kusinārasuttaṃ,"<b>no ce</b>, bhikkhave, bhikkhu parisuddhakāyasamācāro hoti parisuddhena kāyasamācārena samannāgato acchiddena appaṭimaṃsena, tassa bhavanti vattāro, iṅgha tāva āyasmā kāyikaṃ sikkhassū'ti, iti'ssa bhavanti vattāro",,,,,,
nopi,sandhi,nor; nor even,SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","sabbattha munī anissito,
na piyaṃ kubbati <b>no'pi</b> appiyaṃ,
tasmiṃ paridevamaccharaṃ,
paṇṇe vāri yathā na limpati.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na diṭṭhiyā na sutiyā na ñāṇena,
sīlabbaten'āpi na suddhim'āha,
adiṭṭhiyā assutiyā añāṇā,
asīlatā abbatā <b>no'pi</b> tena,
ete ca nissajja anuggahāya,
santo anissāya bhavaṃ na jappe.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","na saññasaññī na visaññasaññī, <b>no'pi</b> asaññī na vibhūtasaññī. evaṃ sametassa vibhoti rūpaṃ, saññānidānā hi papañcasaṅkhā.",,,
pakappita,pp,(of an idea or opinion) imagined; fabricated; fashioned; designed; devised; concocted,SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","tass'īdha diṭṭhe va sute mute vā,
<b>pakappitā</b> n'atthi aṇū'pi saññā,
taṃ brāhmaṇaṃ diṭṭhim'anādiyānaṃ,
ken'īdha lokasmiṃ vikappayeyya.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","nivissavādī na hi subbināyo,
<b>pakappitaṃ</b> diṭṭhi purekkharāno,
yaṃ nissito tattha subhaṃ vadāno,
suddhiṃvado tattha tath'addasā so.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","<b>pakappitā</b> saṅkhatā yassa dhammā, purakkhatā santi avīvadātā,
yadattani passati ānisaṃsaṃ, taṃ nissito kuppapaṭicca santiṃ.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","vinicchayā yāni <b>pakappitāni</b>,
te ve munī brūsi anuggahāya,
ajjhattasantī'ti yam'etam'atthaṃ,
kathaṃ nu dhīrehi paveditaṃ taṃ."
paṅka 1,masc,dirt; mud; mire; swamp,DHP327,nāgavaggo,"appamādaratā hotha,
sacittam'anurakkhatha,
duggā uddharath'attānaṃ,
<b>paṅke</b> sanno'va kuñjaro.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena <b>paṅkena</b> c'anūpalittaṃ,
evaṃ munī santivādo agiddho,
kāme ca loke ca anūpalitto.",TH263,mahāmoggallānatheragāthā,"evam'etaṃ mahāvīra, yathā samaṇa bhāsasi.
ettha c'eke visīdanti, <b>paṅkamhi</b>'va jaraggavo.",MN65,bhaddālisuttaṃ,"ehi me tvaṃ, bhikkhu, <b>paṅke</b> saṅkamo hohī'ti"
pacinanta 2,prp,discerning; distinguishing; recognizing,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","idaṃ vadāmī'ti na tassa hoti,
dhammesu niccheyya samuggahītaṃ,
passañ'ca diṭṭhīsu anuggahāya,
ajjhattasantiṃ <b>pacinaṃ</b> adassaṃ.",,,,,,,,,
pacceti 2,pr,believes (to be); assumes (to be); takes as,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","jānāmi passāmi tath'eva etaṃ,
diṭṭhiyā eke <b>paccenti</b> suddhiṃ,
addakkhi ce kiñ'hi tumassa tena,
atisitvā aññena vadanti suddhiṃ.",SN5.10,vajirāsuttaṃ,"kiṃ nu satto'ti <b>paccesi</b>,
māra diṭṭhigataṃ nu te,
suddhasaṅkhārapuñjo'yaṃ,
na'y'idha satt'upalabbhati.",,,,,,
paññāvimutta,adj,liberated by understanding; emancipated by insight,SN22.58,sammāsambuddhasuttaṃ,"bhikkhu'pi, bhikkhave, <b>paññāvimutto</b> rūpassa nibbidā virāgā nirodhā anupādā vimutto <b>paññāvimutto</b>'ti vuccati.",MN70,kīṭāgirisuttaṃ,"<b>paññāvimutto</b>, idha ekacco puggalo ye te santā vimokkhā atikkamma rūpe āruppā te na kāyena phusitvā viharati, paññāya c'assa disvā āsavā parikkhīṇā honti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saññāvirattassa na santi ganthā,
<b>paññāvimuttassa</b> na santi mohā,
saññañ'ca diṭṭhiñ'ca ye aggahesuṃ,
te ghaṭṭayantā vicaranti loke'ti.",,,
paṭisaṃyujeyya,opt,(of an argument) would start; would begin; would engage (in),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saccan'ti so brāhmaṇo kiṃ vadeyya,
musā'ti vā so vivadetha kena,
yasmiṃ samaṃ visamaṃ vā'pi n'atthi,
sa kena vādaṃ <b>paṭisaṃyujeyya</b>.",,,,,,,,,
patthita 1,pp,wished for (by); sought after (by); desired (by),DHPa1.2.1,sāmāvatīvatthu,"icchitaṃ <b>patthitaṃ</b> ... khippam'eva samijjhatu, sabbe pūrentu saṅkappā, cando paṇṇaraso yathā, maṇi jotiraso yathā",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce ratanaṃ na icchasi,
nāriṃ nar'indehi bahūhi <b>patthitaṃ</b>,
diṭṭhigataṃ sīlavataṃ nu jīvitaṃ,
bhav'ūpapattiñ'ca vadesi kīdisaṃ.",,,,,,
pamoha,masc,bewilderment; bafflement; confusion,NIDD2.2.1,ajita māṇava pucchā niddesa,avijjā'ti ... asaṃgāhanā apariyogāhanā asamapekkhanā apaccavekkhaṇā apaccavekkhaṇakammaṃ dummejjhaṃ bālyaṃ asampajaññaṃ moho <b>pamoho</b> sammoho,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","diṭṭhiñ'ca nissāya anupucchamāno,
samuggahītesu <b>pamoham</b>'āgā,
ito ca n'āddakkhi aṇum'pi saññaṃ,
tasmā tuvaṃ momuhato dahāsi.",,,,,,
puṇṇa 1,pp,filled (with); full (of),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
n'āhosi chando api methunasmiṃ,
kim'ev'idaṃ muttakarīsa<b>puṇṇaṃ</b>,
pādā'pi naṃ samphusituṃ na icche.",SN1.29,catucakkasuttaṃ,"catucakkaṃ navadvāraṃ,
<b>puṇṇaṃ</b> lobhena saṃyutaṃ,
paṅkajātaṃ mahāvīra,
kathaṃ yātrā bhavissatī'ti.",SN12.63,puttamaṃsūpamasuttaṃ,"seyyathā'pi, bhikkhave, aṅgārakāsu sādhikaporisā <b>puṇṇā</b> aṅgārānaṃ vīt'accikānaṃ vītadhūmānaṃ.",VIN4.1.49,tiracchānagata vatthu,"atha kho so bhikkhu vihāraṃ pavisissāmī'ti kavāṭaṃ paṇāmento addasa sabbaṃ vihāraṃ ahinā <b>puṇṇaṃ</b>, vātapānehi bhoge nikkhante, disvāna bhīto vissaram'akāsi."
brūsi,pr,you say; you tell; you call,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","vinicchayā yāni pakappitāni,
te ve munī <b>brūsi</b> anuggahāya,
ajjhattasantī'ti yam'etam'atthaṃ,
kathaṃ nu dhīrehi paveditaṃ taṃ.",SN1.19,kuṭikāsuttaṃ,"mātaraṃ kuṭikaṃ <b>brūsi</b>,
bhariyaṃ <b>brūsi</b> kulāvakaṃ,
putte santānake <b>brūsi</b>,
taṇhaṃ me <b>brūsi</b> bandhanan'ti.",,,,,,
bhavūpapatti,fem,state of being and rebirth,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce ratanaṃ na icchasi,
nāriṃ nar'indehi bahūhi patthitaṃ,
diṭṭhigataṃ sīlavataṃ nu jīvitaṃ,
<b>bhav'ūpapattiñ</b>'ca vadesi kīdisaṃ.",,,,,,,,,
muti,fem,opinion; thought; belief,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na vedagū diṭṭhiyā na <b>mutiyā</b>,
sa mānam'eti na hi tammayo so,
na kammunā no'pi sutena neyyo,
anūpanīto sa nivesanesu.",,,,,,,,,
mutta 1.1,nt,urine,DN22.5,mahāsatipaṭṭhānasuttaṃ,"atthi imasmiṃ kāye … antaṃ antaguṇaṃ udariyaṃ karīsaṃ, pittaṃ semhaṃ pubbo lohitaṃ sedo medo, assu vasā kheḷo siṅghāṇikā lasikā <b>muttaṃ</b>",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
n'āhosi chando api methunasmiṃ,
kim'ev'idaṃ <b>mutta</b>karīsapuṇṇaṃ,
pādā'pi naṃ samphusituṃ na icche.",AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, sake <b>mutta</b>karīse palipannaṃ semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?",MN62,mahārāhulovādasuttaṃ,"yaṃ ajjhattaṃ paccattaṃ āpo āpogataṃ upādinnaṃ, seyyath'idaṃ, pittaṃ semhaṃ pubbo lohitaṃ sedo medo, assu vasā kheḷo siṅghāṇikā lasikā <b>muttaṃ</b> … ayaṃ vuccati, rāhula, ajjhattikā āpodhātu."
munī,masc,monk; sage; seer; hermit; silent sage,DHP269,dhammaṭṭhavaggo,"pāpāni parivajjeti,
sa <b>munī</b> tena so muni,
yo munāti ubho loke,
muni tena pavuccati.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","accī yathā vātavegena khittā,
atthaṃ paleti na upeti saṅkhaṃ,
evaṃ <b>munī</b> nāmakāyā vimutto,
atthaṃ paleti na upeti saṅkhaṃ.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ <b>munī</b> santivādo agiddho,
kāme ca loke ca anūpalitto.",,,
musā 3,ind,false; untrue; untruthful,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saccan'ti so brāhmaṇo kiṃ vadeyya,
<b>musā</b>'ti vā so vivadetha kena,
yasmiṃ samaṃ visamaṃ vā'pi n'atthi,
sa kena vādaṃ paṭisaṃyujeyya.",,,,,,,,,
methuna 2,nt,sexual intercourse; sexual activity,MN51,kandarakasuttaṃ,abrahmacariyaṃ pahāya brahmacārī hoti ārācārī virato <b>methunā</b> gāmadhammā.,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
n'āhosi chando api <b>methunasmiṃ</b>,
kim'ev'idaṃ muttakarīsapuṇṇaṃ,
pādā'pi naṃ samphusituṃ na icche.",AN3.71,uposathasuttaṃ,"pāṇaṃ na haññe na c'adinnam'ādiye,
musā na bhāse na ca majjapo siyā,
abrahmacariyā virameyya <b>methunā</b>,
rattiṃ na bhuñjeyya vikālabhojanaṃ.",SNP45,"tissametteyyasuttaṃ
aṭṭhakavaggo 7","eko pubbe caritvāna, <b>methunaṃ</b> yo nisevati,
yānaṃ bhantaṃ va taṃ loke, hīnam'āhu puthujjanaṃ."
momuha,adj,very foolish; completely confused; totally deluded; entirely stupid,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","no ce kira diṭṭhiyā na sutiyā na ñāṇena,
sīlabbaten'āpi na suddhim'āha,
adiṭṭhiyā assutiyā añāṇā,
asīlatā abbatā no'pi tena,
maññām'ahaṃ <b>momuham</b>'eva dhammaṃ,
diṭṭhiyā eke paccenti suddhiṃ.",SNP71,"piṅgiya māṇava pucchā
pārāyanavaggo 16","jiṇṇo'ham'asmi abalo vītavaṇṇo,
nettā na suddhā savanaṃ na phāsu,
m'āhaṃ nassaṃ <b>momuho</b> antarāva,
ācikkha dhammaṃ yam'ahaṃ vijaññaṃ,
jātijarāya idha vippahānaṃ.",,,,,,
momuhato,ind,as very foolish; as completely confused; as totally deluded; as entirely stupid,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","diṭṭhiñ'ca nissāya anupucchamāno,
samuggahītesu pamoham'āgā,
ito ca n'āddakkhi aṇum'pi saññaṃ,
tasmā tuvaṃ <b>momuhato</b> dahāsi.",,,,,,,,,
yametamatthaṃ,sandhi,whatever this means; concerning this matter,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","vinicchayā yāni pakappitāni,
te ve munī brūsi anuggahāya,
ajjhattasantī'ti <b>yam'etam'atthaṃ</b>,
kathaṃ nu dhīrehi paveditaṃ taṃ.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","sātaṃ asātañ'ca kutonidānā,
kismiṃ asante na bhavanti h'ete,
vibhavaṃ bhavañ'c'āpi <b>yam'etam'atthaṃ</b>,
etaṃ me pabrūhi yatonidānaṃ.",,,,,,
yehi 2,pron,from which; from whichever,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","<b>yehi</b> vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī santivādo agiddho,
kāme ca loke ca anūpalitto.",,,,,,,,,
ragā,fem,name of one of the three daughters of Death,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ <b>ragañ</b>'ca,
n'āhosi chando api methunasmiṃ,
kim'ev'idaṃ muttakarīsapuṇṇaṃ,
pādā'pi naṃ samphusituṃ na icche.",SN4.25,māradhītusuttaṃ,atha kho taṇhā ca arati ca <b>ragā</b> ca māradhītaro yena māro pāpimā ten'upasaṅkamiṃsu.,,,,,,
ratana 1.4,nt,queen; woman,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce <b>ratanaṃ</b> na icchasi,
nāriṃ nar'indehi bahūhi patthitaṃ,
diṭṭhigataṃ sīlavataṃ nu jīvitaṃ,
bhav'ūpapattiñ'ca vadesi kīdisaṃ.",VIN PAT PC 83,antepurasikkhāpadaṃ,"yo pana bhikkhu rañño khattiyassa muddh'ābhisittassa anikkhantarājake aniggata<b>ratana</b>ke pubbe appaṭisaṃvidito indakhīlaṃ atikkāmeyya, pācittiyaṃ.",,,,,,
saññā 2,fem,name; label; concept; idea; notion; impression; representation; symbol,SNP8,mettasuttaṃ,"na paro paraṃ nikubbetha, n'ātimaññetha katthaci naṃ kiñci
byārosanā, paṭigha<b>saññā</b>, n'āññam'aññassa dukkham'iccheyya.",MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhāna<b>saññaṃ</b> manasikaritvā,SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","tass'īdha diṭṭhe va sute mute vā,
pakappitā n'atthi aṇū'pi <b>saññā</b>,
taṃ brāhmaṇaṃ diṭṭhim'anādiyānaṃ,
ken'īdha lokasmiṃ vikappayeyya.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","diṭṭhiñ'ca nissāya anupucchamāno,
samuggahītesu pamoham'āgā,
ito ca n'āddakkhi aṇum'pi <b>saññaṃ</b>,
tasmā tuvaṃ momuhato dahāsi."
saññāviratta,adj,detached from perception; indifferent to concepts,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","<b>saññāvirattassa</b> na santi ganthā,
paññāvimuttassa na santi mohā,
saññañ'ca diṭṭhiñ'ca ye aggahesuṃ,
te ghaṭṭayantā vicaranti loke'ti.",,,,,,,,,
santi 1.1,fem,peace; calm; tranquillity,SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha,
daḷhaṃ sikkhatha <b>santiyā</b>,
mā vo pamatte viññāya,
maccurājā amohayittha vas'ānuge.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","etañ'ca dhammam'aññāya,
vicinaṃ bhikkhu sadā sato sikkhe,
<b>santī</b>'ti nibbutiṃ ñatvā,
sāsane gotamassa na pamajjeyya.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","idaṃ vadāmī'ti na tassa hoti,
dhammesu niccheyya samuggahītaṃ,
passañ'ca diṭṭhīsu anuggahāya,
ajjhatta<b>santiṃ</b> pacinaṃ adassaṃ.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī <b>santi</b>vādo agiddho,
kāme ca loke ca anūpalitto."
santivāda,adj,promoting a doctrine of peace; professing peace,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī <b>santivādo</b> agiddho,
kāme ca loke ca anūpalitto.",,,,,,,,,
samuggahīta 1,pp,embraced; accepted; chosen; taken up,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","diṭṭhiñ'ca nissāya anupucchamāno,
<b>samuggahītesu</b> pamoham'āgā,
ito ca n'āddakkhi aṇum'pi saññaṃ,
tasmā tuvaṃ momuhato dahāsi.",,,,,,,,,
samphusituṃ,inf,to touch; to bring into contact (with),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
n'āhosi chando api methunasmiṃ,
kim'ev'idaṃ muttakarīsapuṇṇaṃ,
pādā'pi naṃ <b>samphusituṃ</b> na icche.",,,,,,,,,
sīlabbata,nt,precepts and practices; ethics and observances; rites and rituals,SNP13,"ratanasuttaṃ
cūḷavaggo 1","sahā'v'assa dassanasampadāya, taya'ssu dhammā jahitā bhavanti.
sakkāyadiṭṭhi vicikicchitañ'ca, <b>sīlabbataṃ</b> vā pi yadatthi kiñci.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","ye kec'ime samaṇabrāhmaṇāse,
diṭṭhassutenāpi vadanti suddhiṃ,
<b>sīlabbaten</b>'āpi vadanti suddhiṃ,
anekarūpena vadanti suddhiṃ,
kacci'ssu te bhagavā tattha yatā carantā,
atāru jātiñ'ca jarañ'ca mārisa,
pucchāmi taṃ bhagavā brūhi me taṃ.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","mosavajje na nīyetha,
sampajāno saṭhāni na kayirā,
atha jīvitena paññāya,
<b>sīlabbatena</b> n'āññam'atimaññe.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na diṭṭhiyā na sutiyā na ñāṇena,
<b>sīlabbatena</b>-api na suddhim'āha,
adiṭṭhiyā assutiyā añāṇā,
asīlatā abbatā no'pi tena,
ete ca nissajja anuggahāya,
santo anissāya bhavaṃ na jappe."
suti 1,fem,learning; sacred knowledge,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na diṭṭhiyā na <b>sutiyā</b> na ñāṇena,
sīlabbaten'āpi na suddhim'āha,
adiṭṭhiyā assutiyā añāṇā,
asīlatā abbatā no'pi tena,
ete ca nissajja anuggahāya,
santo anissāya bhavaṃ na jappe.",,,,,,,,,
vadati 2,pr,disputes; argues; debates,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saccan'ti so brāhmaṇo kiṃ <b>vadeyya</b>,
musā'ti vā so vivadetha kena,
yasmiṃ samaṃ visamaṃ vā'pi n'atthi,
sa kena vādaṃ paṭisaṃyujeyya.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","<b>vadanti</b> ve duṭṭhamanā'pi eke,
atho'pi ve saccamanā vadanti,
vādañ'ca jātaṃ muni no upeti,
tasmā munī n'atthi khilo kuhiñci.",,,,,,
vadeti 1,pr,say; speaks; calls; describes (as),SN22.79,khajjanīyasuttaṃ,"kiñ'ca, bhikkhave, rūpaṃ <b>vadetha</b>? ruppatī'ti kho, bhikkhave, tasmā rūpan'ti vuccati",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","akittayī vivaṭacakkhu,
sakkhidhammaṃ parissayavinayaṃ,
paṭipadaṃ <b>vadehi</b> bhaddante,
pātimokkhaṃ athavā'pi samādhiṃ.",SN47.29,sirivaḍḍhasuttaṃ,"evañ'ca <b>vadeti</b>, sādhu kira, bhante, āyasmā ānando yena sirivaḍḍhassa gahapatissa nivesanaṃ ten'upasaṅkamatu anukampaṃ upādāyā'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce ratanaṃ na icchasi,
nāriṃ nar'indehi bahūhi patthitaṃ,
diṭṭhigataṃ sīlavataṃ nu jīvitaṃ,
bhav'ūpapattiñ'ca <b>vadesi</b> kīdisaṃ."
