pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
kusala 4,nt,good; benefit; merit; good deed; doing good,DHP183,buddhavaggo,"sabbapāpassa akaraṇaṃ, <b>kusalass'</b>upasampadā.
sacittapariyodapanaṃ, etaṃ buddhāna sāsanaṃ.",AN2.19,adhikaraṇavaggo,"<b>kusalaṃ</b>, bhikkhave, bhāvetha. sakkā, bhikkhave, <b>kusalaṃ</b> bhāvetuṃ. no ce'daṃ, bhikkhave, sakkā abhavissa <b>kusalaṃ</b> bhāvetuṃ, n'āhaṃ evaṃ vadeyyaṃ, <b>kusalaṃ</b>, bhikkhave, bhāvethā'ti.",DHP53,pupphavaggo,"yathā'pi puppharāsimhā,
kayirā mālāguṇe bahū,
evaṃ jātena maccena,
kattabbaṃ <b>kusalaṃ</b> bahuṃ.",VIN PAT NP 10,rāja sikkhāpada,"catukkhattuṃ, pañcakkhattuṃ, chakkhattu'paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ <b>kusalaṃ</b>."
kena 1,pron,by what?; by who?; with what?; how?,SN35.28,ādittasuttaṃ,"<b>kena</b> ādittaṃ? ādittaṃ rāg'agginā, dos'agginā, moh'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","savanti sabbadhi sotā,
sotānaṃ kiṃ nivāraṇaṃ,
sotānaṃ saṃvaraṃ brūhi,
<b>kena</b> sotā pidhiyyare.",SNP31,"māghasuttaṃ
mahāvaggo 5","ko sujjhati muccati bajjhatī ca,
<b>ken'</b>attanā gacchati brahmalokaṃ,
ajānato me muni brūhi puṭṭho,
bhagavā hi me sakkhi brahmajjadiṭṭho,
tuvañ'hi no brahmasamo'si saccaṃ,
kathaṃ upapajjati brahmalokaṃ jutima.",AN4.186,ummaggasuttaṃ,"ekam'antaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca, <b>kena</b> nu kho, bhante, loko nīyati, kena loko parikassati, kassa ca uppannassa vasaṃ gacchatī'ti?"
khajjati 1,pr,is being eaten (by); is being nibbled (by),VIN1.4.2.4,chabbassasikkhāpada,"amhākaṃ pana sakiṃ katāni santhatāni pañca'pi cha'pi vassāni honti, yesaṃ no dārakā uhadanti'pi ummihanti'pi undūrehi'pi <b>khajjanti</b>.",SN22.79,khajjanīyasuttaṃ,"tatra, bhikkhave, sutavā ariyasāvako iti paṭisañcikkhati, ahaṃ kho eta'r'ahi rūpena <b>khajjāmi</b>. atītam'p'āhaṃ addhānaṃ evam'eva rūpena khajjiṃ, seyyathā'pi eta'r'ahi paccuppannena rūpena <b>khajjāmi</b>",,,,,,
khajjamāna,prp,being eaten (by); being devoured (by),MN75,māgaṇḍiyasuttaṃ,"so aññe satte passāmi kāmesu avītarāge kāmataṇhāhi <b>khajjamāne</b> kāmapariḷāhena pariḍayhamāne kāme paṭisevante. so tesaṃ na pihemi, na tattha abhiramāmi.",DN22.7,mahāsatipaṭṭhānasuttaṃ,puna caparaṃ bhikkhave bhikkhu seyyathā'pi passeyya sarīraṃ sivathikāya chaḍḍitaṃ kākehi vā <b>khajjamānaṃ</b> kulalehi vā <b>khajjamānaṃ</b> gijjhehi vā <b>khajjamānaṃ</b> kaṅkehi vā <b>khajjamānaṃ</b>,,,,,,
khajji,aor,was being eaten (by),SN22.79,khajjanīyasuttaṃ,"tatra, bhikkhave, sutavā ariyasāvako iti paṭisañcikkhati, ahaṃ kho eta'r'ahi rūpena khajjāmi. atītam'p'āhaṃ addhānaṃ evam'eva rūpena <b>khajjiṃ</b>, seyyathā'pi eta'r'ahi paccuppannena rūpena khajjāmi",,,,,,,,,
gūthabhāṇī,adj,who lies; who talks crap; (or) foul in speech,AN3.28,gūthabhāṇīsuttaṃ,"tayo'me, bhikkhave, puggalā santo saṃvijjamānā lokasmiṃ. katame tayo? <b>gūthabhāṇī</b>, pupphabhāṇī, madhubhāṇī. katamo ca, bhikkhave, puggalo <b>gūthabhāṇī</b>?",,,,,,,,,
catukkhattuṃ,ind,four times,VIN PAT NP 10,rājasikkhāpadaṃ,"dvattikkhattuṃ codayamāno sārayamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ kusalaṃ, no ce abhinipphādeyya, <b>catukkhattuṃ</b> pañcakkhattuṃ chakkhattu'paramaṃ tuṇhībhūtena uddissa ṭhātabbaṃ",,,,,,,,,
chakkhattuparamaṃ,ind,six times at most; not more than six times,VIN PAT NP 10,rājasikkhāpadaṃ,"dvattikkhattuṃ codayamāno sārayamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ kusalaṃ, no ce abhinipphādeyya, catukkhattuṃ pañcakkhattuṃ <b>chakkhattu'paramaṃ</b> tuṇhībhūtena uddissa ṭhātabbaṃ",,,,,,,,,
chakkhattuṃ,ind,six times,VIN PAT NP 10,rājasikkhāpadaṃ,"dvattikkhattuṃ codayamāno sārayamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ kusalaṃ, no ce abhinipphādeyya, catukkhattuṃ pañcakkhattuṃ <b>chakkhattu'</b>paramaṃ tuṇhībhūtena uddissa ṭhātabbaṃ",,,,,,,,,
jaya 1,nt,victory; conquest; winning,DHP201,sukhavaggo,"<b>jayaṃ</b> veraṃ pasavati,
dukkhaṃ seti parājito,
upasanto sukhaṃ seti,
hitvā jayaparājayaṃ.",SN7.3,asurindakasuttaṃ,"<b>jayaṃ</b> ve maññati bālo,
vācāya pharusaṃ bhaṇaṃ,
<b>jayañ</b>'c'ev'assa taṃ hoti,
yā titikkhā vijānato.",,,,,,
jayaparājaya,masc,victory and defeat; conquest and loss; winning and losing,DHP201,sukhavaggo,"jayaṃ veraṃ pasavati,
dukkhaṃ seti parājito,
upasanto sukhaṃ seti,
hitvā <b>jayaparājayaṃ</b>.",,,,,,,,,
ñāyati 1,pr,is known; is evident; is perceived,APA3,sāriputta therāpadānaṃ,"tath'ev'ime catubbaṇṇā,
pabbajitvā tav'antike,
jahanti purimaṃ nāmaṃ,
buddhaputtā'ti <b>ñāyare</b>.",NIDD2.2.1,ajita māṇava pucchā niddesa,"kena'ssu nappakāsatī'ti kena loko nappakāsati na bhāsati na tapati na virocati na <b>ñāyati</b> na paññāyatīti, kenassu nappakāsati.",,,,,,
ṭhānaso 1,ind,on the spot; right there; immediately,KHP7,tirokuṭṭasuttaṃ,"ayañ'ca kho dakkhiṇā dinnā, saṅghamhi supatiṭṭhitā. dīgharattaṃ hitāy'assa, <b>ṭhānaso</b> upakappati.",SN54.9,vesālīsuttaṃ,"seyyathā'pi, bhikkhave, gimhānaṃ pacchime māse ūhataṃ rajojallaṃ, tam'enaṃ mahāakālamegho <b>ṭhānaso</b> antaradhāpeti vūpasameti.",SN54.9,vesālīsuttaṃ,"ayam'pi kho, bhikkhave, ānāpānassatisamādhi bhāvito bahulīkato santo c'eva paṇīto ca asecanako ca sukho ca vihāro uppann'uppanne ca pāpake akusale dhamme <b>ṭhānaso</b> antaradhāpeti vūpasameti.",,,
taggha,ind,truly; surely; definitely; most certainly,SN46.14,"bojjhaṅgasaṃyuttaṃ, paṭhamagilānasuttaṃ","ime kho, kassapa, satta bojjh'aṅgā mayā samma'd'akkhātā bhāvitā bahulīkatā abhiññāya sambodhāya nibbānāya saṃvattantī'ti. <b>taggha</b>, bhagavā, bojjh'aṅgā, <b>taggha</b>, sugata, bojjhaṅgā'ti.",AN9.11,sīhanādasuttaṃ,"<b>taggha</b> taṃ, bhikkhu, accayo accagamā yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, yo tvaṃ sāriputtaṃ asatā tucchā musā abhūtena abbhācikkhi",SN1.19,kuṭikāsuttaṃ,"<b>taggha</b> me kuṭikā n'atthi,
taggha n'atthi kulāvakā.
taggha santānakā n'atthi,
taggha mutto'mhi bandhanā'ti.",,,
tato 4,ind,therefore; thereupon; thereby; because of that; after that,DHP6,yamakavaggo,"pare ca na vijānanti,
mayam'ettha yamāmase,
ye ca tattha vijānanti,
<b>tato</b> sammanti medhagā.",UD10,bāhiyasuttaṃ,"<b>tato</b> tvaṃ bāhiya na tena. yato tvaṃ bāhiya na tena, <b>tato</b> tvaṃ bāhiya na tattha. yato tvaṃ bāhiya na tattha, <b>tato</b> tvaṃ bāhiya n'ev'idha na huraṃ na ubhayam'antarena",,,,,,
tasmiṃ 2,pron,when that,MN105,sunakkhattasuttaṃ,"taṃ kiṃ maññasi, sunakkhatta, api nu tassa purisassa <b>tasmiṃ</b> vante puna bhottu'kamyatā assā'ti?",AN3.102,paṃsudhovakasuttaṃ,<b>tasmiṃ</b> pahīne tasmiṃ byantīkate santi jātarūpassa majjhimasahagatā upakkilesā sukhumasakkharā thūlavālukā.,,,,,,
ti 2,ind,(end of direct speech) ' ',MN35,cūḷasaccakasuttaṃ,sabbe dhammā anattā<b>'ti</b>,DN22.10,mahāsatipaṭṭhānasuttaṃ,"santaṃ vā ajjhattaṃ thinamiddhaṃ, atthi me ajjhattaṃ thinamiddhan'ti pajānāti, asantaṃ vā ajjhattaṃ thinamiddhaṃ, n'atthi me ajjhattaṃ thinamiddhan'<b>ti</b> pajānāti",SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā mā ahesun'<b>ti</b>.",MN20,vitakkasaṇṭhānasuttaṃ,"seyyathā'pi, bhikkhave, puriso sīghaṃ gaccheyya. tassa evam'assa, kiṃ nu kho ahaṃ sīghaṃ gacchāmi? yaṃnūn'āhaṃ saṇikaṃ gaccheyyan'<b>ti</b>. so saṇikaṃ gaccheyya."
tiṭṭhanta 2,prp,lasting; remaining; persisting,TH257,pārāpariyattheragāthā,"aññathā lokanāthamhi, <b>tiṭṭhante</b> puris'uttame.
iriyaṃ āsi bhikkhūnaṃ, aññathā dāni dissati.",SNP40,"guhaṭṭhakasuttaṃ
aṭṭhakavaggo 2","satto guhāyaṃ bahun'ābhichanno,
<b>tiṭṭhaṃ</b> naro mohanasmiṃ pagāḷho,
dūre vivekā hi tathāvidho so,
kāmā hi loke na hi suppahāyā.",ITI44,nibbānadhātusuttaṃ,"tassa <b>tiṭṭhant</b>'eva pañc'indriyāni yesaṃ avighātattā manāp'āmanāpaṃ paccanubhoti, sukhadukkhaṃ paṭisaṃvedeti. tassa yo rāgakkhayo, dosakkhayo, mohakkhayo, ayaṃ vuccati, bhikkhave, saupādisesā nibbānadhātu.",SN35.118,sakkapañhasuttaṃ,manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kām'ūpasaṃhitā rajanīyā. tañ'ce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati. tassa taṃ abhinandato abhivadato ajjhosāya <b>tiṭṭhato</b> uppajjati nandī.
tiriyaṃ 1,ind,across,SNP8,mettasuttaṃ,"mettañ'ca sabbalokasmiṃ,
mānasam'bhāvaye aparimāṇaṃ,
uddhaṃ adho ca <b>tiriyañ</b>'ca,
asambādhaṃ, averaṃ, asapattaṃ.",MN40,cūḷāssapurasuttaṃ,iti uddham'adho <b>tiriyaṃ</b> sabbadhi sabb'attatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati.,MN34,cūḷagopālakasuttaṃ,so paṭhamaṃ patāresi ye te usabhā gopitaro gopariṇāyakā. te <b>tiriyaṃ</b> gaṅgāya sotaṃ chetvā sotthinā pāraṃ agamaṃsu. ath'āpare patāresi balavagāvo dammagāvo.,,,
tucchā,ind,baselessly; groundlessly; emptily,AN10.29,paṭhamakosalasuttaṃ,"evaṃvādiṃ kho maṃ, bhikkhave, evam'akkhāyiṃ eke samaṇabrāhmaṇā asatā <b>tucchā</b> musā abhūtena abbhācikkhanti, samaṇo gotamo na kāmānaṃ pariññaṃ paññāpeti, na rūpānaṃ pariññaṃ paññāpeti, na vedanānaṃ pariññaṃ paññāpetī'ti.",AN9.11,sīhanādasuttaṃ,"taggha taṃ, bhikkhu, accayo accagamā yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, yo tvaṃ sāriputtaṃ asatā <b>tucchā</b> musā abhūtena abbhācikkhi",,,,,,
tuṇhībhūta,pp,silent; quiet; mute,MN152,indriyabhāvanāsuttaṃ,"evaṃ vutte, uttaro māṇavo pārāsiviy'antevāsī <b>tuṇhībhūto</b> maṅkubhūto pattakkhandho adhomukho pajjhāyanto appaṭibhāno nisīdi.",SN35.240,kummopamasuttaṃ,"addasā kho, bhikkhave, kummo kacchapo siṅgālaṃ dūrato'va gocarapasutaṃ. disvāna soṇḍipañcamāni aṅgāni sake kapāle samodahitvā app'ossukko <b>tuṇhībhūto</b> saṅkasāyati.",VIN PAT NP 10,rāja sikkhāpada,"catukkhattuṃ, pañcakkhattuṃ, chakkhattu'paramaṃ <b>tuṇhībhūto</b> uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ kusalaṃ.",,,
tehi 1,pron,with them; with those; by them,MN22,alagaddūpamasuttaṃ,evam'pi kho ariṭṭho bhikkhu gaddhabādhipubbo <b>tehi</b> bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno tad'eva pāpakaṃ diṭṭhigataṃ thāmasā parāmāsā abhinivissa voharati,VIN PAT SA 6,kuṭikāra sikkhāpada,"bhikkhū abhinetabbā vatthudesanāya. <b>tehi</b> bhikkhūhi vatthuṃ desetabbaṃ, anārambhaṃ saparikkamanaṃ.",MN107,gaṇakamoggallānasuttaṃ,"ye'me, bho gotama, puggalā ... sāmaññe anapekkhavanto sikkhāya na tibbagāravā bāhulikā sāthalikā okkamane pubbaṅ'gamā paviveke nikkhittadhurā ... na <b>tehi</b> bhavaṃ gotamo saddhiṃ saṃvasati.",,,
thāmasā,ind,obstinately; stubbornly,MN139,araṇavibhaṅgasuttaṃ,"iti yathā yathā naṃ tesu tesu janapadesu sañjānanti tathā tathā <b>thāmasā</b> parāmāsā abhinivissa voharati, idam'eva saccaṃ, mogham'aññan'ti.",MN22,alagaddūpamasuttaṃ,evam'pi kho ariṭṭho bhikkhu gaddhabādhipubbo tehi bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno tadeva pāpakaṃ diṭṭhigataṃ <b>thāmasā</b> parāmāsā abhinivissa voharati,,,,,,
thūla 1,adj,massive; large,SNP8,mettasuttaṃ,"ye keci pāṇabhūt'atthi,
tasā vā thāvarā vanavasesā,
dīghā vā y'eva mahantā vā,
majjhimā rassakā aṇuka<b>thūlā</b>.",DHP409,brāhmaṇavaggo,"yo'dha dīghaṃ va rassaṃ vā,
aṇuṃ <b>thūlaṃ</b> subh'āsubhaṃ,
loke adinnaṃ n'ādiyati,
tam'ahaṃ brūmi brāhmaṇaṃ.",DHP265,dhammaṭṭha vaggo,"yo ca sameti pāpāni, aṇuṃ <b>thūlāni</b> sabbaso.
samitattā hi pāpānaṃ, samaṇo'ti pavuccati.",,,
dakkhiṇā 1,fem,gift; donation,KHP7,tirokuṭṭasuttaṃ,"ayañ'ca kho <b>dakkhiṇā</b> dinnā, saṅghamhi supatiṭṭhitā. dīgharattaṃ hitāy'assa, ṭhānaso upakappati.",AN5.36,kāladānasuttaṃ,"kāle dadanti sappaññā,
vadaññū vītamaccharā,
kālena dinnaṃ ariyesu,
ujubhūtesu tādisu,
vippasannamanā tassa,
vipulā hoti <b>dakkhiṇā</b>.",,,,,,
dāni,ind,now; immediately,SN56.11,dhammacakkappavattanasuttaṃ,"ñāṇañ'ca pana me dassanaṃ udapādi, akuppā me vimutti, ayam'antimā jāti, n'atthi-<b>dāni</b> punabbhavo'ti.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,pariccattaṃ kho rañño nāgassa jīvitaṃ. n'atthi <b>dāni</b> kiñci rañño nāgassa akaraṇīyan'ti.,SN47.10,bhikkhunupassayasuttaṃ,yassa khv'āhaṃ atthāya cittaṃ paṇidahiṃ so me attho abhinipphanno. handa <b>dāni</b> paṭisaṃharāmi.,DN16.36,mahāparinibbānasuttaṃ,"atha kho bhagavā bhikkhū āmantesi, handa <b>dāni</b>, bhikkhave, āmantayāmi vo, vayadhammā saṅkhārā appamādena sampādethā'ti. ayaṃ tathāgatassa pacchimā vācā."
dissati 2,pr,seems,TH257,pārāpariyattheragāthā,"aññathā lokanāthamhi, tiṭṭhante puris'uttame.
iriyaṃ āsi bhikkhūnaṃ, aññathā dāni <b>dissati</b>.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","sadevakassa lokassa,
yathā <b>dissati</b> cakkhumā,
sabbaṃ tamaṃ vinodetvā,
eko'va ratim'ajjhagā.",UD70,utenasuttaṃ,"mohasambandhano loko,
bhabbarūpo'va <b>dissati</b>,
upadhibandhano bālo,
tamasā parivārito,
sassato'riva khāyati,
passato n'atthi kiñcanan'ti.",,,
dīgharattaṃ,ind,for a long time,KHP7,tirokuṭṭasuttaṃ,"ayañ'ca kho dakkhiṇā dinnā, saṅghamhi supatiṭṭhitā. <b>dīgharattaṃ</b> hitāy'assa, ṭhānaso upakappati.",SN22.1,nakulapitusuttaṃ,"ovadatu maṃ, bhante, bhagavā, anusāsatu maṃ, bhante, bhagavā, yaṃ mam'assa <b>dīgharattaṃ</b> hitāya sukhāyā'ti.",SN12.61,assutavāsuttaṃ,"<b>dīgharattañ</b>'h'etaṃ, bhikkhave, assutavato puthujjanassa ajjhositaṃ mamāyitaṃ parāmaṭṭhaṃ",MN3,dhammadāyādasuttaṃ,tañ'hi tassa bhikkhuno <b>dīgharattaṃ</b> app'icchatāya santuṭṭhiyā sallekhāya subharatāya vīriy'ārambhāya saṃvattissati.
duṭṭha 1,pp,wicked; evil; bad; corrupt,Trad,,"katvāna kaṭṭham'udaraṃ iva gabbhinīyā, ciñcāya <b>duṭṭha</b>vacanaṃ janakāyamajjhe, santena somavidhinā jitavā mun'indo",DHPa2.25.3,kokālika vatthu,"kacchapo, yadi maṃ sahāyakā nenti, tumhākaṃ ettha kiṃ hoti, <b>duṭṭha</b>ceṭakā'ti.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","vadanti ve <b>duṭṭha</b>manā'pi eke,
atho'pi ve saccamanā vadanti,
vādañ'ca jātaṃ muni no upeti,
tasmā munī n'atthi khilo kuhiñci.",VIN PAT SA 13,kuladūsaka sikkhāpada,tassa kho pāpakā samācārā dissanti c'eva suyyanti ca kulāni ca tena <b>duṭṭhāni</b> dissanti c'eva suyyanti ca
dvattikkhattuṃ,ind,twice or thrice; two or three times,VIN PAT NP 10,rājasikkhāpadaṃ,"cīvar'atthikena, bhikkhave, bhikkhunā veyyāvaccakaro upasaṅkamitvā <b>dvattikkhattuṃ</b> codetabbo sāretabbo, attho me, āvuso, cīvarenā'ti",MN91,brahmāyusuttaṃ,"<b>dvattikkhattuṃ</b> kho bhavaṃ gotamo mukhe ālopaṃ samparivattetvā ajjhoharati, na c'assa kāci odanamiñjā asambhinnā kāyaṃ pavisati, na c'assa kāci odanamiñjā mukhe avasiṭṭhā hoti, ath'āparaṃ ālopaṃ upanāmeti.",VIN PAT PC 73,mohana sikkhāpada,"tañ'ce bhikkhuṃ aññe bhikkhū jāneyyuṃ, nisinnapubbaṃ iminā bhikkhunā <b>dvattikkhattuṃ</b> pātimokkhe uddissamāne, ko pana vādo bhiyyo'ti",,,
nāma 3,nt,name,MN26,pāsarāsisuttaṃ,"app'ekacce maṃ paccuggantvā pattacīvaraṃ paṭiggahesuṃ, app'ekacce āsanaṃ paññapesuṃ, app'ekacce pād'odakaṃ upaṭṭhapesuṃ. api ca kho maṃ <b>nāmena</b> ca āvusovādena ca samudācaranti.",APA3,sāriputta therāpadānaṃ,"tath'ev'ime catubbaṇṇā,
pabbajitvā tav'antike,
jahanti purimaṃ <b>nāmaṃ</b>,
buddhaputtā'ti ñāyare.",UD45,uposathasuttaṃ,"gaṅgā yamunā aciravatī sarabhū mahī,
tā mahāsamuddaṃ patvā jahanti purimāni <b>nāma</b>gottāni.
mahāsamuddo'tv'eva saṅkhaṃ gacchanti.",,,
nikkhipati 2,pr,puts down; places down; lays down,TH259,sāriputtattheragāthā,"n'ābhinandāmi maraṇaṃ,
n'ābhinandāmi jīvitaṃ,
<b>nikkhipissaṃ</b> imaṃ kāyaṃ,
sampajāno patissato.",SN15.1,tiṇakaṭṭhasuttaṃ,"seyyathā'pi, bhikkhave, puriso yaṃ imasmiṃ jambudīpe tiṇakaṭṭhasākhāpalāsaṃ taṃ chetvā ekajjhaṃ saṃharitvā caturaṅgulaṃ caturaṅgulaṃ ghaṭikaṃ katvā <b>nikkhipeyya</b>",DN30.2,lakkhaṇasuttaṃ,"samaṃ pādaṃ bhūmiyaṃ <b>nikkhipati</b>, samaṃ uddharati, samaṃ sabbāvantehi pādatalehi bhūmiṃ phusati.",,,
niddā,fem,sleep; (comm) sleeping too much,SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha,
ko attho supitena vo,
āturānañ'hi kā <b>niddā</b>,
sallaviddhāna ruppataṃ.",AN8.79,parihānasuttaṃ,"na kamm'ārāmatā, na bhass'ārāmatā, na <b>nidd</b>'ārāmatā, na saṅgaṇik'ārāmatā, indriyesu guttadvāratā, bhojane mattaññutā, asaṃsagg'ārāmatā, nippapañc'ārāmatā.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","<b>niddaṃ</b> na bahulīkareyya,
jāgariyaṃ bhajeyya ātāpī,
tandiṃ māyaṃ hassaṃ khiḍḍaṃ,
methunaṃ vippajahe savibhūsaṃ.",,,
nirujjhamāna,prp,dissolving; stopping; ending; ceasing; disappearing; vanishing,MN10,mahāsatipaṭṭhānasuttaṃ,"sā kho pan'esā, bhikkhave, taṇhā kattha pahīyamānā pahīyati, kattha <b>nirujjhamānā</b> nirujjhati? yaṃ loke piyarūpaṃ sātarūpaṃ, etth'esā taṇhā pahīyamānā pahīyati, ettha <b>nirujjhamānā</b> nirujjhati.",SN12.15,kaccānagottasuttaṃ,"dukkham'eva uppajjamānaṃ uppajjati, dukkhaṃ <b>nirujjhamānaṃ</b> nirujjhatī'ti na kaṅkhati na vicikicchati aparapaccayā ñāṇam'ev'assa ettha hoti. ettāvatā kho, kaccāna, sammādiṭṭhi hoti.",,,,,,
nisinnapubba,adj,seated before; previously attended,VIN PAT PC 73,mohanasikkhāpadaṃ,"tañ'ce bhikkhuṃ aññe bhikkhū jāneyyuṃ <b>nisinnapubbaṃ</b> iminā bhikkhunā dvattikkhattuṃ pātimokkhe uddissamāne, ko pana vādo bhiyyo, na ca tassa bhikkhuno aññāṇakena mutti atthi",,,,,,,,,
nīyati 1.1,pr,is led; is led astray; is misled; is led about (by),SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","mosavajje na <b>nīyetha</b>,
rūpe snehaṃ na kubbaye,
mānañ'ca parijāneyya,
sāhasā virato care.",AN4.186,ummaggasuttaṃ,"ekam'antaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca, kena nu kho, bhante, loko <b>nīyati</b>, kena loko parikassati, kassa ca uppannassa vasaṃ gacchatī'ti?",,,,,,
pañcakkhattuṃ,ind,five times,VIN PAT NP 10,rājasikkhāpadaṃ,"dvattikkhattuṃ codayamāno sārayamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ kusalaṃ, no ce abhinipphādeyya, catukkhattuṃ <b>pañcakkhattuṃ</b> chakkhattu'paramaṃ tuṇhībhūtena uddissa ṭhātabbaṃ",,,,,,,,,
parājita,pp,conquered; defeated; who lost,SN3.14,paṭhamasaṅgāmasuttaṃ,tasmiṃ kho pana saṅgāme rājā māgadho ajātasattu vedehiputto rājānaṃ pasenadiṃ kosalaṃ parājesi. <b>parājito</b> ca rājā pasenadi kosalo sakam'eva rājadhāniṃ sāvatthiṃ paccuyyāsi.,DHP201,sukhavaggo,"jayaṃ veraṃ pasavati,
dukkhaṃ seti <b>parājito</b>,
upasanto sukhaṃ seti,
hitvā jayaparājayaṃ.",,,,,,
parāmāsā,ind,clinging; adhering; clutching,MN22,alagaddūpamasuttaṃ,evam'pi kho ariṭṭho bhikkhu gaddhabādhipubbo tehi bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno samanubhāsiyamāno tadeva pāpakaṃ diṭṭhigataṃ thāmasā <b>parāmāsā</b> abhinivissa voharati,,,,,,,,,
parikassati 1.1,pr,is dragged about (by); is swept away (by); is carried away (by),SN1.62,cittasuttaṃ,"kena'ssu nīyati loko,
kena'ssu <b>parikassati</b>,
kissa'ssu ekadhammassa,
sabb'eva vasam'anvagū'ti.",SN1.62,cittasuttaṃ,"cittena nīyati loko,
cittena <b>parikassati</b>,
cittassa ekadhammassa,
sabb'eva vasam'anvagū'ti.",AN4.186,ummaggasuttaṃ,"ekam'antaṃ nisinno kho so bhikkhu bhagavantaṃ etadavoca, kena nu kho, bhante, loko nīyati, kena loko <b>parikassati</b>, kassa ca uppannassa vasaṃ gacchatī'ti?",,,
pariḍayhamāna,prp,being burnt (by); being tormented (by); being afflicted (by); being distressed (by),MN75,māgaṇḍiyasuttaṃ,"so aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne kāmapariḷāhena <b>pariḍayhamāne</b> kāme paṭisevante. so tesaṃ na pihemi, na tattha abhiramāmi.",AN3.35,hatthakasuttaṃ,"taṃ kiṃ maññasi, kumāra, api nu tassa gahapatissa vā gahapatiputtassa vā uppajjeyyuṃ rāgajā pariḷāhā kāyikā vā cetasikā vā yehi so rāgajehi pariḷāhehi <b>pariḍayhamāno</b> dukkhaṃ sayeyyā'ti?",,,,,,
pasavati 2,pr,produces; generates; makes; gives birth to,DHP201,sukhavaggo,"jayaṃ veraṃ <b>pasavati</b>,
dukkhaṃ seti parājito,
upasanto sukhaṃ seti,
hitvā jayaparājayaṃ.",SN12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, pāṇ'ātipātī pāṇ'ātipātapaccayā diṭṭhadhammikam'pi bhayaṃ veraṃ <b>pasavati</b>, samparāyikam'pi bhayaṃ veraṃ <b>pasavati</b>, cetasikam'pi dukkhaṃ domanassaṃ paṭisaṃvedayati, pāṇ'ātipātā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti.",MN55,jīvakasuttaṃ,"yo kho, jīvaka, tathāgataṃ vā tathāgatasāvakaṃ vā uddissa pāṇaṃ ārabhati so pañcahi ṭhānehi bahuṃ apuññaṃ <b>pasavati</b>.",,,
passaddhakāya,adj,with a relaxed body; who has a calm body; with bodily tranquility,SN46.3,sīlasuttaṃ,<b>passaddhakāyassa</b> sukhino cittaṃ samādhiyati,,,,,,,,,
pavuccati,pr,is called; is named; is said to be,SN3.17,attabyābādhasuttaṃ,"diṭṭhe dhamme ca yo attho,
yo cattho samparāyiko,
atth'ābhisamayā dhīro,
paṇḍito'ti <b>pavuccatī</b>'ti.",DHP265,dhammaṭṭhavaggo,"yo ca sameti pāpāni,
aṇuṃ thūlāni sabbaso,
samitattā hi pāpānaṃ,
samaṇo'ti <b>pavuccati</b>.",DHP269,dhammaṭṭha vaggo,"pāpāni parivajjeti, sa munī tena so muni.
yo munāti ubho loke, muni tena <b>pavuccati</b>.",DHP261,dhammaṭṭhavaggo,"yamhi saccañ'ca dhammo ca, ahiṃsā saññamo damo.
sa ve vantamalo dhīro, thero iti <b>pavuccatī</b>'ti."
