pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
etaṃ 2,pron,this; this man; this thing (object),SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","paññā c'eva sati yañ'ca
nāmarūpañ'ca mārisa,
<b>etaṃ</b> me puṭṭho pabrūhi,
katth'etaṃ uparujjhati.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","evamesā kasī kaṭṭhā,
sā hoti amatapphalā,
<b>etaṃ</b> kasiṃ kasitvāna,
sabbadukkhā pamuccatī'ti.",SN42.2,tālapuṭasuttaṃ,"alaṃ, gāmaṇi, tiṭṭhat'etaṃ, mā maṃ <b>etaṃ</b> pucchī'ti.",,,
eva 1,ind,only; just; merely; exclusively,SN12.22,dutiyadasabalasuttaṃ,alam'<b>eva</b> saddhāpabbajitena kulaputtena vīriyaṃ ārabhituṃ,SN37.34,vaḍḍhīsuttaṃ,"saddhāya sīlena ca yā'dha vaḍḍhati,
paññāya cāgena sutena c'ūbhayaṃ,
sā tādisī sīlavatī upāsikā,
ādīyati sāram'idha-<b>eva</b> attano'ti.",DHPa1.5.9,sumanamālākāra vatthu,"guṇavantānañ'hi guṇaṃ buddhā <b>eva</b> pākaṭaṃ kātuṃ sakkonti, avasesajano guṇavantānaṃ guṇaṃ kathento maccharāyati",SN56.35,sattisatasuttaṃ,"api c'āhaṃ, bhikkhave, saha-<b>eva</b> sukhena, saha-<b>eva</b> somanassena catunnaṃ ariyasaccānaṃ abhisamayaṃ vadāmi."
okirati,pr,sprinkles; scatters down (onto),SN46.53,aggisuttaṃ,"so tattha sukkhāni c'eva tiṇāni pakkhipeyya, sukkhāni gomayāni pakkhipeyya, sukkhāni kaṭṭhāni pakkhipeyya, mukhavātañ'ca dadeyya, na ca paṃsukena <b>okireyya</b>.",DN16.27,mahāparinibbānasuttaṃ,"sabbaphāliphullā kho, ānanda, yamakasālā akālapupphehi. te tathāgatassa sarīraṃ <b>okiranti</b> ajjhokiranti abhippakiranti tathāgatassa pūjāya.",,,,,,
ottappī,adj,afraid of wrong; conscientious,AN7.25,tatiyasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū … <b>ottappino</b> bhavissanti,AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako <b>ottappī</b> hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena, ottappati pāpakānaṃ akusalānaṃ dhammānaṃ samāpattiyā. idaṃ vuccati, bhikkhave, ottappadhanaṃ.",AN8.23,paṭhamahatthakasuttaṃ,"saddho hi, bhikkhave, hatthako āḷavako, sīlavā, bhikkhave, hatthako āḷavako, hirīmā, bhikkhave, hatthako āḷavako, <b>ottappī</b>, bhikkhave, hatthako āḷavako",AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako <b>ottappī</b> hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena"
onaddha,pp,enveloped (with); covered (with); wrapped (with),TH251,raṭṭhapālattheragāthā,"passa cittakataṃ rūpaṃ, maṇinā kuṇḍalena ca.
aṭṭhiṃ tacena <b>onaddhaṃ</b>, saha vatthehi sobhati.",DHP146,jarāvaggo,"ko nu hāso kim'ānando,
niccaṃ pajjalite sati,
andhakārena <b>onaddhā</b>,
padīpaṃ na gavesatha.",VIN PAT PC 88,tūlonaddhasikkhāpadaṃ,"yo pana bhikkhu mañcaṃ vā pīṭhaṃ vā tūl'<b>onaddhaṃ</b> kārāpeyya, uddālanakaṃ pācittiyaṃ.",,,
olokana,nt,looking (at); observing; checking,VIN1.2.6,kuṭikārasikkhāpadaṃ,"suṇātu me, bhante, saṅgho. ayaṃ itthannāmo bhikkhu saññācikāya kuṭiṃ kattukāmo assāmikaṃ attuddesaṃ. so saṅghaṃ kuṭivatthu<b>olokanaṃ</b> yācati.",VINa1.2.6,kuṭikārasikkhāpadavaṇṇanā,"pattakallan'ti patto kālo imassa <b>olokanassā</b>'ti pattakālaṃ, pattakālam'eva pattakallaṃ.",,,,,,
kathā 1,fem,talk; speech; conversation; discussion,MN107,gaṇakamoggallānasuttaṃ,sammodanīyaṃ <b>kathaṃ</b> sāraṇīyaṃ vītisāretvā ekam'antaṃ nisīdi.,VIN PAT PC 42,paṇītabhojana sikkhāpada,"tassa dāpetvā vā adāpetvā vā uyyojeyya, gacch'āvuso, na me tayā saddhiṃ <b>kathā</b> vā nisajjā vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī'ti",,,,,,
kathāsallāpa,masc,talk; conversation; discussion,MN91,brahmāyusuttaṃ,app'eva nāma mayaṃ kadāci karahaci tena bhotā gotamena samāgaccheyyāma? app'eva nāma siyā koci'd'eva <b>kathāsallāpo</b>'ti!,AN6.61,majjhesuttaṃ,"ekam'antaṃ nisinnā kho therā bhikkhū yāvatako ahosi sabbeh'eva saddhiṃ <b>kathāsallāpo</b>, taṃ sabbaṃ bhagavato ārocesuṃ.",MN75,māgaṇḍiyasuttaṃ,assosi kho bhagavā dibbāya sotadhātuyā visuddhāya atikkantamānusikāya bhāradvājagottassa brāhmaṇassa māgaṇḍiyena paribbājakena saddhiṃ imaṃ <b>kathāsallāpaṃ</b>.,,,
kadariya 2,nt,miserliness; stinginess; tight-fistedness,DHP223,kodhavaggo,"akkodhena jine kodhaṃ,
asādhuṃ sādhunā jine,
jine <b>kadariyaṃ</b> dānena,
saccen'ālikavādinaṃ.",,,,,,,,,
kamma 1,nt,action; deed; doing,Sri Lanka,,"iminā puñña<b>kammena</b>, mā me bālasamāgamo.
sataṃ samāgamo hotu, yāva nibbānapattiyā.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so <b>kammaṃ</b> karoti pāpakaṃ, kāyena vācā'uda cetasā vā.
abhabbo so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā.",AN3.67,paṭhamabhavasuttaṃ,"iti kho, ānanda, <b>kammaṃ</b> khettaṃ, viññāṇaṃ bījaṃ, taṇhā sneho.",SN10.5,sānusuttaṃ,"sānuṃ pabuddhaṃ vajjāsi,
yakkhānaṃ vacanaṃ idaṃ,
m'ākāsi pāpakaṃ <b>kammaṃ</b>,
āvi vā yadi vā raho."
kāyasamācāra,masc,physical conduct; bodily behaviour,AN5.162,dutiyaāghātapaṭivinayasuttaṃ,"pañc'ime, āvuso, āghātapaṭivinayā yattha bhikkhuno uppanno āghāto sabbaso paṭivinetabbo. katame pañca? idh'āvuso, ekacco puggalo aparisuddha<b>kāyasamācāro</b> hoti parisuddhavacīsamācāro.",AN10.44,kusinārasuttaṃ,"codakena, bhikkhave, bhikkhunā paraṃ codetu'kāmena evaṃ paccavekkhitabbaṃ, parisuddha<b>kāyasamācāro</b> nu kho'mhi, parisuddhen'amhi <b>kāyasamācārena</b> samannāgato acchiddena appaṭimaṃsena",MN39,mahāassapurasuttaṃ,parisuddho no <b>kāyasamācāro</b> bhavissati uttāno vivaṭo na ca chiddavā saṃvuto ca.,,,
kāra 1,masc,deed; action; service,SN12.22,dutiyadasabalasuttaṃ,"yesañ'ca mayaṃ paribhuñjāma cīvara-piṇḍapāta-sen'āsana-gilānappaccaya-bhesajja-parikkhāraṃ, tesaṃ te <b>kārā</b> amhesu mahapphalā bhavissanti mah'ānisaṃsāti",SN46.3,sīlasuttaṃ,"dassanam'p'āhaṃ, bhikkhave, tesaṃ bhikkhūnaṃ bahu<b>kāraṃ</b> vadāmi",,,,,,
kiṃ nu,idiom,why?; why indeed?; which?,SN2.9,candimasuttaṃ,"<b>kiṃ nu</b> santaramāno'va,
rāhu candaṃ pamuñcasi,
saṃviggarūpo āgamma,
kiṃ nu bhīto'va tiṭṭhasī'ti.",JA153,sūkarajātakaṃ,"catuppado ahaṃ samma,
tvam'pi samma catuppado,
ehi samma nivattassu,
<b>kiṃ nu</b> bhīto palāyasi.",SN21.9,tissasuttaṃ,"<b>kiṃ nu</b> kujjhasi mā kujjhi, akkodho tissa te varaṃ",MN107,gaṇakamoggallānasuttaṃ,<b>kiṃ nu</b> kho bhoto gotamassa sāvakā bhotā gotamena evaṃ ovadīyamānā evaṃ anusāsīyamānā sabbe accantaṃ niṭṭhaṃ nibbānaṃ ārādhenti udāhu ekacce n'ārādhentī'ti?
kujjhati,pr,is angry (with); gets angry (with); is enraged (with),DHP224,kodhavaggo,"saccaṃ bhaṇe na <b>kujjheyya</b>,
dajjā appam'pi yācito,
etehi tīhi ṭhānehi,
gacche devāna santike.",AN3.133,lekhasuttaṃ,"seyyathā'pi, bhikkhave, pāsāṇe lekhā na khippaṃ lujjati vātena vā udakena vā, ciraṭṭhitikā hoti, evam'evaṃ kho, bhikkhave, idh'ekacco puggalo abhiṇhaṃ <b>kujjhati</b>. so ca khv'assa kodho dīgharattaṃ anuseti.",SN21.9,tissasuttaṃ,"kiṃ nu <b>kujjhasi</b> mā kujjhi, akkodho tissa te varaṃ",,,
kujjhi,aor,was angry; was upset (with); was mad (at),SN21.9,tissasuttaṃ,"kiṃ nu kujjhasi mā <b>kujjhi</b>, akkodho tissa te varaṃ",,,,,,,,,
kuṭivatthu,nt,site of the hut; grounds of the dwelling,VIN1.2.6,kuṭikārasikkhāpadaṃ,tena kuṭikārakena bhikkhunā <b>kuṭivatthuṃ</b> sodhetvā saṅghaṃ upasaṅkamitvā ek'aṃsaṃ uttarāsaṅgaṃ karitvā vuḍḍhānaṃ bhikkhūnaṃ pāde vanditvā ukkuṭikaṃ nisīditvā añjaliṃ paggahetvā evam'assa vacanīyo,VIN1.2.6,kuṭikārasikkhāpadaṃ,"suṇātu me, bhante, saṅgho. ayaṃ itthannāmo bhikkhu saññācikāya kuṭiṃ kattukāmo assāmikaṃ attuddesaṃ. so saṅghaṃ <b>kuṭivatthu</b>-olokanaṃ yācati.",,,,,,
kula 1,nt,family; house; household; respectable family,SN12.22,dutiyadasabalasuttaṃ,alam'eva saddhāpabbajitena <b>kula</b>puttena vīriyaṃ ārabhituṃ,MN27,cūḷahatthipadopamasuttaṃ,taṃ dhammaṃ suṇāti gahapati vā gahapatiputto vā aññatarasmiṃ vā <b>kule</b> paccājāto.,TH179,sāṭimattiyattheragāthā,"paccati munino bhattaṃ,
thokaṃ thokaṃ <b>kule</b> <b>kule</b>,
piṇḍikāya carissāmi,
atthi jaṅghābalaṃ mamā'ti.",AN7.61,pacalāyamānasuttaṃ,"tasmā't'iha, moggallāna, evaṃ sikkhitabbaṃ, na uccāsoṇḍaṃ paggahetvā <b>kulāni</b> upasaṅkamissāmī'ti"
khaṇati,pr,digs; digs up; uproots,DHP247,malavaggo,"surāmerayapānañ'ca,
yo naro anuyuñjati,
idh'eva'm'eso lokasmiṃ,
mūlaṃ <b>khaṇati</b> attano.",MN81,ghaṭikārasuttaṃ,"ghaṭikāro kho, mahārāja, kumbhakāro pannamusalena na sahatthā pathaviṃ <b>khaṇati</b>",VIN PAT PC 10,pathavīkhaṇana sikkhāpada,"yo pana bhikkhu paṭhaviṃ <b>khaṇeyya</b> vā khaṇāpeyya vā, pācittiyaṃ.",,,
gaccha 1,imp,go!; begone!; away with you!,SN17.3,kummasuttaṃ,"taggha'si, tāta kumma, khato, taggha upahato. etena hi te, tāta kumma, suttakena pitaro ca pitāmahā ca anayaṃ āpannā byasanaṃ āpannā. <b>gaccha</b> dāni tvaṃ, tāta kumma, na dāni tvaṃ amhākan'ti.",VIN PAT PC 42,paṇītabhojana sikkhāpada,"tassa dāpetvā vā adāpetvā vā uyyojeyya, <b>gacch</b>'āvuso, na me tayā saddhiṃ kathā vā nisajjā vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī'ti",MN107,gaṇakamoggallānasuttaṃ,"tena muhuttaṃ <b>gaccha</b>, tena muhuttaṃ gantvā dakkhissasi rājagahassa ārāmarāmaṇeyyakaṃ vanarāmaṇeyyakaṃ bhūmirāmaṇeyyakaṃ pokkharaṇīrāmaṇeyyakan'ti.",,,
gamissati 1,fut,will go,TH206,vijitasenattheragāthā,"satiyā taṃ nibandhissaṃ,
payutto te damessāmi,
vīriyadhuraniggahito,
na yito dūraṃ <b>gamissase</b> cittā'ti.",SN2.11,candimasasuttaṃ,"te hi sotthiṃ <b>gamissanti</b>,
kacche vāmakase magā,
jhānāni upasampajja,
ekodi nipakā satā'ti.",MN82,raṭṭhapālasuttaṃ,"atha kho aññe imaṃ bhogaṃ paṭipajjissanti, ahaṃ pana yathākammaṃ <b>gamissāmī</b>'ti.",VIN PAT SE 13,uccasadda sikkhāpada,appasaddo antaraghare <b>gamissāmī</b>'ti sikkhā karaṇīyā.
gayā 1,fem,name of a village,SN35.28,ādittasuttaṃ,"ekaṃ samayaṃ bhagavā <b>gayāyaṃ</b> viharati gayāsīse saddhiṃ bhikkhusahassena. tatra kho bhagavā bhikkhū āmantesi, sabbaṃ, bhikkhave, ādittaṃ.",MN26,pāsarāsisuttaṃ,"addasā kho maṃ, bhikkhave, upako ājīvako antarā ca <b>gayaṃ</b> antarā ca bodhiṃ addhānamaggappaṭipannaṃ. disvāna maṃ etadavoca, vippasannāni kho te, āvuso, indriyāni, parisuddho chavivaṇṇo pariyodāto!",,,,,,
gayāsīsa,nt,name of a rock hill near Gayā,SN35.28,ādittasuttaṃ,"ekaṃ samayaṃ bhagavā gayāyaṃ viharati <b>gayāsīse</b> saddhiṃ bhikkhusahassena. tatra kho bhagavā bhikkhū āmantesi, sabbaṃ, bhikkhave, ādittaṃ.",,,,,,,,,
gavesī 1,adj,seeking; searching for; looking for,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā,
mukhaṃ cuṇṇakamakkhitaṃ,
alaṃ bālassa mohāya,
no ca pāra<b>gavesino</b>.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, puriso sār'atthiko sāra<b>gavesī</b> sārapariyesanaṃ caramāno tiṇhaṃ kuṭhāriṃ ādāya vanaṃ paviseyya.",,,,,,
gāmaṇi,masc,chief; chieftain; headman; leader,TH248,adhimuttattheragāthā,"suddhaṃ dhammasamuppādaṃ,
suddhaṃ saṅkhārasantatiṃ,
passantassa yathābhūtaṃ,
na bhayaṃ hoti <b>gāmaṇi</b>.",SN42.10,maṇicūḷakasuttaṃ,"tena kho pana samayena maṇicūḷako gāmaṇi tassaṃ parisāyaṃ nisinno hoti. atha kho maṇicūḷako <b>gāmaṇi</b> taṃ parisaṃ etadavoca, mā ayyā evaṃ avacuttha.",SN42.2,tālapuṭasuttaṃ,"alaṃ, <b>gāmaṇi</b>, tiṭṭhat'etaṃ, mā maṃ etaṃ pucchī'ti.",,,
catunnaṃ 2,card,of four,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamaṃ rūpaṃ? cattāro mahābhūtā, <b>catunnañ</b>'ca mahābhūtānaṃ upādāya rūpaṃ. idaṃ vuccati rūpaṃ.",SN34.1,samādhimūlakasamāpattisuttaṃ,"evam'eva kho, bhikkhave, yv'āyaṃ jhāyī samādhismiṃ samādhikusalo ca hoti samādhismiṃ samāpattikusalo ca ayaṃ imesaṃ <b>catunnaṃ</b> jhāyīnaṃ aggo ca seṭṭho ca mokkho ca uttamo ca pavaro cā'ti.",DN16.22,mahāparinibbānasuttaṃ,<b>catunnaṃ</b> dhammānaṃ ananubodhā appaṭivedhā evam'idaṃ dīgham'addhānaṃ sandhāvitaṃ saṃsaritaṃ mamañ'c'eva tumhākañ'ca,SN56.35,sattisatasuttaṃ,"api c'āhaṃ, bhikkhave, sahā'va sukhena, sahā'va somanassena <b>catunnaṃ</b> ariyasaccānaṃ abhisamayaṃ vadāmi."
jināti 1,pr,conquers; overcomes; defeats,SN1.33,sādhusuttaṃ,"dānañ'ca yuddhañ'ca samānam'āhu,
app'āpi santā bahuke <b>jinanti</b>,
appam'pi ce saddahāno dadāti,
ten'eva so hoti sukhī paratthā'ti.",DHP354,taṇhāvaggo,"sabbadānaṃ dhammadānaṃ jināti,
sabbarasaṃ dhammaraso jināti,
sabbaratiṃ dhammarati jināti,
taṇhakkhayo sabbadukkhaṃ <b>jināti</b>.",DHP223,kodhavaggo,"akkodhena <b>jine</b> kodhaṃ,
asādhuṃ sādhunā <b>jine</b>,
<b>jine</b> kadariyaṃ dānena,
saccen'ālikavādinaṃ.",,,
jhāyati 1.2,pr,meditates; contemplates,MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhu, rukkhamūlāni, etāni suññ'āgārāni. <b>jhāyatha</b>, bhikkhu, mā pamād'attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.",DHP371,bhikkhuvaggo,"<b>jhāya</b> bhikkhu mā pamādo,
mā te kāmaguṇe bhamassu cittaṃ,
mā lohaguḷaṃ gilī pamatto,
mā kandi dukkham'idan'ti ḍayhamāno.",,,,,,
ñāti,masc,family; relative; kinsman,VIBH6.1,paṭiccasamuppādavibhaṅgo,"<b>ñāti</b>byasanena vā phuṭṭhassa, bhogabyasanena vā phuṭṭhassa, rogabyasanena vā phuṭṭhassa, sīlabyasanena vā phuṭṭhassa, diṭṭhibyasanena vā phuṭṭhassa",SN45.160,"maggasaṃyuttaṃ, nadīsuttaṃ",bhikkhuṃ ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bhāventaṃ ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bahulīkarontaṃ rājāno vā rājamahāmattā vā mittā vā amaccā vā <b>ñātī</b> vā <b>ñāti</b>sālohitā vā bhogehi abhihaṭṭhuṃ pavāreyyuṃ,DHP204,sukhavaggo,"ārogyaparamā lābhā,
santuṭṭhiparamaṃ dhanaṃ,
vissāsaparamā <b>ñāti</b>,
nibbānaṃ paramaṃ sukhaṃ.",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa itthiyo, māturakkhitā piturakkhitā mātāpiturakkhitā bhāturakkhitā bhaginirakkhitā <b>ñāti</b>rakkhitā gottarakkhitā dhammarakkhitā sārakkhā saparidaṇḍā."
ḍeti,pr,flies; flies up,MN51,kandarakasuttaṃ,seyyathā'pi nāma pakkhī sakuṇo yena yen'eva <b>ḍeti</b> sapattabhārova <b>ḍeti</b>,SN35.247,chappāṇakasuttaṃ,"ahi āviñcheyya, vammikaṃ pavekkhāmī'ti, susumāro āviñcheyya, udakaṃ pavekkhāmī'ti, pakkhī āviñcheyya, ākāsaṃ <b>ḍessāmī</b>'ti",,,,,,
taca 1,masc,(of a humna) skin,DN22.5,mahāsatipaṭṭhānasuttaṃ,atthi imasmiṃ kāye kesā lomā nakhā dantā <b>taco</b> maṃsaṃ nhāru aṭṭhi aṭṭhimiñjaṃ vakkaṃ hadayaṃ yakanaṃ kilomakaṃ pihakaṃ papphāsaṃ,TH251,raṭṭhapālattheragāthā,"passa cittakataṃ rūpaṃ, maṇinā kuṇḍalena ca.
aṭṭhiṃ <b>tacena</b> onaddhaṃ, saha vatthehi sobhati.",AN8.13,assājānīyasuttaṃ,"āraddhavīriyo viharati, kāmaṃ <b>taco</b> ca nhāru ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ, na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.",SNP1,"uragasuttaṃ
uragavaggo 1","yo uppatitaṃ vineti kodhaṃ,
visaṭaṃ sappavisaṃ'va osadhehi,
so bhikkhu jahāti orapāraṃ,
urago jiṇṇam'iva <b>tacaṃ</b> purāṇaṃ."
tathā,ind,so; thus; in such a way; likewise; similarly,SN46.3,sīlasuttaṃ,so <b>tathā</b> vūpakaṭṭho viharanto taṃ dhammaṃ anussarati anuvitakketi,SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","atthaṅ'gato so uda vā so n'atthi,
udāhu ve sassatiyā arogo,
taṃ me munī sādhu viyākarohi,
<b>tathā</b> hi te vidito esa dhammo.",DN13.8,tevijjasuttaṃ,upekkhāsahagatena cetasā ekaṃ disaṃ pharitvā viharati <b>tathā</b> dutiyaṃ <b>tathā</b> tatiyaṃ <b>tathā</b> catutthaṃ,AN6.61,majjhesuttaṃ,upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. yathā no bhagavā byākarissati <b>tathā</b> naṃ dhāressāmā'ti.
tayā 1,pron,by you; with you,TH262,tālapuṭattheragāthā,"sabbattha te citta vaco kataṃ mayā,
bahūsu jātīsu na me'si kopito,
ajjhattasambhavo kataññutāya te,
dukkhe ciraṃ saṃsaritaṃ <b>tayā</b> kate.",SN3.11,sattajaṭilasuttaṃ,"dujjānaṃ kho etaṃ, mahārāja, <b>tayā</b> gihinā kāmabhoginā puttasambādhasayanaṃ ajjhāvasantena kāsikacandanaṃ paccanubhontena mālāgandhavilepanaṃ dhārayantena jātarūparajataṃ sādiyantena, ime vā arahanto, ime vā arahattamaggaṃ samāpannā'ti.",VIN PAT PC 42,paṇītabhojana sikkhāpada,"tassa dāpetvā vā adāpetvā vā uyyojeyya, gacch'āvuso, na me <b>tayā</b> saddhiṃ kathā vā nisajjā vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī'ti",MN107,gaṇakamoggallānasuttaṃ,so <b>tayā</b> evaṃ ovadīyamāno evaṃ anusāsīyamāno ummaggaṃ gahetvā pacchāmukho gaccheyya.
tasmiṃ samaye,idiom,then; on that occasion; at that time,SN22.81,pālileyyasuttaṃ,eko'va bhagavā <b>tasmiṃ samaye</b> viharitu'kāmo hoti na bhagavā tasmiṃ samaye kenaci anubandhitabbo hotī'ti,SN46.53,aggisuttaṃ,"yasmiṃ, bhikkhave, samaye līnaṃ cittaṃ hoti, akālo <b>tasmiṃ samaye</b> passaddhisambojjh'aṅgassa bhāvanāya, akālo samādhisambojjh'aṅgassa bhāvanāya, akālo upekkhāsambojjh'aṅgassa bhāvanāya.",MN74,dīghanakhasuttaṃ,"n'eva <b>tasmiṃ samaye</b> dukkhaṃ vedanaṃ vedeti, na adukkham'asukhaṃ vedanaṃ vedeti",AN6.55,soṇasuttaṃ,"taṃ kiṃ maññasi, soṇa, yadā te vīṇāya tantiyo accāyatā honti, api nu te vīṇā <b>tasmiṃ samaye</b> saravatī vā hoti kammaññā vā'ti?"
taṃ 1.1,pron,it; that,SN3.20,dutiyāputtakasuttaṃ,"<b>tañ</b>'hi tassa sakaṃ hoti,
<b>tañ</b>'ca ādāya gacchati,
<b>tañ</b>'c'assa anugaṃ hoti,
chāyā'va anapāyinī.",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. <b>taṃ</b> vo pahīnaṃ hitāya sukhāya bhavissati.",AN10.176,cundasuttaṃ,"idha cunda ekacco anabhijjhālu hoti. yaṃ taṃ parassa paravitt'ūpakaraṇaṃ <b>taṃ</b> anabhijjhitā hoti, aho vata yaṃ parassa taṃ mamassā'ti",,,
taṃ 1.2,pron,him; her; one; that person; that thing,Thai,,"<b>tam</b>'mayaṃ bhagavantaṃ sadhammaṃ sasaṅghaṃ, imehi sakkārehi yath'ārahaṃ āropitehi abhipūjayāma",MN40,cūḷāssapurasuttaṃ,"tesaṃ vo, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇasāmīcippaṭipadā <b>taṃ</b> paṭipajjissāma.",SNP48,"purābhedasuttaṃ
aṭṭhakavaggo 10","<b>taṃ</b> brūmi upasanto'ti,
kāmesu anapekkhinaṃ,
ganthā tassa na vijjanti,
atarī so visattikaṃ.",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, na tumhākaṃ, <b>taṃ</b> pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati."
tumhākaṃ 3,pron,of you all; yours,SN56.21,paṭhamakoṭigāmasuttaṃ,"catunnaṃ, bhikkhave, ariyasaccānaṃ ananubodhā appaṭivedhā evam'idaṃ dīgham'addhānaṃ sandhāvitaṃ saṃsaritaṃ mamañ'c'eva <b>tumhākañ</b>'ca.",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, na <b>tumhākaṃ</b>, taṃ pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati.",,,,,,
tumhe 2,pron,(object) you all,VIN5.1.1,tajjanīya kammaṃ,"mā kho <b>tumhe</b>, āyasmanto, eso ajesi.",JAa7,kaṭṭhahāri jātakavaṇṇanā,"deva, idāni ṭhapetvā saccakiriyaṃ añño mama sakkhi n'atthi, sac'āyaṃ dārako <b>tumhe</b> paṭicca jāto, ākāse tiṭṭhatu, no ce, bhūmiyaṃ patitvā maratū'ti bodhisattassa pāde gahetvā ākāse khipi.",,,,,,
tuvaṃ 1,pron,you,SN5.5,uppalavaṇṇāsuttaṃ,"supupphit'aggaṃ upagamma bhikkhuni,
ekā <b>tuvaṃ</b> tiṭṭhasi sālamūle,
na c'atthi te dutiyā vaṇṇadhātu,
bāle na tvaṃ bhāyasi dhuttakānan'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","diṭṭhiñ'ca nissāya anupucchamāno,
samuggahītesu pamoham'āgā,
ito ca n'āddakkhi aṇum'pi saññaṃ,
tasmā <b>tuvaṃ</b> momuhato dahāsi.",SNP31,"māghasuttaṃ,
mahāvaggo 5","<b>tuvañ</b>'hi no brahmasamo'si saccaṃ,
kathaṃ upapajjati brahmalokaṃ jutima.",,,
te 2.4,pron,your; of you,DHP154,jarāvaggo,"gahakāraka diṭṭho'si, puna gehaṃ na kāhasi,
sabbā <b>te</b> phāsukā bhaggā, gahakūṭaṃ visaṅkhataṃ,
visaṅkhāragataṃ cittaṃ, taṇhānaṃ khayam'ajjhagā.",SN47.20,janapadakalyāṇīsuttaṃ,puriso ca <b>te</b> ukkhitt'āsiko piṭṭhito piṭṭhito anubandhissati. yatth'eva naṃ thokam'pi chaḍḍessati tatth'eva te siro pātessatī'ti.,SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","ayaṃ loko paro loko,
brahmaloko sadevako,
diṭṭhiṃ <b>te</b> n'ābhijānāti,
gotamassa yasassino.",,,
dassati 1.1,fut,will give (something to someone),THI54,anopamātherīgāthā,"yattakaṃ tulitā esā,
tuyhaṃ dhītā anopamā,
tato aṭṭhaguṇaṃ <b>dassaṃ</b>,
hiraññaṃ ratanāni ca.",SN35.88,puṇṇasuttaṃ,"sace pana te, puṇṇa, sunāparantakā manussā pāṇinā pahāraṃ <b>dassanti</b>, tatra pana te, puṇṇa, kinti bhavissatī'ti?",UDa43,suppabuddhakuṭṭhi suttavaṇṇanā,"ahaṃ te aparimitaṃ dhanaṃ <b>dassāmi</b>, buddho na buddho, dhammo na dhammo, saṅgho na saṅgho, alaṃ me buddhena, alaṃ me dhammena, alaṃ me saṅghenā'ti vadehī'ti",,,
dava 1.1,masc,fun; joke; play; sport; pleasure,MN2.4,sabbāsavasuttaṃ,"paṭisaṅkhā yoniso piṇḍapātaṃ paṭisevāmi, n'eva <b>davāya</b> na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya",VIN1.2.1,sukkavissaṭṭhisikkhāpadaṃ,"ārogy'atthāya moceti, sukh'atthāya moceti, bhesajj'atthāya moceti, dān'atthāya moceti, puññ'atthāya moceti, yaññ'atthāya moceti, sagg'atthāya moceti, bīj'atthāya moceti, vīmaṃs'atthāya moceti, <b>dav</b>'atthāya moceti",,,,,,
