pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
orima,adj,nearest; closest (shore),MN22,alagaddūpamasuttaṃ,"seyyathā'pi, bhikkhave, puriso addhānamaggappaṭipanno. so passeyya mahantaṃ udak'aṇṇavaṃ, <b>orimaṃ</b> tīraṃ sāsaṅkaṃ sappaṭibhayaṃ, pārimaṃ tīraṃ khemaṃ appaṭibhayaṃ.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi na <b>orimaṃ</b> tīraṃ upagacchatha, na pārimaṃ tīraṃ upagacchatha, na majjhe saṃsīdissatha, na thale ussīdissatha",,,,,,
katamanussaranta,prp,remembering what was done,KHP7,tirokuṭṭasuttaṃ,"adāsi me akāsi me, ñātimittā sakhā ca me. petānaṃ dakkhiṇaṃ dajjā, pubbe <b>katam'anussaraṃ</b>.",,,,,,,,,
kadā,ind,when?,TH262,tālapuṭattheragāthā,"<b>kadā</b> nu'haṃ pabbatakandarāsu,
ekākiyo addutiyo vihassaṃ,
aniccato sabbabhavaṃ vipassaṃ,
taṃ me idaṃ taṃ nu <b>kadā</b> bhavissati.",VIN1.1.4,catutthapārājikaṃ,"samanuggāhīyamāno'ti yaṃ vatthu paṭiññātaṃ hoti tasmiṃ vatthusmiṃ samanuggāhīyamāno, kin'te adhigataṃ, kin'ti te adhigataṃ, <b>kadā</b> te adhigataṃ, kattha te adhigataṃ, katame te kilesā pahīnā, katamesaṃ tvaṃ dhammānaṃ lābhī'ti.",TH262,tālapuṭattheragāthā,"kadā nu rūpe amite ca sadde,
gandhe rase phusitabbe ca dhamme,
ādittato'haṃ samathehi yutto,
paññāya dacchaṃ tadidaṃ <b>kadā</b> me.",TH262,tālapuṭattheragāthā,"<b>kadā</b> nu'haṃ dubbacanena vutto, tatonimittaṃ vimano na hessaṃ."
kasā,fem,whip; crop; lash,DHP143,daṇḍavaggo,"hirīnisedho puriso,
koci lokasmi vijjati,
yo nindaṃ apabodheti,
asso bhadro <b>kasām</b>'iva.",VIN1.1.2,dutiyapārājikaṃ,haneyyuṃ vā'ti hatthena vā pādena vā <b>kasāya</b> vā vettena vā aḍḍhadaṇḍakena vā chejjāya vā haneyyuṃ.,,,,,,
kiñcimatta,nt,little something; small gift; trifle,VIN PAT NP 27,mahāpesakārasikkhāpadaṃ,"app'eva nāma mayam'pi āyasmantānaṃ <b>kiñcimattaṃ</b> anupadajjeyyāmā'ti. evañ'ca so bhikkhu vatvā <b>kiñcimattaṃ</b> anupadajjeyya antamaso piṇḍapātamattam'pi, nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
kiṃsu,ind,what?,SN1.71,chetvāsuttaṃ,"<b>kiṃsu</b> chetvā sukhaṃ seti,
kiṃsu chetvā na socati,
kissassu ekadhammassa,
vadhaṃ rocesi gotamā'ti.",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","kena'ssu nivuto loko,
kena'ssu nappakāsati,
kiss'ābhilepanaṃ brūsi,
<b>kiṃsu</b> tassa mahabbhayaṃ.",,,,,,
kukkuṭa 1,masc,cock; cockerel; rooster; chicken,MN51,kandarakasuttaṃ,aj'eḷakapaṭiggahaṇā paṭivirato hoti <b>kukkuṭa</b>sūkarapaṭiggahaṇā paṭivirato hoti hatthigav'āssavaḷavāpaṭiggahaṇā paṭivirato hoti,AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā. sambhedaṃ loko agamissa, yathā ajeḷakā <b>kukkuṭa</b>sūkarā soṇasiṅgālā.",,,,,,
kukkuṭasūkarā,masc,chickens and pigs,MN51,kandarakasuttaṃ,"aj'eḷakapaṭiggahaṇā paṭivirato hoti, <b>kukkuṭasūkara</b>paṭiggahaṇā paṭivirato hoti",DN5.10,kūṭadantasuttaṃ,"tasmiṃ kho, brāhmaṇa, yaññe n'eva gāvo haññiṃsu, na aj'eḷakā haññiṃsu, na <b>kukkuṭasūkarā</b> haññiṃsu, na vividhā pāṇā saṃghātaṃ āpajjiṃsu, na rukkhā chijjiṃsu yūpatthāya, na dabbhā lūyiṃsu barihisatthāya",AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā. sambhedaṃ loko agamissa, yathā ajeḷakā <b>kukkuṭasūkarā</b> soṇasiṅgālā.",,,
kuvaṃ,ind,where?,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi <b>kuvaṃ</b> vā asissaṃ,
dukkhaṃ vata settha kv'ajja sessaṃ,
ete vitakke paridevaneyye,
vinayetha sekho aniketacārī.",SN5.10,vajirāsuttaṃ,"ken'āyaṃ pakato satto,
<b>kuvaṃ</b> sattassa kārako,
<b>kuvaṃ</b> satto samuppanno,
<b>kuvaṃ</b> satto nirujjhatī'ti.",,,,,,
koci 2,ind,somewhere; anywhere,DHP143,daṇḍavaggo,"hirīnisedho puriso, <b>koci</b> lokasmi vijjati,
yo nindaṃ apabodheti, asso bhadro kasām'iva.",SN2.23,serīsuttaṃ,"atha kho maṃ, bhante, purisā upasaṅkamitvā etadavocuṃ, na kho dāni devassa <b>koci</b> dānaṃ dīyatī'ti.",,,,,,
kva,ind,where?,DN31.8,siṅgālasuttaṃ,"<b>kva</b> naccaṃ, <b>kva</b> gītaṃ, <b>kva</b> vāditaṃ, <b>kva</b> akkhānaṃ, <b>kva</b> pāṇissaraṃ, <b>kva</b> kumbhathunanti, ime kho, gahapatiputta, cha ādīnavā samajj'ābhicaraṇe",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi kuvaṃ vā asissaṃ,
dukkhaṃ vata settha <b>kva</b>-ajja sessaṃ,
ete vitakke paridevaneyye,
vinayetha sekho aniketacārī.",SN22.80,piṇḍolyasuttaṃ,"tayo'me, bhikkhave, akusalavitakkā, kāmavitakko, byāpādavitakko, vihiṃsāvitakko. ime ca bhikkhave, tayo akusalavitakkā <b>kva</b> aparisesā nirujjhanti?",,,
kvajja,sandhi,where today?; where tonight?,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi kuvaṃ vā asissaṃ,
dukkhaṃ vata settha <b>kv'ajja</b> sessaṃ,
ete vitakke paridevaneyye,
vinayetha sekho aniketacārī.",,,,,,,,,
garu 4,masc,teacher; guru; esteemed person,AN3.66,kesamuttisuttaṃ,"etha tumhe, kālāmā, mā anussavena, mā paramparāya, mā itikirāya, mā piṭakasampadānena, mā takkahetu, mā nayahetu, mā ākāraparivitakkena, mā diṭṭhinijjhānakkhantiyā, mā bhabbarūpatāya, mā samaṇo no <b>garū</b>'ti.",AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā <b>garūnaṃ</b> dārā'ti vā.",,,,,,
gahessati,fut,will grab; will seize,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yaṃ pubbe taṃ visosehi,
pacchā te m'āhu kiñcanaṃ,
majjhe ce no <b>gahessasi</b>,
upasanto carissasi.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi ... na manussaggāho <b>gahessati</b>, na amanussaggāho <b>gahessati</b>, na āvaṭṭaggāho <b>gahessati</b>, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbānaninnā bhavissatha nibbānapoṇā nibbānapabbhārā.",,,,,,
gāha 1.2,masc,capture; seizure; being caught (by),SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi ... na manussa<b>ggāho</b> gahessati, na amanussa<b>ggāho</b> gahessati, na āvaṭṭa<b>ggāho</b> gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbānaninnā bhavissatha nibbānapoṇā nibbānapabbhārā.",,,,,,,,,
cārī 2.1,masc,roaming (of); wandering (of),SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi kuvaṃ vā asissaṃ,
dukkhaṃ vata settha kv'ajja sessaṃ,
ete vitakke paridevaneyye,
vinayetha sekho aniketa<b>cārī</b>.",SN47.7,makkaṭasuttaṃ,"atthi, bhikkhave, himavato pabbatarājassa duggā visamā desā, yattha n'eva makkaṭānaṃ <b>cārī</b> na manussānaṃ.",,,,,,
jāta 1,pp,born; born (in); born (from),Trad,,yattha <b>jāto</b> bhave bhave ujucittaṃ satipaññā sallekho viriya'mhinā.,AN8.13,assājānīyasuttaṃ,"idha, bhikkhave, rañño bhaddo ass'ājānīyo ubhato sujāto hoti, mātito ca pitito ca. yassaṃ disāyaṃ aññe'pi bhaddā assājānīyā jāyanti, tassaṃ disāyaṃ <b>jāto</b> hoti.",ITI100,brāhmaṇadhammayāgasuttaṃ,"tassa me tumhe puttā orasā mukhato <b>jātā</b> dhammajā dhammanimmitā dhammadāy'ādā, no āmisadāy'ādā.",UD73,tatiyanibbāna paṭisaṃyuttasuttaṃ,no c'etaṃ abhavissa ajātaṃ abhūtaṃ akataṃ asaṅkhataṃ na'y'idha <b>jātassa</b> bhūtassa katassa saṅkhatassa nissaraṇaṃ paññāyetha.
ñātimittā,masc,family and friends,KHP7,tirokuṭṭasuttaṃ,"adāsi me akāsi me, <b>ñātimittā</b> sakhā ca me. petānaṃ dakkhiṇaṃ dajjā, pubbe katam'anussaraṃ.",AN7.64,kodhanasuttaṃ,"kodhasammadasammatto,
āyasakyaṃ nigacchati,
<b>ñātimittā</b> suhajjā ca,
parivajjanti kodhanaṃ.",DHP219,piyavaggo,"cirappavāsiṃ purisaṃ,
dūrato sotthim'āgataṃ,
<b>ñātimittā</b> suhajjā ca,
abhinandanti āgataṃ.",,,
tattha tattha 1,idiom,right there; here and now,MN131,bhaddekarattasuttaṃ,"paccuppannañ'ca yaṃ dhammaṃ, <b>tattha tattha</b> vipassati.
asaṃhiraṃ asaṅkuppaṃ, taṃ vidvā m'anubrūhaye.",SN20.11,siṅgālasuttaṃ,so yena yena icchati tena tena gacchati. yattha yattha icchati tattha tattha tiṭṭhati. yattha yattha icchati <b>tattha tattha</b> nisīdati. yattha yattha icchati tattha tattha nipajjati.,AN10.22,adhivuttipadasuttaṃ,"etadānuttariyaṃ, ānanda, ñāṇānaṃ yadidaṃ <b>tattha tattha</b> yathābhūtañāṇaṃ. etasmā c'āhaṃ, ānanda, ñāṇā aññaṃ ñāṇaṃ uttaritaraṃ vā paṇītataraṃ vā n'atthī'ti vadāmi",,,
tattha tattha 2,idiom,in each and every case,MN131,bhaddekarattasuttaṃ,"paccuppannañ'ca yaṃ dhammaṃ, <b>tattha tattha</b> vipassati.
asaṃhiraṃ asaṅkuppaṃ, taṃ vidvā m'anubrūhaye.",AN4.100,potaliyasuttaṃ,"ayaṃ imesaṃ catunnaṃ puggalānaṃ abhikkantataro ca paṇītataro ca. taṃ kissa hetu? abhikkantā h'esā, potaliya, yadidaṃ <b>tattha tattha</b> kālaññutā'ti.",AN4.42,pañhabyākaraṇasuttaṃ,"yo ca tesaṃ <b>tattha tattha</b>,
jānāti anudhammataṃ,
catupañhassa kusalo,
āhu bhikkhuṃ tathāvidhaṃ.",,,
tadidaṃ,sandhi,this thing; this state,TH262,tālapuṭattheragāthā,"kadā nu rūpe amite ca sadde,
gandhe rase phusitabbe ca dhamme,
ādittato'haṃ samathehi yutto,
paññāya dacchaṃ <b>tadidaṃ</b> kadā me.",,,,,,,,,
tā 1.1,pron,they; those (females),AN4.70,adhammikasuttaṃ,"gunnaṃ ce taramānānaṃ,
jimhaṃ gacchati puṅgavo,
sabbā <b>tā</b> jimhaṃ gacchanti,
nette jimhaṃ gate sati.",MN21,kakacūpamasuttaṃ,"so yā tā sālalaṭṭhiyo kuṭilā oj'āpaharaṇiyo tā chetvā bahiddhā nīhareyya, antovanaṃ suvisodhitaṃ visodheyya. yā pana <b>tā</b> sālalaṭṭhiyo ujukā sujātā tā sammā parihareyya.",SN1.35,ujjhānasaññisuttaṃ,atha kho bhagavā sitaṃ pātvākāsi. atha kho <b>tā</b> devatāyo bhiyyosomattāya ujjhāyantiyo vehāsaṃ abbhuggañchuṃ.,,,
tumhepi,sandhi,even you all,MN65,bhaddālisuttaṃ,"etha, <b>tumhe'pi</b>, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, <b>tumhe'pi</b> bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsuvihārañ'cā'ti.",SN35.240,kummopamasuttaṃ,"evam'eva kho, bhikkhave, <b>tumhe'pi</b> māro pāpimā satataṃ samitaṃ paccupaṭṭhito, app'eva nām'āhaṃ imesaṃ cakkhuto vā otāraṃ labheyyaṃ",,,,,,
tenaṅgena,ind,on account of that; in that respect; in that regard,AN10.8,jhānasuttaṃ,"saddho ca, bhikkhave, bhikkhu hoti, no ca sīlavā. evaṃ so <b>ten'aṅgena</b> aparipūro hoti. tena taṃ aṅgaṃ paripūretabbaṃ, kin't'āhaṃ saddho ca assaṃ, sīlavā cā'ti!",MN73,mahāvacchasuttaṃ,"sace hi, bho gotama, imaṃ dhammaṃ bhavaṃ'y'eva gotamo ārādhako abhavissa, no ca kho bhikkhū ārādhakā abhavissaṃsu, evam'idaṃ brahmacariyaṃ aparipūraṃ abhavissa <b>ten'aṅgena</b>.",,,,,,
thala 1,nt,dry land; firm ground; terra firma,Thai,,"bhummā c'āyantu devā jala<b>thala</b>visame yakkhagandhabbanāgā tiṭṭhantā santike, yaṃ munivaravacanaṃ sādhavo me suṇantu",DHP34,cittavaggo,"vārijo'va <b>thale</b> khitto,
okam'okata'ubbhato,
pariphandat'idaṃ cittaṃ,
māradheyyaṃ pahātave.",VIN1.1.2,dutiyapārājikaṃ,bhūmaṭṭhaṃ <b>thala</b>ṭṭhaṃ ākāsaṭṭhaṃ vehāsaṭṭhaṃ udakaṭṭhaṃ nāvaṭṭhaṃ yānaṭṭhaṃ bhāraṭṭhaṃ ārāmaṭṭhaṃ vihāraṭṭhaṃ khettaṭṭhaṃ vatthuṭṭhaṃ gāmaṭṭhaṃ araññaṭṭhaṃ,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi na orimaṃ tīraṃ upagacchatha, na pārimaṃ tīraṃ upagacchatha, na majjhe saṃsīdissatha, na <b>thale</b> ussīdissatha"
dakkhi,aor,saw,BV2,sumedha patthanā kathā,"vicinanto tadā <b>dakkhiṃ</b>,
dutiyaṃ sīlapāramiṃ,
pubbakehi mahesīhi,
āsevitanisevitaṃ.",AN4.49,vipallāsasuttaṃ,"tesaṃ sutvāna sappaññā,
sacittaṃ paccaladdhā te,
aniccaṃ aniccato <b>dakkhuṃ</b>,
dukkham'addakkhu dukkhato.",,,,,,
dakkhuṃ,aor,they saw,AN4.49,vipallāsasuttaṃ,"tesaṃ sutvāna sappaññā,
sacittaṃ paccaladdhā te,
aniccaṃ aniccato <b>dakkhuṃ</b>,
dukkham'addakkhu dukkhato.",AN4.49,vipallāsasuttaṃ,"aniccaṃ aniccato <b>dakkhuṃ</b>, dukkham'addakkhu dukkhato.
anattani anattā'ti, asubhaṃ asubhat'addasuṃ.
sammādiṭṭhisamādānā, sabbaṃ dukkhaṃ upaccagun'ti",,,,,,
dacchaṃ,fut,I will see; I will know,TH262,tālapuṭattheragāthā,"kadā nu rūpe amite ca sadde,
gandhe rase phusitabbe ca dhamme,
ādittato'haṃ samathehi yutto,
paññāya <b>dacchaṃ</b> tadidaṃ kadā me.",,,,,,,,,
dajjā,opt,would give; should give,KHP7,tirokuṭṭasuttaṃ,"adāsi me akāsi me, ñātimittā sakhā ca me. petānaṃ dakkhiṇaṃ <b>dajjā</b>, pubbe katam'anussaraṃ.",MN105,sunakkhattasuttaṃ,"taṃ kiṃ maññasi, sunakkhatta, api nu so puriso amussa āsīvisassa ghoravisassa hatthaṃ vā aṅguṭṭhaṃ vā <b>dajjā</b> yaṃ jaññā, imin'āhaṃ daṭṭho maraṇaṃ vā nigacchāmi maraṇamattaṃ vā dukkhan'ti?",DHP224,kodhavaggo,"saccaṃ bhaṇe na kujjheyya,
<b>dajjā</b> appam'pi yācito,
etehi tīhi ṭhānehi,
gacche devāna santike.",,,
dameti,pr,makes tame; masters; control,DHP159,attavaggo,"attānaṃ ce tathā kayirā,
yath'āññam'anusāsati,
sudanto vata <b>dametha</b>,
attā hi kira duddamo.",TH206,vijitasenattheragāthā,"satiyā taṃ nibandhissaṃ,
payutto te <b>damessāmi</b>,
vīriyadhuraniggahito,
na yito dūraṃ gamissase cittā'ti.",MN8,sallekhasuttaṃ,"so vata, cunda, attanā adanto avinīto aparinibbuto paraṃ <b>damessati</b> vinessati parinibbāpessatī'ti n'etaṃ ṭhānaṃ vijjati.",,,
dukkara 1,adj,difficult to do; hard to achieve,SN1.32,maccharisuttaṃ,"duddadaṃ dadamānānaṃ,
<b>dukkaraṃ</b> kamma kubbataṃ,
asanto n'ānukubbanti,
sataṃ dhammo duranvayo.",DN8.5,mahāsīhanādasuttaṃ,"evaṃ vutte, acelo kassapo bhagavantaṃ etadavoca, <b>dukkaraṃ</b>, bho gotama, sāmaññaṃ dukkaraṃ brahmaññan'ti.",SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
<b>dukkaraṃ</b> durabhisambhavaṃ,
handa te naṃ pavakkhāmi,
santhambhassu daḷho bhava.",DHP163,attavaggo,"sukarāni asādhūni, attano ahitāni ca,
yaṃ ve hitañ'ca sādhuñ'ca, taṃ ve parama<b>dukkaraṃ</b>."
dukkhakkhaya,masc,wearing away of suffering; extinction of stress; termination of tension,MN48,kosambiyasuttaṃ,bhikkhu y'āyaṃ diṭṭhi ariyā niyyānikā niyyāti takkarassa sammā <b>dukkhakkhayāya</b> tathārūpāya diṭṭhiyā diṭṭhisāmaññagato viharati sabrahmacārīhi āvi c'eva raho ca,SN22.96,gomayapiṇḍasuttaṃ,"ettako ce'pi, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, na'y'idaṃ brahmacariyavāso paññāyetha sammā <b>dukkhakkhayāya</b>.",SN48.9,paṭhamavibhaṅgasuttaṃ,"idha, bhikkhave, ariyasāvako paññavā hoti uday'atthagāminiyā paññāya samannāgato ariyāya nibbedhikāya, sammā <b>dukkhakkhaya</b>gāminiyā. idaṃ vuccati, bhikkhave, paññ'indriyaṃ",,,
dukkhamaddasā,imperf,saw discomfort; saw suffering,AN4.49,vipallāsasuttaṃ,"aniccaṃ aniccato dakkhuṃ,
<b>dukkham'addakkhu</b> dukkhato,
anattani anattā'ti,
asubhaṃ asubhat'addasuṃ,
sammādiṭṭhisamādānā,
sabbaṃ dukkhaṃ upaccagun'ti",,,,,,,,,
deva 3,masc,rain god; rain cloud,TH155,sambulakaccānattheragāthā,"<b>devo</b> ca vassati <b>devo</b> ca gaḷagaḷāyati,
ekako c'āhaṃ bherave bile viharāmi,
tassa mayhaṃ ekakassa bherave bile viharato,
n'atthi bhayaṃ vā chambhitattaṃ vā lomahaṃso vā.",SNP2,"dhaniyasuttaṃ
uragavaggo 2","pakk'odano duddhakhīro'ham'asmi,
anutīre mahiyā samānavāso,
channā kuṭi āhito gini,
atha ce patthayasī pavassa <b>deva</b>.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, saradasamaye thullaphusitake <b>deve</b> vassante udake udakabubbuḷaṃ uppajjati c'eva nirujjhati ca.",,,
dhārā 1.1,fem,rain-shower,,,,UD45,uposathasuttaṃ,"puna caparaṃ, bhikkhave, yā ca loke savantiyo mahāsamuddaṃ appenti, yā ca antalikkhā <b>dhārā</b> papatanti, na tena mahāsamuddassa ūnattaṃ vā pūrattaṃ vā paññāyati",MN39,mahāassapurasuttaṃ,"na dakkhiṇāya disāya udakassa āyamukhaṃ, devo ca na kālena kālaṃ sammā<b>dhāraṃ</b> anuppaveccheyya.",,,
dhura 3,nt,yoke-pole,TH206,vijitasenattheragāthā,"satiyā taṃ nibandhissaṃ,
payutto te damessāmi,
vīriya<b>dhura</b>niggahito,
na yito dūraṃ gamissase cittā'ti.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","vīriyaṃ me <b>dhura</b>dhorayhaṃ,
yogakkhem'ādhivāhanaṃ,
gacchati anivattantaṃ,
yattha gantvā na socati.",,,,,,
nayidha,sandhi,not here; there isn't; wouldn't be here,SN5.10,vajirāsuttaṃ,"kiṃ nu satto'ti paccesi,
māra diṭṭhigataṃ nu te,
suddhasaṅkhārapuñjo'yaṃ,
<b>na'y'idha</b> satt'upalabbhati.",SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","na brāhmaṇo aññato suddhim'āha,
diṭṭhe sute sīlavate mute vā,
puññe ca pāpe ca anūpalitto,
attañjaho <b>na'y'idha</b> pakubbamāno.",UD73,tatiyanibbāna paṭisaṃyuttasuttaṃ,no c'etaṃ abhavissa ajātaṃ abhūtaṃ akataṃ asaṅkhataṃ <b>na'y'idha</b> jātassa bhūtassa katassa saṅkhatassa nissaraṇaṃ paññāyetha.,,,
nindā,fem,blame; criticism; fault-finding; disgrace,DHP81,paṇḍitavaggo,"selo yathā ekaghano,
vātena na samīrati,
evaṃ <b>nindā</b>pasaṃsāsu,
na samiñjanti paṇḍitā.",SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","yutto kathāyaṃ parisāya majjhe,
pasaṃsam'icchaṃ vinighāti hoti,
apāhatasmiṃ pana maṅku hoti,
<b>nindāya</b> so kuppati randhamesī.",DHP143,daṇḍavaggo,"hirīnisedho puriso, koci lokasmi vijjati,
yo <b>nindaṃ</b> apabodheti, asso bhadro kasām'iva.",,,
nibandhissaṃ,fut,I myself will bind; I myself shall tie,TH206,vijitasenattheragāthā,"satiyā taṃ <b>nibandhissaṃ</b>, payutto te damessāmi,
vīriyadhuraniggahito, na'y'ito dūraṃ gamissase cittā'ti.",,,,,,,,,
nibbānaninna,adj,slanting to Nibbāna; sloping to Nibbāna; inclining to Nibbāna,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"na āvaṭṭaggāho gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, <b>nibbānaninnā</b> bhavissatha nibbānapoṇā nibbānapabbhārā.",,,,,,,,,
nibbānapabbhāra,adj,slanting to Nibbāna; sloping to Nibbāna; inclining to Nibbāna,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"na āvaṭṭaggāho gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbānaninnā bhavissatha nibbānapoṇā <b>nibbānapabbhārā</b>.",,,,,,,,,
nibbānapoṇa,adj,sloping to Nibbāna; inclining to Nibbāna; leading to Nibbāna,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"na āvaṭṭaggāho gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbānaninnā bhavissatha <b>nibbānapoṇā</b> nibbānapabbhārā.",AN6.102,anavatthitasuttaṃ,"<b>nibbānapoṇañ</b>'ca me mānasaṃ bhavissati, saṃyojanā ca me pahānaṃ gacchissanti, paramena ca sāmaññena samannāgato bhavissāmī'ti.",,,,,,
nisedha 2,adj,"restrained (by); controlled, (by); held back (by)",DHP143,daṇḍavaggo,"hirī<b>nisedho</b> puriso,
koci lokasmi vijjati,
yo niddaṃ apabodheti,
asso bhadro kasām'iva.",,,,,,,,,
nissaraṇa,nt,escape (from); exit (from); exodus (from); way out (of),MN7,vatthasuttaṃ,"so atthi idaṃ, atthi hīnaṃ, atthi paṇītaṃ, atthi imassa saññāgatassa uttariṃ <b>nissaraṇan</b>'ti pajānāti.",SN22.57,sattaṭṭhānasuttaṃ,"yo rūpasmiṃ chandarāgavinayo chandarāgappahānaṃ, idaṃ rūpassa <b>nissaraṇaṃ</b>.",UD73,tatiyanibbāna paṭisaṃyuttasuttaṃ,no c'etaṃ abhavissa ajātaṃ abhūtaṃ akataṃ asaṅkhataṃ na'y'idha jātassa bhūtassa katassa saṅkhatassa <b>nissaraṇaṃ</b> paññāyetha.,DN14.11,mahāpadānasuttaṃ,"kicchaṃ vat'āyaṃ loko āpanno, jāyati ca jīyati ca mīyati ca cavati ca upapajjati ca, atha ca pan'imassa dukkhassa <b>nissaraṇaṃ</b> nappajānāti jarāmaraṇassa"
paccanīka 1,nt,opposition; resistance; conflict; argument,MN60,apaṇṇakasuttaṃ,"santaṃ'y'eva kho pana hetuṃ n'atthi hetū'ti āha, ye te arahanto hetuvādā tesam'ayaṃ <b>paccanīkaṃ</b> karoti.",MN56,upālisuttaṃ,"purimen'ev'āhaṃ, bhante, opammena bhagavato attamano abhiraddho. api c'āhaṃ imāni bhagavato vicitrāni pañhapaṭibhānāni sotu'kāmo, ev'āhaṃ bhagavantaṃ <b>paccanīkaṃ</b> kātabbaṃ amaññissaṃ",,,,,,
pañhapaṭibhāna,nt,intelligent answer to a question; eloquent response to an enquiry; lucid reply to a question,MN12,mahāsīhanādasuttaṃ,"aññatra asitapītakhāyitasāyitā aññatra uccārapassāvakammā, aññatra niddākilamathapaṭivinodanā apariyādinnā'y'ev'assa, sāriputta, tathāgatassa dhammadesanā, apariyādinnaṃ'y'ev'assa tathāgatassa dhammapadabyañjanaṃ, apariyādinnaṃ'y'ev'assa tathāgatassa <b>pañhapaṭibhānaṃ</b>.",MN56,upālisuttaṃ,"purimen'ev'āhaṃ, bhante, opammena bhagavato attamano abhiraddho. api c'āhaṃ imāni bhagavato vicitrāni <b>pañhapaṭibhānāni</b> sotu'kāmo, ev'āhaṃ bhagavantaṃ paccanīkaṃ kātabbaṃ amaññissaṃ",,,,,,
paṭibhāna 1.1,nt,eloquence; wit; ingenuity; quick response,MN56,upālisuttaṃ,"purimen'ev'āhaṃ, bhante, opammena bhagavato attamano abhiraddho. api c'āhaṃ imāni bhagavato vicitrāni pañha<b>paṭibhānāni</b> sotu'kāmo, ev'āhaṃ bhagavantaṃ paccanīkaṃ kātabbaṃ amaññissaṃ",AN4.186,ummaggasuttaṃ,"sādhu sādhu, bhikkhu! bhaddako kho te, bhikkhu, ummaggo, bhaddakaṃ <b>paṭibhānaṃ</b>, kalyāṇī paripucchā",,,,,,
pabbhāra 1,adj,sloping (towards); inclining down (towards); leading (to); aiming (at),AN8.30,anuruddha mahāvitakkasuttaṃ,tatra bhikkhu vivekaninnena cittena vivekapoṇena viveka<b>pabbhārena</b> vivekaṭṭhena nekkhamm'ābhiratena añña'd'atthu uyyojanikapaṭisaṃyuttaṃ'y'eva kathaṃ kattā hoti,SN45.62,paṭhamapācīnaninnasuttaṃ,bhikkhu ariyaṃ aṭṭhaṅgikaṃ maggaṃ bhāvento ariyaṃ aṭṭhaṅgikaṃ maggaṃ bahulīkaronto nibbānaninno hoti nibbānapoṇo nibbāna<b>pabbhāro</b>,,,,,,
