pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
tepi,sandhi,they too; and those too,AN5.36,kāladānasuttaṃ,"ye tattha anumodanti,
veyyāvaccaṃ karonti vā,
na tena dakkhiṇā onā,
<b>te'pi</b> puññassa bhāgino.",MN62,mahārāhulovādasuttaṃ,"evaṃ bhāvitāya, rāhula, ānāpānassatiyā, evaṃ bahulīkatāya ye'pi te carimakā assāsā <b>te'pi</b> viditā'va nirujjhanti no aviditā'ti.",MIL2.3.11,cetanālakkhaṇa pañho,"ye'pi tassa anusikkhanti, <b>te'pi</b> kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjanti.",,,
dalidda,adj,poor; needy; impoverished,SN1.49,maccharisuttaṃ,"nirayaṃ tiracchānayoniṃ,
yamalokaṃ upapajjare,
sace enti manussattaṃ,
<b>dalidde</b> jāyare kule.",VIN1.1.3,tatiyapārājikaṃ,"kiṃ tuyh'iminā pāpakena dujjīvitenāti pāpakaṃ nāma jīvitaṃ aḍḍhānaṃ jīvitaṃ upādāya <b>daliddānaṃ</b> jīvitaṃ pāpakaṃ lāmakaṃ, sadhanānaṃ jīvitaṃ upādāya adhanānaṃ jīvitaṃ pāpakaṃ, devānaṃ jīvitaṃ upādāya manussānaṃ jīvitaṃ pāpakaṃ.",,,,,,
dasa 2.1,adj,seeing; understanding,SNP38,dvayatānupassanāsuttaṃ,"samma<b>ddasā</b> vedaguno,
samma'd'aññāya paṇḍitā,
abhibhuyya mārasaṃyogaṃ,
na gacchanti punabbhavan'ti.",MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto aññadatthu<b>daso</b> vasavattī issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.",,,,,,
dīyi,aor,was given; was offered,SN2.23,serīsuttaṃ,"tassa mayhaṃ, bhante, catūsu dvāresu dānaṃ <b>dīyittha</b> samaṇa-brāhmaṇa-kapaṇ'addhika-vanibbaka-yācakānaṃ.",,,,,,,,,
dubbhikkha 1,nt,famine; scarcity of alms-food,AN5.36,kāladānasuttaṃ,"āgantukassa dānaṃ deti, gamikassa dānaṃ deti, gilānassa dānaṃ deti, <b>dubbhikkhe</b> dānaṃ deti, yāni tāni navasassāni navaphalāni tāni paṭhamaṃ sīlavantesu patiṭṭhāpeti.",AN5.54,samayasuttaṃ,"puna caparaṃ, bhikkhave, <b>dubbhikkhaṃ</b> hoti dussassaṃ dullabhapiṇḍaṃ, na sukaraṃ uñchena paggahena yāpetuṃ. ayaṃ, bhikkhave, tatiyo asamayo padhānāya.",,,,,,
duma 1,masc,tree,TH251,raṭṭhapālattheragāthā,"<b>duma</b>pphalānī'va patanti māṇavā,
daharā ca vuḍḍhā ca sarīrabhedā,
etam'pi disvā pabbajito'mhi rāja,
apaṇṇakaṃ sāmaññam'eva seyyo.",THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusumarajena samuṭṭhitā <b>dumā</b>,
paṭhamavasanto sukho utu,
ehi ramāma supupphite vane.",TH2,mahākoṭṭhikattheragāthā,"upasanto uparato,
mantabhāṇī anuddhato,
dhunāti pāpake dhamme,
<b>duma</b>pattaṃ'va māluto'ti.",,,
dūhara,adj,hard to steal (for); hard to take (for),SN1.51,jarāsuttaṃ,"sīlaṃ yāva jarā sādhu,
saddhā sādhu patiṭṭhitā,
paññā narānaṃ ratanaṃ,
puññaṃ corehi <b>dūharan</b>'ti.",,,,,,,,,
dhammassavana,nt,hearing the teaching; hearing a sermon; listening to the Dhamma,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","gāravo ca nivāto ca, santuṭṭhi ca kataññutā.
kālena <b>dhammassavanaṃ</b>, etam'maṅgalam'uttamaṃ.",,,,,,,,,
nagga,adj,naked; nude,SN2.30,nānātitthiyasāvakasuttaṃ,"sah'ācaritena chavo sigālo,
na kotthuko sīhasamo kadāci,
<b>naggo</b> musāvādī gaṇassa satthā,
saṅkassar'ācāro na sataṃ sarikkho'ti.",VIN2.5.5.1,acelakasikkhāpadaṃ,acelako nāma yo koci paribbājakasamāpanno <b>naggo</b>.,DHP141,daṇḍavaggo,"na <b>nagga</b>cariyā na jaṭā na paṅkā, n'ānāsakā thaṇḍilasāyikā vā,
rajojallaṃ ukkuṭikappadhānaṃ, sodhenti maccaṃ avitiṇṇakaṅkhaṃ.",MN12,mahāsīhanādasuttaṃ,"sotatto sosinno c'eva,
eko bhiṃsanake vane,
<b>naggo</b> na c'aggim'āsīno,
esanāpasuto munī'ti."
nadī,fem,river,SNP37,"nālakasuttaṃ
mahāvaggo 11","taṃ <b>nadīhi</b> vijānātha,
sobbhesu padaresu ca,
saṇantā yanti kusobbhā,
tuṇhīyanti mah'odadhī.",AN3.101,loṇakapallasuttaṃ,"seyyathā'pi, bhikkhave, puriso loṇaphalakaṃ gaṅgāya <b>nadiyā</b> pakkhipeyya. taṃ kiṃ maññatha, bhikkhave, api nu sā gaṅgā <b>nadī</b> amunā loṇaphalena loṇaṃ assa apeyyā'ti?",TH133,heraññakānittheragāthā,"accayanti ahorattā,
jīvitaṃ uparujjhati,
āyu khīyati maccānaṃ,
kun<b>nadīnaṃ</b>'va odakaṃ.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, ayaṃ gaṅgā <b>nadī</b> mahantaṃ pheṇapiṇḍaṃ āvaheyya, tam'enaṃ cakkhumā puriso passeyya nijjhāyeyya yoniso upaparikkheyya."
niggaheti 1,pr,holds back; restrains; arrests,TH262,tālapuṭattheragāthā,"idaṃ pure cittam'acāri cārikaṃ, yen'icchakaṃ yatthakāmaṃ yathāsukhaṃ, tadajj'ahaṃ <b>niggahessāmi</b> yoniso, hatthippabhinnaṃ viya aṅkusaggaho.",,,,,,,,,
niggahessati,fut,will hold back; will restrain,DHP326,nāgavaggo,"idaṃ pure cittam'acāri cārikaṃ,
yen'icchakaṃ yatthakāmaṃ yathāsukhaṃ,
tadajj'ahaṃ <b>niggahessāmi</b> yoniso,
hatthippabhinnaṃ viya aṅkusaggaho.",,,,,,,,,
nimmātar,masc,creator; designer; maker,MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro kattā <b>nimmātā</b> seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.",,,,,,,,,
nivāta 2,masc,humility; gentleness; politeness; obedience,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","gāravo ca <b>nivāto</b> ca,
santuṭṭhi ca kataññutā,
kālena dhammassavanaṃ,
etam'maṅgalam'uttamaṃ.",KHPa5,maṅgala suttavaṇṇanā,"<b>nivāto</b> nāma nīcamanatā nivātavuttitā, yāya samannāgato puggalo nihatamāno nihatadappo pādapuñchanakacoḷasadiso chinnavisāṇausabhasamo uddhaṭadāṭhasappasamo ca hutvā saṇho sakhilo sukhasambhāso hoti, ayaṃ <b>nivāto</b>.",,,,,,
nūparata 1.1,pp,not abstained; not stopped; not restrained,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu visenibhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa pannabhāro muni vippamutto,
na kappiyo <b>n'ūparato</b> na patthiyo'ti.",,,,,,,,,
netta 2,nt,eye,TH251,raṭṭhapālattheragāthā,"aṭṭhapadakatā kesā, <b>nettā</b> añjanamakkhitā.
alaṃ bālassa mohāya, no ca pāragavesino.",SNP71,"piṅgiya māṇava pucchā
pārāyanavaggo 16","jiṇṇo'ham'asmi abalo vītavaṇṇo,
<b>nettā</b> na suddhā savanaṃ na phāsu,
m'āhaṃ nassaṃ momuho antarāva,
ācikkha dhammaṃ yam'ahaṃ vijaññaṃ,
jātijarāya idha vippahānaṃ.",MN92,selasuttaṃ,"pasanna<b>netto</b> sumukho,
brahā uju patāpavā,
majjhe samaṇasaṅghassa,
ādicco'va virocasi.",MN91,brahmāyusuttaṃ,"abhinīla<b>netto</b> kho pana so bhavaṃ gotamo, idam'pi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati."
paṭhamavasanta,masc,first flush of spring; early spring; first month of spring,THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusumarajena samuṭṭhitā dumā,
<b>paṭhamavasanto</b> sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
patiṭṭhita 1,pp,firmly grounded (in); well established (in),AN4.37,aparihāniyasuttaṃ,"sīle <b>patiṭṭhito</b> bhikkhu,
indriyesu ca saṃvuto,
bhojanamhi ca mattaññū,
jāgariyaṃ anuyuñjati.",SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"seyyathā'pi, bhikkhave, kūṭ'āgāre vā kūṭ'āgārasālāyaṃ vā pācīnavātapānā sūriye uggacchante vātapānena rasmi pavisitvā kv'āssa <b>patiṭṭhitā</b>'ti? pacchimāyaṃ, bhante, bhittiyan'ti.",SN1.51,jarāsuttaṃ,"sīlaṃ yāva jarā sādhu,
saddhā sādhu <b>patiṭṭhitā</b>,
paññā narānaṃ ratanaṃ,
puññaṃ corehi dūharan'ti.",SN12.38,cetanāsuttaṃ,ārammaṇe sati patiṭṭhā viññāṇassa hoti. tasmiṃ <b>patiṭṭhite</b> viññāṇe virūḷhe āyatiṃ punabbhav'ābhinibbatti hoti.
patthayāna,prp,wishing (for); aspiring (for); craving (for),UD78,visākhāsuttaṃ,"tasmā hi te sukhino vītasokā, yesaṃ piyaṃ n'atthi kuhiñci loke.
tasmā asokaṃ virajaṃ <b>patthayāno</b>, piyaṃ na kayirātha kuhiñci loke'ti.",ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
<b>patthayāno</b> tayo sukhe,
pasaṃsaṃ vittalābhañ'ca,
pecca sagge pamodanaṃ.",,,,,,
patthiya 1,adj,desiring; wishing; aspiring,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu visenibhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa pannabhāro muni vippamutto,
na kappiyo n'ūparato na <b>patthiyo</b>'ti.",,,,,,,,,
panna,pp,dropped; lowered; put down,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu visenibhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa <b>panna</b>bhāro muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti.",MN22,alagaddūpamasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu ukkhittapaligho iti'pi, saṃkiṇṇaparikkho iti'pi, abbūḷh'esiko iti'pi, niraggaḷo iti'pi, ariyo <b>panna</b>ddhajo <b>panna</b>bhāro visaṃyutto iti'pi.",DHP402,brāhmaṇavaggo,"yo dukkhassa pajānāti, idh'eva khayamattano.
<b>panna</b>bhāraṃ visaṃyuttaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.",,,
pannabhāra,adj,who has dropped the burden; who has laid down the load,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu visenibhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa <b>pannabhāro</b> muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti.",DHP402,brāhmaṇavaggo,"yo dukkhassa pajānāti,
idh'eva khayamattano,
<b>pannabhāraṃ</b> visaṃyuttaṃ,
tam'ahaṃ brūmi brāhmaṇaṃ.",,,,,,
pabhinna 1,pp,(of an elephant in rut) with juices flowing; releasing excretions,DHP326,nāgavaggo,"idaṃ pure cittam'acāri cārikaṃ,
yen'icchakaṃ yatthakāmaṃ yathāsukhaṃ,
tadajj'ahaṃ niggahessāmi yoniso,
hatthi<b>ppabhinnaṃ</b> viya aṅkusaggaho.",,,,,,,,,
pamodanā,fem,delighting; being happy; being joyful,ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
patthayāno tayo sukhe,
pasaṃsaṃ vittalābhañ'ca,
pecca sagge <b>pamodanaṃ</b>.",,,,,,,,,
pariyāpuṇāti,pr,studies well; learns thoroughly; masters,MN22,alagaddūpamasuttaṃ,"idha, bhikkhave, ekacce moghapurisā dhammaṃ <b>pariyāpuṇanti</b>, suttaṃ, geyyaṃ, veyyākaraṇaṃ, gāthaṃ, udānaṃ, itivuttakaṃ, jātakaṃ, abbhutadhammaṃ, vedallaṃ.",AN10.44,kusinārasuttaṃ,"tassa bhavanti vattāro, iṅgha tāva āyasmā āgamaṃ <b>pariyāpuṇassū</b>'ti, iti'ssa bhavanti vattāro.",,,,,,
pasaṃsā,fem,praise (by); approval (of); commendation (of),TH245,godattattheragāthā,"dummedhehi <b>pasaṃsā</b> ca,
viññūhi garahā ca yā,
garahāva seyyo viññūhi,
yaṃ ce bālappasaṃsanā.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","ye kec'ime diṭṭhiparibbasānā,
idam'eva saccan'ti vivādayanti,
sabb'eva te nindam'anvānayanti,
atho <b>pasaṃsam</b>'pi labhanti tattha.",DHP81,paṇḍitavaggo,"selo yathā ekaghano, vātena na samīrati,
evaṃ nindā<b>pasaṃsāsu</b>, na samiñjanti paṇḍitā.",ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
patthayāno tayo sukhe,
<b>pasaṃsaṃ</b> vittalābhañ'ca,
pecca sagge pamodanaṃ."
pasuta 1.1,pp,engaged (in); engrossed (by); occupied (with); pursuing; looking (for),KHP7,tirokuṭṭasuttaṃ,"so ñātidhammo ca ayaṃ nidassito, petāna'pūjā ca katā uḷārā. balañ'ca bhikkhūnam'anuppadinnaṃ, tumhehi puññaṃ <b>pasutaṃ</b> anappakan'ti.",SN35.240,kummopamasuttaṃ,"addasā kho, bhikkhave, kummo kacchapo siṅgālaṃ dūrato'va gocara<b>pasutaṃ</b>. disvāna soṇḍipañcamāni aṅgāni sake kapāle samodahitvā app'ossukko tuṇhībhūto saṅkasāyati.",MN48,kosambiyasuttaṃ,"sace, bhikkhave, bhikkhu vicikicchāpariyuṭṭhito hoti, pariyuṭṭhitacitto'va hoti. sace, bhikkhave, bhikkhu idhalokacintāya <b>pasuto</b> hoti, pariyuṭṭhitacitto'va hoti. sace, bhikkhave, bhikkhu paralokacintāya <b>pasuto</b> hoti, pariyuṭṭhitacitto'va hoti.",MN12,mahāsīhanādasuttaṃ,"sotatto sosinno c'eva,
eko bhiṃsanake vane,
naggo na c'aggim'āsīno,
esanā<b>pasuto</b> munī'ti."
pavāti,pr,(of a smell) exudes; gives off; releases; diffuses,THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca <b>pavanti</b> sabbaso,
kusumarajena samuṭṭhitā dumā,
paṭhamavasanto sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
pāṇinā,masc,with a hand; by the palm,SN35.88,puṇṇasuttaṃ,"bhaddakā vat'ime sunāparantakā manussā, subhaddakā vat'ime sunāparantakā manussā, yaṃ me na'y'ime <b>pāṇinā</b> pahāraṃ dentī'ti.",DHP124,pāpavaggo,"pāṇimhi ce vaṇo n'āssa, hareyya <b>pāṇinā</b> visaṃ,
n'ābbaṇaṃ visam'anveti, n'atthi pāpaṃ akubbato.",AN7.61,pacalāyamānasuttaṃ,"no ce te evaṃ viharato taṃ middhaṃ pahīyetha tato tvaṃ, moggallāna, ubho kaṇṇasotāni āviñjeyyāsi <b>pāṇinā</b> gattāni anumajjeyyāsi",,,
pupphita,pp,blossomed; bloomed; flowered,THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusumarajena samuṭṭhitā dumā,
paṭhamavasanto sukho utu,
ehi ramāma su<b>pupphite</b> vane.",,,,,,,,,
pure 1,ind,before; earlier,DSa,nidānakathā,"nissayapaccayo, upanissayapaccayo, <b>pure</b>jātapaccayo, pacchājātapaccayo, āsevanapaccayo, kammapaccayo, vipākapaccayo, āhārapaccayo",DHP326,nāgavaggo,"idaṃ <b>pure</b> cittam'acāri cārikaṃ,
yen'icchakaṃ yatthakāmaṃ yathāsukhaṃ,
tadajj'ahaṃ niggahessāmi yoniso,
hatthippabhinnaṃ viya aṅkusaggaho.",TH259,sāriputtattheragāthā,"ubhayena m'idaṃ maraṇam'eva,
n'āmaraṇaṃ pacchā vā <b>pure</b> vā,
paṭipajjatha mā vinassatha,
khaṇo vo mā upaccagā.",,,
bhadda 1,adj,good; excellent; lucky; auspicious,MN131,bhaddekarattasuttaṃ,"evaṃ vihārim'ātāpiṃ, ahorattam'atanditaṃ. taṃ ve <b>bhadd</b>'ekaratto'ti, santo ācikkhate muni.",AN8.13,assājānīyasuttaṃ,"aṭṭhahi, bhikkhave, aṅgehi samannāgato rañño <b>bhaddo</b> ass'ājānīyo rāj'āraho hoti rājabhoggo, rañño aṅgan't'eva saṅkhaṃ gacchati. katamehi aṭṭhahi?",MN107,gaṇakamoggallānasuttaṃ,seyyathā'pi brāhmaṇa dakkho assadammako <b>bhaddaṃ</b> ass'ājānīyaṃ labhitvā paṭhamen'eva mukh'ādhāne kāraṇaṃ kāreti atha uttariṃ kāraṇaṃ kāreti,,,
bhaddekaratta 2,adj,having a single auspicious night; (or) having an auspicious night alone,MN131,bhaddekarattasuttaṃ,"evaṃ vihāriṃ ātāpiṃ,
ahorattam'atanditaṃ.
taṃ ve <b>bhadd'ekaratto</b>'ti,
santo ācikkhate munī'ti.",,,,,,,,,
bhabya,ptp,who are able to be; who will be; who could be,MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūta<b>bhabyānaṃ</b>.",,,,,,,,,
bhāgī 1,masc,shareholder; who shares (in); who partakes (in),AN5.36,kāladānasuttaṃ,"ye tattha anumodanti,
veyyāvaccaṃ karonti vā,
na tena dakkhiṇā onā,
te'pi puññassa <b>bhāgino</b>.",SN45.160,"maggasaṃyuttaṃ, nadīsuttaṃ",yāva'd'eva pana so mahājanakāyo kilamathassa vighātassa <b>bhāgī</b> assā'ti.,,,,,,
bhāvanāpāripūri,fem,maturity by development; completion by cultivation; full development by meditation,,,,,,,,,,,,
bhiṃsanaka,adj,frightening; terrifying; scary; (comm) producing fear,THI71,subhājīvakambavanikātherīgāthā,"vāḷamigasaṅghasevitaṃ,
kuñjaramattakareṇuloḷitaṃ,
asahāyikā gantum'icchasi,
rahitaṃ <b>bhiṃsanakaṃ</b> mahāvanaṃ.",MN4,bhayabheravasuttaṃ,"yaṃnūn'āhaṃ yā tā rattiyo abhiññātā abhilakkhitā, cātuddasī pañcadasī aṭṭhamī ca pakkhassa, tathārūpāsu rattīsu yāni tāni ārāmacetiyāni vanacetiyāni rukkhacetiyāni <b>bhiṃsanakāni</b> salomahaṃsāni tathārūpesu sen'āsanesu vihareyyaṃ app'eva nām'āhaṃ bhayabheravaṃ passeyyan'ti.",MN12,mahāsīhanādasuttaṃ,"sotatto sosinno c'eva,
eko <b>bhiṃsanake</b> vane,
naggo na c'aggim'āsīno,
esanāpasuto munī'ti.",,,
bhūta 04,pp,become; born,MN39,mahāassapurasuttaṃ,so evaṃ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigat'ūpakkilese mudu<b>bhūte</b> kammaniye ṭhite āneñjappatte,UD73,tatiya nibbāna paṭisaṃyuttasuttaṃ,"yasmā ca kho, bhikkhave, atthi ajātaṃ abhūtaṃ akataṃ asaṅkhataṃ, tasmā jātassa <b>bhūtassa</b> katassa saṅkhatassa nissaraṇaṃ paññāyetha",SNP38,dvayatānupassanāsuttaṃ,"upādānapaccayā bhavo,
<b>bhūto</b> dukkhaṃ nigacchati,
jātassa maraṇaṃ hoti,
eso dukkhassa sambhavo.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu viseni<b>bhūto</b>,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa pannabhāro muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti."
bhūtabhabya,adj,who are and who will be; who exist and could exist,MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro kattā nimmātā seṭṭho sajitā vasī pitā <b>bhūtabhabyānaṃ</b>.",,,,,,,,,
makkhita,pp,smeared (with); stained (with),TH251,raṭṭhapālattheragāthā,"aṭṭhapadakatā kesā, nettā añjana<b>makkhitā</b>.
alaṃ bālassa mohāya, no ca pāragavesino.",TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇaka<b>makkhitaṃ</b>. alaṃ bālassa mohāya,
no ca pāragavesino.",,,,,,
macca,masc,man; mortal man,TH133,heraññakānittheragāthā,"accayanti ahorattā,
jīvitaṃ uparujjhati,
āyu khīyati <b>maccānaṃ</b>,
kunnadīnaṃ'va odakaṃ.",SN3.4,piyasuttaṃ,"ubho puññañ'ca pāpañ'ca,
yaṃ <b>macco</b> kurute idha,
tañ'hi tassa sakaṃ hoti,
tañ'ca ādāya gacchati,
tañ'c'assa anugaṃ hoti,
chāyā'va anapāyinī.",DHP53,pupphavaggo,"yathā'pi puppharāsimhā, kayirā mālāguṇe bahū,
evaṃ jātena <b>maccena</b>, kattabbaṃ kusalaṃ bahuṃ.",DHP141,daṇḍavaggo,"na naggacariyā na jaṭā na paṅkā, n'ānāsakā thaṇḍilasāyikā vā,
rajojallaṃ ukkuṭikappadhānaṃ, sodhenti <b>maccaṃ</b> avitiṇṇakaṅkhaṃ."
madhura 1.3,nt,sweet smell; beautiful fragrance,THI71,subhājīvakambavanikātherīgāthā,"<b>madhurañ</b>'ca pavanti sabbaso,
kusumarajena samuṭṭhitā dumā,
paṭhamavasanto sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
manussatta 1,nt,human existence; human state,SN56.48,dutiyachiggaḷayugasuttaṃ,"evaṃ adhiccam'idaṃ, bhikkhave, yaṃ <b>manussattaṃ</b> labhati. evaṃ adhiccam'idaṃ, bhikkhave, yaṃ tathāgato loke uppajjati arahaṃ sammāsambuddho. evaṃ adhiccam'idaṃ, bhikkhave, yaṃ tathāgatappavedito dhammavinayo loke dibbati.",SN1.49,maccharisuttaṃ,"nirayaṃ tiracchānayoniṃ,
yamalokaṃ upapajjare,
sace enti <b>manussattaṃ</b>,
dalidde jāyare kule.",,,,,,
mayhaṃ 2,pron,my; mine,Thai,,"ye piyā guṇavantā ca <b>mayhaṃ</b> mātāpit'ādayo, diṭṭhā me c'āpy'adiṭṭhā vā aññe majjhattaverino",JA9,maghadeva jātakaṃ,"uttam'aṅgaruhā <b>mayhaṃ</b>,
ime jātā vayoharā,
pātubhūtā devadūtā,
pabbajjāsamayo mamā'ti.",MN21,kakacūpamasuttaṃ,"atha kho, bhikkhave, kāḷiyā dāsiyā etadahosi, <b>mayhaṃ</b> kho ayyāya evaṃ kalyāṇo kittisaddo abbhuggato, soratā vedehikā gahapatānī, nivātā vedehikā gahapatānī, upasantā vedehikā gahapatānī'ti.",SN2.23,serīsuttaṃ,"tassa <b>mayhaṃ</b>, bhante, catūsu dvāresu dānaṃ dīyittha samaṇa-brāhmaṇa-kapaṇ'addhika-vanibbaka-yācakānaṃ"
mahābrahma 1,masc,great God almighty; supreme spirit,AN10.29,paṭhamakosalasuttaṃ,"<b>mahābrahmuno</b>'pi kho, bhikkhave, atth'eva aññathattaṃ atthi vipariṇāmo. evaṃ passaṃ, bhikkhave, sutavā ariyasāvako tasmim'pi nibbindati. tasmiṃ nibbindanto agge virajjati, pag'eva hīnasmiṃ.",AN7.62,mettasuttaṃ,"sattakkhattuṃ <b>mahābrahmā</b>,
vasavattī tadā ahuṃ,
chattiṃsakkhattuṃ dev'indo,
devarajjam'akārayiṃ.",MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā <b>mahābrahmā</b> abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.",,,
middha 1,nt,drowsiness; sluggishness; lethargy,SNP8,mettasuttaṃ,"tiṭṭhañ'caraṃ, nisinno vā, sayāno vā,
yāvat'assa vigata<b>middho</b>,
etaṃ satiṃ adhiṭṭheyya,
brahmam'etaṃ vihāraṃ idha'm'āhu.",MN39,mahāassapurasuttaṃ,thīna<b>middhaṃ</b> pahāya vigatathīna<b>middho</b> viharati,TH187,bhaguttheragāthā,"ahaṃ <b>middhena</b> pakato,
vihārā upanikkhamiṃ,
caṅkamaṃ abhiruhanto,
tatth'eva papatiṃ chamā.",AN7.61,pacalāyamānasuttaṃ,"no ce te evaṃ viharato taṃ <b>middhaṃ</b> pahīyetha tato tvaṃ, moggallāna, ubho kaṇṇasotāni āviñjeyyāsi pāṇinā gattāni anumajjeyyāsi"
muta 1,pp,"sensed; perceived; (or) thought; (comm) smelled, tasted, touched",SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","yadattanī passati ānisaṃsaṃ,
diṭṭhe sute sīlavate <b>mute</b> vā,
tadeva so tattha samuggahāya,
nihīnato passati sabbamaññaṃ.",SNP37,"nālakasuttaṃ
mahāvaggo 11","ucc'āvacā hi paṭipadā,
samaṇena pakāsitā,
na pāraṃ diguṇaṃ yanti,
na'y'idaṃ ekaguṇaṃ <b>mutaṃ</b>.",UD10,bāhiyasuttaṃ,"diṭṭhe diṭṭhamattaṃ bhavissati, sute sutamattaṃ bhavissati,
<b>mute</b> mutamattaṃ bhavissati, viññāte viññātamattaṃ bhavissatī'ti.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu visenibhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ <b>mutaṃ</b> vā,
sa pannabhāro muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti."
yatthakāmaṃ,ind,as one wants; where one likes,DHP35,cittavaggo,"dunniggahassa lahuno, <b>yatthakāma</b>'nipātino,
cittassa damatho sādhu, cittaṃ dantaṃ sukh'āvahaṃ.",DHP326,nāgavaggo,"idaṃ pure cittam'acāri cārikaṃ,
yen'icchakaṃ <b>yatthakāmaṃ</b> yathāsukhaṃ,
tadajj'ahaṃ niggahessāmi yoniso,
hatthippabhinnaṃ viya aṅkusaggaho.",,,,,,
yathāsukhaṃ,ind,as one likes; as is comfortable; according to one's pleasure,DHP326,nāgavaggo,"idaṃ pure cittam'acāri cārikaṃ,
yen'icchakaṃ yatthakāmaṃ <b>yathāsukhaṃ</b>,
tadajj'ahaṃ niggahessāmi yoniso,
hatthippabhinnaṃ viya aṅkusaggaho.",MN140,dhātuvibhaṅgasuttaṃ,"sace te, bhaggava, agaru viharemu āvesane ekarattan'ti. na kho me, bhante, garu. atthi c'ettha pabbajito paṭhamaṃ vās'ūpagato. sace so anujānāti, viharatha, bhante, <b>yathāsukhan</b>'ti.",,,,,,
yācaka,masc,beggar; mendicant,VIN1.2.6,kuṭikārasikkhāpada,"<b>yācako</b> appiyo hoti, yācaṃ adadam'appiyo.
tasm'āhaṃ taṃ na yācāmi, mā me videssanā ahū'ti.",SN2.23,serīsuttaṃ,"tassa mayhaṃ, bhante, catūsu dvāresu dānaṃ dīyittha samaṇa-brāhmaṇa-kapaṇ'addhika-vanibbaka-<b>yācakānaṃ</b>",,,,,,
