id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
31543,thullaphusitaka 1,nt,big fat droplet,SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate <b>thullaphusitake</b> deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, saradasamaye <b>thullaphusitake</b> deve vassante udake udakabubbuḷaṃ uppajjati c'eva nirujjhati ca.",,,,,,
31948,dabbī,fem,spoon; wooden spoon; ladle,DHP64,bālavaggo,"yāvajīvam'pi ce bālo,
paṇḍitaṃ payirupāsati,
na so dhammaṃ vijānāti,
<b>dabbī</b> sūparasaṃ yathā.",,,,,,,,,
32108,dassana 3,nt,insight; realization; spiritual vision,SNP13,"ratanasuttaṃ
cūḷavaggo 1","sahā'v'assa <b>dassana</b>sampadāya, taya'ssu dhammā jahitā bhavanti.
sakkāyadiṭṭhi vicikicchitañ'ca, sīlabbataṃ vā pi yadatthi kiñci.",SNP8,mettasuttaṃ,"diṭṭhiñ'ca anupagamma,
sīlavā <b>dassanena</b> sampanno,
kāmesu vineyya gedhaṃ,
na hi jātu gabbhaseyya punar'etī'ti.",DHP274,maggavaggo,"es'eva maggo n'atth'añño,
<b>dassanassa</b> visuddhiyā,
etañ'hi tumhe paṭipajjatha,
mārass'etaṃ pamohanaṃ.",MN12,mahāsīhanādasuttaṃ,"assosi kho āyasmā sāriputto sunakkhattassa licchaviputtassa vesāliyaṃ parisati evaṃ vācaṃ bhāsamānassa, n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇa<b>dassana</b>viseso."
32483,diṭṭhika,adj,having views; believing in; holding opinions,DN9.4,"poṭṭhapādasuttaṃ, saññāattakathā","dujjānaṃ kho etaṃ, poṭṭhapāda, tayā añña<b>diṭṭhikena</b> aññakhantikena aññarucikena aññatr'āyogena aññatr'ācariyakena, saññā purisassa attā'ti vā, aññā'va saññā añño attā'ti vā'ti.",VIN1.2.11,bhedānuvattakasikkhāpadaṃ,anuvattakā'ti yaṃ<b>diṭṭhiko</b> so hoti yaṃkhantiko yaṃruciko te'pi taṃ<b>diṭṭhikā</b> honti taṃkhantikā taṃrucikā.,SN42.6,asibandhakaputtasuttaṃ,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchā<b>diṭṭhiko</b>.",,,
32584,dinna 2,nt,offering (to); gift (to),SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye puggalā aṭṭha sataṃ pasatthā,
cattāri etāni yugāni honti,
te dakkhiṇeyyā sugatassa sāvakā,
etesu <b>dinnāni</b> mahapphalāni,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",DHP356,taṇhāvaggo,"tiṇadosāni khettāni,
rāgadosā ayaṃ pajā,
tasmā hi vītarāgesu,
<b>dinnaṃ</b> hoti mahapphalaṃ.",,,,,,
32878,dukkha 4,nt,pain; physical discomfort,SN45.8,vibhaṅgasuttaṃ,"sukhassa ca pahānā <b>dukkhassa</b> ca pahānā, pubb'eva somanassadomanassānaṃ atthaṅ'gamā, adukkham'asukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja viharati.",MN10.16,"mahāsatipaṭṭhānasuttaṃ, dukkhasaccaniddeso","katamañca, bhikkhave, <b>dukkhaṃ</b>? yaṃ kho, bhikkhave, kāyikaṃ <b>dukkhaṃ</b> kāyikaṃ asātaṃ kāyasamphassajaṃ <b>dukkhaṃ</b> asātaṃ vedayitaṃ, idaṃ vuccati, bhikkhave, <b>dukkhaṃ</b>.",,,,,,
34021,deva 4,masc,sky; heavens,SN22.102,aniccasaññāsuttaṃ,"seyyathā'pi, bhikkhave, saradasamaye viddhe vigatavalāhake <b>deve</b> ādicco nabhaṃ abbhussakkamāno sabbaṃ ākāsagataṃ tamagataṃ abhivihacca bhāsate ca tapate ca virocati ca",SN2.29,susimasuttaṃ,seyyathā'pi nāma saradasamaye viddhe vigatavalāhake <b>deve</b> rattiyā paccūsasamayaṃ osadhitārakā bhāsate ca tapate ca virocati ca,SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate thullaphusitake <b>deve</b> vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandarapadarasākhā paripūreti.",,,
34213,dosa 2.2,masc,defect; corruption; problem,MN40,cūḷāssapurasuttaṃ,"imesaṃ kho ahaṃ, bhikkhave, samaṇamalānaṃ samaṇa<b>dosānaṃ</b> samaṇakasaṭānaṃ āpāyikānaṃ ṭhānānaṃ duggativedaniyānaṃ appahānā, na samaṇasāmīcippaṭipadaṃ paṭipanno'ti vadāmi.",JAa1.N.1,sumedha kathā,"pañcadosavivajjitan'ti, pañc'ime caṅkama<b>dosā</b> nāma, thaddhavisamatā, antorukkhatā, gahanacchannatā, atisambādhatā, ativisālatā'ti.",DHP356,taṇhāvaggo,"tiṇa<b>dosāni</b> khettāni, rāga<b>dosā</b> ayaṃ pajā,
tasmā hi vītarāgesu, dinnaṃ hoti mahapphalaṃ.",,,
34907,dhammavādī 1,adj,who speaks about Dhamma; who speaks according to the teaching,MN51,kandarakasuttaṃ,kālavādī bhūtavādī atthavādī <b>dhammavādī</b> vinayavādī nidhānavatiṃ vācaṃ bhāsitā kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,SN22.94,pupphasuttaṃ,"n'āhaṃ, bhikkhave, lokena vivadāmi, loko'va mayā vivadati. na, bhikkhave, <b>dhammavādī</b> kenaci lokasmiṃ vivadati.",VIN PAT SA 11,bhedānuvattaka sikkhāpada,"<b>dhammavādī</b> c'eso bhikkhu vinayavādī c'eso bhikkhu amhākañ'c'eso bhikkhu chandañ'ca ruciñ'ca ādāya voharati, jānāti no bhāsati amhākam'p'etaṃ khamatī'ti",,,
35098,dhāraṇa 2,nt,wearing,MN107,gaṇakamoggallānasuttaṃ,"samiñjite pasārite sampajānakārī, saṅghāṭipattacīvara<b>dhāraṇe</b> sampajānakārī, asite pīte khāyite sāyite sampajānakārī",MN40,cūḷāssapurasuttaṃ,"ehi tvaṃ, bhadramukha, saṅghāṭiko hohi, saṅghāṭikassa te sato saṅghāṭi<b>dhāraṇa</b>mattena abhijjhālussa abhijjhā pahīyissati",,,,,,
36218,nādhimuccati 2,pr,does not draw a definite conclusion (about); is not resolved (about),MN91,brahmāyusuttaṃ,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati <b>n'ādhimuccati</b> na sampasīdati, kos'ohite ca vatthaguyhe, pahūtajivhatāya ca.",,,,,,,,,
36844,nigaṇṭha 1,masc,Jain; naked ascetic,MN13,mahādukkhakkhandhasuttaṃ,"tena kho pana samayena sambahulā <b>nigaṇṭhā</b> isigilipasse kāḷasilāyaṃ ubbhaṭṭhakā honti āsanapaṭikkhittā, opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayanti.",SN3.11,sattajaṭilasuttaṃ,tena kho pana samayena satta ca jaṭilā satta ca <b>nigaṇṭhā</b> satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā parūḷhakacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,,,,,,
37294,nidhānavant,adj,worth treasuring; worth recording; worth keeping in the heart,MN51,kandarakasuttaṃ,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī <b>nidhānavatiṃ</b> vācaṃ bhāsitā kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ,,,,,,,,,
37331,ninna 1,adj,sloping (towards); slanting (towards); inclining down (to),AN8.19,pahārādasuttaṃ,seyyathā'pi pahārāda mahāsamuddo anupubba<b>ninno</b> anupubbapoṇo anupubbapabbhāro na āyataken'eva papāto,SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathā<b>ninnaṃ</b> pavattamānaṃ pabbatakandarapadarasākhā paripūreti.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"na manussaggāho gahessati, na amanussaggāho gahessati, na āvaṭṭaggāho gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbāna<b>ninnā</b> bhavissatha nibbānapoṇā nibbānapabbhārā.",,,
38501,nihata 2,pp,(vinaya) settled; closed; put to rest,VIN PAT PC 63,ukkoṭanasikkhāpadaṃ,"yo pana bhikkhu jānaṃ yathādhammaṃ <b>nihat</b>'ādhikaraṇaṃ punakammāya ukkoṭeyya, pācittiyaṃ.",,,,,,,,,
38509,nihatādhikaraṇa,nt,(vinaya) closed case; legally settled case; legal issue which has been put to rest,VIN PAT PC 63,ukkoṭanasikkhāpadaṃ,"yo pana bhikkhu jānaṃ yathādhammaṃ <b>nihat'ādhikaraṇaṃ</b> punakammāya ukkoṭeyya, pācittiyaṃ.",,,,,,,,,
39621,pacchābhattaṃ,ind,after eating; after the meal; in the late morning,MN107,gaṇakamoggallānasuttaṃ,"so <b>pacchābhattaṃ</b> piṇḍapātapaṭikkanto nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",AN6.61,majjhesuttaṃ,"tena kho pana samayena sambahulānaṃ therānaṃ bhikkhūnaṃ <b>pacchābhattaṃ</b> piṇḍapātapaṭikkantānaṃ maṇḍalamāḷe sannisinnānaṃ sannipatitānaṃ ayam'antarākathā udapādi, vuttam'idaṃ, āvuso, bhagavatā pārāyane metteyyapañhe.",VIN PAT PC 46,cārittasikkhāpadaṃ,"yo pana bhikkhu nimantito sabhatto samāno santaṃ bhikkhuṃ anāpucchā purebhattaṃ vā <b>pacchābhattaṃ</b> vā kulesu cārittaṃ āpajjeyya aññatra samayā, pācittiyaṃ.",,,
39628,pacchābhūmaka,adj,from the western land; living in the west,AN10.176,cundasuttaṃ,"brāhmaṇā, bhante, <b>pacchābhūmakā</b> kamaṇḍalukā sevālamālikā aggiparicārikā udak'orohakā soceyyāni paññapenti, tes'āhaṃ soceyyāni rocemī'ti",,,,,,,,,
39984,paññapeti 1,pr,teaches; preaches; proclaims,DN16.20,mahāparinibbānasuttaṃ,"na tāv'āhaṃ, pāpima, parinibbāyissāmi, yāva me bhikkhuniyo na sāvikā bhavissanti ... sakaṃ ācariyakaṃ uggahetvā ācikkhissanti desessanti <b>paññapessanti</b>",AN10.176,cundasuttaṃ,"brāhmaṇā, bhante, pacchābhūmakā kamaṇḍalukā sevālamālikā aggiparicārikā udak'orohakā soceyyāni <b>paññapenti</b>, tes'āhaṃ soceyyāni rocemī'ti",,,,,,
40241,paṭikkanta 1,pp,returned (from); come back (from),MN107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ piṇḍapāta<b>paṭikkanto</b> nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",,,,,,,,,
42086,padara 2,nt,cleft; crack; crevice,SNP37,"nālakasuttaṃ
mahāvaggo 11","taṃ nadīhi vijānātha,
sobbhesu <b>padaresu</b> ca,
saṇantā yanti kusobbhā,
tuṇhīyanti mah'odadhī.",SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ pabbatakandara<b>padara</b>sākhā paripūreti",,,,,,
42223,padosa 1.1,masc,hatred; aversion,MN107,gaṇakamoggallānasuttaṃ,byāpāda<b>padosaṃ</b> pahāya abyāpannacitto viharati,,,,,,,,,
42496,pabbata 2,masc,mountain; hill,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, vivittaṃ sen'āsanaṃ bhajāhi araññaṃ rukkhamūlaṃ <b>pabbataṃ</b> kandaraṃ giriguhaṃ susānaṃ vanapatthaṃ abbhokāsaṃ palālapuñjan'ti",THI32,dantikātherīgāthā,"divāvihārā nikkhamma,
gijjhakūṭamhi <b>pabbate</b>,
nāgaṃ ogāhamuttiṇṇaṃ,
nadītīramhi addasaṃ.",AN9.35,gāvīupamāsuttaṃ,"seyyathā'pi, bhikkhave, gāvī pabbateyyā bālā abyattā akhettaññū akusalā visame <b>pabbate</b> carituṃ.",SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, upari<b>pabbate</b> thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ <b>pabbata</b>kandarapadarasākhā paripūreti."
42499,pabbatakandarapadarasākhā,fem,"mountain gorges, crevices and creeks",SN12.23,upanisasuttaṃ,"<b>pabbatakandarapadarasākhā</b>paripūrā kusobbhe paripūrenti, kusobbhā paripūrā mahāsobbhe paripūrenti, mahāsobbhā paripūrā, kunnadiyo paripūrenti, kunnadiyo paripūrā mahānadiyo paripūrenti, mahānadiyo paripūrā mahāsamuddaṃ paripūrenti",SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ <b>pabbatakandarapadarasākhā</b> paripūreti",,,,,,
42501,pabbatakandarā,fem,mountains and valleys; (or) mountain cave; hillside grotto,TH262,tālapuṭattheragāthā,"kadā nu'haṃ <b>pabbatakandarāsu</b>,
ekākiyo addutiyo vihassaṃ,
aniccato sabbabhavaṃ vipassaṃ,
taṃ me idaṃ taṃ nu kadā bhavissati.",SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ pavattamānaṃ <b>pabbatakandara</b>padarasākhā paripūreti.",,,,,,
42742,pamudita,pp,pleased; delighted; happy,MN40,cūḷāssapurasuttaṃ,"tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddham'attānaṃ samanupassato, vimuttam'attānaṃ samanupassato, pāmojjaṃ jāyati, <b>pamuditassa</b> pīti jāyati, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.",,,,,,,,,
42802,payirupāsati 1,pr,associates closely (with); attends closely (to); sits at the feet (of),DHP64,bālavaggo,"yāvajīvam'pi ce bālo,
paṇḍitaṃ <b>payirupāsati</b>,
na so dhammaṃ vijānāti,
dabbī sūparasaṃ yathā.",MN70,kīṭāgirisuttaṃ,"idha saddhājāto upasaṅkamati, upasaṅkamanto <b>payirupāsati</b>, payirupāsanto sotaṃ odahati, ohitasoto dhammaṃ suṇāti, sutvā dhammaṃ dhāreti, dhatānaṃ dhammānaṃ atthaṃ upaparikkhati,",,,,,,
43334,paricārika,masc,attendant,AN10.176,cundasuttaṃ,"brāhmaṇā, bhante, pacchābhūmakā kamaṇḍalukā sevālamālikā aggi<b>paricārikā</b> udak'orohakā soceyyāni paññapenti, tes'āhaṃ soceyyāni rocemī'ti",,,,,,,,,
43936,pariyantavant,adj,restricted; within limits; with defined purpose,MN51,kandarakasuttaṃ,kālavādī bhūtavādī atthavādī dhammavādī vinayavādī nidhānavatiṃ vācaṃ bhāsitā kālena sāpadesaṃ <b>pariyantavatiṃ</b> atthasaṃhitaṃ,,,,,,,,,
44090,parisati,fem,in assembly; in meeting; in forum; in gathering,MN12,mahāsīhanādasuttaṃ,"assosi kho āyasmā sāriputto sunakkhattassa licchaviputtassa vesāliyaṃ <b>parisati</b> evaṃ vācaṃ bhāsamānassa, n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇadassanaviseso.",MN91,brahmāyusuttaṃ,"so ārāmagato <b>parisati</b> dhammaṃ deseti, na taṃ parisaṃ ussādeti, na taṃ parisaṃ apasādeti, añña'd'atthu dhammiyā kathāya taṃ parisaṃ sandasseti samādapeti samuttejeti sampahaṃseti.",,,,,,
44108,parisā 1,fem,assembly; meeting; forum; council; gathering,MN91,brahmāyusuttaṃ,"so ārāmagato <b>parisati</b> dhammaṃ deseti, na taṃ <b>parisaṃ</b> ussādeti, na taṃ <b>parisaṃ</b> apasādeti, añña'd'atthu dhammiyā kathāya taṃ parisaṃ sandasseti samādapeti samuttejeti sampahaṃseti.",SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","te vādakāmā <b>parisaṃ</b> vigayha,
bālaṃ dahantī mithu aññam'aññaṃ,
vadanti te aññasitā kath'ojjaṃ,
pasaṃsakāmā kusalā vadānā.",MN12,mahāsīhanādasuttaṃ,"assosi kho āyasmā sāriputto sunakkhattassa licchaviputtassa vesāliyaṃ <b>parisati</b> evaṃ vācaṃ bhāsamānassa, n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇadassanaviseso.",VIN PAT NID,nidānuddeso,"yathā kho pana pacceka'puṭṭhassa veyyākaraṇaṃ hoti, evam'evaṃ evarūpāya <b>parisāya</b> yāvatatiyaṃ anusāvitaṃ hoti."
44398,parūḷha,pp,long; grown long; overgrown,SN3.11,sattajaṭilasuttaṃ,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā <b>parūḷha</b>kacchanakhalomā khārivividham'ādāya bhagavato avidūre atikkamanti.,,,,,,,,,
44399,parūḷhakacchanakhaloma,adj,"with long armpit hair, nails and body hair",SN3.11,sattajaṭilasuttaṃ,tena kho pana samayena satta ca jaṭilā satta ca nigaṇṭhā satta ca acelakā satta ca ekasāṭakā satta ca paribbājakā <b>parūḷhakacchanakhalomā</b> khārivividham'ādāya bhagavato avidūre atikkamanti.,,,,,,,,,
44456,palāpī,adj,chattering; motor-mouthing; talking nonsense,SN42.6,asibandhakaputtasuttaṃ,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco sampha<b>ppalāpī</b> abhijjhālu byāpannacitto micchādiṭṭhiko.",,,,,,,,,
44759,passambhati,pr,calms down; relaxes; becomes quiet; becomes tranquil,SN46.3,sīlasuttaṃ,"pītimanassa kāyo'pi <b>passambhati</b>, cittam'pi <b>passambhati</b>.",AN6.10,mahānāmasuttaṃ,"pamuditassa pīti jāyati, pītimanassa kāyo <b>passambhati</b>, passaddhakāyo sukhaṃ vediyati, sukhino cittaṃ samādhiyati.",,,,,,
44839,pavattamāna 1,prp,rolling forward; rolling down; flowing,SN12.23,upanisasuttaṃ,"seyyathā'pi, bhikkhave, uparipabbate thullaphusitake deve vassante taṃ udakaṃ yathāninnaṃ <b>pavattamānaṃ</b> pabbatakandarapadarasākhā paripūreti",,,,,,,,,
45077,pahāna,nt,giving up (of); letting go (of); removal (of); abandoning (of),SN45.8,vibhaṅgasuttaṃ,"sukhassa ca <b>pahānā</b> dukkhassa ca pahānā, pubb'eva somanassadomanassānaṃ atthaṅ'gamā, adukkham'asukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja viharati.",SN45.8,vibhaṅgasuttaṃ,uppannānaṃ pāpakānaṃ akusalānaṃ dhammānaṃ <b>pahānāya</b> chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,DHP331,nāgavaggo,"atthamhi jātamhi sukhā sahāyā,
tuṭṭhī sukhā yā itarītarena,
puññaṃ sukhaṃ jīvitasaṅkhayamhi,
sabbassa dukkhassa sukhaṃ <b>pahānaṃ</b>.",VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho samādhi samāpatti ñāṇadassanaṃ maggabhāvanā phalasacchikiriyā kilesa<b>ppahānaṃ</b> vinīvaraṇatā cittassa suññ'āgāre abhirati.
45098,pahāya 1,ger,leaving behind; giving up; abandoning,MN107,gaṇakamoggallānasuttaṃ,"byāpādapadosaṃ <b>pahāya</b> abyāpannacitto viharati sabbapāṇabhūtahit'ānukampī, byāpādapadosā cittaṃ parisodheti",SN45.8,vibhaṅgasuttaṃ,"idha bhikkhave ariyasāvako micchāājīvaṃ <b>pahāya</b> sammāājīvena jīvitaṃ kappeti, ayaṃ vuccati bhikkhave sammāājīvo.",MN9,sammādiṭṭhisuttaṃ,so sabbaso rāg'ānusayaṃ <b>pahāya</b> paṭigh'ānusayaṃ paṭivinodetvā asmī'ti diṭṭhimān'ānusayaṃ samūhanitvā avijjaṃ pahāya vijjaṃ uppādetvā diṭṭh'eva dhamme dukkhass'antakaro hoti,SNP1,"uragasuttaṃ
uragavaggo 1","yo nīvaraṇe <b>pahāya</b> pañca,
anigho tiṇṇakathaṃkatho visallo,
so bhikkhu jahāti orapāraṃ,
urago jiṇṇam'iva tacaṃ purāṇaṃ."
45148,pahūta 1,pp,much; considerable; abundant; vast,MN82,raṭṭhapālasuttaṃ,"saṃvijjati kho, bho raṭṭhapāla, imasmiṃ rājakule <b>pahūtaṃ</b> hiraññasuvaṇṇaṃ bhūmigatañ'ca vehāsagatañ'ca.",SNP6,"parābhavasuttaṃ
uragavaggo 6","<b>pahūta</b>vitto puriso,
sahirañño sabhojano,
eko bhuñjati sādūni,
taṃ parābhavato mukhaṃ.",MN91,brahmāyusuttaṃ,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, <b>pahūta</b>jivhatāya ca.",AN8.1,mettāsuttaṃ,"ekam'pi ce pāṇam'aduṭṭhacitto, mettāyati kusalī tena hoti.
sabbe ca pāṇe manas'ānukampī, <b>pahūtam</b>'ariyo pakaroti puññaṃ."
45152,pahūtajivhatā,fem,largeness of the tongue; fact of having a huge tongue,MN91,brahmāyusuttaṃ,"dvīsu mahāpurisalakkhaṇesu kaṅkhati vicikicchati n'ādhimuccati na sampasīdati, kos'ohite ca vatthaguyhe, <b>pahūtajivhatāya</b> ca.",,,,,,,,,
45378,pāṇātipātī,adj,who kills living beings; who destroys life,SN42.6,asibandhakaputtasuttaṃ,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso <b>pāṇ'ātipātī</b> adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.",AN3.164,kammapatha peyyālaṃ,attanā ca <b>pāṇ'ātipātī</b> hoti parañ'ca pāṇ'ātipāte samādapeti pāṇ'ātipāte ca samanuñño hoti,MN8,sallekhasuttaṃ,"evam'eva kho, cunda, vihiṃsakassa purisapuggalassa avihiṃsā hoti parinibbānāya, <b>pāṇ'ātipātissa</b> purisapuggalassa pāṇ'ātipātā veramaṇī hoti parinibbānāya.",SN12.41,pañcaverabhayasuttaṃ,"yaṃ, gahapati, <b>pāṇ'ātipātī</b> pāṇ'ātipātapaccayā diṭṭhadhammikampi bhayaṃ veraṃ pasavati, samparāyikampi bhayaṃ veraṃ pasavati, cetasikampi dukkhaṃ domanassaṃ paṭisaṃvedayati, pāṇ'ātipātā paṭiviratassa evaṃ taṃ bhayaṃ veraṃ vūpasantaṃ hoti."
45404,pāta 2,masc,drop; dropping,MN107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ piṇḍa<b>pāta</b>paṭikkanto nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso piṇḍa<b>pātaṃ</b> paṭisevāmi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃsūparatiyā brahmacariyānuggahāya,,,,,,
45815,pārisuddhi 1,fem,purity; purification,SN45.8,vibhaṅgasuttaṃ,adukkham'asukhaṃ upekkhāsati<b>pārisuddhiṃ</b> catutthaṃ jhānaṃ upasampajja viharati,,,,,,,,,
46042,piṇḍa 2,masc,bit of food; alms food,MN107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ <b>piṇḍa</b>pātapaṭikkanto nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso <b>piṇḍa</b>pātaṃ paṭisevāmi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃsūparatiyā brahmacariyānuggahāya,VIN1.2.13,kuladūsaka sikkhāpadaṃ,"addasā kho aññataro upāsako taṃ bhikkhuṃ kīṭāgirismiṃ <b>piṇḍāya</b> carantaṃ. disvāna yena so bhikkhu ten'upasaṅkami, upasaṅkamitvā taṃ bhikkhuṃ abhivādetvā etadavoca, api, bhante, <b>piṇḍo</b> labbhatī'ti?",SNP37,"nālakasuttaṃ
mahāvaggo 11","sa <b>piṇḍa</b>cāraṃ caritvā,
van'antam'abhihāraye,
upaṭṭhito rukkhamūlasmiṃ,
āsan'ūpagato muni."
46050,piṇḍapātapaṭikkanta,adj,after returning from alms-round,MN107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ <b>piṇḍapātapaṭikkanto</b> nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",SN22.81,pālileyyasuttaṃ,kosambiyaṃ piṇḍāya caritvā pacchābhattaṃ <b>piṇḍapātapaṭikkanto</b> sāmaṃ sen'āsanaṃ saṃsāmetvā pattacīvaram'ādāya anāmantetvā upaṭṭhāke anapaloketvā bhikkhusaṅghaṃ eko adutiyo cārikaṃ pakkāmi,AN6.61,majjhesuttaṃ,"tena kho pana samayena sambahulānaṃ therānaṃ bhikkhūnaṃ pacchābhattaṃ <b>piṇḍapātapaṭikkantānaṃ</b> maṇḍalamāḷe sannisinnānaṃ sannipatitānaṃ ayam'antarākathā udapādi, vuttam'idaṃ, āvuso, bhagavatā pārāyane metteyyapañhe.",SN8.2,aratisuttaṃ,"tena kho pana samayena āyasmā nigrodhakappo pacchābhattaṃ <b>piṇḍapātapaṭikkanto</b> vihāraṃ pavisati, sāyaṃ vā nikkhamati aparajju vā kāle"
46286,pisuṇa,adj,(of speech) divisive; defamatory; slanderous; malicious,MN51,kandarakasuttaṃ,<b>pisuṇaṃ</b> vācaṃ pahāya <b>pisuṇāya</b> vācāya paṭivirato hoti,SN45.8,vibhaṅgasuttaṃ,"musāvādā veramaṇī, <b>pisuṇāya</b> vācāya veramaṇī, pharusāya vācāya veramaṇī, samphappalāpā veramaṇī, ayaṃ vuccati bhikkhave sammāvācā",SN42.6,asibandhakaputtasuttaṃ,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī <b>pisuṇa</b>vāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.",,,
46287,pisuṇavāca,adj,who speaks divisively; who separates others by speech; who sows discord,SN42.6,asibandhakaputtasuttaṃ,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī <b>pisuṇavāco</b> pharusavāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.",MN8,sallekhasuttaṃ,"pare <b>pisuṇavācā</b> bhavissanti, mayam'ettha pisuṇāya vācāya paṭiviratā bhavissāmā'ti sallekho karaṇīyo.",,,,,,
